,4.0_1_corr,4.0_1_pval,4.0_1_qval,4.0_1_ci_low,4.0_1_ci_high
PYHIN1,0.3603186240538129,6.811256310077885e-170,1.7913604095504837e-166,0.3369424377872205,0.383250861963144
CCL5,0.3598027507358608,2.292010963473665e-169,3.0139944169678693e-166,0.3364169088455223,0.38274509073460994
SYNE2,0.34957669340998165,3.9066241883294606e-159,3.4248072051021603e-156,0.32600245525379,0.37271644617130845
IL32,0.34924364108155925,8.283782004001734e-159,5.446586667631141e-156,0.32566336323500744,0.3723897324601017
KLRD1,0.33828271978332486,2.6689498529840072e-148,1.4038676226695877e-145,0.31450705651012273,0.3616342161136468
PTPRCAP,0.33314747326860306,1.5668718360701663e-143,6.868121548107561e-141,0.3092825293900343,0.3565930637962231
PRDM1,0.3228043201114949,3.2200690583397067e-134,1.2098259462047757e-131,0.2987639229229412,0.34643528449686767
CST7,0.3173499690804472,1.838990451643327e-129,6.045681109777438e-127,0.293219399752253,0.3410764557809869
ETS1,0.31469105919058327,3.5105974597959105e-127,1.0258745910292493e-124,0.29051712074944497,0.3384635522794614
LINC00861,0.31048164672911377,1.275762150960316e-123,3.355254457025631e-121,0.28623983743291115,0.33432622439715315
CD7,0.30791264234558113,1.772315086833864e-121,4.23744425306642e-119,0.28362988614397583,0.3318007615484291
CCL4,0.3046834727215267,8.12483409054128e-119,1.7806928048436306e-116,0.2803497575929337,0.32862583668841244
KLRB1,0.30233948135788413,6.59646531674092e-117,1.334515675617586e-114,0.2779691320551351,0.32632088153772226
GZMH,0.2960666416677038,6.888414467123823e-112,1.2940378606096896e-109,0.27159972653363745,0.3201511049377296
GZMM,0.2955874255330685,1.6447864324100224e-111,2.883858878158906e-109,0.2711132213214375,0.3196796783348124
HOPX,0.2944648010784668,1.2548855563660208e-110,2.0627181332766466e-108,0.2699735702366213,0.3185752551425369
GZMA,0.29065992769055854,1.1442384055307477e-107,1.7702041214975687e-105,0.2661114994044955,0.31483158370596137
CD3D,0.2800113991502287,1.230493296759983e-99,1.7978874280437528e-97,0.25530708261792595,0.304350339064773
SAMD3,0.26815048261718577,4.047639518387155e-91,5.602785228083273e-89,0.24327978840791006,0.29266881021680324
FGFBP2,0.2672161771707042,1.8165121599052363e-90,2.3887134902753858e-88,0.24233270193752326,0.29174832440886683
IL7R,0.26522130860032,4.3883194394604794e-89,5.495847678943362e-87,0.24031070286768053,0.28978281054041205
NKG7,0.26250477536269584,3.204687016457647e-87,3.83105766058346e-85,0.2375575719726784,0.2871059181880748
BCL11B,0.26151256031063835,1.5160869807982157e-86,1.7336125041301334e-84,0.23655208953137766,0.2861280861753605
CD3G,0.25980027823307345,2.1793629520921748e-85,2.3882185683343413e-83,0.23481703742576876,0.2844405045580259
CD247,0.24839040731964054,6.656598089441197e-78,7.00274119009214e-76,0.2232595007655926,0.27319132598428325
PRF1,0.2464733328202749,1.1020747927592356e-76,1.114791040367996e-74,0.2213183087251113,0.27130058502283466
CD3E,0.24590416620236646,2.5234283148599527e-76,2.4580060992895092e-74,0.22074202014531197,0.270739199764744
GZMB,0.2423568200242479,4.193055965772538e-74,3.938477567850634e-72,0.2171506820886534,0.2672399703620341
CD8B,0.2275332604246019,3.1629972774928957e-65,2.8685113240711434e-63,0.20215067038981552,0.2526103756938833
KLRF1,0.2184911859191869,4.0037494558917786e-60,3.3967293770952834e-58,0.19300680747219687,0.24368098227058357
GNLY,0.2059637447645483,1.9430375049004787e-53,1.596933949340081e-51,0.18034565277040054,0.2313025953104689
CD69,0.2047118956742177,8.559926292613613e-53,6.822001863507213e-51,0.17908090826659956,0.23006518995852723
RASGRP1,0.1914421059027009,3.1136822846086523e-46,2.3397098310059304e-44,0.1656796315188475,0.2169434638126192
CD8A,0.181673577427564,1.0395449938692383e-41,7.59445370521138e-40,0.15582038565700895,0.20727803958733249
PTPN4,0.177811935416452,5.42584143555611e-40,3.856746750138532e-38,0.15192430188396033,0.2034557770756277
FCGR3A,0.17271719216008238,8.708060805908776e-38,5.872358953728226e-36,0.14678534945171856,0.1984117918135373
CLIC3,0.15794425029599415,8.89844902795691e-32,5.850730235881668e-30,0.131892126800379,0.18377833113609643
ZAP70,0.15736327658250276,1.4929184817741339e-31,9.576525870892615e-30,0.13130666309192357,0.183202608668776
AC092580.4,0.15451953028835258,1.8257142291785006e-30,1.116657772730106e-28,0.12844120140106935,0.18038431041271222
GZMK,0.15237951402382777,1.16413782067716e-29,6.958369246320297e-28,0.12628513065517982,0.17826316457552374
RP11-640M9.1,0.1511477222374826,3.340276244864791e-29,1.9522058942209776e-27,0.12504420970574898,0.17704212550039938
PRKCQ-AS1,0.15015972358943608,7.729430495233313e-29,4.4192178701007846e-27,0.12404894773569186,0.1760626938017305
MAF,0.1500441786759819,8.523072653555966e-29,4.7692938465642966e-27,0.12393255681915155,0.17594814742999404
SLFN12L,0.1470275724146764,1.0635479168935203e-27,5.708430655979508e-26,0.1208941176292328,0.1729573625013918
SYNE1,0.14279087857971046,3.366040848622404e-26,1.702439890745562e-24,0.11662758705692543,0.1687561260706328
