,4.0_2_corr,4.0_2_pval,4.0_2_qval,4.0_2_ci_low,4.0_2_ci_high
TYROBP,0.4095648714870669,9.381160210924138e-51,2.4653689034308636e-47,0.36112240850708605,0.4558027848280873
GAPDH,0.32215339116848524,1.258493265445857e-30,1.653660150795856e-27,0.27025209645307374,0.37218776425807604
S100A4,0.2916357385889439,4.470979575215376e-25,2.9374335809165026e-22,0.2387431582363214,0.34280303235232973
FOS,0.28644969744807164,3.3551238340457595e-24,1.7634530871744513e-21,0.2333997106020376,0.3377995416128159
VIM,0.2766227439229672,1.355616474556655e-22,5.93760015855815e-20,0.22328326978631965,0.32831053337405397
HLA-DQB1,0.26724389820965494,4.0067273569073206e-21,1.5042399277074912e-18,0.2136388421202112,0.3192444823871274
HSPB1,0.2667239384643701,4.814621097770382e-21,1.5816030306175705e-18,0.21310446413861708,0.3187415852394959
NEAT1,0.24824874691777454,2.5088402988910737e-18,5.993847550441584e-16,0.19413776227906598,0.300853633370501
JUNB,0.24650160684788658,4.413071018276164e-18,9.6646255300248e-16,0.19234623300019063,0.29916010879700383
HSPA6,0.24547261909360332,6.141350279274246e-18,1.241497579533286e-15,0.19129127086032008,0.2981625429341538
DNAJB1,0.23564386603461396,1.332812096020443e-16,2.5018787059583744e-14,0.1812207185762466,0.28862812357375484
MT-ND4,0.23507348582769538,1.5864669271763258e-16,2.7794900564129228e-14,0.18063665651004332,0.2880745012837167
CTSS,0.23336019643961498,2.669688842056399e-16,4.3849639230776354e-14,0.17888250083304905,0.2864113357055368
FCN1,0.229617269266194,8.1997243716596005e-16,1.1971597582623019e-13,0.17505149980896606,0.28277679867492267
TSPO,0.22434792690976968,3.845686218848451e-15,5.053231691566865e-13,0.1696609649249153,0.2776574608156862
UBC,0.22292197260074573,5.802642254761759e-15,7.261592307387573e-13,0.16820277667835543,0.276271579008253
BAG3,0.2151748303066131,5.1555754467509736e-14,6.158569215482527e-12,0.16028469154393668,0.2687382695846811
SAT1,0.21056922591389196,1.8147422421594976e-13,1.98714275516465e-11,0.15558080898671783,0.2642566789793322
HLA-DPA1,0.20720690654900334,4.463622054305089e-13,4.69215950348551e-11,0.1521483158118717,0.2609834310143031
HSPE1,0.2032947212733094,1.2471274422211805e-12,1.1301554890197457e-10,0.14815615167524737,0.25717332659401065
HSPA1B,0.19669571948689604,6.727805489740885e-12,5.525210258449702e-10,0.14142631251490156,0.2507427149048059
HSPA1A,0.19438392948273897,1.1972663489851899e-11,9.534593833736603e-10,0.13906989469971393,0.24848878726293253
ZFP36,0.19127884376456597,2.567163603890481e-11,1.9275731288640526e-09,0.13590585244016945,0.2454604972396688
HLA-DQA1,0.19110736758713148,2.676593578662669e-11,1.9539133124237484e-09,0.13573115333494531,0.24529323123354363
FOLR3,0.1904393635883911,3.1480475415679745e-11,2.2359645781731455e-09,0.13505062690767358,0.24464159764778853
CD52,0.18954686116223135,3.9063587317658934e-11,2.7015554597580968e-09,0.1341414751392554,0.24377089088070783
LGALS1,0.18665529261928046,7.802848372034628e-11,5.001435493099269e-09,0.13119660578350203,0.24094933637751034
DNAJA4,0.1722708505763963,2.0666403008851423e-09,1.0862261421452308e-07,0.11656154318491366,0.22689953528042273
NUP214,0.171085003449488,2.6748497737094742e-09,1.3783343539820586e-07,0.1153561134808481,0.22574026040966322
SELK,0.16811174344181126,5.066439990049627e-09,2.5121894894057396e-07,0.11233447584620644,0.22283294393048647
TMEM176A,0.16793440906766313,5.2612673788600925e-09,2.560483457711912e-07,0.11215428867260077,0.22265951186636143
PPP1R15A,0.16718951550409844,6.162152776808134e-09,2.944388635900323e-07,0.11139745197991599,0.22193097213225105
UBB,0.16329613635305504,1.3913416213510348e-08,6.304216863638827e-07,0.1074427018507559,0.2181220756375114
TMEM176B,0.16265819817060484,1.5870056730097283e-08,6.951084847782611e-07,0.1067948763946726,0.21749782081229568
MT-ATP6,0.16248369818773484,1.6450157860060485e-08,7.087051615776878e-07,0.10661768013319954,0.2173270559253427
MTRNR2L1,0.16107689056532726,2.1940545353844687e-08,8.605933311925947e-07,0.10518926489762866,0.21595023776552053
RPL36,0.15777311913653344,4.272162039739038e-08,1.6271364986136511e-06,0.10183565624689606,0.21271603591730176
HMOX1,0.1535490488586936,9.814100844720163e-08,3.349539872717479e-06,0.0975497172677705,0.20857916015798156
ZFAND2A,0.14806063340676592,2.795725559156703e-07,8.746627106504543e-06,0.09198401561786082,0.20320109504304038
IER3,0.1468762669973875,3.486910007514396e-07,1.0655348255520737e-05,0.09078343077762313,0.20204010494559674
RGS2,0.1453849965039415,4.593691927277677e-07,1.3564294814478354e-05,0.08927197104538392,0.2005780477117895
TXNIP,0.14523070529259205,4.725844888595171e-07,1.37994670746979e-05,0.08911560574768351,0.2004267649542603
HSPD1,0.14377207204524178,6.170038501242026e-07,1.7435334603509727e-05,0.08763750123620549,0.19899644285009094
HLA-DRA,0.13858069034821247,1.559948869242563e-06,4.099545628369455e-05,0.08237882453805946,0.1939039130565054
MT-ND1,0.13796566593377307,1.7372786575552086e-06,4.5203646654010775e-05,0.08175603494297283,0.1933004020507569
CD74,0.1371202221815766,2.0128665525787383e-06,5.037917428739928e-05,0.08089998842065613,0.19247071686470574
CFP,0.13705334304533884,2.0363715657119814e-06,5.048664598765177e-05,0.08083227408828339,0.19240508093778497
S100A12,0.13664789107930647,2.184604253780352e-06,5.3655513821820236e-05,0.08042176989026054,0.19200715527361292
HLA-DPB1,0.13590297300972146,2.48432289185084e-06,5.989725284205512e-05,0.07966761929786387,0.19127601748254397
EVI2A,0.13508793048754472,2.857318882006521e-06,6.82639456537558e-05,0.07884254887400212,0.1904759820705077
HSP90AB1,0.13405976928734514,3.4047663690537636e-06,7.989041087386867e-05,0.07780184756154135,0.18946664710959404
RAE1,0.12941838664283478,7.3914779215922956e-06,0.0001646169828639369,0.07310538111650487,0.1849087930400289
