,TAM_corr,TAM_pval,TAM_qval,TAM_ci_low,TAM_ci_high
RP11-805I24.1,0.0025211877863715324,0.8021120050938989,0.8914850672516177,-0.017194421018593756,0.022234836775952064
ZER1,0.0024909079122177697,0.8044402139359478,0.8925734067427928,-0.01722469211490323,0.02220457166136084
RNASEL,0.002418041356184292,0.8100499726718345,0.8967926356684839,-0.017297537399484215,0.02213174047516337
GPR27,0.0023889428402515673,0.8122929187774516,0.8983820356921141,-0.01732662736239936,0.022102656025350723
RP11-84C10.2,0.0023595184299300778,0.8145625519521519,0.8997811160962834,-0.017356043089971657,0.022073245804754647
HDAC4,0.002346707816720557,0.8155511781072041,0.9003721293341491,-0.017368849912276746,0.02206044135871665
CCDC9,0.0023353710979782246,0.8164263052150132,0.9008372517241808,-0.017380183270872488,0.022049110092202576
NHSL2,0.002293109457706034,0.8196906608337637,0.9029333861015655,-0.01742243234036068,0.022006868732411655
HSP90AA1,0.0022841096692496816,0.820386224336202,0.9031983667816755,-0.01743142944272442,0.021997873253675932
CITED4,0.0022583480821652636,0.8223780302396406,0.9039121009715564,-0.017457183323310237,0.02197212398537415
MAPK8IP3,0.0022462815111758544,0.8233113745876947,0.9039121009715564,-0.017469246275625863,0.02196006317543352
FLYWCH1,0.0022265791444269272,0.8248358813104593,0.9050852539531573,-0.017488942721446587,0.021940370203024796
LGALS12,0.002167163370403696,0.8294372643821486,0.9086274667762501,-0.01754834054727047,0.02188098266657351
RP11-360L9.7,0.0021355058423070585,0.8318913449690006,0.9105871843607353,-0.01757998845549779,0.021849340127025867
ALDH1L1,0.0021322522758240774,0.8321436536173168,0.9105871843607353,-0.017583241031070902,0.02184608809873582
VIPR1,0.0021260683549415016,0.8326232540042269,0.9106100050679837,-0.017589423067421325,0.02183990710028374
FOXP4,0.002107463505085555,0.8340665473530523,0.9116861764844763,-0.01760802223841274,0.021821311033719912
CYR61,0.002063110590401783,0.8375095240877085,0.914151589763386,-0.01765236155996703,0.021776979002887626
LTB4R,0.002054681806587071,0.8381641780198299,0.914151589763386,-0.017660787751788455,0.021768554179052962
EMP1,0.0020450935269788733,0.8389090248183335,0.914461512501039,-0.01767037307943397,0.021758970400770808
STXBP5-AS1,0.0019712355923163,0.8446513227138666,0.9202156287524836,-0.017744208153834942,0.021685147018105425
RMRP,0.0019388616093884968,0.8471709542581547,0.9224543851905853,-0.01777657204869192,0.021652788112509397
CLEC4G,0.0019251899839971148,0.8482354726744444,0.9231071344620462,-0.017790239401454796,0.021639122841913713
C1orf233,0.0019105684388293774,0.8493742613223462,0.9238399499862231,-0.017804856368973485,0.021624508084928263
ZCCHC24,0.0018849718882567902,0.851368585828298,0.9255019949995463,-0.017830444885600955,0.021598923397496694
LINC01118,0.0018623188442352463,0.8531343640536079,0.9264065031748139,-0.017853090798008443,0.021576280830862344
TRH,0.0018265883772098355,0.8559210048125498,0.9279099915635781,-0.01788880997528056,0.02154056684863096
TNNT1,0.001801363608290972,0.8578893841170567,0.9287285627373014,-0.017914026743626316,0.021515353687244648
IGFBP4,0.0017929315827709964,0.8585475630342307,0.9287285627373014,-0.017922456089156307,0.02150692553624775
ANKRD35,0.0017522277059956704,0.8617261616597741,0.9316592760864115,-0.01796314698940993,0.02146624032352884
RP11-469M7.1,0.0017115840570947583,0.8649022925153682,0.9334394040719327,-0.01800377761582644,0.02142561524591788
RP11-345P4.9,0.0017063826129511753,0.8653089222356046,0.9334394040719327,-0.018008977388694294,0.02142041617376967
CTD-2583P5.3,0.0016950607449092714,0.8661941472546599,0.9334394040719327,-0.018020295615220328,0.021409099465111145
DCUN1D2,0.0016884563342782078,0.8667106051289843,0.9334891758985534,-0.018026897899304378,0.021402498061781797
RP11-293M10.5,0.0016254046331427659,0.8716440144705846,0.9369491390344619,-0.018089929211930166,0.021339474984535645
CDKN2B,0.001623270149579359,0.8718111132476831,0.9369491390344619,-0.018092063002540903,0.02133734146723243
TPCN2,0.00154771168460498,0.8777298643230539,0.9397485332692891,-0.01816759682202355,0.021261817091172096
CLTCL1,0.0015246957121346284,0.8795341580596565,0.9403800544129003,-0.018190605242479965,0.02123881145786774
LINC01063,0.0015169600633624563,0.8801407205790505,0.9403800544129003,-0.018198338348338255,0.021231079279392894
CXorf21,0.0015021659809691997,0.8813009398216012,0.9405281535192894,-0.01821312756095332,0.021216291827220183
SIN3B,0.0014946182716642365,0.8818929638131561,0.9406542359855533,-0.018220672782450174,0.021208747497227082
TRAM2-AS1,0.001482743386856401,0.8828245343855321,0.9411421593744798,-0.018232543748619535,0.021196877924578753
CENPB,0.0014160396780569281,0.888060336381651,0.945162678731663,-0.018299225342304683,0.021130203952003587
ARFGAP1,0.0014011117077653448,0.8892327611189292,0.945162678731663,-0.01831414833932268,0.021115282612523534
FBXO48,0.0013989900890359799,0.8893994102112184,0.945162678731663,-0.018316269250518966,0.021113161935476993
RECK,0.0013693452965396848,0.8917284598200562,0.945162678731663,-0.018345904138291087,0.021083530282297935
KIF22,0.0013684372052250615,0.8917998190608651,0.945162678731663,-0.018346811925653364,0.021082622592925485
SULT1A2,0.0013619482969390972,0.892309753119968,0.945162678731663,-0.018353298661054403,0.021076136555834242
JHDM1D-AS1,0.0013413499881844552,0.8939287753622677,0.9463725968501874,-0.01837389006123402,0.021055547350369283
RNF145,0.0013213271975688976,0.8955029856993721,0.9470289965973648,-0.018393906120270618,0.02103553339266943
TCP11L2,0.0013009591335432166,0.8971047639191216,0.9476775486090901,-0.018414267320423887,0.021015174297662996
PUM1,0.0012886010411416802,0.8980768295544417,0.9477312635117314,-0.01842662124027769,0.021002821639142834
RP11-214N9.1,0.0012675574931166626,0.899732428889464,0.9479664922216486,-0.018447657669371894,0.02098178733016296
MAP3K6,0.0012128554814040467,0.9040381284695194,0.9514929400911962,-0.01850234109399665,0.020927109253395675
CHKB,0.0011661811068423228,0.9077141942650494,0.9527601107799217,-0.018548999515911043,0.020880455208033957
TINCR,0.0011492359708582078,0.9090492836146674,0.9527601107799217,-0.01856593883903854,0.020863517431324193
IFIT5,0.0011490574813372138,0.9090633479890128,0.9527601107799217,-0.018566117267270282,0.02086333901926099
EHBP1L1,0.001130574555339156,0.9105198938858481,0.9537635827775243,-0.018584593839853097,0.020844864107366023
PDE6H,0.0011182307818914023,0.9114928120035091,0.9542791307104248,-0.018596933362689808,0.020832525678617517
NXPE3,0.0010979256145926698,0.9130935234651403,0.9550105542680373,-0.018617231524784946,0.02081222929013802
