,mDC_corr,mDC_pval,mDC_qval,mDC_ci_low,mDC_ci_high
CDKN1A,0.02938406793376575,0.28612113798807837,0.5755880338467065,-0.024610140887528616,0.08320734043953767
SENP7,0.02937442938863389,0.2862793115711251,0.5755880338467065,-0.024619781914259647,0.08319776034985799
CDKN2A,0.029306139759352794,0.2874016693230008,0.5772337967375281,-0.024688088838147746,0.08312988459577168
BRSK1,0.029209019925175713,0.2890029591601354,0.5792253400888789,-0.024785232399936984,0.08303335250457894
ATP13A2,0.029181941191800485,0.2894504952142368,0.5795110020095363,-0.024812317567202157,0.08300643746430136
SLC30A1,0.029086601660571667,0.2910298997223786,0.5814477491824598,-0.024907679120176468,0.08291167364318437
AC002451.3,0.028948260629827947,0.29333194430793397,0.5842434076058075,-0.025046050357877023,0.08277416625716233
CXCL10,0.02886052848209351,0.2947981439739451,0.5858958928352465,-0.025133800590004057,0.08268696172237083
RP11-452H21.4,0.028803750105352667,0.29574964636606516,0.5865037000670028,-0.025190590227091702,0.08263052436612398
NCR3,0.028783599121014473,0.2960878332875372,0.5865037000670028,-0.025210745124005923,0.08261049432898158
PTX3,0.028756357556127213,0.2965454296117481,0.5865037000670028,-0.025237991908417256,0.08258341620016886
GCHFR,0.02875029102754667,0.29664739777073146,0.5865037000670028,-0.025244059588432177,0.08257738605697444
AMPD2,0.02867631357797707,0.2978927183386103,0.587420923976244,-0.02531805075896141,0.08250385198691246
DNAAF1,0.028639274568993744,0.2985175334209055,0.587420923976244,-0.02535509641550595,0.08246703474886781
NTNG2,0.028598621186613524,0.29920432485239057,0.587420923976244,-0.025395756923426355,0.08242662460934064
KIF13A,0.02858278170830055,0.2994721991195728,0.587420923976244,-0.025411599129648042,0.08241087985603383
MIB1,0.02856186508501115,0.29982618179411935,0.587420923976244,-0.025432519313690227,0.0823900882794865
APBB2,0.028545255942802106,0.3001074651484237,0.587420923976244,-0.025449131249679357,0.08237357839904523
SELO,0.028528500043490657,0.30039141184904816,0.587420923976244,-0.025465889937240676,0.082356922608633
RP11-443B7.1,0.02850314931957191,0.3008213468573081,0.587420923976244,-0.025491244821931224,0.08233172328663099
MSR1,0.028445458793474078,0.3018012730453844,0.5883141483205276,-0.02554894455775576,0.08227437704863501
OPLAH,0.028439768082004015,0.3018980497960603,0.5883141483205276,-0.025554636158198283,0.08226872027913237
TPCN1,0.028341092353669682,0.30357941709864267,0.5909845209912101,-0.025653326744534428,0.08217063254580811
AC132872.2,0.028283130684488594,0.3045699355640319,0.5918568450765109,-0.025711296650557634,0.0821130157759964
PARP10,0.02825924604980041,0.3049787273921287,0.5918892564300762,-0.02573518457380247,0.08208927316150297
AP000350.4,0.028209545351041882,0.3058305327839185,0.5929367472341276,-0.025784891917947982,0.08203986779173168
STXBP5-AS1,0.028142237922511935,0.30698660314747606,0.5941418137453512,-0.025852207920399564,0.08197295989225165
ASB1,0.028115973042405394,0.3074385108076294,0.5941418137453512,-0.02587847601342195,0.08194685078579476
MIR22HG,0.028023313626092453,0.3090362984951681,0.596110626538903,-0.025971146168995107,0.08185474033050825
LINC00685,0.02795139439837497,0.31028022037883607,0.5972972834040411,-0.026043073092505097,0.08178324655460549
FLCN,0.027867379492602967,0.3117375244781796,0.5993193730416021,-0.026127096280384454,0.08169972795330371
SKIV2L,0.027854489743910353,0.3119615052306024,0.5993193730416021,-0.026139987232233642,0.08168691428182166
ZCCHC14,0.02779879209834601,0.31293056145065945,0.5999677767469758,-0.026195689870288603,0.08163154516743712
HSF4,0.027726704385846193,0.31418771586875116,0.6017708267647451,-0.026267783546600917,0.08155988216916787
RP11-561P12.5,0.0276756404698511,0.3150802353708455,0.6022660434653988,-0.026318851347272593,0.0815091187661428
TOX2,0.027657334453337967,0.3154006013442626,0.6022725050794965,-0.02633715868778743,0.08149092041317858
EML3,0.027557289311487508,0.31715522297596777,0.6038025287117622,-0.026437210425655156,0.08139146303471091
IKBKE,0.027404584714368945,0.319845701433896,0.6078335995429102,-0.026589923004972156,0.08123965350714776
SPAG8,0.027369382788392262,0.32046802654421824,0.6082809694645501,-0.026625126413587028,0.08120465756103368
COLGALT1,0.027316332589925798,0.32140737819838416,0.6093162432459664,-0.026678178593436432,0.08115191752870375
LY86-AS1,0.027287504683776272,0.3219185815950256,0.6093162432459664,-0.02670700744873846,0.08112325804291323
TACSTD2,0.027266227771292853,0.32229622340115593,0.6093162432459664,-0.026728285004152592,0.08110210537875848
LA16c-358B7.3,0.02721645866347335,0.32318069699119967,0.6101948613569499,-0.026778055424793508,0.0810526267124625
JUP,0.027203948138245185,0.32340327651918344,0.6101948613569499,-0.02679056623792515,0.08104018915416442
FCGBP,0.02687040107492808,0.3293743110709424,0.6195798591768706,-0.027124114740083565,0.08070858130263828
APOL2,0.026860981566794295,0.3295439645635645,0.6195798591768706,-0.02713353411429072,0.0806992163856118
WBP1,0.026853336298133704,0.32968170401464014,0.6195798591768706,-0.027141179267201464,0.08069161541839978
ANKRD35,0.026695228888611852,0.3325385590479488,0.6243312867501015,-0.027299282866960116,0.08053442277791457
PDE6H,0.026638095822160947,0.33357481584658855,0.6250415681543573,-0.027356413892285318,0.08047761961005462
OSGIN1,0.026617814844737787,0.3339431638791178,0.6251152821382501,-0.027376694060323704,0.08045745565524753
LINC00861,0.026585929613594437,0.33452280057457195,0.6255839774524475,-0.027408577929102416,0.08042575431495198
P2RX1,0.026430702035188044,0.337353901236329,0.6299529050724868,-0.02756379730577561,0.08027142042056568
CACFD1,0.026413608661477097,0.3376665939247241,0.6299529050724868,-0.027580889617180946,0.08025442529989774
NLRC4,0.026401777821405698,0.33788312682543586,0.6299529050724868,-0.02759271970351002,0.080242662445393
F13A1,0.02638527899641486,0.3381852437757561,0.6299529050724868,-0.027609217452108068,0.08022625840536536
TECPR1,0.02627477508818533,0.3402131907623591,0.6318720063035018,-0.02771971339275059,0.08011638858501449
EREG,0.025821947931478312,0.34860445752942604,0.6427103450061677,-0.028172494117848692,0.07966614615245524
RAB37,0.025813891485531714,0.34875492931650476,0.6427103450061677,-0.028180549537111233,0.0796581354935466
LINC00877,0.025752576893290243,0.34990146334076644,0.6438801652874883,-0.02824185608585882,0.0795971691414244
KDM1B,0.02574370921333317,0.35006747933788174,0.6438801652874883,-0.028250722568896585,0.07958835179267641
TBL1X,0.025681372008421022,0.35123593130596675,0.644055478644959,-0.028313051120023358,0.07952636816368837
NISCH,0.02566630592079228,0.35151870071306446,0.644055478644959,-0.02832811505314613,0.07951138746826174
MT1G,0.025599556987064554,0.3527732163991574,0.6457313209618488,-0.028394854146512553,0.07944501656435587
SLC6A8,0.025394469536268827,0.35664540825296565,0.6505867190047948,-0.028599908350901402,0.07924108763095825
ELMO3,0.025386550821194776,0.35679545326473483,0.6505867190047948,-0.028607825691166728,0.07923321355750096
OASL,0.02533891497389242,0.35769890226215295,0.6506785078818318,-0.02865545312520833,0.07918584611466122
GNLY,0.02531070679146538,0.35823456840765344,0.6507128871649537,-0.028683656210043935,0.07915779675677846
INPPL1,0.025227507358569184,0.3598174370662547,0.6518071355177223,-0.028766840106998304,0.07907506527686921
AC009501.4,0.02520844996293562,0.3601806203155491,0.6518071355177223,-0.02878589383875013,0.0790561149646364
TCL1A,0.02516444522273196,0.3610201110816921,0.6518071355177223,-0.028829889968915338,0.07901235733814051
RP6-109B7.3,0.025161897406184876,0.36106875399257543,0.6518071355177223,-0.0288324372805456,0.07900982382279699
AC006942.4,0.02509958475342212,0.36225970463250423,0.6524108424661215,-0.028894737366098905,0.07894786072196877
PRKCZ,0.02504795195832711,0.3632483956772038,0.6535719240404235,-0.028946359430095832,0.07889651725335649
PUM1,0.024996116811575493,0.36424265565945013,0.6547408190661829,-0.028998183513986468,0.07884497227960593
ATP5EP2,0.02492201674511696,0.36566692995877514,0.6547553503260031,-0.02907226726164743,0.07877128652509582
APOBR,0.024886127543846902,0.3663580007441398,0.6547553503260031,-0.02910814834594107,0.0787355977777897
RAB40C,0.02486069676113926,0.3668481796620975,0.6547553503260031,-0.029133573292795777,0.07871030895149911
CCDC159,0.02481090426423729,0.3678091126735302,0.6555697130203635,-0.029183354161004992,0.07866079419912025
PRMT8,0.024725783216137418,0.3694554636183456,0.6568957695810218,-0.029268454709370395,0.0785761473442604
BCL3,0.024679221405262856,0.3703579615141057,0.6568957695810218,-0.029315004975564527,0.078529844591877
AMFR,0.024645546736120672,0.37101152178984986,0.6568957695810218,-0.029348671149362897,0.07849635713555149
AC092580.4,0.024644616483782047,0.3710295863294134,0.6568957695810218,-0.029349601165281507,0.0784954320531842
IL10RB-AS1,0.02459584411604276,0.3719774586398187,0.6568957695810218,-0.029398361006779235,0.07844693061291019
RP11-686O6.2,0.02457539098060251,0.3723754032489174,0.6569296807548217,-0.02941880881275052,0.07842659101749447
FAAH,0.024439490382492136,0.37502622673079344,0.6599360288161282,-0.02955467285158709,0.07829144369602718
C4orf48,0.024408362594671225,0.3756350280749957,0.6599360288161282,-0.02958579198475253,0.07826048816626464
SLC2A6,0.024399105263556757,0.37581620167318464,0.6599360288161282,-0.02959504672180018,0.07825128204425924
GDPD3,0.024375036687580502,0.37628749559671726,0.6601535010468724,-0.029619108510015882,0.0782273465663022
DUSP5,0.024314939865650868,0.3774658583186916,0.6612180704329753,-0.029679188110397006,0.07816758180574221
SPATA13,0.024290876185223974,0.3779383286790585,0.6612180704329753,-0.02970324478567155,0.07814365097920736
GPR162,0.02424276895788228,0.3788839640297812,0.6622626786169128,-0.02975133782104953,0.07809580916244235
GADD45A,0.024215425660178053,0.37942209389917003,0.6625937301548006,-0.029778672940866554,0.0780686166088641
PPBP,0.024092295179121623,0.3818511747191897,0.6627905783145009,-0.02990176559513812,0.07794616395564219
SPEG,0.024031135174489432,0.3830612533484866,0.6634146673552875,-0.029962906202127368,0.07788534003011245
PTPRJ,0.023909714218429735,0.385470563576781,0.6655862726487426,-0.030084287450740693,0.07776458510385312
USP19,0.02389869202487678,0.38568972957171876,0.6655862726487426,-0.030095305960942297,0.07775362329205511
PPARG,0.02384092524690079,0.3868396103756855,0.6669648454753199,-0.03015305322004672,0.07769617275895291
XXbac-BPG252P9.10,0.023822910216454954,0.38719863662955845,0.6669786125078523,-0.030171062089646646,0.0776782562788303
MMP14,0.02380045736528397,0.3876463893015285,0.6671450540515436,-0.030193507213238602,0.07765592620616489
DGAT1,0.023722138890091726,0.3892106742018123,0.6692310235144284,-0.030271798307399473,0.07757803557546557
USP20,0.023689926341977724,0.3898551793428048,0.6697331290699178,-0.030303999401354274,0.07754599880984822
CYP4F3,0.023530030447021264,0.3930639392556683,0.67395049446152,-0.03046383678154517,0.07738697381372198
EEPD1,0.023476475172089676,0.39414223815534366,0.67395049446152,-0.030517371840293333,0.07733370962359967
MANEA-AS1,0.02346105939484641,0.3944529553163194,0.67395049446152,-0.030532781740930735,0.07731837757754474
PLCB1,0.023415992775510593,0.3953621568094041,0.67395049446152,-0.030577831033347498,0.07727355559262007
PPM1A,0.023413262107908363,0.39541728756963346,0.67395049446152,-0.030580560644032164,0.07727083974086216
CTD-2020K17.1,0.023409040586964344,0.39550252701294464,0.67395049446152,-0.030584780529432004,0.07726664112314585
SNORD3B-1,0.023314244182936178,0.3974195405471391,0.6759020920046964,-0.030679539699587973,0.07717235851969494
FLYWCH1,0.023293191766583322,0.3978460294551722,0.6759020920046964,-0.03070058371532531,0.07715142007762832
CTD-2007H13.3,0.02327867835571053,0.39814020870108247,0.6759020920046964,-0.03071509130698906,0.07713698521228679
KCNMA1,0.023268086722051558,0.3983549781475022,0.6759020920046964,-0.03072567867953181,0.07712645088553279
TTLL4,0.02326456047201529,0.39842649633961047,0.6759020920046964,-0.03072920350823537,0.07712294371189415
RP3-395M20.12,0.023173901539537772,0.4002678597967213,0.6767054354246881,-0.03081982543753483,0.07703277477078414
FGFBP2,0.0231711075522026,0.400324689167026,0.6767054354246881,-0.030822618270381512,0.07702999587033471
SAP30,0.023150955260685693,0.4007347277732879,0.6767964291282196,-0.03084276220990749,0.0770099523717494
NFYC-AS1,0.02306333599374738,0.40252044345610927,0.6784275077691974,-0.030930344653674762,0.07692280561472907
CLEC4G,0.02305102638077823,0.4027716993492919,0.6784275077691974,-0.030942649026939866,0.07691056231865248
NDST2,0.022945394339085816,0.40493164851378827,0.6805200478652117,-0.031048235432604283,0.076805498691991
SNORD3A,0.02288884497861417,0.406090798258787,0.6816011631552079,-0.031104759866919063,0.07674925313688699
CTA-384D8.35,0.02281662479369264,0.40757404189314295,0.6819990501528154,-0.031176947716038964,0.07667742044869393
ENC1,0.022810753143136957,0.40769477424184586,0.6819990501528154,-0.03118281671286767,0.07667158027784753
IL11RA,0.022807404288546284,0.4077636426176833,0.6819990501528154,-0.03118616405225649,0.07666824937583255
LRRC8B,0.022788501699868575,0.40815249952958343,0.6820490317556803,-0.031205058065675147,0.07664944809781075
TPST1,0.02272612845523711,0.40943718213042823,0.6835945923091508,-0.03126740274062116,0.07658740887822518
BRWD3,0.022681043942909263,0.4103672675744817,0.6845459248389072,-0.03131246634066621,0.07654256554557984
OSGIN2,0.022654541342237298,0.4109145960263675,0.684797242440864,-0.031338956545761805,0.07651620461892517
AC115618.1,0.022628615144139705,0.4114504392736823,0.684797242440864,-0.03136487054447778,0.07649041694073076
HSPA1L,0.02254137369264787,0.41325658587854375,0.6857532866106839,-0.0314520704120545,0.07640364107841234
CTD-2035E11.3,0.022434403264999913,0.4154775649489295,0.6882365940740768,-0.03155898873016945,0.07629724041572529
GAK,0.022343717170938082,0.4173659421399081,0.6893242261565096,-0.03164962967961611,0.07620703638928303
TCN2,0.022342002067235724,0.41740170473464067,0.6893242261565096,-0.03165134392096272,0.07620533039420521
PHLDA1,0.02233985389795059,0.4174464999678984,0.6893242261565096,-0.03165349100969824,0.07620319363303753
TRPV4,0.022333195676212586,0.4175853601611277,0.6893242261565096,-0.031660145879121374,0.07619657076746267
ZNF217,0.022280332200270855,0.41868881570952143,0.6905457897986899,-0.03171298256920517,0.07614398783589621
RP13-582O9.7,0.022057469649622522,0.42335957878311703,0.6944675621959575,-0.03193572887791304,0.0759223047140091
RP11-378A13.2,0.022051483821250547,0.42348544851403813,0.6944675621959575,-0.03194171151020216,0.07591635049028722
CCR1,0.022043621312350395,0.4236508142194214,0.6944675621959575,-0.03194956981510298,0.07590852948890935
MMP9,0.022035573413546956,0.4238201181409572,0.6944675621959575,-0.03195761340386787,0.07590052406946893
NEXN,0.02198802044430886,0.4248212978853674,0.6952286528701103,-0.03200514076344419,0.07585322195815271
GNA11,0.021865055629723427,0.4274165858528908,0.6969958195985612,-0.03212803822326054,0.07573090470033995
CAPS,0.02180569443427589,0.4286727527616473,0.6969958195985612,-0.03218736631890148,0.07567185553235817
EHBP1L1,0.021773279112897694,0.4293596109147171,0.6969958195985612,-0.032219763404880274,0.07563961044008939
TCP11L2,0.021755502081910606,0.4297365648437863,0.6969958195985612,-0.03223753038713853,0.07562192671737383
HCG27,0.021753789467647125,0.4297728901913206,0.6969958195985612,-0.03223924203151952,0.07562022309050916
MEPCE,0.02172514974664889,0.4303806158862892,0.6969958195985612,-0.03226786548642755,0.07559173361746173
AC005082.12,0.02171644515208738,0.4305654232357008,0.6969958195985612,-0.03227656511961609,0.07558307467098463
RP6-99M1.3,0.021713490350991523,0.4306281671045312,0.6969958195985612,-0.03227951823469886,0.07558013536342294
TREM2,0.021711518165074366,0.4306700485309004,0.6969958195985612,-0.03228148929475975,0.07557817351816484
SULT1A2,0.021646466920794787,0.43205280170526505,0.6986385729702158,-0.03234650316803418,0.07551346311992875
UBALD2,0.021584775446756636,0.43336650757113915,0.699279568386123,-0.03240815877908499,0.07545209446872483
ZNF513,0.02157941895574117,0.4334806815628043,0.699279568386123,-0.03241351213683285,0.0754467659882221
THBD,0.02153679561890489,0.43438981983308744,0.6998421311837103,-0.032456110430836786,0.07540436543048598
CMTM4,0.02151110023341639,0.43493842277381745,0.6998421311837103,-0.03248179062453715,0.07537880425277854
TMEM88,0.021507883206508364,0.43500713522524304,0.6998421311837103,-0.03248500574443286,0.07537560402351356
PARP8,0.021356411289720875,0.4382494981864635,0.7013543443884331,-0.032636386605675825,0.07522492175819821
PHLDA2,0.021305713076117828,0.43933782031041124,0.7013543443884331,-0.032687053789323406,0.0751744872943703
CD300LB,0.021296787428714825,0.4395295845796987,0.7013543443884331,-0.03269597394503448,0.07516560805276382
LIPE-AS1,0.021280736488005565,0.43987455385844965,0.7013543443884331,-0.03271201498842348,0.07514964054183983
SREBF1,0.021235448255711498,0.4408487314110098,0.7013543443884331,-0.03275727514515438,0.07510458756036513
RNF169,0.021223081179635693,0.4411149692337777,0.7013543443884331,-0.03276963451600894,0.07509228468713756
RP11-346C20.3,0.02119556486025397,0.4417076691430678,0.7017095078359773,-0.032797133632294445,0.07506491115804925
KBTBD11,0.0211407888148068,0.44288889616618676,0.7025480017564073,-0.032851875188633674,0.0750104191199772
ZNF185,0.02095438970585795,0.4469220122262433,0.7076265193582185,-0.033038154506761154,0.07482498405831413
HAL,0.02091484522019976,0.4477803105160022,0.7081413351621925,-0.03307767309653685,0.07478564361580023
PNPLA6,0.020887918630695432,0.44836527694743034,0.7081413351621925,-0.03310458195642738,0.074758855867174
ZNF407,0.02081233364778127,0.450009635397835,0.7089704040264398,-0.033180116752711014,0.07468366020571457
ENGASE,0.020726003931603284,0.4518919141936505,0.710757149807894,-0.033266388393479826,0.07459777440525966
GMEB2,0.02064645652965317,0.45363024328576296,0.7117237508199419,-0.03334588157033592,0.07451863533622423
ACSS2,0.02050468495043725,0.4567376606440272,0.7154176052956732,-0.03348755481443217,0.07437758981683253
ISG15,0.02044157988024868,0.4581246599060228,0.7160618988391385,-0.03355061541603769,0.07431480723564497
HSD17B1,0.020372929408192096,0.4596362183294721,0.7173964954489404,-0.033619217023581796,0.07424650710653244
C3,0.02036146517425781,0.45988891129305753,0.7173964954489404,-0.03363067304784905,0.07423510132860617
MT1F,0.0202579880333218,0.46217324905412693,0.7191885120416389,-0.033734075445664376,0.07413215117875814
SLC35F6,0.02019325497340774,0.4636054901791742,0.7202374745220205,-0.03379876116017857,0.07406774720918659
RP11-85A1.3,0.02016116231114584,0.46431646566356666,0.7207526836280855,-0.03383083018232592,0.07403581753317912
MMP25,0.020000425526161842,0.4678865035543407,0.7234612391336738,-0.03399144689238787,0.07387589540629168
RP11-1002K11.1,0.01999689038242406,0.46796519099751843,0.7234612391336738,-0.03399497936392982,0.07387237814849089
RP4-728D4.2,0.019964709235920454,0.4686818356039347,0.7239800712581106,-0.03402713612284505,0.0738403597597452
SLC7A8,0.01993455178976938,0.46935396435067533,0.7239879435785378,-0.034057270613546325,0.07381035473557344
ARRDC4,0.019930288505171645,0.4694490244677676,0.7239879435785378,-0.03406153064506795,0.07380611299062992
MMP19,0.019769120057371498,0.4730504452869946,0.7260168024909752,-0.034222574675150455,0.07364575739428164
HTRA1,0.019751755241137377,0.4734393780454307,0.7260168024909752,-0.034239925918891405,0.07362847999107332
AC079922.3,0.019730377953659544,0.4739184221935855,0.7261653243288809,-0.03426128645299483,0.07360721027065081
SCO2,0.01965616742852977,0.47558347053221206,0.7273134132738477,-0.03433543843651237,0.0735333727804803
KCNK7,0.019629202902490296,0.4761892613653399,0.7273134132738477,-0.034362381544116125,0.07350654365105318
RP11-195F19.5,0.019608095672464,0.476663755401184,0.7274386628612446,-0.034383471953507584,0.07348554235206362
RP11-156E8.1,0.019571737797855208,0.47748169238415006,0.7281020991411599,-0.03441980074127992,0.07344936683498765
SLC15A4,0.01943389183770221,0.48058974235867824,0.7320088444742703,-0.03455753512666542,0.07331221097094313
ZBTB7B,0.019252885436643573,0.48468760158947044,0.735548277172519,-0.03473839190348993,0.07313210764426158
CXCL1,0.019209335793522093,0.48567634914006697,0.7364605453839802,-0.03478190501967474,0.07308877475388592
DPP8,0.01916623579074906,0.48665596012416024,0.7373575153396367,-0.03482496867110312,0.07304588906564394
SOS2,0.019067144373082087,0.4889122261376482,0.7401858403677541,-0.03492397575285682,0.07294728962384794
JHDM1D-AS1,0.018950905091698115,0.49156609722102473,0.741960014408035,-0.035040114753193845,0.07283162611281091
YTHDF3-AS1,0.018947404645550083,0.49164613586300854,0.741960014408035,-0.03504361215684573,0.07282814298301257
GBP5,0.018901874005142646,0.49268784218855255,0.7429419842525793,-0.03508910310274393,0.07278283745830195
SGSH,0.018882824916723603,0.49312402104844877,0.74301002378434,-0.035108135517407796,0.07276388248770528
RP11-830F9.6,0.018845471506517514,0.49397992464356133,0.743709870699498,-0.03514545611831093,0.0727267135203999
RP11-386G11.5,0.018809427492352516,0.49480657701079367,0.7443646051627141,-0.0351814683305187,0.07269084734173513
CLU,0.01874614521146171,0.4962597100996313,0.7453703155646637,-0.03524469443770077,0.07262787694854482
CTSK,0.01872864549131302,0.496661951999147,0.7453852360176771,-0.035262178547609414,0.07261046340021576
SLC25A29,0.01869679361704164,0.49739453222050245,0.7458955100386382,-0.03529400192429338,0.07257876828608172
INTS1,0.01861035043505356,0.49938558260181887,0.7477010299002804,-0.03538036721454315,0.07249274998883358
TSC2,0.018589670557506457,0.49986252902281914,0.7478258308215405,-0.03540102833844332,0.07247217163801223
RMRP,0.018217521183598116,0.5084866219636051,0.758935256662097,-0.03577283233852008,0.0721018414697248
CBWD3,0.0181720082229363,0.5095466477127025,0.7593350582855493,-0.035818302035114026,0.07205654997384943
FN1,0.018162041347965795,0.5097789366441607,0.7593350582855493,-0.035828259405858216,0.07204663156775135
ATHL1,0.01815455548988529,0.5099534391433478,0.7593350582855493,-0.03583573811851453,0.07203918210636019
RNF24,0.018131288744218453,0.5104960083663803,0.7595477023462197,-0.03585898261692948,0.07201602844662083
RP11-432J24.2,0.018040151679981804,0.5126241790518907,0.7613614563038597,-0.03595003197494296,0.07192533378661771
DPF2,0.017962503289341427,0.514441007505724,0.7620964837878264,-0.03602760493311749,0.07184806161948198
TKTL1,0.0179550456475478,0.5146156782630427,0.7620964837878264,-0.03603505529585029,0.07184064007755465
ZSWIM8,0.0179069312181499,0.5157433400756961,0.7625777012792394,-0.03608312261870369,0.07179275841004995
ZBTB47,0.01776204210002782,0.5191468342839488,0.7654795391524194,-0.03622786837401835,0.071648568718082
CNFN,0.01775850287672752,0.5192301164738427,0.7654795391524194,-0.0362314040670358,0.07164504655156555
UBQLN2,0.01769843945487062,0.5206445306312452,0.7654795391524194,-0.03629140737108708,0.07158527239190646
FSTL3,0.01766673657724819,0.5213918898394633,0.7654795391524194,-0.03632307836016491,0.0715537220375668
SNORD3D,0.01763624833466752,0.5221111350361265,0.7654795391524194,-0.03635353583365073,0.07152338037291606
PELI3,0.017635664005871486,0.522124924852851,0.7654795391524194,-0.03635411957175565,0.07152279885241603
AF001548.5,0.01762378528412239,0.5224052962400381,0.7654795391524194,-0.03636598627745715,0.07151097721210174
AC016700.5,0.017593056447281184,0.5231309418010717,0.7654795391524194,-0.03639668395957786,0.07148039596789009
TMC4,0.017589343751688618,0.5232186501504636,0.7654795391524194,-0.0364003928841202,0.07147670109775962
C12orf79,0.017583941985178046,0.5233462743994699,0.7654795391524194,-0.03640578916130523,0.07147132526366819
FOXP4,0.01756211999210736,0.5238620116677181,0.7656444785912803,-0.03642758894661159,0.07144960800021112
EZH1,0.017474251028518465,0.5259413219157965,0.767805592290531,-0.03651536796787667,0.07136216022635015
DUSP2,0.017258763107121145,0.5310583486767751,0.7708524440446981,-0.036730631789978506,0.07114770171454977
LCK,0.017225347792927774,0.5318540889382154,0.7713914267042818,-0.03676401190480243,0.07111444558280577
MT1M,0.017150705485373244,0.533633769953512,0.7723614998810463,-0.03683857514974162,0.071040158420383
PPP1R9B,0.01714256078918802,0.5338281439078219,0.7723614998810463,-0.03684671118252705,0.07103205244016435
PF4,0.017106655837388487,0.5346854445183042,0.7723614998810463,-0.03688257785740638,0.07099631807837714
ALS2,0.017095080952384045,0.5349619651807668,0.7723614998810463,-0.03689414037321268,0.07098479815796797
NR4A3,0.016989521807122224,0.5374870608070876,0.7736556178283837,-0.036999586048423495,0.0708797396083854
CCL3L3,0.016826739657959396,0.5413926785058552,0.7767272930198253,-0.03716219085964307,0.07071772708141112
CTD-2545M3.8,0.016815407913037064,0.5416650859217202,0.7767272930198253,-0.03717351015311383,0.07070644880630143
TRIOBP,0.0167977715668736,0.5420891874927567,0.7767492128478415,-0.037191127092697465,0.07068889565134333
MPZL3,0.01675190056997482,0.5431930221436778,0.7775421000655054,-0.0372369474571876,0.07064324087309808
AP3S2,0.01673304600613205,0.5436470601579181,0.7775421000655054,-0.03725578114352968,0.07062447511711291
RASAL3,0.01671787885175491,0.5440124382158118,0.7775421000655054,-0.03727093147560793,0.07060937937464963
ITGA5,0.016663295125878566,0.5453283730814455,0.777641570569889,-0.03732545445582728,0.07055505244250188
P2RY8,0.01665999436286418,0.5454080002631365,0.777641570569889,-0.03732875153515043,0.07055176719795356
STARD10,0.016612303702097944,0.5465591261278455,0.777641570569889,-0.0373763888413854,0.07050430062332412
PNOC,0.01657107365105663,0.547555277542453,0.777641570569889,-0.03741757256801815,0.07046326410497233
CHCHD10,0.0165480569018259,0.5481117705202381,0.777641570569889,-0.03744056337679756,0.07044035531636827
TRAM2-AS1,0.016546483001841247,0.548149834055246,0.777641570569889,-0.037442135500869854,0.07043878879672351
SRC,0.016527421296411698,0.5486109299397895,0.777641570569889,-0.037461175676778,0.0704198164544359
CXCL2,0.016525590530571874,0.5486552255775723,0.777641570569889,-0.037463004372769365,0.07041799426935341
COQ7,0.016472415047523198,0.5499425826369855,0.777641570569889,-0.037516119578284546,0.0703650678616301
IAPP,0.01647212580951956,0.549949589034076,0.777641570569889,-0.03751640848758575,0.07036477997759497
GPR85,0.016466780081832305,0.550079089918911,0.777641570569889,-0.03752174813853474,0.07035945927248201
SLC25A53,0.016447872981814902,0.5505372369500444,0.7777092240281854,-0.03754063372123373,0.07034064064924803
PLA1A,0.016409436857812338,0.5514691789033934,0.7777092240281854,-0.03757902598392592,0.07030238427087987
HRAS,0.016388852522577692,0.5519685953792318,0.7777092240281854,-0.037599586763852104,0.07028189613262145
KBTBD7,0.01637763967697339,0.55224073435494,0.7777092240281854,-0.037610786759009134,0.07027073566898852
RP11-890B15.3,0.016363546637701575,0.552582869704237,0.7777092240281854,-0.037624863627759214,0.07025670844767595
RNF103,0.016317286495593077,0.5537066519993681,0.778714018355884,-0.03767107053982789,0.07021066420200307
IL2RA,0.016261551244833344,0.5550620926374996,0.7800428816651251,-0.037726741351211394,0.07015518876306114
LINC00309,0.016138387788440157,0.558063067539254,0.7836067129702377,-0.03784976122132134,0.0700325982551553
CRLS1,0.016052552419711878,0.5601591623048063,0.7837909267745589,-0.03793549555391753,0.06994716122445623
RP11-473I1.5,0.01605082408592175,0.5602014072168489,0.7837909267745589,-0.03793722184513665,0.06994544090326103
ZNF516,0.015997118927850575,0.5615148667360701,0.7837909267745589,-0.03799086337306324,0.06989198456378372
RASD1,0.015995376869840365,0.5615574968923038,0.7837909267745589,-0.03799260336186429,0.06989025057162945
CST6,0.01599537686211578,0.5615574970813367,0.7837909267745589,-0.03799260336957969,0.06989025056394065
LINC01118,0.015949753298752086,0.5626745139884526,0.7837909267745589,-0.03803817262490848,0.06984483812505395
BIRC3,0.015940142916868873,0.5629099446418496,0.7837909267745589,-0.038047771538437095,0.06983527218703228
IGFBP6,0.01594001349498132,0.5629131154827224,0.7837909267745589,-0.038047900805813675,0.06983514336359738
RP11-629O1.2,0.015932716638030895,0.5630919026564594,0.7837909267745589,-0.03805518894845154,0.06982788024473453
MAF,0.015820766104775782,0.5658383312400945,0.7857899795466177,-0.03816700506410517,0.06971644661482848
PTCH2,0.015795934816940176,0.5664483743984045,0.7857899795466177,-0.03819180635413162,0.06969172979694539
