,mDC_corr,mDC_pval,mDC_qval,mDC_ci_low,mDC_ci_high
LYPD3,0.5897436010230299,3.503260934400214e-89,6.85938490955562e-86,0.5448138202804862,0.6312969993477936
CXCL11,0.5430999432332276,2.3073992204808466e-72,2.2589438368507487e-69,0.4946856208216186,0.5881537938219745
CXCL9,0.4747763754893346,1.3861337414020088e-52,9.046832885550444e-50,0.4218348799100849,0.5244913667889662
MKI67,0.44436039496036495,2.8183874580707345e-45,9.19733773817083e-43,0.3896219265620161,0.49597045403073964
IDO1,0.40625147018437086,3.314521196508394e-37,7.210925003070484e-35,0.3494496789829947,0.46007804744510195
UBE2C,0.30238848235623245,2.753801044445547e-20,1.4189322223748369e-18,0.24101329029438048,0.36135467335898264
TOP2A,0.28543589220801174,3.973314785642946e-18,1.8975000854363145e-16,0.2234585093253954,0.34511448780765713
RP11-481A20.11,0.2683550288062808,4.2007140927297606e-16,1.8693177712647434e-14,0.20581146965252128,0.3287151968445042
A2M,0.2614427886780822,2.5154569257295045e-15,1.0707097088213846e-13,0.19868165343112706,0.32206841215124093
HIST1H1B,0.24569535118780464,1.213456073116374e-13,4.658719590513452e-12,0.18246330358264548,0.3069033826831531
MMP14,0.2411573860829628,3.523835418697593e-13,1.301824481096205e-11,0.17779601292957628,0.30252747467359686
HIST1H4C,0.2266985532482499,9.073271863645649e-12,2.96091105150303e-10,0.16294411026709169,0.2885677124196872
CENPF,0.210691693133454,2.557295309127826e-10,7.0523721341863155e-09,0.1465357262033413,0.27308261566240916
AC040977.1,0.20129857360187586,1.6046302672184292e-09,4.134034293702216e-08,0.13692339418672303,0.26398059793745526
S100A12,0.19803783592581387,2.9730170891428322e-09,7.276459325677082e-08,0.13358939119371893,0.260818301094693
CXCL10,0.19643465120704148,4.010322326144389e-09,9.460495318783993e-08,0.13195071937817204,0.2592630219111626
HIST1H1D,0.17974882940605297,7.77085309271062e-08,1.6538402560355863e-06,0.1149164484894704,0.2430564293194397
ASPN,0.17524185674462603,1.6516949412274797e-07,3.4042302051825315e-06,0.11032188787645437,0.23867282920068844
GIMAP7,0.16675437592912573,6.480646051231041e-07,1.2440298988539586e-05,0.1016769885653496,0.23041065839443095
IL32,0.16155226664237077,1.4481393800528355e-06,2.7004351487080494e-05,0.09638324877973604,0.225342104432456
ITPR3,0.1607315840950203,1.6401647462098558e-06,3.0296628047914127e-05,0.0955484472009684,0.22454217606106944
ASPM,0.16050513351807735,1.6973077690977234e-06,3.105914590554526e-05,0.09531811690495431,0.2243214370351206
AAK1,0.15774078112783202,2.568262016455227e-06,4.5715063892903045e-05,0.09250696614867092,0.2216262793206285
SPAG4,0.15619159744903785,3.2291617345671816e-06,5.645266675252269e-05,0.09093201054506678,0.22011544646396963
CD3E,0.15592564518283805,3.357878551044287e-06,5.818341772517446e-05,0.09066166677534354,0.2198560471323242
ZNF235,0.15235623674343807,5.638061184873602e-06,9.599411999984794e-05,0.08703424954994773,0.21637371206488523
LTB,0.15229371502295716,5.688873569119744e-06,9.602426248565913e-05,0.08697072718035899,0.21631270100145927
C1orf56,0.15204568738627275,5.894791576020708e-06,9.864958893887646e-05,0.08671873513841316,0.21607066131103186
ZC3H12C,0.1434087336926152,1.962710128687617e-05,0.0002889463482684477,0.07794894154886066,0.20763731229773424
SLCO2B1,0.13988205243615603,3.145127881371026e-05,0.00045616002901662726,0.0743709289047263,0.20419102044994614
CXCL13,0.13928807024659254,3.401307900829148e-05,0.0004861139321039031,0.07376846713210686,0.20361042097642096
ILF3-AS1,0.13835925824050613,3.8418955901604776e-05,0.0005451037366329142,0.07282649141953423,0.20270244487767708
CDC42SE1,0.1373467393893051,4.3835548740263484e-05,0.0006130714602388278,0.07179975569564621,0.20171251365817913
EBI3,0.13511366022897647,5.84436137513593e-05,0.0007946708036469549,0.06953581258297763,0.19952878589147183
RP5-1073O3.7,0.13478255976055709,6.096654330176713e-05,0.0008176198067456167,0.06920019338467855,0.19920494831889865
PTPRCAP,0.13203408777876743,8.62584663119204e-05,0.0011185038214486102,0.06641478430902402,0.1965162225055616
RP11-347P5.1,0.13118712224871906,9.586314066112993e-05,0.0012267975778724996,0.06555664238393216,0.1956874727643298
HIST1H1E,0.13034645895924607,0.00010638611132627255,0.0013195345142770084,0.06470498184968218,0.19486479860728123
CCDC61,0.12866926826282504,0.0001307105120667474,0.0015798221149795765,0.06300613641453516,0.19322322640920966
DUSP6,0.12856035776740732,0.0001324584999919393,0.0015911272575718843,0.0628958328970773,0.19311661634826727
GPR141,0.12635673873959435,0.00017291318577532838,0.0019915530455770175,0.06066437297938391,0.19095921522273948
MAPK13,0.12421257803275713,0.00022318114177186527,0.002525946101672325,0.058493752704395524,0.1888594260952735
LRP2BP,0.12324252905941363,0.0002501601231325623,0.0027673080287771577,0.05751193716254013,0.18790925719717239
CCL5,0.12316877447534501,0.00025233151981214814,0.0027756467179336293,0.057437293145547,0.18783700917971377
PTCD1,0.12310975874898215,0.00025408168041826494,0.002779284526586384,0.057377566256699326,0.18777919844895946
CX3CR1,0.12197928445437817,0.00028987965755282056,0.0031358252457923904,0.056233560130803585,0.18667171991610335
ADAM19,0.1213522276862759,0.0003117163070969785,0.003299137996193967,0.0555990718913996,0.1860573476413889
GNLY,0.12053932515623313,0.0003423150670212374,0.003584240113516486,0.05477661440529733,0.18526081368671735
TNFSF10,0.1199796551933097,0.00036498722317314624,0.003761289384068528,0.0542104178765223,0.18471236378031083
C1orf228,0.11980945558148684,0.00037215500610208985,0.003815075926428754,0.05403824187564138,0.18454556827208948
NKG7,0.11909295033008366,0.0004037937844059197,0.004096519325734667,0.05331345931919335,0.18384335269951302
CBWD3,0.11565294293361943,0.0005937084090370282,0.005871116489366167,0.04983467669822497,0.18047103073361728
ATP5D,0.11284535204507631,0.0008070296361913923,0.007708117208110957,0.046996622203066864,0.17771755197420272
AC069363.1,0.11221562886203792,0.0008637406286055416,0.008209728887425488,0.046360212176236267,0.17709982627159893
IFNG,0.11170386708317769,0.0009125201630971684,0.008631470914706549,0.04584305552440352,0.17659777691696077
STAT1,0.11155882068150916,0.0009268017607714282,0.008724412728800271,0.04569648649809701,0.17645547712353793
HIST1H2BC,0.11046715153384011,0.0010411034614656114,0.00970705036928413,0.04459344853213198,0.17538439284863896
STMN1,0.10999478512586404,0.0010944848685691946,0.0101084970408419,0.04411621260441517,0.1749208858979738
RP11-1143G9.4,0.10983346898584165,0.0011132859164452523,0.010233867720186873,0.04395324037934851,0.17476258872680456
HIST2H2AC,0.1070793081766409,0.0014838626186426944,0.013266680398641076,0.04117134597904377,0.17205945302196105
RP4-728D4.2,0.10516174205314546,0.0018055320067650272,0.015642618005512934,0.03923507373930143,0.1701768347578991
SHPRH,0.10445389537890874,0.001939610547756814,0.016584093679073545,0.038520447015407216,0.16948176871589712
BATF,0.10399655419773637,0.0020310259395440945,0.01729021212881451,0.038058761092213296,0.1690326507239931
SOCS1,0.10282433015166918,0.002283633864459632,0.018946419943271016,0.036875529447807594,0.16788138042306144
7SK.1,0.10213896275373122,0.002444315012362032,0.020193961156982524,0.036183811859337854,0.1672081818891983
KLRB1,0.1018917043910925,0.0025047724670386622,0.02060648945572143,0.03593427806531243,0.16696529876451324
CLEC10A,0.10181281930344943,0.0025243460324231312,0.020680625654746824,0.035854668756584274,0.16688780788704685
F13A1,0.10165759809044092,0.00256326881902918,0.020912001448579725,0.03569802494680759,0.16673532769691596
PTTG1,0.10081909185031186,0.002783160164542447,0.02251829587675253,0.03485188986784692,0.16591157465695797
SPRY1,0.10059566697717932,0.00284458334907127,0.02292055225301048,0.03462644820200516,0.16569206553171129
RNF187,0.10044733139909096,0.002886042651196589,0.023159309471487383,0.0344767773491118,0.16554632612239176
GZMH,0.09918111580113206,0.0032629842562030597,0.025555692694582365,0.0331992840677717,0.16430215608830137
PET100,0.09832165713473975,0.003543769752966612,0.027534528477415183,0.03233229336067014,0.16345754303837567
TMEM86B,0.09776721371813867,0.0037363633036567563,0.028916202958734896,0.0317730436582584,0.16291262597192752
MTRNR2L10,0.09772369547726491,0.0037518745565990716,0.028921930637090483,0.03172914992112464,0.1628698537716977
MTRNR2L1,0.09748522640081664,0.003837913798796796,0.02936347908032646,0.031488627738278444,0.16263546846414648
RMRP,0.09748184264550129,0.003839147418061069,0.02936347908032646,0.03148521490542137,0.16263214260253495
DDX55,0.09714140547633907,0.003965113838754667,0.03020892177541494,0.03114186013168429,0.1622975225095281
ZNF726,0.09637266276631742,0.004263440546438114,0.032106986884330106,0.0303665864617423,0.16154186023484185
NISCH,0.095846739110306,0.00447908281373101,0.03334617547256775,0.02983624049701915,0.16102484133128245
FBXO32,0.0957262727367776,0.004529844559019057,0.03346956847758231,0.029714766395105677,0.1609064096159093
C4orf48,0.09495250182224427,0.00486847728022511,0.03570216672165081,0.028934569193656744,0.160145662819766
KIAA0101,0.09431310500967459,0.005165364248759435,0.037458456292855456,0.028289922784043183,0.15951696989484032
MX1,0.09364420250834884,0.005493330620545047,0.03925526041980731,0.027615587210163533,0.15885920861185374
FAM173A,0.09287420016308698,0.005893996012106968,0.04181320359313566,0.026839405022096186,0.15810195971629384
NCLN,0.09283032109300351,0.005917600395415745,0.04182910315604343,0.026795176187627653,0.1580588050988048
CHCHD10,0.09205809706409307,0.006347159546288758,0.044199697402941086,0.026016838995480396,0.15729928986686578
TSHZ2,0.09202559191613872,0.006365839973253007,0.044199697402941086,0.025984078282814474,0.15726731797618423
CD3D,0.09156002144333922,0.006638869550627904,0.045932532085263024,0.025514862928709154,0.15680937032659192
CLU,0.09132048115530843,0.0067833991903479066,0.04666970050311609,0.025273458653125795,0.1565737411190269
APOBEC3D,0.0912655747161398,0.00681692254539898,0.04666970050311609,0.025218126043538354,0.15651973011517256
MIR155HG,0.09116302293698084,0.006879933985567647,0.04693697123254861,0.025114779366233766,0.15641884974461764
C3,0.09104846932527066,0.006950936664661135,0.0472567152409948,0.024999339497140144,0.1563061615398185
AC062017.1,0.09045382117345863,0.007330170062545911,0.04949128614643066,0.024400119084140595,0.15572116942098385
YPEL3,0.09029434384360376,0.007434976400081397,0.04992487135453468,0.024239423601041542,0.1555642739348021
LY6E,0.09027861680976061,0.00744538428780599,0.04992487135453468,0.024223576622572893,0.155548801333947
MXD3,0.08947829189275924,0.007992546609328206,0.05322927299681846,0.0234171917302396,0.15476138184050006
IL7R,0.08931514829382318,0.008108395025199595,0.0536199257297574,0.023252823371968014,0.15460085879209462
C2orf68,0.08881214440346304,0.008475076346870707,0.05496387425720437,0.0227460657876149,0.15410591287782732
MANEA-AS1,0.088773563023278,0.00850380319576228,0.05496387425720437,0.022707197893586793,0.15406794820699596
AC092580.4,0.08747286336455096,0.00952453828294886,0.06114441297709464,0.021396955805449664,0.15278792693648943
RP11-425A6.5,0.08691486145694596,0.0099948798310118,0.06395416571608203,0.02083492974645628,0.1522387289036769
PBXIP1,0.08594994950505129,0.010857079099886468,0.06813513101787726,0.019863157664809398,0.15128894564693757
LFNG,0.08483746121958816,0.011932478736436571,0.07417077259029463,0.018742914993402283,0.15019375012811434
UBE2S,0.08453988399827003,0.012235659702663397,0.07510163541634775,0.018443291695917585,0.1499007713199652
LINC00861,0.0842644585929805,0.01252231927739975,0.07662094107858972,0.01816598310398924,0.149629591790264
IKBKE,0.083985458429218,0.0128187325555274,0.07813502512555132,0.01788508567939,0.14935488258299404
ARF6,0.08331601660375702,0.013555353835032416,0.08191784817590576,0.01721113405876964,0.1486956954558068
EVI5L,0.08323967539711295,0.01364168172395219,0.0821858855861489,0.017134282383582628,0.14862051997430487
NCR3,0.08317968166454509,0.013709863262178646,0.08234328916363738,0.017073888040757847,0.14856144181176237
RP11-47A8.5,0.08286194564681927,0.014075993121141031,0.08355245377848214,0.01675403837197304,0.14824854701219037
ATG16L2,0.08284566282061342,0.01409498572337415,0.08355245377848214,0.016737647593204653,0.14823251192834774
LYL1,0.08283193588154074,0.01411101461518984,0.08355245377848214,0.016723829674299546,0.14821899381723785
PLCB2,0.08282035796359652,0.014124546578487022,0.08355245377848214,0.01671217503950303,0.1482075920151961
RN7SL1,0.082334649035473,0.014702621547685481,0.08619081733643165,0.016223263922083342,0.14772925572036963
ALOX5AP,0.08227609840631284,0.014773692968292807,0.0863489278564696,0.01616432941454356,0.14767159177184194
TP53I11,0.08109827755361985,0.016268961658507875,0.09314218399812403,0.014978883914425168,0.14651151320017966
CCDC9,0.08096567753225999,0.0164453400034552,0.09360458060106187,0.014845437143963977,0.14638089934980428
7SK.2,0.0793284224146767,0.01876517837907724,0.10588535811594592,0.013197921014464153,0.14476798015721548
AMFR,0.07916575150231489,0.019010564403686623,0.10683869203343152,0.013034250217548334,0.1446077081665816
ATP5EP2,0.07874478315242221,0.019658624539182382,0.10942608510982824,0.012610710764377189,0.14419293193070334
PLAC8,0.0785871121575127,0.019906260618444332,0.11041489600825496,0.012452082887611206,0.1440375742322975
IFITM1,0.07835465903521993,0.020276303102192507,0.1121497216782286,0.01221822511312807,0.1438085257002965
KLRD1,0.07820386986676298,0.020519533920454164,0.11317534483450495,0.012066528634715296,0.1436599412929433
FCER1A,0.0776467774545073,0.02144030148022097,0.11792165814121533,0.011506110553856566,0.14311096880434257
RP11-792A8.4,0.07727571067607741,0.02207333701236552,0.12072512254249074,0.011132851675912495,0.14274528817205173
PRF1,0.0770288992023777,0.02250332207575127,0.12242529687001816,0.010884592355575273,0.14250204934286786
ACPP,0.07697395581305519,0.02260002480928495,0.12257852791296381,0.010829327766730078,0.14244790019370362
OAS3,0.07693741276072956,0.02266454150834034,0.12258887368323311,0.010792571307161082,0.14241188517644324
GBP1,0.07680285309991089,0.022903484884877576,0.12264430925614146,0.010657227374211174,0.1422792683638556
RNU12,0.07679060591414474,0.02292534074961582,0.12264430925614146,0.010644908926859204,0.14226719789314757
KLF2,0.07634744539251541,0.02372844227661743,0.12625078798265468,0.010199183333775744,0.1418304186483227
DYSF,0.07605785003648592,0.02426630944215157,0.12841468618306154,0.00990792596228101,0.14154497953590947
FLOT2,0.07532274580873756,0.025679209459437392,0.1347986383956526,0.009168653304261074,0.1408203765443897
NLRC5,0.07478562459043064,0.026755957143059794,0.13933022363327413,0.008628532043992674,0.14029088393064154
ANKRD49,0.07455931062584223,0.027221159239595956,0.1413767368464957,0.008400965581911153,0.1400677730294013
CD36,0.07441349181505075,0.02752457381110579,0.14219819398982886,0.008254343390870599,0.13992401449511455
TMEM107,0.07388445576375048,0.028649932464801166,0.1476225467528439,0.007722416528093491,0.13940243001587604
IFI6,0.0735693462785824,0.029338840384048385,0.15026400114484822,0.007405602982202968,0.13909174163007507
MDM4,0.07354493180192043,0.02939280512690341,0.15026400114484822,0.007381057030448481,0.1390676691588688
RBM38,0.07348961148783689,0.02951539816242315,0.15049778542193887,0.007325439104380511,0.13901312350214362
IFI44L,0.07320928697374489,0.030143380668751454,0.1532071051381416,0.007043612794401925,0.13873671829583142
RP11-277L2.4,0.07318282891712301,0.030203239317325156,0.1532071051381416,0.007017013535615555,0.13871062963059616
CTD-2020K17.1,0.07264194378563071,0.03144946080679022,0.15911639343590506,0.006473262313509132,0.138177276075136
NCF1,0.07244340530615373,0.031917815791347275,0.16069644876762754,0.006273681617518134,0.13798149261509482
CSF3R,0.07215971190322626,0.032597397296651766,0.1631774462275416,0.005988508129896215,0.1377017269955961
HIST1H2AC,0.07198579633471851,0.033020091822367655,0.16451231498268667,0.00581369053078682,0.13753021414677508
SMIM4,0.07160374360230991,0.033965116723136284,0.16836379378202745,0.005429670445124598,0.13715342583829426
MIB2,0.07144721130093419,0.0343589165803438,0.169885754202811,0.005272337728281385,0.13699904496616502
DNAH1,0.07139282939268503,0.03449663715259861,0.17013706686344604,0.005217678509284781,0.13694540975464164
FGD2,0.07113913081839093,0.03514535528723242,0.1725860888515556,0.004962691469941047,0.13669518953712226
PSTPIP1,0.07108283430909232,0.03529070801599746,0.1725860888515556,0.004906110212859619,0.1366396637519822
RP11-1000B6.3,0.07074532714371373,0.03617289728950801,0.17574822057780815,0.004566904820840756,0.13630676857144644
FGFBP2,0.07035313735047498,0.03722151139961789,0.18039534485260356,0.004172760785165893,0.1359199193934307
ZAP70,0.07030602267879892,0.03734920404728647,0.18056726302367138,0.004125412729251754,0.13587344495701464
RNASE2,0.06988612843699465,0.038503743294634164,0.18478021904630806,0.003703451632412617,0.13545924385843205
TRIOBP,0.06972857234741577,0.03894469890030184,0.1855321665372044,0.003545126081516462,0.13530381808182232
CCR1,0.0689619028529009,0.04115194998503121,0.1936911492083921,0.002774759733430336,0.13454746864830186
STAB1,0.06887324129834181,0.04141389949286336,0.19445663119190995,0.0026856757235204512,0.13445999562781039
PF4,0.06823953790559312,0.043327491117856096,0.20198863716371962,0.002048983441831865,0.13383475745108933
AZU1,0.06819205931106667,0.043473815721822906,0.202011268941525,0.002001283073358107,0.13378791098815868
MAP3K1,0.06817105227261416,0.04353869024173828,0.202011268941525,0.001980178006514279,0.1337671835445687
RP11-597D13.9,0.06806673477329504,0.043862056212175114,0.20303051078827158,0.0018753745877605331,0.13366425361725415
DHX30,0.06798953703476403,0.044102656275519965,0.20366273817799077,0.0017978181920200822,0.1335880818079154
HNRNPH1,0.06790570997543467,0.04436517559669339,0.2038205615084991,0.0017136025777420361,0.13350536790122314
SH3GLB2,0.06789430952546521,0.04440097955580647,0.2038205615084991,0.0017021493569671108,0.13349411876901537
RP11-111M22.2,0.06771898810451675,0.04495466022588432,0.20493326857506672,0.00152601858900849,0.13332112225413847
RBP7,0.06770047893357646,0.045013451392996895,0.20493326857506672,0.0015074242127209668,0.13330285829670424
TNNT1,0.06766998894289229,0.045110438588280774,0.20493326857506672,0.0014767939638391098,0.13327277214686545
CNN3,0.0668513484897677,0.047780963229089715,0.21410893174568452,0.0006544340856025519,0.13246492940314353
COL27A1,0.06684974715601363,0.04778631418430242,0.21410893174568452,0.0006528255640566741,0.13246334910524502
ASGR2,0.06654716783306226,0.04880645925341982,0.21818047310090416,0.00034889422241222664,0.1321647386166951
DNHD1,0.06631383635013464,0.04960553717023663,0.22124145354783278,0.00011452849331502049,0.131934459533151
PARP8,0.06589616606108295,0.05106324858215518,0.22620325955624399,-0.00030497496811762785,0.13152223544234387
ANKRD13D,0.0657118479088211,0.05171782693371447,0.2285857903751985,-0.0004900946906333442,0.13134031348249628
UBR4,0.06564088490782195,0.05197170219975881,0.22919052456560302,-0.0005613650886926751,0.13127027184370563
FXYD2,0.0652443184226867,0.053409667273621564,0.23387487745591387,-0.0009596370373971777,0.13087884219582546
GPR162,0.06521651404925245,0.053511718641598274,0.23387487745591387,-0.0009875601977241424,0.13085139721257957
SNORA76,0.06508922103170865,0.05398100337294101,0.23540045568868262,-0.001115395723063447,0.13072574825818176
RNF44,0.06457050500263933,0.05592890585783572,0.24335288371031633,-0.001636300085118755,0.13021370994392864
DUSP4,0.06445211001444184,0.05638160068675514,0.24379357477901448,-0.0017551895160577641,0.13009683421081808
IL11RA,0.06444634458150032,0.05640372286766781,0.24379357477901448,-0.0017609789788876693,0.13009114271384664
CYP1B1,0.06413632843514723,0.05760392569777177,0.2484327896833417,-0.0020722807135400076,0.12978509584704356
FAM65B,0.06399107006979211,0.05817352766934127,0.2494058212361062,-0.0022181370277255747,0.12964169298779216
LINC00482,0.06371069004809649,0.05928618816676313,0.25345492670419695,-0.002499663253384679,0.12936488672703134
LINC00910,0.06350546556762829,0.06011172245624834,0.2564242975366759,-0.0027057200468939644,0.12916227157902554
ERV3-1,0.06336019554514691,0.06070181423233689,0.2571391283260525,-0.00285157583118407,0.12901884528245827
RP11-212P7.2,0.06335890593624564,0.060707074036192375,0.2571391283260525,-0.0028528706274666446,0.12901757202860564
FOLR3,0.06333500984801717,0.060804604910603834,0.2571391283260525,-0.0028768627962332174,0.12899397895563133
TNIK,0.06300868312264188,0.06214950402720695,0.26177965164186046,-0.0032044939764313608,0.1286717827898728
LINC00685,0.06291730181347176,0.06253048686437483,0.2621997048758301,-0.0032962380246248806,0.1285815556772108
NBR1,0.06291576605291421,0.06253690611696254,0.2621997048758301,-0.0032977798718755815,0.1285800393048704
ZSCAN16-AS1,0.06278334986101577,0.06309243437761383,0.2634008241180552,-0.0034307196862315625,0.1284492936472877
AC009501.4,0.0625105873533951,0.06424958920182436,0.26684858492071883,-0.003704553421706999,0.12817996505887164
ITGAL,0.06249245331443274,0.06432713589508646,0.26684858492071883,-0.003722758326949313,0.12816205897337607
TSHZ3,0.06245791269252155,0.06447505540172847,0.2668967409652946,-0.003757433809251754,0.12812795242501618
MTRNR2L2,0.062357351117669664,0.0649073038275485,0.2674706130252699,-0.003858387110027962,0.12802865372756206
NENF,0.06232646888355734,0.06504052408490185,0.2674706130252699,-0.0038893893714052074,0.12799815905600792
SERPINH1,0.06226225201746091,0.06531826432252771,0.2674706130252699,-0.0039538554160197074,0.1279347476943007
CREB5,0.062235717558848255,0.06543331135807165,0.2674706130252699,-0.003980492674696047,0.12790854591395692
GPR160,0.062170182900260065,0.06571816831080075,0.26807536156780803,-0.004046280825675282,0.12784383250950404
NFE2,0.06193253477969258,0.06675971127601434,0.2706325355661202,-0.0042848433769686195,0.12760915780940624
FAM24B,0.06135358198815498,0.06935394043529201,0.2774220708144125,-0.004865992337184322,0.1270374180143551
GIMAP6,0.061337676502493235,0.06942636092904092,0.2774220708144125,-0.00488195752657858,0.1270217100742494
ACOX1,0.061272104644476355,0.069725575730101,0.2777521317507882,-0.004947775162384441,0.1269569522684582
PXN,0.06125743271248563,0.06979267049100502,0.2777521317507882,-0.004962502009463098,0.1269424624068323
ADAM8,0.06120369610731008,0.07003885967869537,0.2778110294043084,-0.0050164394983391565,0.12688939240312325
C12orf57,0.06117920164276337,0.07015131445395367,0.2778110294043084,-0.005041025402764828,0.12686520166712342
HIST1H2BN,0.06115319146023473,0.07027088971904076,0.2778110294043084,-0.00506713259583223,0.12683951392233278
STK11,0.061130572450189456,0.07037501051304239,0.2778110294043084,-0.005089835894928526,0.12681717523940494
CD300LB,0.06096477606053244,0.07114207254320101,0.279711200882706,-0.0052562480356682555,0.12665343160154569
FAM129B,0.06089315166246682,0.07147555352185157,0.2802534097948516,-0.005328137305040279,0.1265826928893518
RP11-488L18.10,0.06084020257029343,0.07172290364468943,0.2803062781163711,-0.005381281766077711,0.12653039812027841
NUDCD3,0.0608004721566872,0.07190896222312715,0.2804736016591294,-0.005421158529292154,0.1264911584389969
CAPN10,0.06070429724425633,0.07236098539900353,0.28111668533977957,-0.005517686836410503,0.12639617058496258
ELF3,0.06061045498803001,0.07280427983910945,0.2822787721286659,-0.00561187272641802,0.1263034854346278
SELL,0.06029131249074402,0.07432847398269846,0.28652067437232437,-0.00593217507496475,0.12598826948596767
RP13-1032I1.7,0.06028947273314298,0.07433733533255402,0.28652067437232437,-0.00593402147935665,0.12598645232524425
AP4B1-AS1,0.060181427517859036,0.07485925685728485,0.2874008331893407,-0.006042456255169835,0.12587973340531283
AVL9,0.05996478370052765,0.07591476945404378,0.29088281524661,-0.006259876496779717,0.12566574439044487
SMG5,0.05977775514627789,0.07683570822970191,0.2932637752704802,-0.006447570302107535,0.12548100280924393
NRG1,0.059434240515483516,0.07855085324402744,0.29806699738722037,-0.006792294641401449,0.12514167678246949
FAM110A,0.05919317652884655,0.07977293082768866,0.30155956946362317,-0.007034198151499227,0.12490354300112598
ENGASE,0.059191929276442325,0.07977929365789417,0.30155956946362317,-0.007035449727397963,0.12490231088976324
RAB27A,0.05889963101732251,0.08128183496330646,0.3055292338607722,-0.0073287554914698095,0.12461355540087878
CCR2,0.05889658447860849,0.08129761534293274,0.3055292338607722,-0.007331812471106883,0.12461054572880134
MAP3K6,0.05874433692069241,0.08208938823743755,0.3077169118350852,-0.007484580226469467,0.12446013900190979
ANXA2R,0.058724301358208685,0.0821940474411387,0.3077169118350852,-0.007504684016015252,0.12444034546530486
SLC35F6,0.058601209500926864,0.08283941011194891,0.3089515523794209,-0.007628193862934359,0.12431873938707394
GABARAP,0.05806363899271469,0.08570602909542886,0.3178670591976178,-0.008167566146320157,0.12378763448007991
AL592284.1,0.05782560666834921,0.08700064276167425,0.32140992174973243,-0.008406383973873348,0.1235524530483964
CKAP4,0.057697267494299924,0.08770516336948644,0.32282637722112045,-0.008535143530370404,0.12342564791787931
CLEC4G,0.057695698218427065,0.08771380627254141,0.32282637722112045,-0.008536717932906128,0.12342409738634322
HIST1H2AE,0.05753161765738032,0.0886212814553758,0.32448302759807635,-0.008701332716183865,0.12326197492715152
ZBP1,0.057452776295046734,0.08906000422460221,0.32491303943463234,-0.008780429497561961,0.12318407319254794
TSC2,0.05737177328848826,0.08951257217059305,0.3257725210223442,-0.008861694062950667,0.12310403473236899
BOLA2B,0.05718187798732117,0.09058077124466946,0.32782452564626524,-0.009052199106881582,0.12291639726448735
RP11-307C12.13,0.0569359590138325,0.09197929226261786,0.33166750322321503,-0.009298900567210895,0.12267339525502155
SCO2,0.0568553156588423,0.0924416546490034,0.3321858296178423,-0.009379798764861317,0.12259370673367502
CCDC88B,0.05679274861236356,0.09280165924461684,0.3321858296178423,-0.009442562933413364,0.12253187990974063
TSPAN32,0.05675749384037726,0.09300500581665382,0.3323062069142485,-0.009477928548261653,0.1224970420075942
GRK6,0.05650427951480742,0.09447602926276422,0.33540408376753256,-0.00973193412407378,0.12224681705275046
CA13,0.05629222566614276,0.0957221987857327,0.33748016496346755,-0.009944644027412146,0.12203726021650683
NUCB2,0.056273654621578906,0.09583195695591827,0.33748016496346755,-0.009963272241819764,0.12201890757370307
LEF1,0.05584247563636646,0.09840867558188221,0.34440419873022815,-0.010395765660655046,0.12159278675912424
SNHG9,0.05536953817480324,0.10129810547325306,0.3504270150470486,-0.010870116357895147,0.1211253694656599
AVIL,0.05519221165646103,0.10239871111592347,0.35174855502627744,-0.011047965080498358,0.12095010520133091
MYO15B,0.05508100304237341,0.10309377479961536,0.35351595631812066,-0.011159499051702167,0.12084018781807777
CLIC3,0.054824754427158486,0.10470960069086184,0.3565589533090565,-0.011416491085425666,0.1205869083382536
DPP8,0.05472291390864948,0.10535732053623066,0.35768832084653807,-0.011518624629702628,0.12048624546136401
SPI1,0.054715182979354834,0.1054066195753077,0.35768832084653807,-0.01152637774676054,0.12047860387410841
CCDC159,0.05448609326650691,0.10687579806673482,0.36176224100919857,-0.011756121332075218,0.12025215808604466
AL627309.1,0.05447045444000318,0.10697667903183145,0.36176224100919857,-0.01177180454022509,0.12023669949772502
AC084018.1,0.05434849242481729,0.10776600100320308,0.3638031551108131,-0.0118941115549867,0.12011614200606117
EHBP1L1,0.05426929851608923,0.10828099226315815,0.3649125350279926,-0.011973528421795113,0.12003785906149281
HSPB1,0.05416541797573626,0.10895946260584874,0.3665680889729413,-0.012077700154516426,0.1199351722145208
PPBP,0.05389781322369867,0.1107227134979007,0.3691961762522972,-0.012346048418782412,0.11967063603182412
ZNF212,0.053768547298074724,0.11158246256754743,0.37093117437565004,-0.01247567007868609,0.119542849026993
GLB1L,0.05373722537866923,0.11179157396223828,0.37099644375942803,-0.012507077859581474,0.11951188513108059
SMARCD3,0.05345442157123961,0.11369362144628167,0.3752621886919852,-0.012790650987474962,0.11923230810396107
SIGLEC14,0.052886770092342494,0.11758813169117555,0.38309078511035227,-0.013359814508996157,0.11867110202220242
NAA60.1,0.052778666675762156,0.11834150571975022,0.3836302453630313,-0.013468201012752421,0.11856422130113216
NUP153,0.052579947043979204,0.11973623218106715,0.3868705323606097,-0.013667436964652769,0.11836774529587768
PRMT8,0.05250822148480092,0.1202427860443924,0.38769762081901993,-0.013739347591662272,0.11829682828258174
JAK3,0.05248767101865432,0.12038822954952204,0.38769762081901993,-0.013759950956265367,0.11827650935346576
CDKN2D,0.05230909060191082,0.12165790308883014,0.3911431432642519,-0.013938988684144178,0.11809993863863995
