,Osteoclasts_corr,Osteoclasts_pval,Osteoclasts_qval,Osteoclasts_ci_low,Osteoclasts_ci_high
MARCO,0.14516329305107645,5.893541589850771e-21,1.6493497106453798e-19,0.1151734770252447,0.17488872324625138
DDIT4,0.13916753584407673,2.2827856406380296e-19,6.29855925353507e-18,0.10913101046112779,0.16895015446408468
KCNE1,0.13880182414280484,2.838551286492534e-19,7.723224958665102e-18,0.10876252153212916,0.16858786099199122
SPRY1,0.13505460967259061,2.5585289705525315e-18,6.594945070147907e-17,0.1049873261725248,0.16487520717661872
SULT1A1,0.12998294842908514,4.5476617100139775e-17,1.0864474743801685e-15,0.09987917403882604,0.15984897577089582
SELL,0.1226291243348255,2.418344649886243e-15,5.3835649649172157e-14,0.09247525626178452,0.15255827252955656
HLA-DQA1,0.11707342360993715,4.167854701297588e-14,8.685986553023378e-13,0.08688392081089857,0.14704809764246085
PDK4,0.11319103727008342,2.816637064022161e-13,5.517792008419413e-12,0.08297776116783183,0.14319642066238042
S100P,0.10476032402527705,1.4306412551072269e-11,2.595024276625053e-10,0.07449861923519525,0.13482926259736347
IL1R2,0.10352842748688122,2.4763551571369824e-11,4.3704322097579715e-10,0.0732600125835046,0.13360629356960865
HSP90AA1,0.10068539044083226,8.572538716260049e-11,1.4603133343611684e-09,0.07040184594153381,0.1307835102018761
CR1,0.10025785709032585,1.0302162449269902e-10,1.7398220894930809e-09,0.06997208042158791,0.1303589803670617
SAP30,0.09866954329018908,2.0255153660851252e-10,3.362698815390475e-09,0.06837557242907426,0.12878172814321112
RNASE2,0.09585860502683742,6.529407800854048e-10,1.0151674509423079e-08,0.06555051260901447,0.12598999280111217
NKG7,0.09569863870242633,6.972202186976436e-10,1.0588018669989798e-08,0.06538975725807385,0.12583110493252558
HLA-DRB1,0.09547884274872781,7.628659582690922e-10,1.1408048948466806e-08,0.06516887973680303,0.12561278827080913
RPH3A,0.09477768451063087,1.0151325008084474e-09,1.4952214805140967e-08,0.06446429110217497,0.12491632952988774
PRKCDBP,0.09458842402388747,1.0961261366170015e-09,1.602470971367691e-08,0.06427410984387827,0.12472833246654767
AZU1,0.09387520421822373,1.4618684484641026e-09,2.1057355077508652e-08,0.06355743993500942,0.12401985437137056
STMN1,0.09371454514542923,1.5593694426599828e-09,2.22978448041672e-08,0.06339600801104313,0.12386025916935728
SNORD3B-2,0.09204456140024259,3.0314442278137534e-09,4.211772512260385e-08,0.0617180847561444,0.1222012415498297
ALOX5AP,0.09115416299052585,4.300452882448234e-09,5.815400886477191e-08,0.06082352323282917,0.12131662115186051
GPR34,0.09037343871065658,5.8276478819434376e-09,7.713758243734592e-08,0.06003918871677141,0.12054092375595689
TXN,0.09024138306384355,6.1334948569803745e-09,8.01034428321637e-08,0.059906526119943904,0.12040971473900734
COQ7,0.08972816237200054,7.477288059462117e-09,9.636846913477822e-08,0.059390956754126104,0.11989977437864113
PLBD1,0.08739130741986398,1.8175509093425834e-08,2.2971498267110458e-07,0.05704361216170063,0.11757765450582296
FABP5,0.08673114694730595,2.3263592756909778e-08,2.9213703981273243e-07,0.056380549146195544,0.11692159688117033
IGLL5,0.08597726015388926,3.076994579545189e-08,3.7910895480056766e-07,0.05562338046362999,0.11617236321061851
HP,0.08510175411179065,4.245098699792535e-08,5.101931504842685e-07,0.0547441069006377,0.11530221781822811
STAB1,0.08471614699262126,4.886608360394797e-08,5.766786613261089e-07,0.05435685535210468,0.11491895703590758
SLC2A3,0.08466196598017327,4.9839535962439945e-08,5.8464461646958e-07,0.05430244401537419,0.11486510498286208
ITPKC,0.08347123881827695,7.664938616603771e-08,8.832714558780464e-07,0.05310670057400785,0.11368156248486608
CHPT1,0.08313257655113522,8.653901359972136e-08,9.799417782766135e-07,0.052766627499103234,0.11334492799136672
HLA-DQA2,0.08262700357589889,1.0363539429934699e-07,1.1535325990478451e-06,0.052258961500524836,0.1128423692765569
MPO,0.082369582656797,1.1355288575180583e-07,1.2567802439988003e-06,0.052000480914074505,0.1125864771786297
VNN3,0.07928876973205376,3.3191175708621925e-07,3.3865371465203306e-06,0.04890730162165461,0.10952365012328673
ELANE,0.07878764683796839,3.937247258970115e-07,3.955419169396131e-06,0.04840422232166338,0.10902539850160473
TIMP1,0.07812576318943451,4.925739371696288e-07,4.873496681390418e-06,0.0477397782760326,0.10836728394477217
AGFG1,0.07674964095399284,7.802436868458046e-07,7.5668187254006485e-06,0.04635841878947936,0.10699891317537603
CDA,0.07538783060633529,1.220679865608423e-06,1.1779861363186703e-05,0.04499154007446794,0.1056446608576178
LINC00936,0.07514258389668442,1.3220762893486878e-06,1.2633890004068679e-05,0.044745392702104356,0.10540076333737335
PTTG1,0.07459639699378738,1.5778036861017945e-06,1.464889773020576e-05,0.04419721320352357,0.10485756812110861
CLEC5A,0.0740696944602048,1.869001615117243e-06,1.7270632849125845e-05,0.04366860649426445,0.10433373344821743
ADAM8,0.07367965037980627,2.117215545974201e-06,1.938142642319374e-05,0.04327716326630333,0.10394580231007176
CSTB,0.07295051211469365,2.668582096183277e-06,2.3980515258821284e-05,0.04254543450505425,0.10322058922509876
HIST1H1D,0.07284833949951307,2.756072074406146e-06,2.4653631021742647e-05,0.042442901494641236,0.10311896406627041
CYP1B1,0.07138885897862764,4.349155362362347e-06,3.803569354851713e-05,0.04097834283537901,0.1016672346707547
EGR1,0.07102429907493032,4.867491842083074e-06,4.200624017022353e-05,0.0406125348727179,0.10130459077066982
CTSG,0.07071149609147982,5.358910954305033e-06,4.5533442960164045e-05,0.04029866751689343,0.10099342535943404
F5,0.0707052563590263,5.369180869728379e-06,4.5533442960164045e-05,0.04029240661360428,0.10098721823268005
HERPUD1,0.06972789112737166,7.232757851201883e-06,6.003801962078173e-05,0.039311754754874945,0.10001493111398753
FBP1,0.0684783875235374,1.0526495547848897e-05,8.521241643899169e-05,0.038058134721372615,0.09877183532898642
CPAMD8,0.06795431162424168,1.2297769781327061e-05,9.800559607187616e-05,0.037532360780852356,0.09825041889822714
NUCB2,0.06795177936368596,1.2306981436284601e-05,9.800559607187616e-05,0.03752982035649004,0.09824789944746531
TSPAN2,0.06781359456971235,1.2819759136020915e-05,0.00010126575865913295,0.037391190661943075,0.09811041309173442
FCER1A,0.06740823743052744,1.4444144315396196e-05,0.00011363887033679176,0.03698453518802434,0.09770709810865019
RHOB,0.06734174641269731,1.4728654987617842e-05,0.00011541374048297343,0.03691783216536002,0.09764094111701113
TACSTD2,0.06654997927125822,1.8554238204345106e-05,0.00014366700649135202,0.03612356132972475,0.0968531309398534
RP11-701P16.2,0.06561202458079876,2.4311932249048843e-05,0.00018604326279643234,0.035182690415490776,0.09591981466871878
FAM101B,0.06510297334912174,2.811118188696671e-05,0.0002142793981189408,0.034672079057773704,0.09541325851133203
RP11-620J15.3,0.06430120615709924,3.526001743785918e-05,0.000263642649468573,0.03386788684775513,0.09461538928289022
CPM,0.06418288696441984,3.6450988102290695e-05,0.0002715113524425379,0.033749213124781144,0.09449764202668216
AREG,0.06379251329283818,4.065696735852287e-05,0.0003016931782399481,0.03335767582857056,0.09410914934470503
SYNE1,0.06373667270924695,4.129497773677567e-05,0.0003052711750428058,0.0333016695592488,0.09405357707042768
HLA-DQB1,0.061964424050699074,6.725076900183795e-05,0.00047994551870739503,0.03152426172046876,0.09228974576418608
GUCY2C,0.061003964127663735,8.713681510961526e-05,0.000609646502856201,0.03056108624356007,0.09133376805341942
SOCS1,0.06050460610869635,9.955488655683756e-05,0.0006867072958748663,0.030060338703525414,0.09083671831723786
RGCC,0.060412114222659415,0.00010203102766751585,0.0006964417533124166,0.029967591125519912,0.090744652316186
HGF,0.060164668332242516,0.00010894424953043221,0.0007359371890693679,0.029719463753233536,0.0904983432576481
PHKA2,0.06004486678993621,0.00011244782287606979,0.0007569941065780782,0.029599333617843497,0.09037909078203447
MYO15B,0.060002672333449684,0.00011370688964646179,0.0007602450403324868,0.029557023639334854,0.09033708950131494
CST7,0.0598782264540136,0.00011749815797994932,0.0007802674287549855,0.029432237681342524,0.09021321273481588
WLS,0.05909520581304662,0.00014422567147704803,0.0009449434462325656,0.028647099017023787,0.08943375145110165
ST20,0.05875548469205395,0.00015751850376010196,0.0010217839366425156,0.02830647065659041,0.08909556303228523
MFGE8,0.05838898433866027,0.00017314717146091864,0.0010941784157804503,0.02793899947816121,0.08873070835486865
JDP2,0.05749814738838657,0.00021742542523521272,0.0013394226667791877,0.02704583709731459,0.087843837530486
ABHD5,0.05734288892462365,0.0002261550003439704,0.0013888327450590533,0.026890178323888587,0.08768926537532472
RP11-334C17.5,0.05731019370853105,0.0002280347582856173,0.0013960002858797635,0.02685739899653438,0.08765671449975382
GADD45A,0.05624671321015586,0.0002978025702904353,0.001767864349087766,0.025791218311058652,0.08659789364184256
UBE2M,0.05620655576896039,0.00030079305817492955,0.0017802223594099303,0.025750960267223587,0.08655791080699998
GNLY,0.05523956399006786,0.0003818772707931247,0.002206777502901862,0.024781575803798,0.0855950940267188
NFE2,0.05515123792008522,0.0003902221364369882,0.002241774678240645,0.024693034038215184,0.0855071464796872
QPCT,0.05507924399560007,0.0003971496399490874,0.0022749010077785445,0.024620864655329748,0.08543546073651821
FES,0.054856136690003825,0.0004193541560208611,0.0023812022946228025,0.024397215625046816,0.08521330648068738
SLCO4C1,0.054662061750374594,0.00043960627155830004,0.0024816919535241805,0.024202671933466934,0.08502005811820935
VSTM1,0.05458144407447397,0.0004482841792120619,0.0025163000202763014,0.024121860218731327,0.08493978312654339
MMP17,0.05444755489493863,0.0004630503000518856,0.0025843747515716347,0.023987649660605143,0.08480646220340647
ANPEP,0.05347859455417924,0.0005842160730234636,0.003179109130702681,0.023016396216709135,0.08384158195128359
CENPF,0.053433618312382344,0.0005905002711084067,0.0032044045182863397,0.02297131493236987,0.08379679371223046
HOPX,0.05310083126665162,0.0006389895391614728,0.0034108460687120577,0.022637754508030843,0.08346539391947654
SPINK2,0.053032822225881154,0.000649343819013464,0.003447329380616195,0.02256958825266402,0.0833976675540075
PADI4,0.05259965408244077,0.0007190401505252718,0.00375626574634402,0.02213542541382894,0.08296629326348899
ENTPD1,0.05240484393452113,0.0007525966856861628,0.003906480210272942,0.021940171664033486,0.08277228616115093
CMTM8,0.05239980797819044,0.0007534831104818354,0.003906480210272942,0.021935124271149277,0.08276727093349835
LDHA,0.051932370702744785,0.0008401113048021601,0.004342422285243883,0.02146663221716421,0.08230175099558674
DGCR2,0.05167352284353865,0.0008919679531220017,0.004562311279806793,0.021207206020140278,0.08204395917900105
KIAA0319L,0.05162285353346979,0.0009024597056234365,0.004591996268354058,0.021156423980950217,0.08199349611300127
HIST1H1E,0.05159554792986115,0.0009081609847264416,0.004609034634919946,0.021129057692998672,0.08196630158939233
ARID5B,0.050776472356502775,0.0010955059249454081,0.005474734966755241,0.02030818301881228,0.08115053701421586
SOX4,0.05061310044050579,0.0011369062804287397,0.005652790363857617,0.0201444571698144,0.08098782063824991
PHACTR1,0.05042259812411627,0.0011870053445709845,0.00588111569886747,0.019953544208180074,0.08079808067960939
PNPLA6,0.049987157410414505,0.0013092693181155461,0.006396156095232805,0.019517173205697447,0.08036437425813794
MS4A3,0.04888965950390114,0.0016707605469083162,0.007913423447473878,0.018417382070372027,0.07927119648186014
TRIM28,0.04800931316677355,0.002024773717436118,0.009466662798227578,0.017535249538791264,0.0783942626721109
CLEC4D,0.04791086738761396,0.00206837088091654,0.009624557139466751,0.01743660696547145,0.07829619557966688
OSCAR,0.04761457734247214,0.002204829821967051,0.010115366794457735,0.01713972821284175,0.07800104171114508
CD3D,0.047027627638913876,0.0024997942563464277,0.011362173893695248,0.016551628147256695,0.07741632704171135
RECQL5,0.04676919149604015,0.002640764911770884,0.011838120050707463,0.016292692181820837,0.07715886836399519
TDRD9,0.04660023241469802,0.0027368153579387607,0.012129912412221793,0.01612340853885554,0.07699054613389408
PTGDS,0.04638368879177418,0.0028645791968465507,0.012554162520408037,0.015906451501441373,0.07677481618798897
HSPB1,0.04636538914748689,0.0028756218451455786,0.012574426773750421,0.015888117051878856,0.07675658517543107
CRYBB2,0.04597174117351579,0.003122766860737681,0.013564302173359463,0.015493725335678948,0.07636440863435312
MED16,0.04587202766652774,0.003188369140169049,0.01381861757874152,0.015393824939477543,0.07626506635783727
CRLS1,0.045265979526689086,0.0036148256391378805,0.01549549984041818,0.014786653994821748,0.07566126153847957
SWSAP1,0.04510038756579434,0.0037400426031054166,0.01589371942093524,0.014620759157097525,0.07549627864790615
SNORD3B-1,0.04490800403725926,0.0038904591319567994,0.016496557228362272,0.01442802585568019,0.07530460064292813
MKI67,0.044884804711492976,0.003908964020043046,0.01653922357508494,0.01440478450420034,0.07528148624372617
NSF,0.04484505625387731,0.0039408551077497,0.016597172504803775,0.01436496411857816,0.07524188321871764
CEBPB,0.04471012643032997,0.0040508817492524276,0.016992885110889734,0.01422979084988793,0.07510744636438263
CA2,0.04434500469551911,0.004362729909262161,0.01808712833125045,0.013864015935811106,0.0747436530694299
TCL1A,0.044301692797106704,0.004401130485167248,0.018189482321608944,0.01382062709644019,0.07470049821791445
TMEM205,0.04407304620047195,0.004608971299435875,0.018994387440826783,0.013591576225478302,0.07447267879590136
GZMB,0.043446543790097526,0.005224763765868248,0.02119112260317991,0.012963982475401712,0.07384842662316408
HIST1H1C,0.04321415866863937,0.005471441400933261,0.022085068533053788,0.012731198655438394,0.07361687011240148
SMPDL3A,0.04320719676694576,0.005478990968383941,0.022085068533053788,0.012724224860325694,0.07360993298403883
WEE1,0.04267287735661092,0.0060872283241400725,0.02419395682198318,0.012189001488887788,0.07307750612533223
MGAM,0.042310040121365314,0.006534237900055685,0.025601144092418177,0.011825560363908727,0.07271594417391411
LL22NC03-2H8.5,0.04216878003537327,0.006716101476682673,0.026261163259124462,0.011684067349344176,0.07257517842101618
BCAS2,0.04213256733426297,0.006763449506680437,0.026393620684436205,0.01164779513246684,0.07253909224948926
LONRF1,0.042099554549984604,0.006806874706378571,0.026405282276823015,0.011614728161407965,0.07250619474470306
VNN1,0.04195858788519431,0.006995134249172316,0.0268695450865266,0.011473530865860674,0.07236571958614271
NR4A2,0.04168532915367178,0.007373430832968759,0.028102239303085214,0.011199828527375713,0.07209341018561514
FAM24B,0.04161286137133517,0.007476784443089899,0.028294652322197286,0.011127243867530692,0.07202119340383163
CKAP4,0.04146598583460868,0.007690250413796978,0.028971539539669765,0.010980132432376844,0.07187482560958448
TREM1,0.04092735188401697,0.008520584613282929,0.03157861454565977,0.01044064466969661,0.07133804248487428
FLYWCH1,0.040923156898129635,0.008527354310696282,0.03157861454565977,0.010436443103804602,0.07133386184445074
TOB1,0.04086025422610374,0.008629442088094883,0.03189637179354316,0.01037344189548955,0.07127117415062369
UBR4,0.04064149558274197,0.008993031284644994,0.03317768038911401,0.010154342453856538,0.07105316127332453
KLF2,0.04050198987986811,0.009231978831364483,0.033804572954472936,0.010014620947396847,0.07091412963946979
BASP1,0.04019956765454473,0.009769513697935155,0.03550737909880328,0.009711734987905238,0.07061273104952805
EMP1,0.03967738750961212,0.01076355332037355,0.03861868306705455,0.009188767301050406,0.07009230530149588
HCG27,0.03961929752852466,0.010879510866087894,0.03896336706885957,0.009130590740662912,0.07003440946507164
SEMA3C,0.039387628362342005,0.011353076063365905,0.04043432093068251,0.008898578339721974,0.06980351253083024
SNORA76,0.03934034177135567,0.011451954672445372,0.04043432093068251,0.008851222093602009,0.0697563831616006
METTL7B,0.03926483867643645,0.011611419742259575,0.04069189852430502,0.008775608062973521,0.06968113082315305
APOBR,0.039168210864633506,0.011818371934203953,0.04126950199484054,0.008678838785835221,0.06958482342099552
TSPAN32,0.039081428662699993,0.012007017328094657,0.04185364225220184,0.00859193001951216,0.06949832849822822
FGFBP2,0.0387306721891914,0.01279694712301846,0.04405838209840626,0.00824066669095732,0.06914872849043446
KLK1,0.03833959905124611,0.013731560069915567,0.04662066928416741,0.007849037310441273,0.06875893593593732
ENGASE,0.03820529302590647,0.01406615995956302,0.04758061128289343,0.007714542412717296,0.06862506755807668
CKS2,0.038197381367725824,0.014086092905741296,0.04758061128289343,0.007706619662906081,0.0686171816465336
PRSS57,0.03801825094938452,0.014544118897578092,0.0489552043305077,0.007527239139872671,0.06843863314877602
TUBA4A,0.037974059530406744,0.014659112577626527,0.04925763557387713,0.007482986321913384,0.06839458498975257
ADM,0.03782106605311988,0.015063438979523567,0.05035712791960182,0.007329781199942111,0.06824208657137867
PSTPIP1,0.03762334313886016,0.015600498469340165,0.05171129695674684,0.007131786884546139,0.06804500134657558
GPR27,0.037461604278738965,0.016052265757927932,0.05308750377605298,0.006969827793901809,0.06788378235583374
CCR7,0.03720374012665566,0.016796317128157566,0.055023386712476044,0.006711615831339166,0.06762674375824325
CPD,0.037051765539569244,0.017248860395189712,0.05622382281892953,0.006559438163371267,0.06747525382775849
IGJ,0.03695740255827997,0.017535198756601554,0.05706221655179808,0.006464949797262796,0.06738119107008998
LRRC47,0.0369014672328023,0.017706889894354347,0.057430127985165835,0.006408940404757613,0.0673254334521637
DYSF,0.036769868747009764,0.018116644902551098,0.0582766951791422,0.006277168416754688,0.06719425230768955
C12orf57,0.036654384408346424,0.018483039079929715,0.05935532826217089,0.006161532693519601,0.06707913334062066
ASPM,0.036484335070535306,0.019034346384512214,0.06073010515840298,0.005991261928199734,0.06690962053362547
RNASE1,0.03634681325772583,0.019490654874300666,0.06178348365494337,0.005853562336353962,0.06677253133790308
WASF1,0.0362220142162389,0.019912986156850693,0.06281729449479953,0.005728602963860182,0.06664812389587711
NENF,0.03601063096430238,0.020646557127657367,0.06450814260459455,0.00551695031760035,0.06643740177258496
RP6-99M1.2,0.03593456335513412,0.02091624123124313,0.0651429516248097,0.005440786433650238,0.06636157141068454
USP19,0.035805242078660225,0.021381772678465957,0.06648713123351557,0.005311302294042196,0.06623265266764188
FAM151B,0.035092864714223945,0.024111211231043407,0.07380291062752194,0.004598046114546268,0.06552247448175919
SMG5,0.03482610854670373,0.02520836374213757,0.07661260579449028,0.004330968851286279,0.06525653388339632
SMARCD2,0.034821088294967946,0.0252294191799339,0.07661260579449028,0.004325942598356042,0.06525152893892618
PTPRCAP,0.0347943081143065,0.02534199517857565,0.07661260579449028,0.004299130430776773,0.06522483038793182
C19orf59,0.034726853170574536,0.025627483328673848,0.07735630175789225,0.004231595111485096,0.06515758086304872
MAP2K2,0.03467449879151677,0.025850974290955696,0.0777911807004335,0.004179178541602376,0.065105385726942
UBA1,0.034566241775495436,0.02631845110966414,0.07895535332899242,0.004070793460518141,0.06499745746119222
MINK1,0.03438964732298152,0.027096695552176125,0.0809183332114528,0.003893991639301487,0.06482139775517887
EIF4E3,0.03431678717171359,0.027423526822539283,0.08176969413295959,0.0038210464864749873,0.06474875767999562
MS4A4A,0.034302540032222974,0.027487831512967156,0.08183687223997366,0.003806782763638111,0.06473455353668318
SH3TC1,0.034224115150003724,0.02784413586543542,0.08252142535610892,0.0037282668187957227,0.06465636511069583
CLDND2,0.033748404965649764,0.030091824237620926,0.08824832886452004,0.003252012323758055,0.06418208121667987
TNFAIP3,0.0337247534757466,0.03020753073939738,0.08845523575258515,0.0032283341326716486,0.06415850028069975
NSMF,0.033653443645549855,0.030558704349176104,0.08921684324893589,0.003156944004723427,0.06408740296662833
HOXA5,0.03321283973885183,0.032807158572591734,0.09535493122211752,0.002715850854197726,0.06364810528704316
MTMR3,0.03319759932270671,0.032887401176006525,0.09540230298064074,0.002700593727529472,0.06363290984202981
RP11-796E2.4,0.03319125467984755,0.03292085595452432,0.09540230298064074,0.0026942421322020916,0.06362658391666244
CD3E,0.0331597950694912,0.03308717039060977,0.09574263928390628,0.002662748084712275,0.06359521707997036
SNAPC1,0.03303322954061845,0.033763554230470685,0.0972688275551354,0.0025360446226971346,0.06346902418231877
AK5,0.033009206548541496,0.03389326216229438,0.09735615920225028,0.002511995560545306,0.063445071808264
CHRNE,0.032980395964405086,0.034049381224573065,0.09751985390797335,0.0024831537572974336,0.06341634586951961
FRAT1,0.032781678414564815,0.035143017014335365,0.09989099213433905,0.002284222259264951,0.06321821077753705
WDR6,0.032763194175889146,0.03524625124045322,0.09989099213433905,0.0022657182423372105,0.06319978059575024
SLC26A6,0.0327621858903355,0.03525188993463281,0.09989099213433905,0.002264708878512348,0.06319877525831603
TLN2,0.03271192352090527,0.03553395206709506,0.10038672533934838,0.002214392836733239,0.06314865977240466
CH25H,0.03267464650503752,0.035744383976770454,0.10075287512301198,0.002177076114575784,0.06311149159335558
ACPL2,0.032656551264535885,0.03584691557240536,0.10078512315123726,0.0021589616302234646,0.06309344915465782
C19orf77,0.03241850936200527,0.03721922284030578,0.10401206497026964,0.0019206684393171247,0.06285610000462627
GAK,0.03238567485631339,0.0374119769986133,0.10425329009997648,0.0018877995437787541,0.06282336078410919
RNF145,0.03236443897689298,0.0375370933949629,0.1043657705621931,0.0018665414576466458,0.0628021864959635
NFYC-AS1,0.0320073680907459,0.03969475514501422,0.109412796617534,0.001509101304859828,0.062446147132840565
IGFBP2,0.03178507893629901,0.04109041099176938,0.11195565387048154,0.0012865862047744389,0.062224496224884684
RUNX1,0.031590384868243795,0.042346731286413225,0.11505859443839599,0.0010916967210878993,0.06203035870447334
RAB37,0.03131569342836395,0.04417437903877349,0.11919780790214499,0.0008167335119540112,0.061756448573207494
PRTN3,0.03112973259090061,0.045449075891089485,0.12196539680910179,0.000630591309695221,0.06157101406388861
NMB,0.03102033588829966,0.04621332680691043,0.12350874108422584,0.0005210889015195845,0.061461926006886075
HTRA1,0.03084286065806703,0.04747617342506887,0.12599453493069987,0.0003434437399928294,0.061284949948128456
APCDD1,0.030760871320582577,0.04806930035581811,0.1272537289149293,0.00026137654835215184,0.06120319056959971
STK11IP,0.030613958015766038,0.049147666597490355,0.12923527364360216,0.00011432476749559386,0.06105668829689045
TPPP3,0.030582076499702897,0.0493843421145003,0.1296409168218637,8.24133750616523e-05,0.06102489580530445
CHCHD10,0.03057536525319105,0.049434285281231345,0.1296409168218637,7.569584731253995e-05,0.06101820329109806
BTBD11,0.030395034733843085,0.050792194296181786,0.1326692115016268,-0.0001048024175951567,0.06083837508200099
GRASP,0.030376058846733837,0.05093688376076621,0.13286998040924236,-0.00012379584073182734,0.06081945193725934
OCLN,0.030156753913841115,0.05263424288218996,0.13672320380697534,-0.00034330184131229545,0.06060075496168325
FABP4,0.030147579759194857,0.05270626592468876,0.13672320380697534,-0.0003524843431488164,0.06059160617594131
TREM2,0.0300546442155564,0.05344052244498373,0.1379314670220331,-0.0004455041550992863,0.06049892733469005
MPND,0.02980033279277401,0.05549352734309156,0.14192143611633992,-0.000700043473756994,0.06024531567598585
COPG1,0.02975595473489268,0.05585842936224843,0.14266840041805043,-0.0007444608950971298,0.06020105932609851
RP11-195F19.9,0.028871655698821466,0.06355614468642005,0.1581559002254514,-0.0016295192152733567,0.0593191605468733
SGK1,0.028818369515420328,0.06404668900968247,0.1588195743923645,-0.00168284962526783,0.05926601748009234
AP1G2,0.028731758726591092,0.0648506790416973,0.16060996238013278,-0.0017695319293418534,0.05917963894323924
TP53I11,0.028681414061244744,0.06532183090068185,0.16136881051000723,-0.001819917954041928,0.05912942907055643
FOSL1,0.028560881898632096,0.06646130544977402,0.1635649464523961,-0.001940548507484288,0.05900921899446232
NFAM1,0.02854690168615762,0.06659452289076895,0.1636871647967583,-0.0019545400746035935,0.058995276082814456
HBEGF,0.028531684043779256,0.06673978157280298,0.16373912332422064,-0.001969770063085396,0.058980099029365254
SEC31B,0.028474191659124713,0.06729092565566706,0.16457293802678125,-0.00202730896371404,0.05892275986298962
GZMH,0.028334520575049458,0.0686454744426834,0.16732404015251295,-0.0021670922116467702,0.05878346016802086
AC005306.3,0.02833180395971315,0.06867204098142951,0.16732404015251295,-0.0021698109967629793,0.058780750764480416
GMEB2,0.028082227961697202,0.07114898247175433,0.17122955363902548,-0.002419584409261487,0.05853183540188868
CRIPAK,0.02805638666158622,0.07140957730555518,0.17143549257546886,-0.0024454459323984957,0.05850606228819104
CITED4,0.02801764768702713,0.07180170199478515,0.17216589254318743,-0.0024842151470877752,0.05846742545659002
AP000350.4,0.027911335284424157,0.07288688628086316,0.1743411602249218,-0.0025906100673903755,0.058361392898945035
CD79B,0.027838797139034043,0.07363499111627667,0.17591578975217803,-0.0026632041192013772,0.05828904530059872
TFRC,0.027805622962598007,0.07397921039714282,0.17652286622168425,-0.0026964037564236117,0.058255958161258344
ATP1B3,0.027777593241739566,0.07427107389017683,0.1769531453192753,-0.002724454937352007,0.05822800192815452
MAP3K3,0.027770593047226965,0.07434411101072161,0.1769531453192753,-0.0027314604838512098,0.05822102007915703
