,mDC_corr,mDC_pval,mDC_qval,mDC_ci_low,mDC_ci_high
ZNF487,0.013766133176395919,0.17116050036050234,0.37212879870273513,-0.005950235856597041,0.03347180322837568
BCAS2,0.01375125848660439,0.17162357140861584,0.3727273405318407,-0.005965112834665462,0.03345694238303399
ACADSB,0.013745032138567035,0.17181768493274852,0.372741097914214,-0.00597134013795393,0.03345072182751282
RNU11,0.013689431146115259,0.17355839829765418,0.37569620569339535,-0.006026949592951457,0.03339517249426431
AMFR,0.013673462149089748,0.17406077065464332,0.3759636885195506,-0.006042920997938252,0.03337921831162117
COL5A2,0.01363333363648383,0.17532797458483929,0.3778784251367057,-0.006083055517114399,0.03333912698176827
TMUB1,0.013611263206792507,0.17602785558464373,0.3789753723812557,-0.006105129223306698,0.033317076975326126
MSL1,0.013497432364885032,0.17967067486833743,0.38473170400609474,-0.006218976659045163,0.03320335116411384
DDX55,0.013481797698070062,0.18017536035957493,0.38539664904499593,-0.006234613565100867,0.03318773088340727
EGR3,0.01345985763512717,0.18088535804225303,0.3863969711429945,-0.006256556754101647,0.03316581099219707
AKAP12,0.013414549678692612,0.182358128637078,0.3888086845806658,-0.006301871105998984,0.03312054463198063
CTC-503J8.6,0.013251827351831552,0.18772085768318603,0.3972557595960813,-0.006464615734359256,0.032957971030255766
OAS3,0.013200026978336736,0.18945219214520748,0.39969347325631344,-0.006516422988059539,0.03290621778250467
CAPN3,0.013193290383382737,0.18967821249745453,0.39969347325631344,-0.006523160470001097,0.03289948730844874
CTHRC1,0.013073487748384457,0.1937309621403681,0.40522229699539586,-0.00664297858007163,0.03277979322809872
ANXA2R,0.01302049575412313,0.19554374408960118,0.4085835073872193,-0.0066959772387898365,0.03272684907022549
RP13-582O9.7,0.013000984079397503,0.19621433313507786,0.4092121026756962,-0.006715491339470818,0.032707354981020696
ST3GAL2,0.012890463387194231,0.20004459015581866,0.4153645517356695,-0.006826025489668405,0.03259693361612703
TPRN,0.012711351492706536,0.20636741383132085,0.42652776497016,-0.007005158171316457,0.032417981671769215
ANKRD49,0.012707770030630592,0.20649530586212783,0.42652776497016,-0.007008740036141291,0.03241440339511825
C2CD2,0.0126910149767801,0.2070943838273943,0.4268767932475366,-0.007025496967440624,0.03239766323684241
FAAH,0.012667277190565287,0.20794528721694494,0.4277423783685344,-0.007049237394581333,0.03237394653506114
CES1,0.01264376411729323,0.20879063165862644,0.42903664994034524,-0.007072753061867805,0.03235045432474912
CAMKK2,0.012622892834891595,0.20954308157620716,0.42969319930658184,-0.0070936266285661345,0.03232960154302562
RP11-563N4.1,0.01255854739488106,0.2118752110917106,0.4326875452850263,-0.007157979002843519,0.032265313031984856
VPS16,0.012493792454430441,0.21424105742317934,0.4357259210911998,-0.007222740756819815,0.032200615218178574
AL627309.1,0.01244848763446501,0.21590757294891127,0.43821731319385365,-0.007268050245429064,0.03215535026781885
SENP7,0.012415526915524371,0.21712586812990742,0.4402398858405171,-0.007301014310083164,0.03212241850450261
FIZ1,0.012382925579062691,0.218335735561493,0.442241260295473,-0.007333618913625703,0.03208984576586059
SMTN,0.012346078189985288,0.21970899998844795,0.44345694791205564,-0.007370469944826568,0.03205303064883712
TMEM45A,0.012299014108375389,0.2214720290897677,0.44631672867328825,-0.007417538600528768,0.03200600770959761
NEU4,0.012271594954518291,0.22250381630585458,0.44703448923797706,-0.007444960378938644,0.03197861248473537
MIR4519,0.012249187209793193,0.22334957468710026,0.4477643972094372,-0.007467370246506902,0.031956224273506514
NELFB,0.01224154819793447,0.2236384265948551,0.4477643972094372,-0.007475009977536312,0.03194859191628114
HDAC7,0.01223808647787438,0.22376941160290265,0.4477643972094372,-0.0074784720227403425,0.03194513321110012
GZMH,0.012231977168197227,0.22400071025093238,0.4477758407332334,-0.007484581905084573,0.031939029220987646
RNF40,0.012156867378673858,0.22685834407049177,0.4520748367927897,-0.0075596986148515136,0.03186398471174505
C10orf95,0.012141277269165534,0.2274547300977845,0.4520748367927897,-0.007575290132868898,0.031848408124245116
ZER1,0.012133734552658614,0.22774367084182245,0.4520748367927897,-0.007582833527391465,0.03184087194644189
MPPE1,0.012133686571122845,0.22774550971928953,0.4520748367927897,-0.007582881513233116,0.031840824006493657
ZCCHC24,0.012090511014093955,0.2294044892918018,0.45445899325771116,-0.007626060908050702,0.03179768583470792
IAPP,0.012063486123053389,0.23044725962829915,0.45606960155750126,-0.007653088163865391,0.031770684306864506
CNKSR3,0.012037046642321712,0.23147069754121885,0.45763877950131415,-0.007679529930268461,0.03174426765540141
RP11-345P4.9,0.012016300652551203,0.23227600461396025,0.45877399916289663,-0.007700277694207548,0.031723539559555675
CBWD3,0.011954379837800053,0.23469143087890498,0.46262412144451476,-0.00776220370339359,0.03166167205222027
PSD4,0.01189226076861055,0.23713240732203722,0.4660473549843998,-0.007824327831693898,0.031599606309382466
ZSCAN25,0.01188090982669494,0.23758037527574039,0.4664659198044952,-0.007835679681608282,0.03158826509530298
DDR1-AS1,0.011873119440076128,0.2378881706109136,0.46660871409354104,-0.007843470688464712,0.03158048138216302
MGP,0.011862719723388917,0.2382994982575818,0.46695410073178667,-0.007853871229402709,0.031570090570459654
RPGR,0.011854573091429888,0.23862206275257525,0.4671250439485817,-0.007862018504060054,0.03156195091125616
ASB1,0.011806356238544244,0.240537508623188,0.46994778997738995,-0.007910239107240593,0.031513775273970104
NNMT,0.011770770276213299,0.24195811283123703,0.47225846014749806,-0.007945827778627254,0.03147821967166753
JHDM1D-AS1,0.011738665854195323,0.24324478790479764,0.4733708956767545,-0.007977934601804909,0.031446142596618175
PLCB2,0.011698905984125669,0.24484493065616886,0.47509011471407153,-0.008017697389253411,0.03140641653825812
MIF,0.011590097284336404,0.24926166961728347,0.4817654798369268,-0.008126513754080468,0.031297700050801375
CLEC12B,0.01157090495151799,0.2500464613184279,0.48235396085236093,-0.008145707390457859,0.03127852393456877
HIST1H2AE,0.01149699771713196,0.25308470398030436,0.4872678345304599,-0.008219619508991924,0.03120467901268701
GLA,0.011446704179770688,0.2551668579263269,0.48991504555280246,-0.008269916246809679,0.03115442775568537
CTD-2186M15.3,0.011440403500957442,0.25542854311140395,0.48991504555280246,-0.008276217319538075,0.03114813236665282
TLE3,0.011430358156533196,0.2558461405539204,0.48991504555280246,-0.008286263288753886,0.031138095452636762
CTD-2035E11.3,0.011414232136647322,0.25651751059194894,0.49007435854188514,-0.008302390303309065,0.031121982957965342
FAM110A,0.011406804349681632,0.25682716062942024,0.49019414793211463,-0.00830981854497807,0.031114561397387223
CLU,0.011364020148381938,0.2586158015232489,0.4921882703965955,-0.008352605323013053,0.03107181301789647
HOPX,0.011353213982028454,0.2590689273997069,0.49257837249848485,-0.008363412128762059,0.031061015887786928
PIGQ,0.011226207282090329,0.2644358210468736,0.4984853796562621,-0.008490425998456588,0.030934115047645875
PLA1A,0.011206267715287245,0.2652853128776266,0.49961228279135556,-0.008510366633102902,0.030914192042722395
RABL6,0.011065165707638235,0.2713504277060479,0.5095842942256433,-0.008651475749220679,0.030773206787420272
BCL2L15,0.01095026217421209,0.27635907290917916,0.5177521664314654,-0.008766384491200452,0.030658397749556292
AP000487.5,0.010942986349322859,0.2766783341709411,0.5177521664314654,-0.008773660628371217,0.03065112789072821
COL1A2,0.010941511118949455,0.27674309752331727,0.5177521664314654,-0.008775135921807562,0.030649653869766095
RP11-556N4.1,0.010921586406076605,0.27761881440448366,0.5179580233176493,-0.008795061478010962,0.030629745483010777
MED16,0.010844566888563266,0.2810216526486956,0.5232907884687249,-0.00887208410820154,0.030552788927497083
FAM89B,0.010779227490272424,0.28393055265287737,0.5282119465941533,-0.008937425963701643,0.030487502759738386
C17orf70,0.010741641195400995,0.2856130911410225,0.5303479755986246,-0.008975013595787973,0.0304499470093824
HNRNPL,0.010664301439540454,0.2890963406351519,0.5358134791417147,-0.00905235592790523,0.030372669928648538
CA12,0.010616699277141812,0.29125442839898275,0.5388071205703455,-0.009099959558692586,0.030325106225285677
NAA60.1,0.010593480697725494,0.2923109834576998,0.5397556299195666,-0.009123178821908903,0.030301906372383638
S100A12,0.010364862594727083,0.30285155124408625,0.5517776703521349,-0.009351802522505772,0.030073471523154482
PGAP1,0.010361572307727124,0.3030050735775516,0.5517776703521349,-0.00935509287502005,0.030070183858526885
NBPF12,0.01035591332494633,0.3032692384655814,0.5517776703521349,-0.009360751969480635,0.03006452938498137
GORASP1,0.010337927581928388,0.3041098402433289,0.5528003964130108,-0.009378738059060535,0.03004655796512931
RGS1,0.010305147323972117,0.3056458709003502,0.5550842211685226,-0.009411518915834832,0.030013803779356408
SLC2A6,0.010265160386126347,0.30752654804779156,0.5579892119514317,-0.009451506526770263,0.02997384858830841
ORC3,0.010249836439658041,0.3082492938993232,0.5587898158814216,-0.009466830714469037,0.02995853679127553
BCDIN3D,0.010183746119265823,0.3113792700275446,0.5624093275747736,-0.009532921969156928,0.02989249876394934
PLBD1,0.010139441013875991,0.31348921079450787,0.5640110736986697,-0.00957722760442539,0.02984822861803992
CCDC153,0.010135302814494197,0.3136867634072198,0.5640110736986697,-0.009581365849346058,0.029844093680006234
ATP11B,0.010128496220807493,0.31401188002930047,0.5640846894643995,-0.009588172516467028,0.02983729244918335
PPP1R35,0.010111724881647797,0.31481390765186124,0.5646043435853111,-0.009604944028770074,0.029820534316247076
CTC-246B18.10,0.01008407789782801,0.3161389590419017,0.5653475979262838,-0.009632591273795378,0.029792909078252234
PTGER2,0.010077216290720725,0.3164683849844856,0.5654273125060341,-0.009639452941061217,0.029786052863500768
RP11-206L10.2,0.010060565212515483,0.3172687397673345,0.5663475255738839,-0.009656104157533214,0.029769414863227185
ACPP,0.010007206507653722,0.31984242381183614,0.5700404564345167,-0.00970946323181129,0.0297160979932778
RP11-977G19.11,0.009996108194493689,0.32037944608825764,0.5700404564345167,-0.00972056160770175,0.02970500836745693
CDC42SE1,0.009983971998808776,0.3209673633099318,0.5703851532410158,-0.009732697866423199,0.02969288166597262
HAL,0.009974718822492118,0.321416090775146,0.5705507989584125,-0.009741951086898995,0.0296836357245594
RP11-1055B8.4,0.009909651284561784,0.32458306443885965,0.5730031217443777,-0.00980701883999559,0.029618618966601368
NXPE3,0.009906235437707193,0.32474988008182615,0.5730031217443777,-0.009810434693532988,0.02961520578093276
LPAR2,0.009835562389673858,0.32821377057945733,0.5776742685545336,-0.009881107776583574,0.029544587689068154
UBE2S,0.009834412755201217,0.3282703148259516,0.5776742685545336,-0.00988225740999768,0.029543438946938134
UBQLN2,0.009828038594978376,0.3285839395886183,0.5777140124742315,-0.009888631563405793,0.02953706973337364
LRP2BP,0.00980720551108992,0.3296103342974587,0.5780272396581306,-0.009909464613844544,0.029516252805807802
CLEC10A,0.009774570901011557,0.33122233023773806,0.5792742956140177,-0.009942099137117815,0.029483643469919427
ZCCHC3,0.009758547920804295,0.3320156525227417,0.5799209734888042,-0.009958122059332088,0.02946763288350889
RP11-84C10.2,0.0097495730993871,0.3324605455924754,0.5799209734888042,-0.00996709684384229,0.029458664999709377
DPF2,0.009749411737462963,0.33246854802531955,0.5799209734888042,-0.009967258205073787,0.029458503762490422
RNF122,0.009724387133235932,0.33371110029065576,0.5803898498512658,-0.00999228268945645,0.029433498485590907
FGD3,0.009715641557447701,0.3341460516736833,0.5803898498512658,-0.010001028217537941,0.02942475965848248
PHF21A,0.009714571519431232,0.334199293894205,0.5803898498512658,-0.010002098249510297,0.029423690445973094
ZNF276,0.00968049064827254,0.33589792717232847,0.5813054798928265,-0.010036178904540881,0.02938963584374374
C1S,0.009634769251054819,0.33818544953008667,0.5838052866166149,-0.010081899939864778,0.029343949615902254
APOBEC3D,0.009633985973319003,0.3382247252438827,0.5838052866166149,-0.010082683210682536,0.029343166939954406
KLC3,0.009583599467226697,0.3407573963400423,0.5876658833492476,-0.010133069220912533,0.029292819094756083
LLGL1,0.009546527858484902,0.3426285302529659,0.5888464351100756,-0.01017014040089539,0.02925577586670678
CTD-2267D19.2,0.009502221941087288,0.3448734022902714,0.5921917850745577,-0.010214445734770091,0.029211503797314655
NPHP3,0.009493368588822732,0.3453231017690154,0.592451475377265,-0.010223298961153085,0.029202657199398765
ARHGAP29,0.009376537925454452,0.3512924070489357,0.6018781210170674,-0.010340127673826398,0.029085915378597126
BCL3,0.009275476653916117,0.35650839876734486,0.6090096140733042,-0.010441186823768076,0.02898493052425037
HSPH1,0.009215689223869743,0.35961701157137316,0.6137917179442611,-0.010500972809064696,0.028925188112884612
ZBTB7B,0.009208654940976868,0.35998387105018437,0.6138900206482956,-0.010508006912707478,0.02891815911740107
RP11-285F7.2,0.009196432130793903,0.3606218867718384,0.6144501675897848,-0.010520229406783349,0.028905945490014757
GMIP,0.009180094676252852,0.3614757889942509,0.615187796192314,-0.010536566429603746,0.028889620300344747
MAP3K5,0.009126081239106108,0.3643078959213476,0.617105467787623,-0.010590578364508644,0.028835647337378045
NR1D1,0.009079824127617785,0.36674430393213664,0.6189394377478995,-0.010636834098021629,0.02878942479662383
NBR1,0.009075011975902436,0.3669983467150014,0.6189394377478995,-0.010641646101539792,0.028784616236479717
EHBP1L1,0.008997066136835805,0.3711285203935446,0.6248431831901493,-0.010719589412959916,0.028706728445587897
XAB2,0.008929625944031145,0.37472519680692873,0.628393358829741,-0.010787027225469495,0.028639338284023562
ALDH1L1,0.008927853400649256,0.3748200185664551,0.628393358829741,-0.010788799703870639,0.028637567053205817
RP11-802O23.3,0.00886708089641924,0.3780799925675169,0.6332245072239253,-0.010849569905257997,0.02857683947600256
RNF44,0.00883425370944207,0.37984815753945766,0.6346789500974945,-0.010882395787735795,0.028544036496517624
PPP2R5A,0.008817248044347173,0.3807661258354117,0.635276204427345,-0.010899400760343706,0.02852704335508365
FASTKD5,0.008805352630449964,0.38140905098752265,0.6356817516458712,-0.010911295683069616,0.02851515669467972
SMAGP,0.008790994788151294,0.38218595247825393,0.6364346710618278,-0.010925652925089057,0.028500809410480103
MXD4,0.008769051433461806,0.3833751781977258,0.6364346710618278,-0.010947595346654506,0.028478882176237834
RECK,0.00874856119713676,0.38448769502305824,0.6376007306773355,-0.010968084694504538,0.028458406975716454
KIAA0319L,0.008729674548538499,0.3855148917660983,0.6387705009646955,-0.01098697050949709,0.028439534171555314
NAB2,0.008703341283558532,0.3869498860161448,0.6398629192249106,-0.011013302588718705,0.028413220186133903
LY6E,0.0086891491701668,0.3877246144769474,0.6398629192249106,-0.011027494051714777,0.028399038451985475
ZBTB45,0.00868212709327066,0.38810828954498355,0.6398629192249106,-0.011034515803866203,0.028392021507672477
RP5-1115A15.1,0.00865938302020224,0.3893525761153557,0.6405432169121116,-0.01105725881175794,0.02836929404538872
WDR74,0.008643994526333324,0.39019582713634404,0.6405432169121116,-0.011072646573365048,0.028353916778711845
MEF2D,0.008634080332150657,0.3907396876116338,0.6405432169121116,-0.011082560290834409,0.028344009812821088
BOLA2B,0.008633350061457535,0.390779766085928,0.6405432169121116,-0.011083290526259986,0.02834328007440438
RAB24,0.008563880085530445,0.39460380136387996,0.6441927810226983,-0.011152757051061443,0.02827386063738205
TOX2,0.008563424972836142,0.394628927820454,0.6441927810226983,-0.01115321214051921,0.028273405855152103
RAB3D,0.008523974184607323,0.39681065389882453,0.6459282891173629,-0.0111926608834814,0.02823398368174028
AC002310.12,0.008520670071204377,0.39699370918044474,0.6459282891173629,-0.0111959648228022,0.0282306819621254
TMEM86B,0.008476225160759007,0.399461004110061,0.6477537765412508,-0.011240407349757672,0.02818626920965012
PAQR7,0.008475980332102164,0.39947462091201413,0.6477537765412508,-0.011240652165069124,0.02818602455792274
RP11-16E12.1,0.008417613357488116,0.4027288181081363,0.6496949939571041,-0.011299015890699904,0.02812769969578053
PTCD1,0.0083311569103437,0.40757820733371375,0.6545653248846455,-0.011385467278393843,0.028041305381370885
HSD17B1,0.008275185342921883,0.4107361583895571,0.6582527550174488,-0.011441435413166242,0.02798537388141389
AC137934.1,0.008249678935199218,0.4121800520757307,0.6582527550174488,-0.011466940215644919,0.02795988569161725
RP1-17K7.2,0.008193449629475234,0.41537374949712624,0.6627949298647874,-0.011523165891964669,0.0279036964570897
ACOX1,0.008176179264807534,0.4163575935117896,0.6635045217477313,-0.011540435116863314,0.0278864383749541
NEUROD2,0.008165319339294565,0.41697695632963805,0.6635045217477313,-0.011551294319645081,0.027875586166907586
CYP4F3,0.008122275246832844,0.4194371827610136,0.6660662462244896,-0.011594335501762497,0.02783257261747347
CAPS,0.008109190580387851,0.4201867373254988,0.6661906338587181,-0.011607419269032332,0.027819497221119004
TRIM25,0.007992907591903815,0.4268824901669048,0.6734576035227406,-0.011723693969976638,0.027703296319298836
SMIM1,0.00788688638976824,0.4330411940439076,0.6796853205436597,-0.011829707151239165,0.02759734949555532
PARP6,0.007885028273383912,0.43314958714747076,0.6796853205436597,-0.011831565123098336,0.027595492678770345
IGFBP5,0.007841262229354145,0.4357072109605571,0.6826194268008727,-0.011875327723615601,0.02755175720615075
NLRP12,0.007775015952251022,0.43959506561412887,0.6870836261764139,-0.011941568644771392,0.027485557059769194
ZSCAN16-AS1,0.0077145432046742575,0.44316140272740134,0.6903512619641444,-0.01200203635209923,0.027425126271558745
H1F0,0.007710091101561472,0.44342461410795175,0.6903512619641444,-0.012006488078441619,0.02742067725186973
PHF13,0.007645311698127384,0.44726450600135426,0.6940794334067174,-0.012071261911334058,0.027355942624812325
TRIM52-AS1,0.0076434982714403054,0.4473722707878909,0.6940794334067174,-0.012073075179699145,0.027354130449210874
STEAP4,0.007630887988643547,0.44812205816107076,0.6943967880169598,-0.012085684357963684,0.027341528862683186
LINC01122,0.007576133263255749,0.4513859517817502,0.6959259690750844,-0.012140434214672337,0.027286811824442876
CDYL2,0.007552796372816909,0.45278112505155543,0.6959259690750844,-0.012163768994111573,0.027263490960661437
CMTM4,0.0075462015164745365,0.4531758329393061,0.6959259690750844,-0.012170363250007095,0.027256900629461844
CBX4,0.0075364490251559274,0.4537598837872965,0.6959463314407673,-0.012180114850240032,0.027247154826796106
RLIM,0.007530934709115788,0.4540903093353966,0.6959463314407673,-0.012185628660777006,0.027241644291038546
PDE6H,0.007526084030838587,0.4543810808802189,0.6959463314407673,-0.012190478893396159,0.027236796937103513
ZNF235,0.00751946654095268,0.4547779322407235,0.6960171129513,-0.01219709577380123,0.02723018398092363
SERPINH1,0.007473552650368998,0.45753676163566537,0.6986234398821506,-0.012243005388093049,0.027184301498877537
CRISPLD2,0.007404314670341891,0.4617147743569896,0.7039199900911093,-0.012312236762295843,0.027115110725757924
REXO1,0.007394393181329071,0.46231520460476416,0.7041628850899966,-0.012322157289239603,0.02710519598581042
MTA1,0.007389960914861748,0.4625835779130254,0.7041628850899966,-0.012326589124663657,0.027100766733126835
SCO2,0.007375865240863537,0.4634376468707072,0.7043826409175756,-0.012340683422691524,0.027086680638541638
NLRX1,0.007342181573204096,0.46548212249257703,0.7069487476264464,-0.012374363770539158,0.027053019830583478
GDPD3,0.0073334621612772665,0.46601217431077535,0.7072126651428816,-0.012383082315804343,0.027044306328874956
TINCR,0.007319275881879589,0.46687527196535417,0.7075286185684168,-0.012397267178757256,0.027030129658863353
CCL17,0.007300648124749667,0.4680099356711641,0.7085089107988399,-0.012415893063926944,0.02701151450761062
RP11-20I23.13,0.007255933446317736,0.4707398422069984,0.7100445188304649,-0.012460603193003007,0.0269668300329462
RP11-214N9.1,0.007162521668610327,0.4764710380973839,0.7170545948622494,-0.012554005212437285,0.026873481098645607
AP3S2,0.007136475709827841,0.4780758516265481,0.7180480840936018,-0.012580048388982867,0.026847452601168068
ERV3-1,0.007126118804243847,0.4787148090744293,0.7180480840936018,-0.012590404180806064,0.026837102631464174
MPP7,0.007122472399832043,0.47893988077578276,0.7180480840936018,-0.012594050192084165,0.026833458667994414
AKTIP,0.006928011612573226,0.49102612778456944,0.7339509515454595,-0.012788489254219453,0.026639127295981953
RP11-448A19.1,0.006879393158423095,0.49407329083445783,0.7368410836261449,-0.012837102043727556,0.026590540965006165
ASGR2,0.006848036760131659,0.49604390638562434,0.7374264915378507,-0.012868454739176641,0.026559205235107495
AMY2B,0.006847521018489667,0.49607635355357826,0.7374264915378507,-0.012868970419591202,0.02655868983308988
RP13-1032I1.7,0.006843717381253336,0.4963156890596233,0.7374264915378507,-0.012872773604946257,0.02655488870028778
AC006942.4,0.006801122213112617,0.49900009671479506,0.740849059071704,-0.01291536367371414,0.02651232153921099
KCNK7,0.006765506584126932,0.5012505512371008,0.7415928975324915,-0.012950974983980913,0.026476729273248296
GS1-124K5.3,0.0067493636451309924,0.5022723470125824,0.7423757325539658,-0.012967115949026121,0.026460596907184927
SERPINB10,0.0067093702327104075,0.5048085379134725,0.7433567861708033,-0.013007104426809956,0.02642062964450747
GABBR1,0.006576018649767583,0.5133135792526081,0.7496341060733773,-0.013140439100276726,0.026287364798299358
AC005306.3,0.006564256420370613,0.5140673275784425,0.7496341060733773,-0.013152199804528869,0.02627561018586139
RP11-277L2.3,0.0065604845508676285,0.5143091587119593,0.7496341060733773,-0.013155971183798744,0.02627184075778324
DCN,0.0065597148466221104,0.514358515099214,0.7496341060733773,-0.013156740787936225,0.026271071551676725
RP11-410L14.2,0.006546006935714954,0.515237931120611,0.750353141907376,-0.013170446912074574,0.026257372508378077
PAM16,0.006487470623598657,0.5190020291943529,0.7514361983594386,-0.013228975510855882,0.026198873979927963
SLC26A6,0.0064467139274680466,0.5216311927372952,0.753593826480008,-0.013269726756690685,0.026158143511462974
COMP,0.006370964154002893,0.5265358499393598,0.7577190084805775,-0.013345466226331254,0.02608244231048132
LINC01118,0.0063477378182619235,0.5280444153221789,0.7577190084805775,-0.01336868935740085,0.02605923082271032
TRH,0.00633561014174718,0.5288329898450962,0.7577190084805775,-0.013380815352137356,0.026047110890645576
CCR2,0.006334342164025996,0.5289154717962796,0.7577190084805775,-0.013382083153689725,0.026045843722290643
TBL1X,0.006242950807236432,0.534877667124247,0.7628192927307746,-0.013473461645906182,0.025954510534939797
TRMT44,0.0062270992162628295,0.5359152325014214,0.7628192927307746,-0.013489310972039427,0.025938668999813598
CCNT1,0.006213771163111563,0.5367884032726251,0.7628192927307746,-0.013502637113240791,0.025925349393979898
ARMC5,0.006208600992829865,0.5371273129795189,0.7628192927307746,-0.013507806539960324,0.025920182498667073
MBOAT1,0.006205192641102665,0.5373507925545364,0.7628192927307746,-0.013511214400929688,0.025916776305334517
ACTR5,0.006201022614093487,0.5376242773452664,0.7628192927307746,-0.013515383826886789,0.02591260891844079
SLC35A3,0.0061718667312407795,0.5395383715412735,0.7638970524318315,-0.013544535488164396,0.02588347147553507
PIWIL4,0.006145921724648425,0.5412445347598607,0.7646764423475612,-0.01357047670991146,0.025857542849974165
RP11-390B4.5,0.00613601991644631,0.5418963947238815,0.7650528759081826,-0.013580377066644935,0.025847647286534856
RP11-805I24.1,0.006118604460706788,0.543043845604783,0.7661279555973662,-0.013597789960139715,0.025830242804810118
C1orf228,0.006064836566343186,0.5465940632619256,0.7697443749310354,-0.013651549868461024,0.025776508715852676
AP003419.16,0.006057316383472553,0.5470915249131694,0.7697443749310354,-0.013659068925287092,0.02576899325205546
IL11RA,0.006043663350282935,0.5479952480647884,0.7697443749310354,-0.013672719908422722,0.02575534878073736
TMEM71,0.006041905632186269,0.5481116487168998,0.7697443749310354,-0.01367447736205743,0.025753592164379092
VIPR1,0.005999894620643118,0.5508973561205067,0.770571610489882,-0.013716482016477039,0.02571160744913061
THBS2,0.005983401422033801,0.5519929037460531,0.770571610489882,-0.013732972700306203,0.025695124555234403
ZNF787,0.005971054213441613,0.552813756835667,0.7709836590090978,-0.013745318019252812,0.025682785053985257
S1PR3,0.005961085317872276,0.5534769340493524,0.7709836590090978,-0.013755285384773412,0.025672822376791846
RP11-434H6.7,0.005918784404522806,0.5562953145997493,0.7732816522972706,-0.013797579762093703,0.02563054780625556
DGCR2,0.005911049572965172,0.5568114185814952,0.7734574288903204,-0.0138053133908918,0.025622817783925205
SIN3B,0.005890331793471399,0.5581949534871514,0.7746489895834452,-0.013826027937168093,0.02560211287435457
NRGN,0.005861396904402295,0.5601300200348902,0.7756679494386794,-0.013854958282334347,0.02557319593138913
FAM134A,0.005856124541441738,0.5604829674861427,0.7756679494386794,-0.013860229813773413,0.02556792683491998
SWSAP1,0.005844922974057248,0.5612331906088674,0.7757993616703356,-0.01387142961088443,0.02555673220382894
ZBTB7A,0.005761368901477381,0.5668444833507518,0.7789069519811671,-0.013954970322665437,0.02547322971406951
KCNQ1OT1,0.005753040552620881,0.5674052657757016,0.7789069519811671,-0.013963297324683255,0.02546490649171504
VILL,0.005728197316060822,0.5690796406670398,0.780126441107786,-0.01398813652741448,0.025440078531135266
TOPORS-AS1,0.005675125221473087,0.5726644559586895,0.7833203750932691,-0.014041199923097806,0.025387038988845752
MNT,0.005637463153985033,0.5752148677058697,0.7842043354369171,-0.014078855750131168,0.025349399954441035
ULK1,0.005603538169927528,0.5775167957460257,0.7846897706525894,-0.01411277506507743,0.025315495670125067
AP000769.1,0.00559726696385643,0.5779427932967686,0.7846897706525894,-0.014119045218215059,0.02530922828554052
RMRP,0.00551676744431296,0.5834241363613307,0.7909515057588358,-0.014199531084215808,0.025228777682402507
XRCC4,0.005503703182696772,0.5843159827612356,0.7911781894823007,-0.01421259310590277,0.025215721335345564
TSC2,0.0054708332167647065,0.5865626884877939,0.7925983231097827,-0.01424545740635971,0.025182871252871226
DGAT1,0.005449107621844842,0.5880498556202376,0.7935275074141208,-0.014267179233268312,0.025161158776670814
LINC01063,0.005425255817680443,0.5896845706871542,0.7943090788276056,-0.014291026879228601,0.025137321353693075
CTD-2007H13.3,0.005413156055979705,0.5905146438203197,0.7943090788276056,-0.014303124522942027,0.025125228878842498
GRK6,0.005398566409858718,0.5915162435329976,0.7943090788276056,-0.01431771160756088,0.025110648011385697
ASPN,0.005386833238940518,0.592322307924778,0.7943090788276056,-0.01432944271239942,0.02509892189429145
S100A16,0.005382716854470245,0.5926052213210329,0.7943090788276056,-0.014333558370734448,0.02509480798325061
SLC44A2,0.005376526998820195,0.5930307580969831,0.7943090788276056,-0.01433974713322881,0.025088621845668634
ZHX1-C8ORF76,0.005368996593576651,0.5935486428976521,0.7944666595764257,-0.014347276206532956,0.025081095961687238
ZNF414,0.00536170738407479,0.5940501371320901,0.7946021039132067,-0.01435456412462738,0.025073811126505238
LINC00482,0.005323054184559799,0.5967126912792351,0.7965532563478692,-0.014393210441063328,0.02503518108813601
C12orf79,0.00529427418827137,0.5986986683259681,0.7981308640880098,-0.014421985274162387,0.02500641829869797
CCDC9,0.005260658547420047,0.601022118454625,0.7992602185814015,-0.014455594842951992,0.024972822714487645
RP11-85A1.3,0.0051523567991817575,0.6085352669312452,0.8064085837681063,-0.014563876725434905,0.024864585281262744
CYP46A1,0.005134428567794662,0.609783014728427,0.8064085837681063,-0.01458180162363979,0.024846667651974134
RAE1,0.005097657419320348,0.6123457182635145,0.80925848918314,-0.014618565896043026,0.024809918208982356
RP1-193H18.2,0.005083014951185088,0.6133675243241354,0.8097774759438395,-0.01463320561124956,0.02479528436925496
RP11-544A12.8,0.005020372480175685,0.6177474156106914,0.812837361401698,-0.014695836209418379,0.02473267871636868
NMB,0.004988631432632436,0.619971924650113,0.8144568301988578,-0.014727571181916229,0.02470095626561002
RP11-538P18.2,0.004965985176677082,0.621561172794161,0.8157009331026732,-0.014750213079234764,0.024678323253619995
SLAMF9,0.00496342696233632,0.6217408119820376,0.8157009331026732,-0.014752770799934903,0.024675766534101792
CLEC4G,0.004944812780117686,0.6230485878755123,0.816876781329519,-0.01477138138253678,0.024657163220806848
CAMTA2,0.004872383335184593,0.6281485507415974,0.8224768293021575,-0.014843796691048535,0.024584775937910818
