,TAM_corr,TAM_pval,TAM_qval,TAM_ci_low,TAM_ci_high
KIF13A,-0.0044963990993335335,0.7917871818736981,0.9981158848214339,-0.037861482861532084,0.028878698912136604
SOX4,-0.004501039398912794,0.7915772556584586,0.9981158848214339,-0.03786611660224529,0.028874062388013436
MT-ND6,-0.004504259838841112,0.7914315724850983,0.9981158848214339,-0.037869332489375296,0.028870844567466022
ANXA2R,-0.0045279332099855876,0.7903608829915101,0.9981158848214339,-0.03789297237180359,0.02884719043009126
MED15,-0.004535327134212638,0.790026554553718,0.9981158848214339,-0.037900355828817754,0.02883980250550343
BCL6,-0.004539096141073721,0.7898561475708042,0.9981158848214339,-0.03790411949868039,0.02883603655551801
MXD4,-0.0045445818263965265,0.7896081428653426,0.9981158848214339,-0.03790959741445793,0.028830555317700193
UBE2H,-0.004550244157929321,0.789352174424962,0.9981158848214339,-0.037915251724152804,0.028824897574782737
NLRP1,-0.004552044992154587,0.7892707716018784,0.9981158848214339,-0.03791705000668434,0.028823098199461394
LFNG,-0.004552437676764361,0.7892530214471825,0.9981158848214339,-0.0379174421348506,0.028822705832947184
PUM1,-0.0045670011933287985,0.7885947977274808,0.9981158848214339,-0.037931985007305095,0.02880815410634741
NPEPL1,-0.004605095823163856,0.7868737582986791,0.9981158848214339,-0.03797002557031537,0.028770090249304985
ZNF516,-0.00460717243831853,0.786779970780439,0.9981158848214339,-0.03797209923539889,0.028768015308855366
RAB13,-0.004608169217505247,0.7867349536929098,0.9981158848214339,-0.03797309459844382,0.028767019333428068
SLC15A3,-0.00461027823143653,0.7866397075990478,0.9981158848214339,-0.03797520061584355,0.028764912019895523
ANPEP,-0.004611763156664535,0.786572648159974,0.9981158848214339,-0.03797668343108061,0.028763428291714917
CEBPA,-0.00462765632452699,0.7858550095689557,0.9981158848214339,-0.037992554006489,0.028747547926650574
MAP4K4,-0.00463199774659307,0.7856590090007227,0.9981158848214339,-0.03799688925421042,0.028743209998902935
B4GALT1,-0.0046463793044806785,0.7850098272084853,0.9981158848214339,-0.03801125034976041,0.028728840007446133
AP1G2,-0.0046570310941639265,0.7845291030051011,0.9981158848214339,-0.038021886975002646,0.02871819677561877
FAM126B,-0.004657788838586105,0.7844949084914001,0.9981158848214339,-0.03802264364037246,0.02871743963969494
RP11-51J9.5,-0.004662447718170657,0.7842846777170176,0.9981158848214339,-0.03802729588472223,0.02871278450053097
TMEM71,-0.004719303670330514,0.7817203389659203,0.9981158848214339,-0.0380840707453922,0.028655974079011177
HMOX1,-0.004727149456877161,0.7813666607639422,0.9981158848214339,-0.038091905324877454,0.0286481345584954
MIR4435-1HG,-0.004748483082480265,0.7804051964052006,0.9981158848214339,-0.03811320845640894,0.02862681795021447
EIF4E3,-0.004770174515855653,0.7794279503421708,0.9981158848214339,-0.03813486885317121,0.028605143788451727
TMEM170B,-0.004791744806298453,0.7784565074139689,0.9981158848214339,-0.03815640824924405,0.02858359064204187
S100Z,-0.004794852034238651,0.778316598282048,0.9981158848214339,-0.03815951102425598,0.02858048588116436
MTMR3,-0.004800753859966682,0.778050876590663,0.9981158848214339,-0.03816540439038219,0.028574588739567832
TYK2,-0.004808235856271062,0.7777140471499929,0.9981158848214339,-0.03817287565875205,0.028567112678197275
MS4A4A,-0.004808634284759043,0.7776961116038478,0.9981158848214339,-0.038173273515855435,0.028566714565649475
SLC2A6,-0.0048335016416344335,0.7765769242112361,0.9981158848214339,-0.03819810518962725,0.028541866906785243
NDRG1,-0.0048401653009424415,0.7762770962761969,0.9981158848214339,-0.038204759280000035,0.028535208518909425
NLRP12,-0.004853777518361489,0.7756647251085406,0.9981158848214339,-0.03821835194124178,0.02852160706052561
CR1,-0.004855829215662362,0.7755724377296171,0.9981158848214339,-0.03822040068987307,0.02851955698380524
