,TAM_corr,TAM_pval,TAM_qval,TAM_ci_low,TAM_ci_high
EBI3,0.09130131977249457,2.225525477039198e-06,2.6474195705392668e-05,0.05358118655341134,0.12876126762947296
WEE1,0.09121680230798318,2.274334929415968e-06,2.68898501715705e-05,0.05349620359259945,0.1286774524765339
CREM,0.08992278767991402,3.1628364534072175e-06,3.6504404066408305e-05,0.05219513015086583,0.12739412384495732
USP36,0.08975871071854807,3.2968452238388563e-06,3.7825934254577175e-05,0.052030167303353206,0.12723139287102692
PDLIM3,0.08969395851610266,3.3512145010889217e-06,3.82235583388907e-05,0.051965066056712354,0.12716717130104424
CHMP1B,0.08911482594219479,3.87722372635563e-06,4.3964542721658285e-05,0.051382825950631233,0.12659277064096186
LGMN,0.08908974607700575,3.901702793331558e-06,4.3984893699243554e-05,0.05135761209036599,0.12656789512783012
CTD-2228K2.5,0.08843717088805048,4.593246750858243e-06,5.0893173999509336e-05,0.050701567273914255,0.1259206205852476
PHLDA1,0.08809218581936101,5.0047747298624075e-06,5.421373296761569e-05,0.05035476113854144,0.12557842481704068
ATG2A,0.08722543780316776,6.2001782281960896e-06,6.569478461460228e-05,0.04948347798855508,0.12471864534129815
EIF4A3,0.0858018310280932,8.776264925506263e-06,9.14902026374013e-05,0.048052547042303335,0.1233063619756801
METTL12,0.08514899119849657,1.0273850672257992e-05,0.00010652939279950933,0.04739640029869296,0.12265866404138176
LUM,0.08495392786968466,1.0766702513766308e-05,0.00011104593709677059,0.04720035521187431,0.12246513086979213
RASGEF1B,0.08483467865102688,1.1079025640021998e-05,0.00011366259638096643,0.047080507241802697,0.12234681568610521
KRT18,0.08390416702897979,1.3830784914729407e-05,0.00014040781125476605,0.046145360843776274,0.12142355579678793
SFXN2,0.08229357001592864,2.019596276483622e-05,0.0002029014082954271,0.044526898021035134,0.11982535716026164
OCLN,0.08154552740488603,2.402258707777276e-05,0.00023644566671980396,0.043775269544819806,0.11908300682173006
MIR155HG,0.08109972365895678,2.6621017769315748e-05,0.0002593877058025288,0.043327349098742786,0.11864057548531952
MOAP1,0.08090635025254841,2.782928908150301e-05,0.00026980495764517167,0.043133062266856204,0.11844866027170267
LA16c-358B7.3,0.07993406578860594,3.4736289258080054e-05,0.00032976208584217873,0.04215622837997325,0.11748366511599721
NKG7,0.07991788351891888,3.486396472287088e-05,0.00032976208584217873,0.04213997100272815,0.1174676035663502
BCAS2,0.07978975877288347,3.589068621649699e-05,0.00033782543967858096,0.04201125229129246,0.11734043393983894
RP3-473L9.4,0.07945541723848694,3.870672862543685e-05,0.00036257172369430946,0.04167536671012061,0.11700857899004907
NMB,0.0790989816700995,4.193907913372936e-05,0.0003909609348091405,0.04131729446521833,0.1166547850894114
LATS2-AS1,0.07897537992987093,4.3118539407753466e-05,0.00039892382685575566,0.04119312743819914,0.11653209717885707
SDPR,0.07896647197140405,4.3204746590876065e-05,0.00039892382685575566,0.041184178784682904,0.11652325503567466
AC132872.2,0.07892392298191472,4.36187751610402e-05,0.00040083793856519884,0.04114143549833658,0.11648102033168846
SERTAD1,0.07878818861731435,4.4964834859456176e-05,0.00040932776897880524,0.04100508223689323,0.11634628765285634
HNRNPL,0.07862648060417782,4.661986564321553e-05,0.0004224108387018454,0.040842638734001166,0.11618577120015793
ZNF726,0.07761761634139341,5.8322623830465544e-05,0.0005211408645496438,0.03982923099713713,0.11518429654259761
CHGB,0.0774246455438153,6.085692562970204e-05,0.0005402366547422702,0.03963540000187535,0.11499273049275491
ERRFI1,0.07741271888432637,6.101693006114347e-05,0.0005402366547422702,0.03962342027074391,0.11498089056273489
RP11-108M9.6,0.07722870680732116,6.353658423137856e-05,0.0005575236367559025,0.039438590747534225,0.114798215250266
CAV1,0.0772075863631416,6.383199966983516e-05,0.0005575236367559025,0.039417376644370984,0.11477724807400683
TOP2A,0.07618621922940096,7.977353187567588e-05,0.0006873880774254895,0.038391520896811866,0.11376325289739873
IL1B,0.07598436468567622,8.334005301546783e-05,0.0007118782502070137,0.03818878868827396,0.11356284602111136
