,Osteoclasts_corr,Osteoclasts_pval,Osteoclasts_qval,Osteoclasts_ci_low,Osteoclasts_ci_high
RP11-544A12.8,0.0020565296378016107,0.8380206494954726,0.9083596346120719,-0.017658940489052876,0.02177040114236589
S100A16,0.0020523537802946768,0.8383450129014186,0.9083596346120719,-0.0176631150616799,0.021766227246011828
C1orf233,0.0020254262959084994,0.8404372861522349,0.9091378817505102,-0.017690034244174525,0.021739312391366353
CYB561D1,0.002017782720806874,0.8410314002239938,0.9092850378238713,-0.017697675457511747,0.021731672396107588
FRY,0.0019543125170479584,0.8459682305794474,0.9129754601529213,-0.017761125960850027,0.02166823182946701
RP11-288H12.4,0.001927358974718253,0.84806656928784,0.9144009451582631,-0.017788071089073952,0.02164129082494401
GZMB,0.0019055885075342839,0.8497621916042355,0.9147385847800474,-0.017809834739249686,0.02161953046368706
AEBP1,0.001885306871553837,0.8513424798394091,0.9159429932147573,-0.01783011000761132,0.021599258225706984
BATF,0.001769806549293444,0.8603531377760021,0.9235272906120038,-0.017945573758313717,0.02148381111436336
SNHG10,0.001765133026586457,0.8607181297895249,0.9235272906120038,-0.017950245790145872,0.021479139733677967
MEPCE,0.0017590226434976745,0.8611953823495713,0.9235401588135598,-0.017956354222696164,0.02147303214987038
RP5-827C21.4,0.0017424327194925024,0.8624913964131495,0.9244305733693854,-0.017972938843492284,0.021456449818599958
TAS2R14,0.0017290496518412087,0.8635371589857066,0.9248959166625184,-0.017986317625146585,0.02144307286809249
RP11-109G23.3,0.0017192383339016935,0.864303974447583,0.9248959166625184,-0.01799612579647537,0.021433266030234197
BTBD9,0.0016985460706586066,0.8659216215043938,0.9251100208214326,-0.01801681141101416,0.021412583203133242
RP11-434H6.7,0.001686678387783738,0.8668496483798428,0.9256033093243614,-0.018028675273026054,0.021400720924577107
PLEKHH3,0.0016522227563306783,0.8695450389303945,0.9265991600704722,-0.018063119779849608,0.021366280952116776
NOL3,0.0016323747177978871,0.8710983989293468,0.9267968546945999,-0.01808296138883808,0.021346441912649953
SOCS1,0.0016127287512009098,0.8726364339668551,0.9267968546945999,-0.018102600976057454,0.021326804838210665
CCBE1,0.001595086957159239,0.8740179776786896,0.9270075641580925,-0.018120237028545233,0.02130917101623553
EME2,0.0015647226492172743,0.8763967293295721,0.9270075641580925,-0.018150591425638882,0.021278820400752716
SPAG4,0.0015625002052810503,0.8765708805666195,0.9270075641580925,-0.01815281314274657,0.02127659895757666
PNP,0.0015355613400868352,0.8786822891342662,0.9287456570455369,-0.01817974318236575,0.021249672207396725
CA12,0.0015190900787164737,0.8799736962087155,0.9288018125003474,-0.018196209033412368,0.02123320833943382
PCIF1,0.0015169801142834063,0.8801391482685912,0.9288018125003474,-0.018198318304011626,0.021231099321321827
APOD,0.0015100653096498681,0.8806814066783151,0.9288802296793068,-0.018205230833573484,0.021224187616755097
KCNJ3,0.0014912665927677253,0.8821558825427678,0.9291402596471274,-0.01822402335587642,0.02120539731824723
NSF,0.0014287913475544256,0.8870590294568299,0.9311943501726155,-0.01828647791408677,0.021142949950418988
ABCD1,0.001409345385705982,0.8885860678839885,0.9311943501726155,-0.018305917405529355,0.02112351263425695
ZNF598,0.001403997123816402,0.8890061250633692,0.9311943501726155,-0.018311263885236736,0.021118166747594782
IBSP,0.0013977778848269751,0.8894946287268228,0.9311943501726155,-0.01831748105039351,0.02111195026922654
PAQR7,0.0013864908809553577,0.8903812980491811,0.9311943501726155,-0.018328764286669633,0.0211006682715826
CA13,0.001280013986828108,0.8987523621619623,0.9374794739314215,-0.01843520539174032,0.02099423835703241
FAM229A,0.0011882023070507992,0.905979557145386,0.9398209865404781,-0.018526985852939874,0.020902466827523645
RCAN1,0.0011853371577717875,0.9062052232939422,0.9398209865404781,-0.018529850022640588,0.02089960292586085
B3GALT6,0.0010783819015074405,0.9146345404921676,0.9455987306650796,-0.018636768480016528,0.020792694011315
EP400NL,0.0010458240660062622,0.9172024276123766,0.9477599265021175,-0.01866931502419028,0.020760150193008364
TNFAIP8L1,0.001032703580537754,0.9182375064311783,0.9479501020930832,-0.018682430947553973,0.020747035344520364
FOXJ2,0.0010198827287747649,0.9192490809256282,0.9481076252545394,-0.018695247334842555,0.020734219994451675
YTHDF3-AS1,0.0009988326837308136,0.9209102273933004,0.9486283349121439,-0.018716290035792397,0.02071317896837012
RNASEL,0.0008661423657493573,0.9313890214323456,0.9579311956182415,-0.018848933657757753,0.020580545100001416
CRYAB,0.0007755326278664582,0.9385515859647175,0.9628035649302141,-0.018939511109750458,0.020489973510937082
HNRNPL,0.000751549668637071,0.9404482592968687,0.9642509270166758,-0.01896348546925423,0.02046600059493648
WBP5,0.0006868156636031281,0.9455693526846262,0.9670644386889574,-0.01902819614901227,0.020401293585078317
CDKN2B,0.0006371236320748478,0.9495020162050904,0.9693915983489811,-0.01907787016320238,0.020351622163917095
TMEM86B,0.0006159379708862332,0.9511790444450007,0.9693915983489811,-0.019099048113300255,0.02033044526014512
RP11-629O1.2,0.0006153270171725437,0.9512274099562392,0.9693915983489811,-0.019099658844378475,0.020329834558716058
FLJ27365,0.0006128180871458472,0.9514260286571006,0.9693915983489811,-0.019102166859980656,0.020327326664561992
KIAA1024L,0.0006079591595371229,0.9518106927869845,0.9693915983489811,-0.019107024015960584,0.020322469742373925
FAM65A,0.0005740082220187543,0.9544987768221712,0.9711327893347053,-0.019140962548553807,0.020288532791428542
PVRL1,0.0005560331962814874,0.9559221707978384,0.9715850020653912,-0.019158930988217745,0.020270565152366134
WASF1,0.0005164700879187567,0.9590555557400586,0.973274682077718,-0.019198479555742526,0.020231018257246772
TRAM2-AS1,0.0004007394001888027,0.9682248409431605,0.9788699231789747,-0.019314167354171016,0.020115334642605648
LATS2-AS1,0.0003970891842806851,0.9685141204652425,0.9788699231789747,-0.019317816208736713,0.020111685902823768
IL7R,0.0003441899556902926,0.9727068288477089,0.9811092760481209,-0.019370695649687436,0.020058808007425145
MSRB1,0.0002753575668566694,0.9781634858347059,0.9846118252443667,-0.01943950212574645,0.01999000321218145
CHST7,0.00020675885682662482,0.9836026349346031,0.987649090730656,-0.01950807482517953,0.01992143181627649
ZNF213,0.00018878181636926714,0.9850281596251911,0.9885141035672418,-0.019526045018604103,0.01990346190311241
TMEM127,0.0001620321712896308,0.9871494123086405,0.9898707993551534,-0.019552784451793474,0.01987672283979163
FGFBP2,0.00015915697053282517,0.9873774220268029,0.9898707993551534,-0.01955565855324085,0.019873848774742593
RP11-452L6.1,6.995976989249978e-05,0.9944513748800565,0.995454351556688,-0.019644821488215405,0.019784686645258825
BCDIN3D,2.114466280086763e-05,0.9983229695231143,0.9983229695231143,-0.019693617709907536,0.019735890598852317
TPRN,-4.028790242160077e-05,0.9968046825800813,0.9973071042950914,-0.019755026374864905,0.01967448188754314
CTC-338M12.5,-0.00010647016842517568,0.9915557643137131,0.9930566055311405,-0.019821182726295548,0.019608325153291143
GZMH,-0.00014560272413802414,0.9884523170294587,0.9904481823843895,-0.01986029987790295,0.01956920761289213
NR2C2,-0.00020592645191087013,0.9836686409947138,0.987649090730656,-0.019920599741662597,0.01950890691333304
PSKH1,-0.00020900207442834016,0.9834247581742513,0.987649090730656,-0.01992367414362383,0.01950583246107286
YJEFN3,-0.00023208304592236393,0.9815945935341862,0.9870644722215601,-0.019946745943571164,0.019482760259862612
RP11-425A6.5,-0.00023227881811947236,0.9815790705261369,0.9870644722215601,-0.01994694163788565,0.019482564561965017
COQ7,-0.00030673336047526916,0.9756760416715994,0.982606262160388,-0.020021366451003643,0.019408138167080768
RP11-295P9.3,-0.0003123563842774014,0.9752302777876865,0.982606262160388,-0.02002698722069366,0.01940251726018381
DCN,-0.00032691297158313974,0.9740763440373902,0.981991641906663,-0.020041537966884126,0.019387966147221505
RP11-277L2.3,-0.00036173661818631684,0.9713160191075996,0.9802045236037545,-0.020076347605930578,0.019353155562972096
CDK19,-0.00037460086500811044,0.9702964091504552,0.9796736379265787,-0.0200892066661139,0.019340296129440798
IGF1R,-0.0003798751411547483,0.9698783881591817,0.9796736379265787,-0.020094478813879702,0.019335023824833552
TMEM164,-0.00041564407470078604,0.9670436896387173,0.978380083553952,-0.020130233284303342,0.019299268232884297
SELO,-0.0004647945861559465,0.9631491834612178,0.974936832825353,-0.020179363839560156,0.019250135972017704
SLC35A3,-0.0004649416211510772,0.9631375342199426,0.974936832825353,-0.020179510814712972,0.019249988991476823
RP5-1142A6.8,-0.0004662253150575561,0.9630358304666904,0.974936832825353,-0.020180793986127953,0.019248705772948755
NEUROD2,-0.0004752459903735266,0.9623211627091576,0.974936832825353,-0.02018981098800001,0.01923968843634359
FSTL1,-0.0004977762686821047,0.9605363229837168,0.9742793056324363,-0.02021233207740905,0.019217166482878606
RP11-680A11.5,-0.0005318109281392935,0.9578404885890005,0.9725388081069903,-0.020246352818004534,0.01918314436114512
FAM219A,-0.0005335674825579698,0.9577013673608673,0.9725388081069903,-0.02024810865282134,0.019181388452568806
NADSYN1,-0.0005601777201410674,0.9555939644607215,0.9715850020653912,-0.020274707974200567,0.01915478798404688
RGS16,-0.0005850752771498034,0.9536224783430169,0.9707387792363531,-0.020299595292319155,0.019129899542072202
WDFY3,-0.0006321569315556004,0.949895153697076,0.9693915983489811,-0.02034665751804681,0.01908283505754505
ABCA6,-0.0006402473219027619,0.9492547678873673,0.9693915983489811,-0.02035474456102371,0.019074747608828813
VPS33B,-0.0006515597131390195,0.9483594032313074,0.9693580923862746,-0.020366052267472904,0.019063439326403347
CTC-444N24.8,-0.000686071337907046,0.9456282496197815,0.9670644386889574,-0.02040054956881822,0.019028940205548735
SLC15A4,-0.0007203035349906773,0.9429198400803509,0.9652892638264552,-0.02043476751207665,0.018994720364761387
MED14,-0.0007249622277219548,0.9425513003146084,0.9652892638264552,-0.020439424261420706,0.0189900633500397
AL627309.1,-0.000731535010692467,0.9420313616692485,0.9652892638264552,-0.020445994301080933,0.018983492933058028
NDST2,-0.0007762452572158295,0.9384952335152318,0.9628035649302141,-0.020490685841515276,0.018938798735586387
ATHL1,-0.0007991025167495603,0.936687919435162,0.9618859389957561,-0.02051353350748389,0.018915949650386624
DCUN1D2,-0.0008328269468241702,0.9340219408390062,0.9596446959448383,-0.020547243745261432,0.018882237243414386
STARD5,-0.0008389384445928517,0.9335388939248721,0.9596446959448383,-0.020553352666322727,0.01887612791965876
C5AR2,-0.0008939665987448269,0.9291906446556062,0.9561655933858881,-0.020608357553405912,0.018821119274095587
RGS3,-0.0009677865103152141,0.9233608375626853,0.950659368548719,-0.020682146064919502,0.018747325345715406
GPM6A,-0.001011290384618086,0.9199270963426917,0.9481076252545394,-0.020725631333823005,0.01870383668334877
ZNF780A,-0.0010133577965743955,0.9197639530836348,0.9481076252545394,-0.020727697859748026,0.018701769992444578
TSR3,-0.001031384394960969,0.9183415850503773,0.9479501020930832,-0.02074571672533256,0.018683749674063253
CYR61,-0.001081374742267327,0.9143985347754873,0.9455987306650796,-0.020795685561464102,0.01863377667510173
ARFGAP1,-0.0011218228140560636,0.9112096795457835,0.9430402575069761,-0.020836116156096738,0.01859334256807049
MROH6,-0.001123272570815751,0.9110954094848914,0.9430402575069761,-0.0208375652852359,0.01859189331064438
CNKSR3,-0.001136765104270323,0.9100320143082682,0.9428045659717705,-0.020851051973606073,0.018578405420392533
RP11-539L10.3,-0.0011764345215241642,0.9069064648806817,0.9400570928397667,-0.020890704164161215,0.01853874961306261
RP11-538P18.2,-0.0011897865069503296,0.9058547849527991,0.9398209865404781,-0.02090405033745164,0.018525402194530388
SLC35F6,-0.0012228006084641812,0.9032551149276239,0.9382320267563231,-0.02093705003772214,0.018492399354944
SMAGP,-0.001227256968079543,0.9029042811127682,0.9382320267563231,-0.0209415044501165,0.01848794451221228
ZNF770,-0.0012370448143725712,0.9021337843797927,0.9380490109973225,-0.020951288016830508,0.018478159994820012
HRH1,-0.0012400741616157324,0.9018953335888489,0.9380490109973225,-0.02095431603877498,0.018475131677109395
RP11-126K1.2,-0.0012480168544271057,0.9012701778108906,0.9380490109973225,-0.020962255255047746,0.018467191681927918
RP11-611L7.1,-0.0012501637009492176,0.901101213683202,0.9380490109973225,-0.02096440116146236,0.018465045564126755
ACKR3,-0.0012661950682956447,0.8998396326610241,0.9376281736651616,-0.020980425502904947,0.018449019632689533
MAFK,-0.0012686779967055403,0.899644262304676,0.9376281736651616,-0.020982907342241276,0.01844653754528395
SMG5,-0.0013351202790667777,0.8944185163935435,0.9334493980237559,-0.021049320391137962,0.018380117677642898
TIMP3,-0.0013447750142812568,0.8936595382984345,0.9331479134783759,-0.021058970863956954,0.018370466185033966
MFGE8,-0.0013477516934542152,0.893425555180464,0.9331479134783759,-0.02106194622823758,0.018367490504857007
ZNF212,-0.0013542916345467859,0.8929115129575191,0.9331479134783759,-0.021068483279207104,0.018360952757391403
CTD-2186M15.3,-0.0013886589191775584,0.890210973537283,0.9311943501726155,-0.021102835348584634,0.01832659697252701
EAF1-AS1,-0.0014074071764332969,0.8887382929326103,0.9311943501726155,-0.02112157528589655,0.018307854969069753
ZNF407,-0.001414073451592339,0.8882147474864385,0.9311943501726155,-0.0211282385994136,0.01830119091422054
C12orf66,-0.0014210185149317073,0.8876693588696741,0.9311943501726155,-0.021135180575390294,0.018294248162182784
GLB1L,-0.0014298187894438103,0.8869783588505021,0.9311943501726155,-0.021143976935092578,0.018285450813651526
WNT5B,-0.0014305902739724366,0.8869177857566127,0.9311943501726155,-0.021144748076280123,0.018284679585486286
ZSWIM4,-0.0014339442082064735,0.8866544593517336,0.9311943501726155,-0.021148100517608324,0.018281326765487885
CSF2RB,-0.001444413405336262,0.8858325751102306,0.9311943501726155,-0.02115856505182916,0.018270861043556373
GMIP,-0.0014890191736486016,0.8823321861132671,0.9291402596471274,-0.021203150904627262,0.018226270033490668
MAPK8IP3,-0.0014955375026505155,0.8818208580314371,0.9291402596471274,-0.021209666316769064,0.01821975385457264
SRF,-0.0015294304900048672,0.879162932666651,0.9287591385541789,-0.02124354411050093,0.018185872019893676
CTA-384D8.35,-0.0015631160575086181,0.8765226216403934,0.9270075641580925,-0.02127721453250722,0.018152197491946947
RP5-1073O3.7,-0.0015750575435173626,0.8755869632775695,0.9270075641580925,-0.021289150638722037,0.01814025990870705
ACSS2,-0.001578630654627886,0.8753070309068972,0.9270075641580925,-0.021292722139007413,0.0181366879642838
ZNF358,-0.001588419584520648,0.8745402054721906,0.9270075641580925,-0.021302506653290507,0.018126902228080905
FBLIM1,-0.001597028868726263,0.8738658860636527,0.9270075641580925,-0.02131111205088212,0.018118295749577736
MDM4,-0.001615133756820002,0.8724481259365416,0.9267968546945999,-0.02132920875609315,0.018100196752201585
COG3,-0.0016212135882686344,0.8719721172649889,0.9267968546945999,-0.0213352858367374,0.018094118896026266
BGN,-0.0016248478826106666,0.8716875993249517,0.9267968546945999,-0.021338918486056468,0.01809048578173245
XIST,-0.001644922867492803,0.870116289355849,0.9265991600704722,-0.021358984374840736,0.01807041730577761
NCF1,-0.0016460472215366782,0.8700282989735678,0.9265991600704722,-0.021360108218963263,0.018069293315814108
TLE3,-0.0016490346552360089,0.8697945143898689,0.9265991600704722,-0.021363094297548187,0.018066306849242326
RP5-821D11.7,-0.0016506206804187057,0.8696704030402536,0.9265991600704722,-0.021364679603159232,0.018064721337363598
RP6-109B7.3,-0.00170706884411596,0.8652552731699227,0.9248959166625184,-0.021421102092056048,0.018008291378083473
UVSSA,-0.0017071321310184926,0.8652503254760413,0.9248959166625184,-0.021421165350102783,0.01800822811152035
TCL1A,-0.0017114297699423408,0.8649143536018008,0.9248959166625184,-0.021425461029139805,0.01800393185342021
ASNS,-0.0018044946366487077,0.8576450104443076,0.9212258364350382,-0.02151848327617872,0.017910896709704364
EVI5L,-0.0018114763098380266,0.8571001468930948,0.921139031717809,-0.021525461738301103,0.01790391725255014
AC017002.1,-0.001851629602163623,0.8539678340827782,0.9182698540922615,-0.02156559652570947,0.017863776667876564
SEMA3C,-0.0019118479741469453,0.8492745930408336,0.9147097488801166,-0.02162578702654658,0.017803577234583673
C12orf57,-0.0019195176235942523,0.8486772229660299,0.9145625882668672,-0.021633453115954854,0.01779590998698052
LIN37,-0.0019502483467269036,0.8462845575221034,0.9129754601529213,-0.02166416955148311,0.01776518886428973
PANK4,-0.0019665004853158426,0.8450197523442899,0.9126029425481043,-0.02168041411893544,0.01774894178790609
CDK16,-0.001998830996094378,0.8425048554645093,0.9103822199766199,-0.02171272953744032,0.017716621316455915
IFIT5,-0.0020298280431045616,0.8400951916543447,0.9091378817505102,-0.02174371207597407,0.01768563385601558
CTSG,-0.0020423173216372703,0.8391247158835266,0.9087084348220404,-0.021756195498073734,0.017673148429383164
NLRC5,-0.0020605098532554184,0.8377115083712671,0.9083596346120719,-0.02177437948790864,0.017654961497641567
DUSP5,-0.0020647268389701336,0.8373840047583896,0.9083596346120719,-0.021778594491796137,0.017650745808102407
TMEM38A,-0.0021317201158329952,0.8321849233822723,0.904152749268643,-0.02184555619029503,0.017583773028947036
ACPP,-0.0021542367365554285,0.8304391330074582,0.9032447556272901,-0.02186806215773042,0.01756126325783544
AC113189.5,-0.002170192892114652,0.8292025037181301,0.9023941720836011,-0.02188401075185878,0.0175453119440783
MIR4519,-0.002181529933154722,0.8283241205387877,0.9023941720836011,-0.02189534241431392,0.017533978337098396
RIPK3,-0.002192098549165978,0.8275054674444042,0.9023941720836011,-0.02190590601173907,0.017523412917823566
ZFYVE26,-0.0022830053567247702,0.8204715826933129,0.896332466508655,-0.021996769469752306,0.01743253342543436
ANKRD13D,-0.002294523635862982,0.8195813766188689,0.8958529915134663,-0.02200828223307218,0.01742101858399155
USP19,-0.0023381987063496226,0.8162080092351437,0.8931493375588535,-0.02205193634115138,0.01737735650106426
CXCL13,-0.002340681927432763,0.8160163122739463,0.8931493375588535,-0.02205441836812233,0.017374874016151932
PHRF1,-0.0023774386260562354,0.8131801024523272,0.8918024880485467,-0.022091157363048074,0.017338128185918584
RAB3GAP1,-0.002398242429635784,0.811575927664328,0.8905352218981155,-0.02211195112297419,0.017317330510101488
COL3A1,-0.0024020840080537604,0.811279791023881,0.8905352218981155,-0.022115790844890654,0.017313490061354752
FBN2,-0.00243056848521649,0.8090848464523934,0.8892035210497686,-0.022144261538350734,0.017285013942312417
VPS18,-0.002441265981745449,0.8082609101231679,0.8888631061465309,-0.02215495385007801,0.017274319576458523
FKTN,-0.0024616863234691866,0.806688697332635,0.8876395282896509,-0.022175364282066026,0.017253905198323982
WWP2,-0.0024937556475482263,0.8042211783312401,0.885892918417043,-0.022207418010136048,0.01722184520664359
ATP2A3,-0.002532594684083824,0.8012353868457882,0.8835845793827165,-0.02224623810413882,0.01718301741825895
RP5-882C2.2,-0.0026170173053161865,0.7947553685443267,0.877901728748185,-0.02233061934581929,0.017098619041508886
SBNO2,-0.0026522881001151263,0.7920522517065332,0.8754029619362296,-0.02236587276953573,0.01706335829256439
MMP7,-0.0027102544261612235,0.7876152114756264,0.871955490674355,-0.0224238104403187,0.017005408370005137
IGFBP5,-0.0027140477367743722,0.7873250904050714,0.871955490674355,-0.022427601871118166,0.01700161612821695
DPF2,-0.002716056065610748,0.7871715007666025,0.871955490674355,-0.022429609204477164,0.016999608365029176
INHBA,-0.0027199189431334867,0.7868761053066816,0.871955490674355,-0.02243347016682316,0.016995746575044227
AC137934.1,-0.0027544599568309473,0.7842361106380851,0.8711296472392831,-0.022467994029287834,0.0169612152597281
CTB-55O6.12,-0.0027814475077436287,0.7821751570841734,0.8693268123247951,-0.02249496814689774,0.01693423525361614
ING5,-0.0028502852969910213,0.7769251841937111,0.864944750770901,-0.02256377154152517,0.01686541657905432
SUN1,-0.002856945569305082,0.7764177686211334,0.8648649106133276,-0.022570428476143913,0.016858758146234994
RP11-285F7.2,-0.0028961432882965528,0.7734334134906736,0.8629934377622187,-0.02260960651636989,0.0168195712177969
CHST15,-0.002912164500525514,0.7722145841267942,0.862118081828845,-0.022625619667901525,0.016803554398533815
NAA60.1,-0.002926964206031836,0.7710891810722426,0.8618310948358117,-0.022640411918295338,0.016788758742069324
CCL17,-0.0029421472452507012,0.7699351288529895,0.8615114040435086,-0.02265558730033384,0.016773579847795515
PRKCD,-0.0029422687541140035,0.7699258950996198,0.8615114040435086,-0.02265570874788059,0.01677345837206728
DGCR2,-0.002945482243930124,0.7696817060507941,0.8615114040435086,-0.022658920615874493,0.016770245758348047
CHKB,-0.00299835479284117,0.7656672827658556,0.8585032874358176,-0.02271176642201005,0.01671738756568202
ORC3,-0.0029993155052689064,0.7655943971184366,0.8585032874358176,-0.022712726647493305,0.01671642711309281
PCNXL3,-0.003012656045411454,0.764582515095871,0.8584255047880679,-0.022726060422121334,0.016703090177331077
DNAJC11,-0.0030401296399868772,0.7624999059382658,0.856571767565058,-0.022753520061658605,0.01667562398353908
MXI1,-0.0030423448194863765,0.7623320610523439,0.856571767565058,-0.0227557341146759,0.016673409399464035
CITED4,-0.0030622232306184664,0.7608263681903435,0.8561453179466167,-0.022775602408413233,0.016653536322850476
FBRSL1,-0.0031136023972567254,0.7569388529068788,0.8527375840068981,-0.022826955352770007,0.016602170872027457
RP11-347C12.1,-0.003135996139967034,0.7552463848765785,0.8517977693068228,-0.022849337633879935,0.016579783074827596
ADIRF,-0.0031380424353615486,0.7550917889504954,0.8517977693068228,-0.022851382880950944,0.016577737321736164
GSK3A,-0.003141825063836674,0.7548060403186662,0.8517977693068228,-0.022855163571139283,0.016573955695287322
MMP25,-0.0031622560488566843,0.7532632166302514,0.8510116590842625,-0.022875584077208078,0.016553530112727394
BRWD3,-0.0031662395311043952,0.7529625227859686,0.8510116590842625,-0.02287956551443119,0.0165495476818944
RP11-467D6.1,-0.003199402423021768,0.7504606744330546,0.8497800563317818,-0.022912711357040056,0.016516393518829366
KDM2A,-0.00321322417792507,0.7494187171108291,0.8490845624800204,-0.022926525993272825,0.016502575389169587
ZNF844,-0.0032357348272364895,0.7477227239248296,0.8476468343750924,-0.022949025032724966,0.016480070627950386
GADD45A,-0.0032525533517839223,0.7464563815745112,0.8467714608795187,-0.022965834870091486,0.016463256489572812
INTS5,-0.0032690806388599564,0.7452126342885157,0.8467355919076723,-0.022982353609559115,0.016446733501850677
METTL7B,-0.0032699183976476406,0.7451496070938235,0.8467355919076723,-0.02298319093478675,0.01644589596070805
CAMKK2,-0.0032817748962931845,0.744257788963306,0.8466198917433595,-0.022995041294447405,0.016434042539347993
DYNLL2,-0.0032902143572749697,0.743623201172201,0.8463830586736347,-0.023003476382322113,0.016425605265403164
COMP,-0.003294671774606141,0.7432881051239251,0.8463830586736347,-0.023007931488803993,0.016421149002052503
CAPN3,-0.003313495449018168,0.741873531252601,0.84572994453322,-0.02302674539586426,0.016402330192262407
SLC16A10,-0.003319874202850024,0.7413943739118389,0.84572994453322,-0.023033120836678956,0.016395953083729865
ATP5D,-0.0033395188645761998,0.7399193424540336,0.8445887836522464,-0.023052755285226444,0.016376313478958817
UBQLN2,-0.0033901283927859813,0.7361237095652915,0.8417082738981011,-0.023103338431695743,0.016325716908638477
CARS2,-0.00342390344678968,0.7335942062289604,0.8397834483070856,-0.023137095823279722,0.016291950446105076
SETD1B,-0.0034361521149039414,0.7326775833083872,0.8392181205234556,-0.02314933807493454,0.016279704882612638
DHX57,-0.00344484587144051,0.7320272215489735,0.8389572949045683,-0.023158027273663232,0.016271013326059642
RP1-30M3.5,-0.003466567891357569,0.7304030844616011,0.8382437231322165,-0.023179737892528814,0.01624929678994791
ZNF276,-0.003479103368847713,0.7294663665670511,0.8379576027983775,-0.02319226678216855,0.0162367644686214
HSPH1,-0.0035006158199162494,0.7278597823254074,0.8370809199976441,-0.023213767913228232,0.016215257419487865
TRIM52-AS1,-0.0035530280910024137,0.7239505646375617,0.8330677511916289,-0.023266152528254085,0.016162858233137
NBEAL2,-0.0035712251998146444,0.7225949921271868,0.8319901736499221,-0.023284340009793902,0.01614466564191041
RP11-977G19.11,-0.0035948159706070374,0.7208389206275287,0.8314150246633611,-0.02330791828034643,0.01612108070829418
RNF122,-0.0036358847414627742,0.7177853191980738,0.8288562295568217,-0.023348965237426803,0.01608002204693587
POFUT2,-0.003640717315465954,0.7174262961854375,0.8288562295568217,-0.023353795240226276,0.016075190658147748
LA16c-358B7.3,-0.003661492336649447,0.7158835838000225,0.8281054276474619,-0.023374559197437274,0.016054420721664773
BLOC1S3,-0.0036691937845639874,0.7153119834908717,0.8279976382615156,-0.023382256539537592,0.016046721154361936
FOSL1,-0.0036773723284136326,0.7147051478811215,0.8279976382615156,-0.023390430720663595,0.01603854460506573
SNAPC4,-0.0036926001356651097,0.7135757481515264,0.8273644042527919,-0.023405650397843168,0.016023320504490655
AC002451.3,-0.003762821639183038,0.7083757845870695,0.8222958669037035,-0.023475834292127105,0.01595311597566265
LSS,-0.0037657908443533387,0.7081562095434748,0.8222958669037035,-0.023478801902768687,0.015950147483956602
POLRMT,-0.0037876425952058468,0.7065410026114958,0.8211263994050463,-0.023500641908062277,0.015928300973125545
HDAC4,-0.0038009522116651986,0.7055578476448732,0.820464163781531,-0.023513944361234326,0.01591499453907025
CLTCL1,-0.0038041616403151827,0.7053208469706098,0.820464163781531,-0.02351715206151277,0.01591178587676764
FAM13A-AS1,-0.0038067738005146535,0.7051279727617085,0.820464163781531,-0.023519762814687678,0.015909174340000033
SMPDL3A,-0.0038145417993789804,0.7045545186152318,0.820464163781531,-0.0235275266277769,0.01590140819349769
ASPM,-0.0038146186683853567,0.7045488447808133,0.820464163781531,-0.02352760345535064,0.01590133134280966
ZNF787,-0.0038223689876790818,0.7039768647174958,0.820464163781531,-0.023535349596002727,0.0158935828692678
RP11-195F19.9,-0.00383135749757091,0.7033137147899418,0.820464163781531,-0.023544333256708943,0.01588459649703932
CPAMD8,-0.003841323256099445,0.7025787296060819,0.8203639872165134,-0.02355429363511708,0.015874633104861747
TSHZ3,-0.003865328366390875,0.7008094695907887,0.8187797511110745,-0.02357828576992825,0.01585063367846514
WDR24,-0.003899931917574005,0.6982619225407398,0.816283814042031,-0.02361287057689858,0.01581603828068367
RP11-110I1.13,-0.003918657288448791,0.6968847562338354,0.8156345761345303,-0.023631585784852194,0.015797317302257762
CDYL2,-0.003931073058288792,0.6959721825047351,0.8156345761345303,-0.02364399480859689,0.015784904437189176
HMGA1P4,-0.003935458628143276,0.6956499430251679,0.8156345761345303,-0.02364837799410492,0.015780519891922383
TMC4,-0.00394206703766931,0.6951644792492607,0.8156345761345303,-0.023654982809339673,0.015773913024867383
ANKRD35,-0.003948454369022836,0.6946953749335056,0.8156345761345303,-0.023661366665010113,0.015767527182746727
MICALL1,-0.0039553957699803586,0.6941857106397533,0.8156345761345303,-0.023668304286963246,0.015760587398381983
GNLY,-0.003993299248438708,0.691405135283773,0.8145764824292872,-0.023706187096700887,0.015722692713813335
CD1A,-0.004007714242287383,0.6903487490907585,0.8142259458972998,-0.023720594215211947,0.015708281049484733
SPON2,-0.004014058931176634,0.6898839768089966,0.814161530300748,-0.023726935435214865,0.015701937823471113
RP5-1068E13.7,-0.004056302822115245,0.6867924415719996,0.811961284407635,-0.023769156189347045,0.0156597036321182
E4F1,-0.004062933702687879,0.686307647397833,0.8118716806225855,-0.023775783431828283,0.015653074267668446
RP11-1100L3.8,-0.0040776464277733305,0.6852324377383192,0.811567057822532,-0.023790488078459737,0.015638364900395576
MBD3,-0.004086910586180809,0.6845557374518272,0.8112496351294788,-0.023799747145732453,0.01562910285192271
REXO1,-0.004092808907287761,0.6841250265156974,0.8112235230786495,-0.02380564222364448,0.015623205872409843
RP11-128M1.1,-0.0041033649199581695,0.6833544551495211,0.8107941383573217,-0.023816192428663712,0.015612652257318217
MAN2A2,-0.004117517746177146,0.6823218398102064,0.8100531411622367,-0.023830337461465765,0.015598502638726185
