,TAM_corr,TAM_pval,TAM_qval,TAM_ci_low,TAM_ci_high
ABCA7,-0.037849671910400076,0.16936724541420478,0.4269999830889004,-0.09161776270918522,0.016138477204197588
IPP,-0.03798783020563425,0.16781433884892893,0.4266123553870362,-0.09175495685418915,0.01600015570156384
NLRP3,-0.038107473321008105,0.16647819117641494,0.4254940579327214,-0.0918737633800015,0.015880369581305575
GPR34,-0.03831145013405795,0.16421866239164262,0.42085187568384524,-0.09207631038119347,0.015676145389219062
SMG5,-0.03833684226992282,0.16393900636320313,0.4207029365996254,-0.09210152421495518,0.015650722142997682
SEMA6B,-0.03836449885120856,0.1636348187152441,0.4204905558054784,-0.09212898651489158,0.015623031597543253
RP11-67L2.2,-0.03842628834890235,0.16295674674579996,0.41931553126053406,-0.09219034165957532,0.015561165918943107
ADM,-0.03864931965519513,0.1605268192302466,0.415880531675632,-0.09241180175754385,0.01533785619621793
PTGS2,-0.038654516884136715,0.1604705231751382,0.415880531675632,-0.09241696230969194,0.015332652415212002
CELA1,-0.03874261916710002,0.15951847038880496,0.415880531675632,-0.09250444241625366,0.015244438618098157
FPGT,-0.038807043138792505,0.15882499544984596,0.41543893437914253,-0.09256841090192422,0.015179932570757075
RNU11,-0.038856852038811354,0.1582904041183184,0.4146116929940506,-0.09261786734222895,0.015130059906547581
ST20,-0.039057292889697115,0.15615284992273298,0.4097625784869669,-0.09281688714400976,0.014929359740370811
ZNF674,-0.0390859782544173,0.15584873861553608,0.4097625784869669,-0.09284536878907702,0.014900636908850715
RP5-940J5.9,-0.03926482121963021,0.15396282571440487,0.4055137392949443,-0.0930229396511675,0.014721558342153801
MCTP2,-0.03930526841252007,0.15353871831511873,0.4049583695561257,-0.09306309867057713,0.014681057385329233
ITGAL,-0.03935914616548511,0.15297516367379685,0.404033151344284,-0.09311659228989078,0.014627107740872418
WDFY3,-0.039396890846883456,0.15258129583642552,0.4039105464592747,-0.09315406767716035,0.014589312507822088
LGALS12,-0.039402306435235415,0.15252484713996686,0.4039105464592747,-0.09315944461482811,0.014583889653688738
TAF10,-0.039473613939752565,0.15178306179397036,0.4036919248553918,-0.09323024291009992,0.014512486183808584
MIR24-2,-0.039533398704484427,0.15116325988924753,0.40287728476222484,-0.09328960033090107,0.01445262053663389
