,Osteoclasts_corr,Osteoclasts_pval,Osteoclasts_qval,Osteoclasts_ci_low,Osteoclasts_ci_high
PPP6R2,0.10630185276558095,0.0016073360396211662,0.010329110287401593,0.040386246714691196,0.17129622403022063
NCR3,0.10605499367826537,0.001648472601352255,0.010524450484203323,0.040136977560340466,0.1710538658235175
GLI4,0.10584084150010609,0.0016849394789276303,0.010722342138630376,0.039920741276338115,0.1708436118224223
TOPORS-AS1,0.10549057905532423,0.0017461829109231312,0.011076111667991382,0.03956708342286698,0.17049971238769857
H1FX,0.10500881822414564,0.0018337572256787997,0.011556797949615588,0.03908067943101666,0.17002667754638764
RASAL3,0.10269964746716388,0.0023121268272875495,0.014077756971307129,0.03674968682791537,0.1677589160248143
APOBEC3D,0.10094740823270011,0.0027484326793669133,0.01632402439866409,0.03498136756080745,0.16603763924836354
ALKBH6,0.10055878223471937,0.002854841519401146,0.016853883668753754,0.03458923115712794,0.1656558266114903
GZMB,0.09889235297466334,0.0033549833940221684,0.019397544107030828,0.03290797953200646,0.16401839177621222
ZNF770,0.09781070024478318,0.00372092147140948,0.021200599081286572,0.031816905661794286,0.16295536675701885
LCK,0.0976669538509364,0.003772186737152285,0.021430394216865153,0.03167191908314862,0.16281408450900023
CCR7,0.09696783382502665,0.004030768526423226,0.02265263226071513,0.030966806937005365,0.16212691092217776
TYMP,0.09677427643877999,0.004105142937795397,0.0229233052936723,0.03077160219149439,0.1619366498389753
AL592284.1,0.09673786425163373,0.004119272393416456,0.022936857645159812,0.03073488066432072,0.16190085721385156
ATG16L2,0.09642442033056915,0.004242734676258261,0.023557393669875897,0.030418781246110693,0.16159273952493064
MATK,0.0960777423711818,0.0043831795115541325,0.024200089697594646,0.03006918160673167,0.16125193773268295
GRK6,0.09564532145134436,0.0045642470548988385,0.024919008990534047,0.02963313902926561,0.1608268245305091
SMIM4,0.09503005765811162,0.004833534008817376,0.02609842054347674,0.029012765515716857,0.16022191672752534
TAF6L,0.09396064735706099,0.005335907860387886,0.028189701903936003,0.027934594850470614,0.15917038998107128
ADAM8,0.09316159036395254,0.005741478973924543,0.030008796770378945,0.027129092430646328,0.1583845988846231
TMEM91,0.09265267161348535,0.006014036575636355,0.031031027318271214,0.026616113288857567,0.15788408610260485
AAK1,0.09264867992032566,0.0060162195821138065,0.031031027318271214,0.026612089885567503,0.15788016020899104
RP11-410L14.2,0.09256120446307724,0.006064237984741767,0.031114938351031057,0.026523920057831187,0.15779412618983807
CD247,0.09237671517308205,0.006166641711540337,0.031557748706577175,0.026337969680805852,0.15761267370433601
NBEAL2,0.09184848160297203,0.006468493625922831,0.03276032947495801,0.025805577970176803,0.1570931108111952
PIM1,0.09078324159056349,0.007117856686156757,0.03514105567976636,0.024732066557544983,0.15604524628991417
CD79B,0.09058291521239849,0.00724630185957075,0.03555909849782126,0.024530201696248703,0.1558481710920214
PIK3CB,0.08978182867216786,0.00778093360399565,0.0378427540045446,0.02372301673970336,0.1550600337829534
PLCB2,0.08932781748626996,0.008099345205881733,0.039144615774780005,0.023265587547268606,0.15461332460469768
C12orf57,0.08875406780943401,0.008518351915516436,0.040921494496108365,0.02268755797993811,0.15404876454374314
TSR3,0.08781009628194798,0.009249926699221913,0.044004505656492596,0.021736640998666533,0.15311981960482995
C2orf68,0.08711872841262318,0.00982069887508181,0.046270600469135455,0.02104026209097707,0.152439384025581
ZSCAN16-AS1,0.08644025353115568,0.010411054605389979,0.04870087595838749,0.02035693194856873,0.1517715773542162
WDR24,0.08620955755032937,0.010618849104107613,0.0494369221948953,0.020124599139621367,0.1515444952041439
ZNF217,0.08604036238412642,0.010773578945660705,0.049920129393605156,0.019954208040953082,0.15137794608031988
C1orf228,0.08595400798422949,0.010853318653881517,0.05017100132454663,0.01986724473664018,0.15129294074655872
RP13-1032I1.7,0.08582054264932816,0.010977590374671744,0.05062606384554499,0.019732840274519957,0.1511615585643388
MIF,0.08505408398891448,0.01171597533608895,0.053403050369149635,0.01896103468028212,0.15040701824122862
BRI3,0.08463570887814612,0.012137295207716966,0.05494018154070497,0.018539774150904176,0.14999511668634713
RP11-809N8.4,0.08428242557363265,0.01250344014331668,0.05607950270228992,0.018184072621568997,0.14964728209715178
COG3,0.08365128041854154,0.013181907547237052,0.058719406346783236,0.017548648920049776,0.14902583086817436
TSPAN32,0.08334633733761727,0.013521200490913435,0.05995826462034012,0.017241657754127875,0.14872555298441129
GIMAP6,0.0830846109835152,0.013818524017964044,0.06100069161083227,0.016978183509788483,0.1484678210576127
STAB1,0.08230203131727135,0.014742177236303547,0.06364464181311663,0.016190432294053567,0.1476971320141181
PLAC8,0.08223906597663529,0.01481880041388334,0.06383483255211285,0.016127054424472754,0.1476351199253666
RP11-140K17.3,0.08216141953630926,0.01491377113896076,0.06410305138676117,0.016048900000776117,0.1475586482906848
LFNG,0.08084808437602047,0.016603156767292522,0.06968348450512493,0.014727095039193434,0.14626506567350125
SIPA1,0.07980635347930587,0.018060150732364128,0.07420942439294274,0.0136788102648945,0.14523884326780645
AP1G2,0.07973032054297968,0.018170739766078123,0.07450763586090611,0.013602304671479905,0.14516393673829345
RGL4,0.07962220403940189,0.0183290125760319,0.07499971743010966,0.013493517397250602,0.1450574206589809
FAM65B,0.07911435860062258,0.019088669324823858,0.07762197484783145,0.012982542157228142,0.14455707244655575
KCNJ2,0.07899234247488753,0.01927522667732324,0.07805670307345774,0.012859779204106535,0.14443685263536604
FGD2,0.0781090800565194,0.020673731037426143,0.08320433846684853,0.01197117002529101,0.14356653593951738
RASSF3,0.07786546418232135,0.02107465988054557,0.08464412574973221,0.01172609781959829,0.14332647285758932
CDKN2D,0.07780546954946849,0.021174426642901877,0.08487091251551673,0.01166574575918326,0.14326735197927612
SLITRK4,0.07698622763444042,0.022578394677073916,0.08940132033750481,0.010841671294240499,0.14245999465242773
CITED2,0.0768921602451655,0.022744656013418314,0.08969723498249477,0.010747054769812704,0.14236728630454656
RNF122,0.07683249252231933,0.022850666214663706,0.08993434895731098,0.010687039339918325,0.14230848003744362
CYB5D2,0.0767593541985728,0.022981193308043695,0.09026364674884038,0.01061347546075149,0.14223639702139165
ASCL2,0.07631448902855828,0.023789127393834222,0.0921476080867887,0.010166037264108313,0.14179793581990915
ATHL1,0.0752639760564101,0.025795171803756133,0.098554652505579,0.009109553417985581,0.1407624433103588
ANPEP,0.07508025158581066,0.026160608990679846,0.09925001574310195,0.008924799871952351,0.14058133104851006
CTD-2583P5.3,0.07507757759037313,0.02616596049557442,0.09925001574310195,0.008922110932308143,0.14057869503978082
BRSK1,0.07493974161787832,0.02644309508359844,0.09975709607576068,0.008783505929127475,0.14044281590379812
MSRB1,0.0749283221145461,0.026466168346630386,0.09975709607576068,0.008772022826785424,0.1404315584107507
IGFBP7,0.0747917356286416,0.026743491101288375,0.10060891086089292,0.008634676997759902,0.14029690838595987
ABCA7,0.07457847337201723,0.027181500969510882,0.10206080823801023,0.008420234115608492,0.14008666481948354
FAM24B,0.07425729473329802,0.02785280737297757,0.10398381419244959,0.008097288906017066,0.13977002126091126
RP11-47L3.1,0.07382384126377979,0.028781360680512427,0.10683989949584158,0.007661473203020268,0.13934266696111178
DGAT2,0.07352427629534555,0.029438527708016183,0.1086619855135814,0.007360290353581004,0.13904730294047646
MIR4519,0.07342122818825297,0.02966754576050118,0.10930148438079383,0.007256688482383799,0.13894569723306802
SELL,0.07336825302217312,0.029785873549162456,0.1093486501924198,0.007203429188994601,0.13889346304165123
TNNT1,0.07334063702743282,0.029847718292318668,0.1093486501924198,0.007175665227317379,0.13886623317299965
BOLA2B,0.0732012300755231,0.0301615977971099,0.11029240985510337,0.007035512887964714,0.13872877389278124
ANKRD49,0.07308228098438693,0.03043164916607364,0.11107268596928181,0.0069159298496293976,0.13861148465772477
CTNNBIP1,0.07288860011125133,0.030875798997177097,0.11227563271700762,0.006721220790555076,0.13842050253986285
AC002451.3,0.07281918534917124,0.0310363271935005,0.11249243364330286,0.006651438750385868,0.13835205381880022
NSMF,0.07220316446658684,0.032492512498592536,0.11663445783979073,0.0060321866958826685,0.13774457862907957
CTB-83J4.2,0.07213297406285758,0.03266208015723481,0.11682057866456245,0.005961631347909086,0.1376753588058834
TYK2,0.07198707756906914,0.03301696080135263,0.11787475987368153,0.005814978395599546,0.13753147769468407
PLEKHM2,0.07178976577474769,0.03350213915338013,0.119389441346591,0.005616648087388783,0.13733688712263642
SEC31B,0.07165756379192607,0.03383060968679574,0.12012317932268055,0.005483766596882564,0.13720650557060354
ITGA5,0.0715556094709294,0.03408579935077893,0.12081042807871012,0.0053812898348672596,0.1371059536166283
KMT2E-AS1,0.07114677622094226,0.03512565489421432,0.12404735782461272,0.0049703755756239105,0.13670273023895496
SH3GLB2,0.0707397119168063,0.03618773178219534,0.12733923571472686,0.004561261468724659,0.13630122995055477
UBQLN2,0.07043039131596691,0.03701293616617222,0.12977702126242854,0.004250398073173615,0.1359961229401548
USP19,0.07018085181746267,0.03769025699273805,0.1314464478750295,0.003999623270881503,0.13574997362484142
RNF145,0.07009389034057537,0.03792875407499489,0.13204326463053281,0.003912233261510151,0.13566419168348184
SNORD3A,0.0700402386134154,0.03807653501820452,0.1323227103469519,0.003858317651294758,0.1356112671918406
EML3,0.06894273591905019,0.041208459504998685,0.14194829636168266,0.0027555013838011094,0.1345285587394055
ABTB1,0.06869579258998103,0.04194240270732046,0.1439704191004345,0.00250738466126172,0.13428492260113048
RP11-229P13.20,0.06862346172591821,0.042159456824528825,0.14432344290644472,0.0024347116477767584,0.1342135589273444
SPRY1,0.06834760268075003,0.042995992833446274,0.14664442985091408,0.0021575541138290333,0.1339413823552384
CAPN10,0.06822197032135954,0.043381584313997926,0.14664442985091408,0.00203133376377572,0.1338174237964281
TCL1A,0.06817033290589877,0.04354091325404024,0.14664442985091408,0.0019794552839509584,0.13376647375130604
KLF13,0.0681028738948126,0.043749802963303795,0.14683153049327985,0.001911681883646627,0.13369991219696375
AC084018.1,0.0680698647653154,0.04385232442409503,0.14692402713030128,0.0018785191383798826,0.1336673419964969
S100P,0.06784313418325179,0.04456199934715222,0.14828780767473404,0.0016507373464584524,0.13344362246703023
DPP8,0.06768488225334497,0.04506304174404002,0.14931528175952472,0.0014917557700736682,0.13328746821007834
LENG8,0.06721060454883088,0.046593122900525884,0.1529690467085942,0.001015311370740341,0.13281945767773412
TIPARP-AS1,0.0668534523872841,0.04777393368992122,0.15580184697545024,0.0006565474272532862,0.13246700566238895
JAK3,0.06636341680775597,0.04943483172598654,0.159888234625303,0.00016432810878651966,0.13198339198099637
CMTM8,0.06617166109214846,0.05009778388183972,0.16176549655421063,-2.8273393621021857e-05,0.1317941407128296
FAM134A,0.06583723533064312,0.05127177535988033,0.1647607357466055,-0.00036416247234709445,0.1314640713101507
CYP1B1-AS1,0.06560206961368382,0.052111006223001285,0.1663938684122654,-0.0006003482381260931,0.1312319602384271
VNN2,0.06551963558773263,0.05240788701758809,0.16675236778323485,-0.0006831380795273858,0.13115059527201067
IFFO1,0.06548699792164708,0.05252581871336577,0.16685673367617004,-0.0007159163709492501,0.13111838062864778
MXD3,0.06517984454350421,0.053646556390340126,0.17014118207939585,-0.0010243862064566222,0.13081520153098042
FAM101B,0.06515358719115268,0.05374328132301298,0.1701725870647907,-0.0010507555130978652,0.13078928335488033
C17orf70,0.06508358633142103,0.05400185549980983,0.17071554319294718,-0.0011210543877667291,0.13072018628458243
FAM193B,0.06463854211880336,0.05567012866048128,0.17430263925645895,-0.0015679779846066112,0.13028087317633608
SLC35F6,0.06450186682023208,0.05619098127904541,0.1753731262849188,-0.0017052251432306818,0.13014595275505889
KIFC2,0.06416308289927264,0.05749951951278326,0.17832129469154304,-0.002045415808776845,0.12981150825461665
HNRNPL,0.06392932326853643,0.05841706578271122,0.18031094320332913,-0.0022801371533610008,0.12958073409803447
PGP,0.06338617234396697,0.06059594536515192,0.18586549752065376,-0.002825494494835034,0.12904449259281073
AVL9,0.06330122647376273,0.060942711300224786,0.18663705335693842,-0.0029107818754112095,0.12896062384590673
DDX55,0.06314625876308064,0.06157954543719202,0.1882931498547525,-0.0030663701258213175,0.12880761872352123
LMO2,0.0626572284063156,0.063625332050347,0.19352438200901914,-0.003557337695527866,0.1283247611912966
KLHL9,0.06262147401808099,0.06377707725964653,0.19352438200901914,-0.0035932324666203114,0.12828945689428026
PIGQ,0.06261948427535241,0.06378553068028668,0.19352438200901914,-0.0035952300166862345,0.1282874921943779
ASGR2,0.06236414484124194,0.06487802711821146,0.1947505798124254,-0.003851566964806525,0.1280353621753259
CD1C,0.06235512412002973,0.06491690316399518,0.1947505798124254,-0.003860622767402433,0.12802645468221324
AC009501.4,0.062316757386238875,0.06508246417200951,0.1947505798124254,-0.003899138587239067,0.1279885694093354
C19orf35,0.0621735290439709,0.06570359909098787,0.19630953386941496,-0.004042921752745475,0.1278471367342272
ATP5EP2,0.0620525547445631,0.06623201592455805,0.19668901698808147,-0.004164362537148652,0.12772767702017063
SLC26A6,0.06193025827361987,0.0667697537401868,0.19758193517116535,-0.004287128606214563,0.12760690975110367
P2RX1,0.06181928292772409,0.06726081168381674,0.19824239233124935,-0.004398528351602377,0.1274973203616906
RFX2,0.06157915645410229,0.06833350773100307,0.20030849965283745,-0.004639567507767615,0.12726018730683084
CAPS,0.061425568548590034,0.06902694651261,0.20192957487270985,-0.004793735141777746,0.12710851009234406
PSTPIP1,0.06132819115650051,0.06946957887406767,0.20234838072518818,-0.004891478461234953,0.12701234252022855
USP20,0.06130333624848054,0.06958292948896,0.20234838072518818,-0.00491642656699466,0.12698779621259823
FGFBP3,0.06122786805285074,0.0699280303429822,0.202362454086706,-0.004992177238426109,0.12691326454271687
CITED4,0.061227561196836935,0.06992943638952216,0.202362454086706,-0.004992485241443921,0.1269129614931316
XIST,0.06117903333564183,0.07015208766773937,0.202362454086706,-0.005041194337913951,0.1268650354467206
UNKL,0.06114888247609203,0.07029071528967176,0.202362454086706,-0.005071457642536693,0.12683525834642084
PRDM15,0.061144555514798256,0.07031062818012591,0.202362454086706,-0.005075800730912457,0.12683098501374465
RP3-402G11.26,0.061050915793809175,0.07074269530770673,0.20301347925694926,-0.005169788845876984,0.1267385052717211
CNOT1,0.06088426769458619,0.07151700595420929,0.20463260097846744,-0.005337054078649526,0.1265739187313842
CTD-2035E11.5,0.0608271494724003,0.07178398819371863,0.2050971091249104,-0.005394382969151548,0.12651750627109692
PTPRJ,0.060791073312437945,0.07195303490680757,0.20528085650268246,-0.005430591964001409,0.12648187565500443
CMTM2,0.06074558800798812,0.0721666347946102,0.20559099447301746,-0.005476244500961297,0.12643695185663137
FCER1A,0.06058151391269988,0.07294143896139173,0.20749669138509114,-0.005640919541806644,0.12627490098086636
ARAP3,0.06050918924851037,0.07328512647858224,0.20787098103910445,-0.005713507965175786,0.12620346704831276
SMG5,0.06045749119770455,0.07353160524016471,0.2082687084837035,-0.0057653941247168446,0.12615240527961388
SMIM1,0.06034444481135513,0.07407292898163688,0.20949919307937703,-0.005878850599763063,0.12604074901704523
NRG1,0.06029208440751432,0.07432475623603206,0.20990853346199254,-0.005931400369230982,0.12598903192151595
SSBP3,0.06003189981975086,0.07558648483600652,0.21285849177955862,-0.006192520511204197,0.1257320387071478
CTC-378H22.1,0.05979028311285461,0.0767737372214881,0.2158917144248446,-0.006434997920003143,0.12549337772704533
CXorf21,0.05971891185038497,0.07712732778340395,0.21657530437746667,-0.006506621935623734,0.12542287810302638
TECPR1,0.05955863214043228,0.07792621879711015,0.21850556343681815,-0.006667466781412408,0.12526455342862525
PRR24,0.059225930679847896,0.07960598351765112,0.22289675384942315,-0.0070013303867431965,0.12493589946001539
PITPNM1,0.059078881786038734,0.08035771426311082,0.22468062761155094,-0.007148888225638665,0.12479063489959076
VPS33B,0.058753667698945286,0.08204068412903753,0.22808473885519656,-0.007475217655863198,0.12446935704824105
ZBP1,0.05852006564011904,0.08326707835481527,0.2311663931663427,-0.0077096121632113605,0.12423857389276918
ADRB2,0.058271582604268554,0.08458781576936704,0.23420128795543782,-0.007958930140550704,0.12399308152648805
XAB2,0.058269446822441555,0.08459924075124998,0.23420128795543782,-0.00796107306324414,0.12399097141543652
HRAS,0.05823388474176262,0.08478965682416244,0.23439735878047727,-0.007996753954350243,0.12395583668160891
ITGAM,0.05803008712906998,0.08588756542602785,0.2367092032774416,-0.008201229188057107,0.12375448491124132
FLCN,0.05801432222933773,0.08597297026455065,0.2367092032774416,-0.008217046274822101,0.12373890898574054
DUSP6,0.05769310455984087,0.08772809254187833,0.24014952706994627,-0.00853932006398829,0.1234215347072086
RP11-274B18.2,0.05764612974410038,0.08798716126711335,0.24052278393799467,-0.008586448173342202,0.12337512082131333
FXYD1,0.05739127579006505,0.08940344217415827,0.24285402519360139,-0.00884212866772804,0.12312330508532551
CLEC11A,0.057365018186498355,0.08955039658754547,0.24285402519360139,-0.00886847093765404,0.12309736002838256
GCHFR,0.056882767828734325,0.09228405116458056,0.2491415155407409,-0.009352259940162424,0.12262083395948274
TNFSF10,0.056786929807275906,0.09283519706709112,0.25028471286313425,-0.009448400044548437,0.12252612992024163
TRIOBP,0.056623745846719586,0.09377969953640636,0.25248380644417096,-0.009612095545944884,0.12236487404313508
LRP3,0.05659816854070063,0.09392843464221119,0.2525373551422962,-0.009637752708590618,0.12233959862851015
TNFRSF8,0.05656454066455058,0.09412427190957771,0.25262920951371476,-0.009671485443885127,0.1223063675356463
OLIG1,0.056503913554362316,0.09447816865997598,0.25262920951371476,-0.009732301221895232,0.122246455406674
RAB27A,0.05646101940524936,0.09472919547997204,0.25295534487839944,-0.00977532855897213,0.12220406682288924
AC093673.5,0.056371802968379646,0.0952530193050917,0.25331912757246955,-0.00986482123065628,0.12211590115371113
SMARCD2,0.05633029761659914,0.09549750073371349,0.2536247986965832,-0.009906454731010086,0.12207488428740207
CD36,0.056048190721416896,0.09717252195545445,0.25702853310754487,-0.010189426551834186,0.12179609161895935
NEXN,0.055952907115663475,0.09774353791887602,0.2581904775215593,-0.010284999895697571,0.12170192507296641
B9D2,0.05592468671939861,0.09791316974211631,0.25829046123088556,-0.010313305872171044,0.12167403529204818
GDPD3,0.05586060993329285,0.09829920444376192,0.25862548247054284,-0.01037757658118939,0.12161070881042703
ELMO3,0.055859802982163254,0.09830407369416043,0.25862548247054284,-0.01037838597099808,0.12160991130484551
TAS2R14,0.05582104187207435,0.09853818981381449,0.258893903532274,-0.010417264118442104,0.12157160380246938
UBOX5,0.05573109573912946,0.09908317357536667,0.25947414785007,-0.010507481067982372,0.12148270952303146
AC002310.12,0.05562862279472792,0.0997069791285689,0.2602206113075833,-0.010610261231566607,0.12138143363861957
CNFN,0.05553150956361903,0.10030103799230575,0.2610907883396356,-0.010707664321450292,0.12128545359336239
MARC1,0.0552645449984285,0.10194862162045991,0.26431124123822936,-0.010975419232036699,0.12102159782340847
PPP1R3D,0.05509115709181891,0.10303015622108488,0.2665752942405884,-0.011149315363471883,0.1208502240368817
NOL3,0.05508098070049423,0.10309391481345204,0.2665752942405884,-0.011159521458780196,0.12084016573544566
MYO15B,0.05501995461753047,0.10347692116415094,0.26721312975195766,-0.011220725381920892,0.12077984753411913
FXYD6,0.05496680046181448,0.1038114411676398,0.26772424301128156,-0.011274034033286511,0.1207273095527069
USF1,0.0546733413280439,0.10567375481559829,0.27181175779340244,-0.011568339345384291,0.12043724562819526
CHD3,0.05450018534083885,0.1067849591308337,0.27395094227281946,-0.011741989237731761,0.12026608772126386
ALYREF,0.05442228696423953,0.10728786472800064,0.27488132662337417,-0.011820108506374175,0.12018908695391121
PPM1A,0.054281440989088436,0.10820190489829963,0.27686127101914787,-0.011961351817804342,0.12004986191322935
CKB,0.054047649657244734,0.10973269013181694,0.27973495274493476,-0.012195796855758279,0.11981875547206743
TMEM204,0.054044542006082115,0.10975315237798715,0.27973495274493476,-0.012198913147205103,0.11981568346157835
NSF,0.05385313825291303,0.11101925508975824,0.2825079398538858,-0.012390846584931996,0.11962647243012912
RP11-629O1.2,0.0536981146027808,0.11205311822116207,0.2837520823171546,-0.012546295664720467,0.1194732212291488
GABBR1,0.05357933973999235,0.11285034990798883,0.2850343889428584,-0.012665394313591205,0.11935580224751105
DENND5A,0.053536846571335825,0.11313665023081061,0.2853897483299727,-0.012708002864194792,0.11931379371512911
RP11-473M20.9,0.05342526997540881,0.11389112273746534,0.28692365111238055,-0.012819881279545916,0.11920348853363673
PTDSS2,0.05315751175708772,0.11571780813060725,0.2907780819692182,-0.013088357029290015,0.1189387747941245
UBR4,0.052746795063848675,0.11856433877466957,0.29603325350108584,-0.013500155788756952,0.11853270987969643
ZNF467,0.05253776407238147,0.12003394238988907,0.2989409492810452,-0.013709728860660882,0.11832603792459037
ZNF345,0.052334537163392716,0.12147634714588189,0.30176633765009947,-0.013913477218287581,0.11812509908469594
STK11IP,0.05223089987688645,0.12221710253544539,0.30242815210987983,-0.014017378303901224,0.11802262654398901
NFE2,0.05191587923110959,0.1244903731754734,0.3069196621684627,-0.014333192022303848,0.11771113770979344
CRIP1,0.051803348381955744,0.12531035485298578,0.30855313506514087,-0.014446002966721593,0.11759986534653125
TSC2,0.051601237050052706,0.12679362377050632,0.3114229355766822,-0.014648613129698316,0.117400010172996
LINC00482,0.051440040248589024,0.12798637125473458,0.31317514064828933,-0.014810203881282196,0.11724060898246391
CTD-2228K2.5,0.05133492725052192,0.12876881303864068,0.31351639375644036,-0.014915571901855502,0.11713666503775122
