,Osteoclasts_corr,Osteoclasts_pval,Osteoclasts_qval,Osteoclasts_ci_low,Osteoclasts_ci_high
MIB2,0.0030618714721301213,0.8573358217347173,0.9984030845204589,-0.03031199052836811,0.036428914087699105
PRTN3,0.0030599480778779973,0.8574244801895522,0.9984030845204589,-0.03031391217326552,0.03642699322778623
PLEKHM2,0.0030562482492890643,0.8575950280665624,0.9984030845204589,-0.030317608636113456,0.03642329827354239
RP11-701P16.2,0.0030549888112473664,0.8576530848355304,0.9984030845204589,-0.030318866928233747,0.036422040494541216
MEF2D,0.003053365953791891,0.8577278954147258,0.9984030845204589,-0.030320488308948436,0.03642041977469783
PACS2,0.0030450777841667274,0.8581099838516828,0.9984030845204589,-0.030328768933904085,0.0364121425194319
ACPP,0.0030446649516824155,0.8581290164886914,0.9984030845204589,-0.030329181390469775,0.036411730230470486
MEFV,0.0030386900490427023,0.8584044840567722,0.9984030845204589,-0.030335150851186526,0.03640576319293696
RP13-582O9.5,0.003031659974061703,0.858728621467458,0.9984030845204589,-0.030342174520148358,0.03639874236899925
MXD3,0.003027807843194555,0.8589062427177843,0.9984030845204589,-0.03034602313943838,0.036394895305846046
NSMF,0.003024948338398791,0.8590380987257651,0.9984030845204589,-0.030348880036888473,0.036392039562264326
PTGER2,0.00302449991117418,0.8590587767267972,0.9984030845204589,-0.030349328055179963,0.036391591724823445
RP11-552D4.1,0.0030226904132246166,0.8591422177814332,0.9984030845204589,-0.030351135902862345,0.036389784606638886
CTB-31O20.2,0.0030217345127311617,0.8591862976843012,0.9984030845204589,-0.030352090931483743,0.03638882996321186
MX1,0.003019721932605316,0.8592791062011303,0.9984030845204589,-0.030354101675746113,0.03638682002955041
H6PD,0.003012203305708789,0.8596258388237406,0.9984030845204589,-0.030361613441806986,0.036379311286967066
SNORD3B-2,0.0030113914789759804,0.859663279036168,0.9984030845204589,-0.030362424527512834,0.03637850052727155
RNF44,0.003008657648159262,0.8597893614679446,0.9984030845204589,-0.030365155862594136,0.03637577028938552
DLEU7,0.0030072634301767137,0.8598536632359521,0.9984030845204589,-0.030366548807592337,0.03637437790355888
ZFAND2A,0.003006433913405826,0.8598919212487534,0.9984030845204589,-0.030367377566915224,0.03637354947680287
FLYWCH1,0.0030024477884660213,0.8600757692747422,0.9984030845204589,-0.030371360051406286,0.03636956858913497
FCER1A,0.003001516068603071,0.8601187431449546,0.9984030845204589,-0.030372290920195204,0.03636863809328323
CD300LB,0.003001394720901783,0.8601243401156405,0.9984030845204589,-0.030372412157047887,0.03636851690499358
PRF1,0.0029997930091396952,0.8601982171939133,0.9984030845204589,-0.03037401240558752,0.036366917297270665
TUBGCP6,0.002997241797028478,0.860315891388124,0.9984030845204589,-0.030376561286719606,0.03636436943612737
CD83,0.0029944818236851455,0.8604431981468688,0.9984030845204589,-0.030379318737855078,0.03636161308746733
ARHGAP29,0.0029944492406795147,0.8604447010949369,0.9984030845204589,-0.030379351291081623,0.036361580547250055
HGF,0.0029939556807444417,0.8604674674711376,0.9984030845204589,-0.03037984439992122,0.0363610876354545
STK11IP,0.0029916507840318405,0.8605737866820338,0.9984030845204589,-0.030382147189828644,0.03635878576530151
AP003774.6,0.0029881008654682704,0.860737540625631,0.9984030845204589,-0.030385693862874045,0.036355240507443
XAB2,0.002982971200862266,0.860974177132751,0.9984030845204589,-0.03039081883619222,0.03635011757611451
ATP2A3,0.002978113980840492,0.8611982570001431,0.9984030845204589,-0.03039567161247042,0.03634526673013878
GPD2,0.0029777852572861713,0.8612134225250196,0.9984030845204589,-0.030396000035227314,0.036344938437905906
MNT,0.002976804527792454,0.8612586683774365,0.9984030845204589,-0.03039697986726486,0.036343958995194305
B9D2,0.0029765160465766026,0.8612719775147207,0.9984030845204589,-0.030397268084482103,0.03634367089247273
MAP2K6,0.0029762818030721863,0.8612827844135491,0.9984030845204589,-0.030397502113618535,0.03634343695629733
MARCKSL1,0.0029732488452534835,0.8614227132334533,0.9984030845204589,-0.030400532295494942,0.03634040797740905
MCTP2,0.002972127068422457,0.8614744687336406,0.9984030845204589,-0.030401653045454096,0.03633928767207916
TP53INP1,0.0029704429629488945,0.8615521695478646,0.9984030845204589,-0.0304033356091439,0.03633760577558908
PMAIP1,0.0029620522261771475,0.8619393190902349,0.9984030845204589,-0.030411718661451186,0.03632922604184239
ARID5B,0.002961108775344042,0.8619828520931632,0.9984030845204589,-0.030412661247952784,0.036328283827891224
TMUB1,0.0029600446505522312,0.8620319537743548,0.9984030845204589,-0.030413724397787806,0.03632722109811602
