,mDC_corr,mDC_pval,mDC_qval,mDC_ci_low,mDC_ci_high
ADAMDEC1,0.00037149942915803584,0.9825985899565202,0.9996098483911123,-0.0329996744875299,0.0337418459365289
SLC6A8,0.0003699322583404539,0.9826719862673656,0.9996098483911123,-0.03300123995186631,0.03374028054965646
TCHH,0.0003697736979819929,0.9826794122339804,0.9996098483911123,-0.033001398339560395,0.03374012216978164
C1S,0.00036201971166322563,0.9830425618402409,0.9996098483911123,-0.03300914388012727,0.03373237700750556
APOE,0.0003619497140513331,0.9830458401191866,0.9996098483911123,-0.03300921380147851,0.03373230708953275
MGP,0.0003578553345253416,0.9832375974170879,0.9996098483911123,-0.033013303719712,0.033728217367777855
PSKH1,0.0003577805781788358,0.9832410985854318,0.9996098483911123,-0.03301337839459257,0.03372814269646387
VWF,0.00035683041688021886,0.9832855988441435,0.9996098483911123,-0.033014327520417795,0.0337271936159054
GPNMB,0.00035302352253028006,0.9834638930745163,0.9996098483911123,-0.03301813026546023,0.03372339105102034
RP11-742B18.1,0.0003418434681078294,0.9839875107678608,0.9996098483911123,-0.03302929812864689,0.033712223705747925
PPAP2B,0.0003342512085270506,0.9843430980839605,0.9996098483911123,-0.03303688210453424,0.03370464007206909
COL1A1,0.0003290297534764346,0.9845876493796428,0.9996098483911123,-0.03304209786037694,0.03369942454711437
LRP2BP,0.00032525129380480094,0.9847646176613852,0.9996098483911123,-0.0330458721947337,0.033695650377570587
CCL17,0.0003176121453281067,0.9851224077956626,0.9996098483911123,-0.03305350299989556,0.03368801989980665
AKAP12,0.0003172039964821998,0.9851415240988242,0.9996098483911123,-0.03305391070286053,0.03368761221411513
PTTG1,0.0003104938402371172,0.9854558061993951,0.9996098483911123,-0.033060613527024,0.033680909670750624
CTC-246B18.10,0.00031021091778397176,0.9854690574255185,0.9996098483911123,-0.033060896140266305,0.03368062706921584
MBD3,0.000288623460933441,0.9864801597096342,0.9996098483911123,-0.033082459988073715,0.03365906408323615
A2M,0.00028708420135044533,0.9865522556123414,0.9996098483911123,-0.03308399756306446,0.03365752656732345
INHBA,0.00028085747490219355,0.9868439043919042,0.9996098483911123,-0.033090217473263885,0.0336513068928871
UAP1L1,0.0002766659431353391,0.9870402292683336,0.9996098483911123,-0.03309440441520529,0.033647120106738766
MT1A,0.00027637152221720673,0.987054019519186,0.9996098483911123,-0.033094698513681596,0.0336468260191176
LYVE1,0.000260666144564112,0.9877896422389396,0.9996098483911123,-0.0331103866828534,0.033631138412242294
TMEM88,0.00026052362803428953,0.9877963176058385,0.9996098483911123,-0.033110529043151676,0.03363099605689594
RP11-156E8.1,0.00025242395812184515,0.9881757014319806,0.9996098483911123,-0.03311861983170046,0.033622905545329804
SNAI1,0.0002491988593480661,0.9883267639307344,0.9996098483911123,-0.03312184139290584,0.0336196840919775
RP11-134P9.3,0.000246083501637693,0.9884726865936566,0.9996098483911123,-0.0331249533327629,0.03361657225498673
ZNF331,0.00023803399603236714,0.9888497254200378,0.9996098483911123,-0.033132994004274344,0.033608531843271144
OSGIN1,0.00023679355553043305,0.9889078278740785,0.9996098483911123,-0.033134233083045445,0.03360729280376672
RP11-206L10.3,0.00022416997713768235,0.9894991218244028,0.9996098483911123,-0.033146842797691804,0.03359468347705745
CXCL12,0.00019303729278101893,0.9909574143792929,0.9996098483911123,-0.03317794124541128,0.033563585895263794
APOC2,0.00019303728494039006,0.9909574147465614,0.9996098483911123,-0.033177941253243276,0.033563585887432
NUPR1,0.00019303727028808894,0.9909574154329004,0.9996098483911123,-0.03317794126787944,0.0335635858727962
TPRN,0.00018772722844265235,0.9912061473577759,0.9996098483911123,-0.03318324546381714,0.0335582818116513
CDKN2D,0.00017978187012079535,0.991578323841112,0.9996098483911123,-0.03319118207145958,0.03355034539867653
ADSSL1,0.00017921590807246408,0.99160483470684,0.9996098483911123,-0.03319174741002083,0.03354978007366066
RP11-661A12.14,0.00017700231297970376,0.9917085242963684,0.9996098483911123,-0.033193958566321055,0.03354756896992906
CTC-378H22.1,0.00017490918102692677,0.9918065712602276,0.9996098483911123,-0.033196049391899116,0.03354547819345787
ITIH4,0.00016236775126493477,0.9923940423093944,0.9996098483911123,-0.03320857699642545,0.03353295087092948
KLHL21,0.00012922727760905878,0.9939464416308599,0.9996098483911123,-0.03324168088671147,0.033499847624888494
RP11-390B4.5,0.0001229905247946754,0.9942385926028311,0.9996098483911123,-0.03324791074666313,0.03349361786980568
CLEC12B,0.00012223515446292324,0.9942739768027405,0.9996098483911123,-0.033248665281983114,0.033492863346834885
RP5-1068E13.7,0.00010187558027302464,0.9952276947930633,0.9996098483911123,-0.03326900233568484,0.03347252659732222
FN1,6.310065628906856e-05,0.9970440738025265,0.9996098483911123,-0.033307734292839404,0.033433795066633853
AC006942.4,3.0894286090560976e-05,0.9985527664257907,0.9996098483911123,-0.033339904898677136,0.033401624662613476
ZFYVE26,7.293118129862905e-06,0.9996583558898506,0.9998473739146462,-0.03336347981423222,0.033378049807143366
PRR7,-3.258127419457986e-06,0.9998473739146462,0.9998473739146462,-0.03337401931124983,0.03336751031296406
NLRC4,-3.037283565571669e-05,0.9985771935890554,0.9996098483911123,-0.03340110379393492,0.03334042576948556
LL22NC03-86G7.1,-3.136589968938995e-05,0.9985306738528476,0.9996098483911123,-0.03340209575004089,0.03333943380929219
HIST1H2BC,-6.074620934306561e-05,0.9971543664960597,0.9996098483911123,-0.03343144325133841,0.03331008612757439
FOSL1,-6.670436007131245e-05,0.9968752605113965,0.9996098483911123,-0.03343739474171023,0.033304134586577515
NEUROD2,-7.411032239593035e-05,0.996528333200503,0.9996098483911123,-0.03344479242193393,0.0332967368368287
ZSWIM4,-0.00010101837702793672,0.9952678495323808,0.9996098483911123,-0.03347167035446288,0.03326985859013904
ALDH1A1,-0.00011925427249564971,0.9944136118949253,0.9996098483911123,-0.03348988580839655,0.03325164286841194
HAS1,-0.00013658928956076396,0.9936015806940963,0.9996098483911123,-0.03350720137321362,0.03323432700792231
FAM24B,-0.00016646386781876303,0.99220216978665,0.9996098483911123,-0.03353704238111763,0.03320448539644107
TMEM86B,-0.00018804497674762262,0.9911912634305523,0.9996098483911123,-0.033558599202129204,0.0331829280653791
CXCL3,-0.00021809722172149503,0.9897835744259628,0.9996098483911123,-0.033588617573835695,0.033152908879967045
SPARC,-0.00022465110579814084,0.9894765854391362,0.9996098483911123,-0.03359516406273121,0.033146362197621876
MYLPF,-0.00023464003541980315,0.989008699279074,0.9996098483911123,-0.033605141715674455,0.03313638423882104
CYP46A1,-0.0002451775569414748,0.9885151209144745,0.9996098483911123,-0.033615667333992835,0.03312585828342739
CRADD,-0.00024982825494194007,0.9882972832281991,0.9996098483911123,-0.03362031277620198,0.033121212687742166
TP53INP2,-0.0002652977637243332,0.9875727011541806,0.9996098483911123,-0.03363576479239289,0.03310576014029719
SERPINE1,-0.0002786099847546584,0.9869491732621474,0.9996098483911123,-0.033649061947475446,0.03309246250250272
C12orf66,-0.00028093411162357577,0.9868403148535738,0.9996098483911123,-0.0336513834428301,0.03309014092045061
IGFBP4,-0.0002899643378807528,0.9864173557507608,0.9996098483911123,-0.0336604034411119,0.033081120578476536
TSPYL2,-0.00030756044342642683,0.9855931977670386,0.9996098483911123,-0.03367797960102677,0.033063543717615405
BHLHE40,-0.00036321850922383834,0.9829864172149554,0.9996098483911123,-0.03373357444109552,0.03300794638857592
EML1,-0.00037864601585430616,0.9822638911774666,0.9996098483911123,-0.03374898438603204,0.03299253568062523
RP11-360L9.7,-0.00041659600603985257,0.9804866187255328,0.9996098483911123,-0.03378689110883805,0.03295462694584116
BRSK1,-0.00043875996184052893,0.9794486814257206,0.9996098483911123,-0.033809029750754165,0.03293248704004337
NTNG2,-0.00048425833540541405,0.9773181050167078,0.9996098483911123,-0.0338544760571288,0.032887037933924
RRAD,-0.0004985784428320212,0.9766475625111927,0.9996098483911123,-0.03386877974843349,0.03287273330432318
KLC3,-0.0005033971192191485,0.9764219305050077,0.9996098483911123,-0.03387359289776718,0.03286791983310715
ENTHD2,-0.0005108794007835684,0.9760715803204686,0.9996098483911123,-0.0338810665940377,0.032860445630892375
KBTBD7,-0.0005317239793886018,0.9750955787798218,0.9996098483911123,-0.033901887235546525,0.032839623540529966
MED25,-0.0005519478267541815,0.9741486772179253,0.9996098483911123,-0.03392208783095515,0.032819421484041975
RP11-1100L3.8,-0.0005698287345565531,0.9733115048086902,0.9996098483911123,-0.03393994815783713,0.03280155981992363
SLC35F6,-0.0005720644102074126,0.9732068339846836,0.9996098483911123,-0.03394218125872681,0.032799326548839054
RP11-6J24.6,-0.0005785146679776544,0.97290484563372,0.9996098483911123,-0.033948624086059496,0.0327928832267336
FAM184B,-0.0007228608273206169,0.9661479391330625,0.9996098483911123,-0.03409280323890836,0.032648691550546484
PHLDA2,-0.0007847390407041791,0.9632521084514002,0.9996098483911123,-0.03415460943472797,0.032586879135504156
SSBP3,-0.0008056140722960695,0.9622752878578964,0.9996098483911123,-0.03417546011313157,0.0325660262438379
TMPRSS2,-0.0008582812881953452,0.9598110471747316,0.9996098483911123,-0.03422806575740768,0.032513414757332125
EFCAB4A,-0.0008648059528684535,0.9595057915784405,0.9996098483911123,-0.034234582781423294,0.03250689698380602
WNT5B,-0.0008892150577995744,0.9583638677317821,0.9996098483911123,-0.034258963277096266,0.03248251363383777
SYNJ1,-0.000896570861163429,0.9580197600212063,0.9996098483911123,-0.03426631045113209,0.03247516558406886
RP11-274B18.2,-0.0009425668354832524,0.9558682279748884,0.9996098483911123,-0.034312252384312174,0.03242921801131448
COL4A1,-0.0010388940187833332,0.951363436218408,0.9996098483911123,-0.03440846593487524,0.03233299173607897
RP11-410L14.2,-0.0011425488817961692,0.9465177001493156,0.9996098483911123,-0.034511997830121204,0.032229444766233406
NAF1,-0.001200378652967592,0.9438150777705075,0.9996098483911123,-0.034569758685462956,0.032171674878087704
PPP1R3B,-0.0012015400435742406,0.9437608077402035,0.9996098483911123,-0.03457091868975511,0.03217051468782299
