,mDC_corr,mDC_pval,mDC_qval,mDC_ci_low,mDC_ci_high
BRWD3,0.029334648936776026,0.05942316074683054,0.15808498470420407,-0.0011661343980329019,0.0597809030080825
RP11-229P13.20,0.0292970413785835,0.05975033723062468,0.15851260693165822,-0.0012037742518171506,0.05974339753292376
HIST1H2BC,0.029152025815193244,0.06102594980771043,0.16081939397509692,-0.001348913538568791,0.05959877479911241
STK11,0.028882685732417833,0.06345499246131388,0.16632513418909314,-0.001618480005269579,0.05933016093432385
C2,0.028837127118887713,0.06387365423598211,0.16719868314712966,-0.0016640764731077385,0.05928472472386457
RP11-709D24.5,0.02881601270729925,0.06406845738023148,0.16748469899932342,-0.0016852083854915474,0.059263666997927074
TPGS1,0.02859509974877406,0.06613616904467502,0.1712891785575049,-0.0019063028154234112,0.059043345497292364
PPP1R3B,0.02851710433709671,0.06687919540469275,0.1728289368957048,-0.001984361585040388,0.05896555819688822
AP3S2,0.02848637160262129,0.0671738525308338,0.1732890688476582,-0.0020151191825224183,0.05893490736348275
RP11-661A12.14,0.028340841605399774,0.06858369199946221,0.17646106298941788,-0.0021607661308995054,0.05878976441620232
VENTX,0.028029900958637284,0.07167748140292263,0.18393775699465595,-0.0024719523203343523,0.05847964642989308
ITPKB,0.02795952999231757,0.07239328764178764,0.18528896366355582,-0.0025423780372335787,0.05840946082957476
PIF1,0.027870314057378262,0.07330918143617468,0.18714390776014345,-0.002631662949711357,0.05832047946792688
RALGAPA2,0.027856203127614016,0.07345490874184077,0.18727175952672426,-0.002645784744836643,0.05830640559537242
MEF2D,0.027769174397383883,0.07435891976022518,0.1893299933556839,-0.0027328802179557156,0.05821960514682794
MGAT4B,0.027679194465225522,0.0753031199740433,0.1914850765054244,-0.0028229286697390244,0.05812986075344512
RAB3B,0.02756331097503772,0.07653352717931408,0.19436140884188974,-0.002938899676310552,0.058014279884196523
LINC00341,0.027502488074606046,0.07718584949063698,0.1955108580888321,-0.0029997681824838096,0.057953615491478046
RP11-1017G21.5,0.02740035461231579,0.07829140656115545,0.1974702533853399,-0.003101977717249561,0.05785174768855154
CHST15,0.027315317623451005,0.07922169920686377,0.1986121473073486,-0.00318707755834205,0.05776693140563029
MARCKSL1,0.027274884073951847,0.07966717789871347,0.19935170254460827,-0.0032275408379630484,0.057726602643611714
ZSWIM8,0.027270073104453035,0.07972031822902363,0.19935170254460827,-0.0032323553382390636,0.057721804135592636
RP11-347C12.1,0.02706284112829058,0.0820368058359126,0.20384272313035134,-0.003439738059923534,0.05751510760063593
CTA-384D8.35,0.02701549165967669,0.08257367516732152,0.20491667424285873,-0.003487121603455592,0.05746788010608714
METTL12,0.026921263945784507,0.08365053940327985,0.2070641670690543,-0.003581416720560486,0.05737389472093507
FAM160B2,0.0269018973788957,0.083873268762434,0.2073533588849063,-0.003600797073591686,0.05735457789286049
RP11-410L14.2,0.026853488868185536,0.08443210060547426,0.2080312882636055,-0.0036492399438099424,0.057306293609152105
TRIOBP,0.026824476929567326,0.08476845748558819,0.20834459349712484,-0.003678272405980331,0.05727735605334464
BMP8B,0.026763744064145223,0.08547608634038587,0.20946455200810454,-0.003739048068401259,0.05721677873335883
ARID3B,0.026594696058737093,0.08747090607474427,0.2138177704049304,-0.003908214011369667,0.05704816250300128
LINC00954,0.026486979840813732,0.08876145732607799,0.2167019120255121,-0.004016004467661284,0.056940720502945276
SNHG9,0.02640967911850032,0.08969701776131289,0.2184412447470779,-0.00409335802902624,0.05686361613370246
C2CD2,0.026319621822976584,0.09079695957907076,0.2205712740146657,-0.004183476423010629,0.05677378713631855
AF001548.5,0.02621609386391488,0.09207479900507767,0.2231596923829057,-0.004287074007404021,0.05667052101473846
NBR1,0.026214835891195498,0.09209041442563218,0.2231596923829057,-0.004288332822117494,0.05666926621961064
SLC16A6,0.026204529788974,0.0922184258380115,0.22319366846826516,-0.0042986458188428375,0.056658986146591005
CTD-2007H13.3,0.026131447609910742,0.09313027787773653,0.22456783754262086,-0.00437177670176459,0.05658608835940562
ELMO3,0.026095955193048317,0.0935757212652158,0.2250875457460596,-0.004407292653988569,0.05655068537545824
MAST3,0.025979618529807888,0.09504777839567677,0.22806807610139107,-0.004523705921674193,0.05643464131752455
ABCC6,0.025899802756185267,0.09606840329388176,0.22920611445968533,-0.004603573773557795,0.05635502581740395
PLEKHO2,0.025896769338527376,0.09610736464320821,0.22920611445968533,-0.004606609162786368,0.05635200000354882
TMEM127,0.025843214182413338,0.09679731308541516,0.23037288724550972,-0.004660199034523704,0.05629857900086359
SLC16A10,0.025790351079684522,0.09748222328363987,0.23163858396767822,-0.0047130962324459826,0.056245848146983767
LGALS12,0.025671993864549394,0.09902973364273844,0.234717294183838,-0.004831529165643616,0.05612778641278271
TYK2,0.025619177994415984,0.09972659110824308,0.2355424190469722,-0.0048843785481691255,0.056075102123592444
IL23A,0.0255489544982073,0.10065917460490752,0.2374586311763963,-0.004954646338248417,0.056005053313533844
BEST1,0.025500459759372176,0.10130724083042339,0.2375769694156548,-0.005003171489575631,0.05595667903393435
SULT1A2,0.025496453013167747,0.1013609337581603,0.2375769694156548,-0.005007180742104744,0.05595268223395238
AC115618.1,0.02549127847498672,0.10143030935144931,0.2375769694156548,-0.005012358515643876,0.05594752053944009
TMEM91,0.025490752913276307,0.10143735772803238,0.2375769694156548,-0.005012884405868027,0.05594699628212999
MNT,0.02531970629475705,0.10375207433473728,0.24155358091250367,-0.005184037044460712,0.05577637329488723
XRCC4,0.02528294110346964,0.10425504203705194,0.24243630915504477,-0.005220824790620177,0.05573969892770497
RP11-288H12.4,0.02524827671926541,0.10473104077351614,0.2429660874816879,-0.005255510365260223,0.055705120102532986
ADRB2,0.02522004073994634,0.10512004019217767,0.24357992745122353,-0.005283763551069078,0.05567695376158925
MIR210HG,0.02520923156493206,0.10526925829377379,0.24363736139386416,-0.005294579300107023,0.05566617123240481
ZNF669,0.025184207819188044,0.10561534988467924,0.2441497698632845,-0.0053196182376373385,0.05564120914574321
NSUN3,0.025127382785204044,0.10640462079036547,0.24556997302237485,-0.005376477627753743,0.05558452398854572
LATS2-AS1,0.025019919228868752,0.10791000564950752,0.24857387183733615,-0.00548400561680869,0.055477324420732145
RP11-206L10.3,0.024959549443114237,0.10876304934694504,0.24995076364004506,-0.005544411289476223,0.05541710262773781
IAPP,0.024926577823390434,0.10923119476190571,0.25073233217328417,-0.005577402415236858,0.05538421174231566
NLRP12,0.024888186554426737,0.10977829587192608,0.2516930952192404,-0.005615816312832798,0.05534591439491303
SNAPC4,0.024860533968091177,0.11017370300953945,0.2520299207832942,-0.005643485142415868,0.055318329403177886
NADK2,0.024847211182652512,0.11036460789954958,0.2521515779081891,-0.005656815737043289,0.055305039167657166
TFE3,0.024796589115494868,0.11109236423043964,0.25351847221818274,-0.005707467377609323,0.05525454068073798
PIAS3,0.024379417354488054,0.11723479686446235,0.2663587750569262,-0.006124876890387688,0.05483838139992235
LINC01118,0.024377531423382573,0.11726315837541898,0.2663587750569262,-0.006126763872174499,0.054836500021963226
COMP,0.02434101559060034,0.1178133624364289,0.2670736319735256,-0.006163300005666327,0.05480007230561615
RP11-261C10.3,0.02433854420739088,0.11785067314868546,0.2670736319735256,-0.006165772759880627,0.05479760688317741
RFWD2,0.024279470997659085,0.1187452679958655,0.26878986674671057,-0.006224878629565472,0.0547386760425768
CLMN,0.024239158575731994,0.1193588011854757,0.2697452777145167,-0.006265213216767517,0.054698460653614264
LINC00877,0.02418437999018906,0.12019647711390584,0.27113444952652954,-0.006320021762546024,0.05464381376306556
MROH6,0.02417085634104041,0.12040398768153734,0.27128999756093225,-0.006333552780020805,0.05463032259848136
KRT8,0.024122349613415688,0.12115059472730254,0.27234542419754115,-0.006382085844525726,0.05458193229525686
GADD45B,0.02403018456300178,0.12257915151274615,0.27492551965859907,-0.00647430054030873,0.05448998806245499
CAPN10,0.024006926022503216,0.12294172915684305,0.27542323305388866,-0.006497571527204618,0.05446678516531087
PDLIM5,0.02396023609797225,0.12367210575417607,0.2761640834902808,-0.006544286337289452,0.05442020684169899
RP11-126K1.2,0.023954902614416705,0.12375575312200367,0.2761640834902808,-0.0065496226550983,0.054414886098103604
CCDC153,0.023943088208663876,0.1239412008063018,0.2761640834902808,-0.006561443332928449,0.05440309990696965
DENND5A,0.023940768046523064,0.12397764524410462,0.2761640834902808,-0.006563764725804407,0.054400785284735936
ITPR3,0.023880328574409547,0.12492995890171053,0.2776536430528368,-0.006624236142333642,0.054340490010077486
CXCR2,0.023828002226216317,0.12575903391573234,0.2791442577576498,-0.006676589966673799,0.05428828832351135
RP11-401F2.3,0.02382002573486874,0.12588579141981857,0.2791442577576498,-0.006684570631724286,0.054280330820630454
IL3RA,0.023785179144763906,0.1264407189936357,0.2794254263990279,-0.006719435409754272,0.05424556713933604
ANKRD13D,0.02373322925793012,0.1272715468431803,0.280628027836652,-0.006771412273758158,0.05419374071726237
CDK19,0.02363685250059201,0.1288241251187892,0.2830427905029616,-0.00686783864225064,0.05409759257549688
MEFV,0.023629310091497564,0.12894624722682743,0.2830427905029616,-0.006875384909960246,0.05409006803394007
PNPLA2,0.023457980177029818,0.13174459957064155,0.2872560422709534,-0.007046801539116563,0.05391914305846348
RP5-940J5.9,0.023392575263541042,0.13282518902663223,0.28896857790460656,-0.007112239082972524,0.05385389225897524
CRIP2,0.02329575435756188,0.13443739489278675,0.2918275157428785,-0.007209107813053628,0.05375729901510649
ATP5D,0.023267607555875865,0.13490890509364792,0.29252672887415576,-0.007237268410272137,0.05372921829011055
BLOC1S3,0.023227352027790235,0.1355854772144898,0.29366854467474673,-0.007277543584630814,0.05368905718111531
TOM1,0.02320714899719563,0.1359260139962512,0.2940808126018341,-0.007297756437796596,0.05366890149946302
AC002310.12,0.023175158607040735,0.13646658494892636,0.29492447387416976,-0.007329762330468017,0.05363698603298983
GPX8,0.023114870751415797,0.13748982989325492,0.29680825460969473,-0.007390079231657867,0.053576839206484865
PPIL2,0.022966232217259575,0.14003787743933632,0.30032219499038393,-0.007538788428813717,0.053428547432600434
TP53INP1,0.02289351605042007,0.141297574700368,0.30236136750089676,-0.007611538673534204,0.05335600041657002
NR1D1,0.022847809984340037,0.1420938066626408,0.30373326795354877,-0.007657265994140147,0.05331040050638944
KIAA1324,0.02266909635920392,0.14524021675444787,0.3077709355034729,-0.00783606150116003,0.05313210073800691
RP11-84C10.2,0.022647640635752614,0.1456215217801844,0.3082453401574065,-0.007857526923919424,0.0531106945701323
SIRT7,0.022612149092517134,0.14625394844529435,0.30924970956359216,-0.00789303444980289,0.05307528493908379
EAF1,0.022591586340073154,0.1466213176744074,0.30957214076462297,-0.007913606426926288,0.05305476960909326
PTCD1,0.02258592145910919,0.14672264894257922,0.30957214076462297,-0.007919273844682153,0.053049117788134384
C9orf47,0.0225251550527083,0.14781298557761127,0.3115369491506597,-0.007980067339643281,0.05298849135187617
MTA1,0.02251035753804893,0.14807943327545844,0.31176293586381465,-0.007994871416623734,0.05297372788800578
FKRP,0.02249070569157641,0.14843385604331458,0.3118385087261909,-0.00801453195751846,0.05295412124211346
DEFB1,0.022441504747252455,0.14932403929077395,0.3130369046374041,-0.00806375456601701,0.052905033360286145
PGP,0.02240854224779909,0.14992269762121033,0.3133884151144958,-0.008096731496832332,0.05287214652544667
C18orf54,0.022397345998867613,0.15012645743242908,0.3133884151144958,-0.008107932632514196,0.05286097596219709
AC074289.1,0.022365113044999753,0.15071424151253313,0.3138234116693661,-0.008140179612136636,0.05282881691243779
SNORD3A,0.022265311531421215,0.1525452922243437,0.3167377329536214,-0.008240024150707445,0.05272924382427432
FAM212B,0.02222959596539414,0.1532046582309338,0.3177698313730597,-0.008275754966130667,0.052693609856748085
CTD-2228K2.5,0.022190241246635573,0.1539337153517864,0.31894414249608233,-0.008315126397879324,0.05265434496093485
CAHM,0.022152571575013692,0.1546340225304135,0.3197184964250788,-0.008352811978300905,0.05261676117808516
TRIQK,0.02205676445119047,0.1564260459329297,0.32307438534101524,-0.00844865917329594,0.052521172110509134
TSHZ2,0.02203740694097601,0.15679002252841107,0.32315248853750406,-0.0084680247116899,0.05250185859004026
ZBTB22,0.021942383390828928,0.15858605099419854,0.32616752925067305,-0.008563087339288787,0.05240705064942294
SLC44A2,0.02185210092661033,0.16030684913065796,0.3286710058616003,-0.008653406420429263,0.0523169725283953
CTA-445C9.15,0.021817608738864715,0.16096798720083427,0.3293368013994081,-0.008687912466173578,0.05228255827857131
RP11-169K16.9,0.021806819840175427,0.16117520839929145,0.3294165532837293,-0.008698705684625305,0.05227179374342518
GDAP2,0.021770500128591545,0.16187427738217985,0.3304853847700924,-0.008735039886002919,0.05223555599715769
TKTL1,0.021762128518478776,0.16203573512731806,0.3304853847700924,-0.008743414824556607,0.052227203268484304
RP11-802E16.3,0.021748172928599648,0.1623051574451977,0.3306561646514529,-0.008757375953479326,0.052213279144750185
PRKD2,0.021575490469252157,0.16566692068172006,0.33647804312852303,-0.008930125967343274,0.05204098505832151
RMRP,0.02156702041374914,0.1658331520015448,0.33647804312852303,-0.008938599289540775,0.052032534005805146
TCP11L2,0.021490652851410223,0.1673375909165622,0.33917909214764885,-0.009014996107182972,0.05195633758082273
LINC01023,0.02147236381100436,0.1676994009941023,0.3395609381038803,-0.009033292100999088,0.05193808947294576
AP4B1-AS1,0.021421778602526035,0.16870318076934543,0.340186228575055,-0.009083896435372801,0.051887617372791
ITGA10,0.02123383280359609,0.17247214562220448,0.34536791058465705,-0.009271911926493199,0.05170009045652424
PIK3CB,0.02121539251700408,0.1728453016653797,0.34536791058465705,-0.009290358934734032,0.05168169115282737
POU5F2,0.02121464982246041,0.1728603433978365,0.34536791058465705,-0.009291101899561513,0.05168095010846319
LLGL1,0.021120797879345735,0.17476900134634765,0.34811567104389496,-0.009384987726533385,0.051587306423274734
VWF,0.02105446842964159,0.17612739030965663,0.3501736914917947,-0.009451340799127971,0.05152112383582239
HSD17B1,0.02095826341458288,0.17811157339615202,0.35333582645356193,-0.009547579599717027,0.05142513135595015
RGS3,0.02091491317532408,0.1790110671186117,0.3547607990063175,-0.009590944878128395,0.05138187670162868
SIRPD,0.020605387854403596,0.18553188226166706,0.36583225122693264,-0.00990057424564588,0.05107303054546312
RP11-764K9.1,0.020594960204590066,0.18575458047940585,0.3659028858940409,-0.00991100529884623,0.05106262567467251
ZNF28,0.02050527352267333,0.18767813646678466,0.3689495895602052,-0.010000720978676688,0.05097313463869486
ZAP70,0.02041090195852359,0.18971799669114364,0.3722122620453499,-0.010095122525200232,0.050878968411972696
STK17A,0.020343781580794206,0.19117872196213048,0.3743158168574326,-0.01016226389653982,0.05081199374777344
FAM126B,0.020326558382268246,0.19155487665533577,0.3743158168574326,-0.010179492437713149,0.050794807895394874
HNRNPU-AS1,0.020271912551947508,0.19275194375711835,0.37615498525072555,-0.010234155099311722,0.05074028043762446
AP4E1,0.020263341858817226,0.19294019005379426,0.37615498525072555,-0.01024272841573192,0.05073172829365494
RNASEL,0.020257326100658137,0.1930724004989679,0.37615498525072555,-0.010248746012495945,0.05072572555245836
BRI3,0.02016054569588156,0.19520852956460866,0.37956137128848433,-0.01034555569269787,0.050629154259578694
COL4A2,0.020130670693528252,0.1958714141362944,0.38009537054396864,-0.010375439616527959,0.05059934369258679
ZC3H12C,0.01997481179910234,0.1993564589177853,0.3855930794015347,-0.010531344170881942,0.05044382007913927
RAB11FIP4,0.019968633061906924,0.1994955442962525,0.3855930794015347,-0.010537524687617107,0.05043765460308551
CTD-2035E11.5,0.019960036937216333,0.19968916369415535,0.3855930794015347,-0.010546123284202718,0.05042907692400204
ACSS2,0.019926125588004915,0.20045432222876225,0.38630862492511464,-0.010580044340931372,0.05039523829808848
P2RY8,0.019899228490074316,0.20106273422672993,0.3871001313824358,-0.010606949088539314,0.05036839883156184
FOXJ2,0.01987226592177787,0.20167397754594896,0.38774093338370635,-0.010633919280802191,0.05034149399078038
MAFB,0.01986708299939777,0.2017916297844723,0.38774093338370635,-0.010639103663625303,0.0503363221600957
DLEU7,0.01977777649489911,0.2038267475578881,0.39012001145488256,-0.010728435075295447,0.05024720651901147
AVIL,0.01966734954573569,0.20636375071523394,0.3937893643743563,-0.010838892148732371,0.05013701490043729
PNOC,0.01966585444807269,0.20639825637956455,0.3937893643743563,-0.010840387649147219,0.050135522983883365
FPGT,0.019653138012645396,0.20669191088088512,0.3937893643743563,-0.010853107504631926,0.05012283359963196
XAB2,0.019650523783165057,0.20675231756921686,0.3937893643743563,-0.010855722435980123,0.05012022493008074
PBXIP1,0.019648556803899594,0.2067977767683017,0.3937893643743563,-0.010857689943064745,0.050118262133902074
ZSCAN25,0.019641946993708734,0.2069505903683415,0.3937893643743563,-0.010864301525201325,0.0501116663787744
FBXO30,0.019619733511494618,0.20746474879514953,0.394384444796993,-0.010886520942819899,0.05008950011170909
NAB2,0.019488726525188797,0.21051591477330545,0.3985575834614677,-0.01101756232122079,0.04995877097251106
C5AR1,0.019385935728632956,0.21293254493016855,0.40204621308897787,-0.011120379368923322,0.04985619744956339
ATP11B,0.019296937653233207,0.2150410228470786,0.4056361490699228,-0.011209399651991721,0.049767386974277024
HLA-DPB1,0.019228449047272035,0.21667381479432435,0.40753826067943044,-0.0112779050186518,0.04969904240818631
NPPA-AS1,0.019193991214683938,0.2174986650308387,0.40869710761073147,-0.011312371175562908,0.04966465693671083
PRR24,0.01909873074344353,0.2197907446805084,0.4117709445451308,-0.011407654282630566,0.049569596135655924
EZH1,0.019091075278426538,0.21997569356190338,0.4117709445451308,-0.011415311542692371,0.049561956692868676
BCL6,0.01899902685454826,0.22220824116948568,0.41515623684146274,-0.011507381269839424,0.04947010063925711
PTGER2,0.01887152795451015,0.2253273275127966,0.42018181644767216,-0.011634908823203957,0.0493428673452922
RP11-326G21.1,0.018806220050881072,0.2269370450715178,0.42237902495250174,-0.011700231019379977,0.049277695108247616
PHLDA2,0.018780073745253305,0.22758379479902224,0.423180503529426,-0.011726382974103163,0.049251603044594416
AC009005.2,0.018742048491238547,0.22852672141807784,0.4245306646457272,-0.011764416369262393,0.049213656601870784
HIRA,0.018726385462269585,0.22891593096612206,0.42457589775546983,-0.011780082725992125,0.0491980260105772
MT-ATP8,0.018723617782997384,0.22898475384564665,0.42457589775546983,-0.011782850991727318,0.04919526406153621
ATP1B1,0.01869776808788186,0.22962825977599854,0.42536625604674094,-0.011808706141736377,0.04916946786338882
RP11-47A8.5,0.018662748711405962,0.2305020865615528,0.42658136624529336,-0.0118437328430603,0.0491345208960582
MXD4,0.018611901703827424,0.23177505654205066,0.42772437390135265,-0.011894590352815574,0.04908377889141558
RFX2,0.018551319186628924,0.23329826168806322,0.43012994009908456,-0.01195518517695498,0.0490233212763678
CTC-524C5.2,0.01842755589017472,0.23643201912158462,0.4338863440083016,-0.012078972918719073,0.04889981244698219
DNAH1,0.018427097461017436,0.23644368184722053,0.4338863440083016,-0.012079431436685559,0.04889935495865897
WBP5,0.018301204370318316,0.23966188237930564,0.4385588464473649,-0.012205348430509156,0.04877371975443898
LINC01004,0.018231159210571852,0.2414657510373045,0.44103539228641997,-0.012275406470713799,0.04870381766162773
KCNN1,0.01818953272586351,0.24254226972758353,0.44217668913092045,-0.012317040468146738,0.04866227605742405
CENPF,0.018121446942108124,0.24431032578409417,0.444159348082875,-0.012385138311990675,0.04859432888005349
ITGAX,0.018076090832777596,0.24549314421175628,0.44493046897345473,-0.012430502298240435,0.04854906494839848
SPIDR,0.01807518558800707,0.2455167924112348,0.44493046897345473,-0.01243140769894511,0.04854816154209201
F12,0.01807033896541395,0.24564343052109527,0.44493046897345473,-0.012436255155548819,0.048543324761669775
CPNE3,0.01803666495335473,0.24652456791797195,0.44611377447633005,-0.012469934922667087,0.048509719092900035
RP11-727F15.9,0.017927026320591875,0.24940877592634103,0.45008514586523113,-0.01257959181365263,0.04840030249987365
GLI4,0.017909999915316843,0.24985878690371033,0.45048204857961766,-0.012596620988526461,0.048383310510800734
IKBKE,0.017837701157131777,0.25177597007046437,0.45352102060530747,-0.012668931310073428,0.04831115769672638
CYB561D1,0.017782872845182682,0.25323670078576943,0.4551753398200375,-0.012723768178448234,0.04825643985055721
ANKRD13A,0.017761424409886144,0.2538097301996798,0.4551753398200375,-0.012745219911023113,0.04823503457889661
ARHGAP24,0.01775621846401805,0.2539489513670973,0.4551753398200375,-0.012750426652968659,0.04822983910544792
ASCL2,0.017750976241915843,0.25408919633467875,0.4551753398200375,-0.012755669675023886,0.04822460742707311
FKTN,0.01763665894298072,0.2571609260108736,0.45983661472994564,-0.012870004001409257,0.04811051963972631
ZNF713,0.017598496886354918,0.25819205972576587,0.46041899175141127,-0.012908171564638714,0.04807243402295135
RP11-452L6.1,0.01756515899032851,0.25909518715225854,0.4611894331310202,-0.01294151419841488,0.04803916283130745
PRTN3,0.017521744595893247,0.26027456380454883,0.461627712066203,-0.012984934660903101,0.04799583520152074
CYP46A1,0.017521380477999265,0.26028447095050466,0.461627712066203,-0.012985298829203525,0.04799547181083965
ICAM1,0.017329937383400523,0.2655295285635736,0.46586632341171785,-0.013176767305408692,0.04780440994749022
CTC-338M12.5,0.017280520377391004,0.26689516273272473,0.4671530904484413,-0.013226190499880419,0.047755090986192836
ARAP3,0.017234058890024523,0.2681835184197,0.46841136568444414,-0.013272657669636907,0.047708721544182334
CTC-246B18.10,0.017231477235038907,0.26825523155369135,0.46841136568444414,-0.013275239636503119,0.0477061449998894
KIF13A,0.017223895238829827,0.2684659201299535,0.46841136568444414,-0.013282822546314448,0.04769857801079795
DNHD1,0.017191778058797586,0.2693596522173729,0.469222597012114,-0.013314943557434008,0.04766652436181673
RP2,0.017183110584143416,0.2696011933082343,0.46922589910890916,-0.013323612055196466,0.047657874021554913
RP11-67L2.2,0.017116220525994215,0.2714702501078129,0.4699723693289988,-0.013390509854798989,0.04759111604198885
GCN1L1,0.017050191065195085,0.2733239411730395,0.4723462284349615,-0.013456546689596663,0.047525216693453075
AQP9,0.01703594337841023,0.27372505841875905,0.47262227899817477,-0.013470795932619616,0.04751099704719863
CTC-459F4.3,0.016986722622082187,0.2751138710999984,0.47446038576066035,-0.01352002196986407,0.04746187306601646
ERO1LB,0.016972482076430945,0.2755165774309861,0.47446038576066035,-0.013534264015809094,0.047447660491848495
GIMAP8,0.016840782811938803,0.2792599332351279,0.47964118357401786,-0.013665976568729327,0.047316219328175486
RP11-473I1.5,0.016656319953915335,0.2845608889591569,0.4861869289546502,-0.013850456259182738,0.047132116201337185
ZNF598,0.016584395310818286,0.28664612728626204,0.4888964435770915,-0.013922386902710304,0.04706033126139816
TPCN1,0.016562152275864626,0.2872930798206228,0.4895734119136462,-0.013944631729403781,0.047038131366577
FAM184B,0.0164946325337246,0.28926296275285535,0.49250163571312244,-0.01401215672549181,0.04697074239386688
LYPD2,0.016301852191966823,0.29493726688129396,0.501726471375824,-0.014204950536784274,0.04677833389428532
RP11-390B4.5,0.01629019800692019,0.29528266980020457,0.501878009955556,-0.014216605463399765,0.04676670211579136
RP11-443B7.3,0.01626987603323067,0.2958856133709823,0.5024666357158573,-0.014236928710368838,0.046746419193734616
PELI1,0.01614931142552942,0.29947964150357276,0.5068117010060462,-0.014357500353728543,0.04662608575167336
C1orf115,0.016109203534371747,0.3006816825250186,0.5083570194104191,-0.01439761038876347,0.046586054565668895
LRP2BP,0.016101529326499938,0.3009120457082103,0.5083570194104191,-0.014405284995652788,0.04657839502333514
UBXN7,0.016070443540125788,0.3018463759092722,0.5094958655434094,-0.014436372361551944,0.046547368605751926
IBSP,0.01601439411879918,0.30353589814333437,0.5116505091747436,-0.014492424481813603,0.04649142608109477
FAM89B,0.016010765231537674,0.3036455013590664,0.5116505091747436,-0.014496053537207343,0.04648780410820672
CNFN,0.01589048723304497,0.3072931284018191,0.5164634724555895,-0.014616336653587518,0.04636775483036147
PNP,0.01585302905262926,0.30843500639814847,0.5179380296119852,-0.014653796247564193,0.046330367700644935
CCDC149,0.015784610163229906,0.3105279247480338,0.5189339126811563,-0.014722217497835503,0.04626207836782155
AC084018.1,0.015775599888365275,0.3108042435539341,0.5189339126811563,-0.014731228062320594,0.04625308513339681
GNA11,0.015760360980729474,0.3112719452868491,0.5189339126811563,-0.014746467448509628,0.04623787503469114
GLB1L,0.01575575649449902,0.3114133541370575,0.5189339126811563,-0.014751072076548374,0.046233279250393874
STARD10,0.015677572802244858,0.31382092458216493,0.522057239024536,-0.014829257979176669,0.04615524311910278
LCK,0.015641238986761112,0.31494393448650004,0.5234806653009908,-0.014865592694904436,0.046118977752091984
GRB10,0.015534106010094669,0.31827056183614044,0.5282863253720549,-0.014972727856992234,0.04601204613319837
LL22NC03-86G7.1,0.01553076084731011,0.3183748028289197,0.5282863253720549,-0.014976073076737982,0.046008707246444014
ZNF487,0.015512821703006071,0.31893419853169425,0.5286212067147303,-0.014994012514857265,0.04599080174706373
COL6A3,0.015506977356798587,0.31911658137732957,0.5286212067147303,-0.014999856952544533,0.04598496835771716
AMPH,0.015443008937713096,0.32111728507384474,0.5312099410857749,-0.015063826236635902,0.045921119729430755
SLC24A4,0.015428303328935355,0.3215783792804783,0.5313506047520477,-0.015078532008964864,0.04590644162398523
S100A16,0.015412019386503134,0.3220894660105914,0.5313755725896427,-0.015094816117103487,0.04589018812142657
TNFRSF10C,0.015383494917625556,0.3229860093068194,0.5323287931167949,-0.015123340837246304,0.045861716934972416
FGFBP3,0.015360692394903385,0.32370387656797384,0.5327328602442797,-0.015146143525116975,0.04583895697072283
KLF13,0.015358424410260182,0.3237753338563293,0.5327328602442797,-0.015148411524451155,0.04583669321730051
ITGAM,0.015337904695567714,0.32442231442286285,0.5333491953316251,-0.015168931357792662,0.045816211770581344
KLHL21,0.015176360738872382,0.3295451084778166,0.5386054444069824,-0.01533047535110987,0.04565496818822391
PPP1R9B,0.015142199003321153,0.33063509970097527,0.5399362178603082,-0.015364636890400804,0.04562086976946168
HNRNPL,0.015132694635325813,0.33093876768292274,0.539981755935969,-0.0153741411911295,0.045611383004630704
CFH,0.01510721714957859,0.33175367181168114,0.5403198706318841,-0.015399618469365998,0.04558595267894824
COG3,0.015032811087885622,0.3341409838495317,0.5403198706318841,-0.015474023698257098,0.04551168412034385
MESDC1,0.015025192692122857,0.33438604274776074,0.5403198706318841,-0.015481641989682087,0.04550407978443156
BCDIN3D,0.015000650986384662,0.33517625639385806,0.5410347155970109,-0.015506183335226196,0.045479583346720046
CA12,0.014974941975129837,0.33600534422588313,0.5412858189427956,-0.015531891929734682,0.04545392171731551
KBTBD4,0.014927306465959621,0.33754502154594146,0.5426216356214724,-0.015579526560120334,0.0454063738943375
CCNT1,0.014775376525848693,0.3424859278330812,0.5475479635194024,-0.015731452772261807,0.04525472270023069
SLC25A29,0.014747211825931568,0.34340692380715643,0.5482815851705546,-0.01575961662631973,0.045226609519764094
RP11-109G23.3,0.014735098275719638,0.34380352718535157,0.5482815851705546,-0.015771729797842787,0.04521451811306097
PTPRJ,0.014733188494462921,0.34386608099562876,0.5482815851705546,-0.01577363951857953,0.04521261182205981
CLEC4G,0.014719851984726189,0.3443031133112018,0.5485317297504745,-0.015786975599485036,0.04519929967951712
PXN,0.014691781430507627,0.34522413174487443,0.5495519105337108,-0.015815045215638677,0.045171280377758555
FAM188A,0.014629140068713133,0.34728510283402236,0.5508911476242359,-0.015877684310696347,0.04510875321641863
LINC00685,0.014583459234740274,0.3487929766382686,0.5516451116782956,-0.01592336334068311,0.04506315551185794
ASNS,0.01444640218709963,0.3533419793594197,0.5562120186214122,-0.01606041421160283,0.04492634711676814
ALKBH6,0.014444348264656707,0.3534104341537694,0.5562120186214122,-0.01606246803276414,0.04492429691191124
RP11-206L10.2,0.01443659156713255,0.35366903124803795,0.5562120186214122,-0.01607022434547346,0.04491655425164253
