,TAM_corr,TAM_pval,TAM_qval,TAM_ci_low,TAM_ci_high
RP11-305E17.6,0.054940774285322125,0.10397554651615211,0.27869404141350684,-0.011300135719058814,0.12070158494284842
PDK4,0.05484503215439071,0.10458100889386304,0.27926263955309477,-0.011396154848080067,0.12060695142079052
ELANE,0.054757475724607124,0.1051371479265198,0.28036572780405283,-0.011483963523954232,0.12052040777038506
RP11-134P9.3,0.0546420100018195,0.10587413820580788,0.2819474332654666,-0.01159976033625223,0.12040627612989638
CCDC17,0.05452877006814665,0.10660088659823656,0.2834976088636956,-0.011713323251519423,0.12029434287334319
PICK1,0.05430724078988659,0.10803401491776968,0.286531352149971,-0.011935479431733547,0.12007536498898631
MT1F,0.05409667391947726,0.10941028908275709,0.2890358752238197,-0.012146636119811979,0.11986721732380727
COPG1,0.054095085375060345,0.1094207241918746,0.2890358752238197,-0.012148229091438223,0.11986564700822017
SLFN12,0.05406047341950782,0.10964828422960794,0.28924715624499536,-0.01218293742564093,0.11983143214931344
KLF6,0.05399523856947291,0.11007819223755673,0.28999093653979996,-0.01224835349130065,0.11976694530207414
CAV2,0.05397140702105249,0.11023557689519603,0.2900157459256164,-0.012272251099871926,0.1197433868750868
SLC16A10,0.053595451083439605,0.11274194781584478,0.2946322902920744,-0.012649239160021157,0.11937172977887267
SNAI1,0.05356301168305129,0.11296029371952974,0.294809821158826,-0.012681766734659832,0.11933966044056817
MYH11,0.05352399939843522,0.11322332116641169,0.2951033370826688,-0.012720884873736916,0.11930109301838039
EXOC3L1,0.05345754239580188,0.11367249389915607,0.2958805950097555,-0.012787521731376275,0.11923539337695915
FAM222B,0.0530540779516736,0.11642957095927133,0.302030016030174,-0.013192065456436508,0.11883651455332567
HECW2,0.05300086951602453,0.11679705038469508,0.3022237887582004,-0.0132454146078759,0.11878390927939687
FES,0.052885410929408,0.11759758034802352,0.3031599979925787,-0.013361177240793314,0.11866975824144012
MXI1,0.052308421595630844,0.12166267916443513,0.3121189151338912,-0.013939659395637844,0.11809927715337677
TFPI,0.05219125272086238,0.12250141331579951,0.31310461935008793,-0.014057125999752675,0.11798342459891077
C1orf115,0.05219125272081798,0.12250141331611814,0.31310461935008793,-0.014057125999797178,0.11798342459886688
VWF,0.051976579742353944,0.12404980201563638,0.3134786453907746,-0.014272339724012657,0.11777115869245175
SIGLEC1,0.05160452834769675,0.12676936062852515,0.3185486497844991,-0.014645313752376345,0.11740326477274446
BCL6,0.051413886681004065,0.1281807080428612,0.32127133985167255,-0.014836421039500537,0.11721474642624931
FBXO30,0.05075106458772039,0.13318266647173313,0.33253251755999613,-0.015500824332923713,0.11655926977534076
FSTL1,0.05068030855092602,0.13372540725337187,0.3334628476038281,-0.015571745706405982,0.11648929447539842
ZNF516,0.05050473885330811,0.13507950420282158,0.33525790104538283,-0.015747722781076487,0.11631565922846411
RP11-386I14.4,0.05049828767294894,0.13512946011523083,0.33525790104538283,-0.015754188852031233,0.11630927905146057
PGLYRP2,0.0503222134165469,0.1364984301702661,0.3377991453708606,-0.01593066738294525,0.11613514061662732
ADIRF,0.05018504921113092,0.13757225654914465,0.3393436115051074,-0.016068143663308936,0.11599948163846033
PIF1,0.04964115745118063,0.14189432157716697,0.3465105588219925,-0.01661324822301042,0.11546153432291809
EFEMP2,0.04961061929243446,0.14214004555759283,0.3465105588219925,-0.016643853309718376,0.1154313287849951
LINC00309,0.04949814352034869,0.14304788951817163,0.3482905136094614,-0.01675657451496358,0.11532007704624014
LILRA6,0.04889550788038236,0.14798782022901083,0.3550258600353259,-0.017360496480950643,0.1147239715455641
SLC6A8,0.04872171121093837,0.14943635562859495,0.3576254664615947,-0.01753465513832996,0.11455204932303242
MMP7,0.04860905951750051,0.15038101876021193,0.35900949667480553,-0.017647539317903572,0.11444061050403165
RP5-1142A6.8,0.04846011396075954,0.15163699640962375,0.36046192342606814,-0.01779678966959382,0.11429326603936034
CCBE1,0.047823533001678874,0.1570949085958921,0.3702201597000917,-0.01843464002062715,0.1136634953709206
RGS16,0.04777577238868436,0.15751031342773658,0.3702201597000917,-0.018482493697093504,0.11361624357821748
DPEP2,0.047714348758909585,0.15804577440562917,0.3705379399940588,-0.01854403656703365,0.11355547389057176
GPRC5A,0.04759787341726216,0.15906492463660404,0.3711346570319805,-0.018660736640642904,0.11344023724218077
SLC20A1,0.04759762882865158,0.1590670699761566,0.3711346570319805,-0.018660981699272546,0.11343999525285992
FOXP4,0.0475678145844449,0.15932874080998893,0.3711346570319805,-0.01869085317704521,0.11341049779179224
RGS5,0.047542983900532916,0.1595469202812928,0.3711346570319805,-0.018715731437441485,0.1133859308509641
CDK19,0.047505930142840776,0.15987291925107716,0.3711346570319805,-0.018752856038897096,0.11334927051597411
LATS2-AS1,0.04675654208348836,0.16657435671265164,0.38140857378130516,-0.019503637656289412,0.11260780069242363
CTA-384D8.34,0.0467332916369365,0.166785594447315,0.38144663374181725,-0.01952693014411282,0.11258479474331258
TNF,0.0465720244545584,0.16825629048993507,0.38346782483752645,-0.01968848694897182,0.11242522147393234
C12orf66,0.04632143124339723,0.1705608478013323,0.3864731349024408,-0.01993952333898299,0.11217725369560246
CTD-2562J15.6,0.046268104996590016,0.17105428808980816,0.38698663038379766,-0.019992942816177563,0.11212448508261168
CCL18,0.04600669795527581,0.1734885869403202,0.3908235094780263,-0.020254801403281765,0.1118658062077024
PGAP1,0.046003964645313006,0.17351417606320574,0.3908235094780263,-0.0202575393866493,0.1118631013766911
RGCC,0.04590505594266932,0.17444204917528428,0.3919564627589701,-0.020356616534384777,0.11176522256875603
RP13-638C3.4,0.04589031960183908,0.17458060815743925,0.3919564627589701,-0.020371377860342686,0.11175063956186417
RP11-701P16.2,0.0458635445309707,0.17483257150251763,0.39207304364408985,-0.02039819825380083,0.11172414301721585
FAM229A,0.045516019732357964,0.17812751571706797,0.3980957021726947,-0.020746302661369714,0.11138022483044603
