,mDC_corr,mDC_pval,mDC_qval,mDC_ci_low,mDC_ci_high
KANSL1L,0.020140938332446484,0.29784812649574743,0.551337405959422,-0.01777820301566823,0.05800222483117936
EML3,0.02012417514994594,0.298250528726117,0.551337405959422,-0.017794967689979593,0.05798551125375706
KLF13,0.02007030628098438,0.29954611291581634,0.5526796627087447,-0.017848841208560836,0.05793180164815526
TSR3,0.019990263578795256,0.30147811473895814,0.5546625788704433,-0.017928890412889708,0.0578519951874991
RAB37,0.019881027953211436,0.30412809957123565,0.5574245904322648,-0.018038134127665393,0.05774308118388796
SYNC,0.019856760298885823,0.3047189092292192,0.5574546680621248,-0.01806240345616758,0.05771888485835718
LINC00694,0.01983715076279048,0.30519687010955887,0.557803319098544,-0.01808201431244413,0.05769933292717095
RP11-443B7.3,0.01979212743033639,0.3062961439798473,0.5592858094683758,-0.018127040565628364,0.0576544417452128
GPR85,0.01973566647190305,0.30767837637296125,0.5612816997555617,-0.01818350496939573,0.05759814629209403
RP2,0.019636589868041593,0.31011384736730596,0.5640791111948799,-0.018282587034462408,0.057499359531790785
MFI2,0.019604974631296852,0.31089367331719087,0.5640791111948799,-0.018314203857126437,0.05746783662776473
PNOC,0.019604369646885365,0.3109086085452538,0.5640791111948799,-0.01831480887114637,0.05746723340948207
EXOC3L1,0.019602469839488063,0.3109555120960955,0.5640791111948799,-0.01831670877134131,0.057465339148005994
ABCA6,0.019576307284790234,0.31160190291175405,0.5641971021937637,-0.018342872576118805,0.057439252939357775
RP4-728D4.2,0.019542140569651176,0.3124473822841609,0.5650837105675603,-0.018377040845591733,0.057405185849697754
CTA-445C9.15,0.01951164903796229,0.31320319075394865,0.5650837105675603,-0.018407533689630072,0.057374783152695535
FAM134A,0.019510110266356417,0.31324136488877674,0.5650837105675603,-0.01840907252559464,0.057373248862318635
CTA-384D8.34,0.019509516701749198,0.3132560909689309,0.5650837105675603,-0.01840966611497952,0.05737265702624952
TMUB1,0.019444994156732315,0.3148595825927931,0.5668328157587414,-0.01847419119403197,0.05730832222068154
ACPL2,0.01943620133240627,0.31507851540171483,0.5668328157587414,-0.01848298433922951,0.057299554956244336
AATK,0.019435266109715774,0.3151018074207532,0.5668328157587414,-0.018483919595703422,0.057298622451812026
MAK,0.019398142782109974,0.3160272888486467,0.5671367067197226,-0.018521044210733216,0.05726160697112502
RPA4,0.019397899649086177,0.3160333560060813,0.5671367067197226,-0.01852128735184414,0.057261364544083454
RIPK3,0.019309809679643172,0.31823658793886234,0.5703575412643875,-0.018609379956170943,0.05717353006646972
TMEM164,0.019231855416448167,0.3201946797340949,0.5717572700122413,-0.018687336060060955,0.05709580140913363
C9orf47,0.019220108617115244,0.3204904223458622,0.5717572700122413,-0.018699083096794,0.05708408856617892
MTMR3,0.019186691594831027,0.32133271943872665,0.5722328979386447,-0.018732500737177152,0.05705076808521006
HECW2,0.019183598085065198,0.32141076629263254,0.5722328979386447,-0.01873559429987771,0.05704768350828537
AC005082.12,0.01910502419092369,0.32339727157063536,0.5734650162894297,-0.01881416929512223,0.056969336262328744
HTRA1,0.019099112393758867,0.3235470563906263,0.5734650162894297,-0.01882008115618622,0.056963441499013175
SIPA1,0.019088688945100924,0.32381126112994074,0.5734650162894297,-0.01883050471104976,0.05695304807733856
RP11-285F7.2,0.019045905888590946,0.3248971606620946,0.5748636179080453,-0.018873288117131664,0.05691038818063955
CTB-83J4.2,0.018976091573880742,0.32667423404271934,0.5774815011629492,-0.018943102704091757,0.056840774543865345
ACPP,0.018896465303949117,0.32870875120653387,0.580021532810802,-0.019022728833157792,0.056761376706434656
GOLM1,0.01881735553749849,0.33073818255028953,0.5825433868694302,-0.019101837983315786,0.05668249341643752
NENF,0.018793069693169805,0.3313628177574771,0.5831144417654243,-0.01912612354319941,0.056658277003092575
KIF13A,0.018742228623505372,0.33267292332119913,0.5848896233391734,-0.019176963872511072,0.05660758113908097
HDAC4,0.018669542326580527,0.33455174767907725,0.5865611244229417,-0.019249648770390183,0.056535102100174296
G6PD,0.0186582270156464,0.33484484391063774,0.5865611244229417,-0.01926096382747612,0.05652381901786492
RPP21,0.018646762737730912,0.33514196733569357,0.5865611244229417,-0.019272427838295615,0.05651238738300269
ZNF212,0.018620123947662656,0.33583302862873476,0.5865611244229417,-0.019299065969229263,0.05648582440511631
AMPD2,0.018618113556839126,0.3358852191920578,0.5865611244229417,-0.01930107630812416,0.056483819733552654
SMG5,0.018612106319552058,0.33604120059676,0.5865611244229417,-0.01930708338841667,0.05647782958413399
RN7SL1,0.018588138777527297,0.33666399534715374,0.5871202290825026,-0.019331050276817335,0.05645393019177184
RP11-206L10.2,0.018511531969152607,0.3386595885571715,0.590070252593779,-0.019407654703783573,0.05637754091731068
AC007382.1,0.018457966882613322,0.34005944697575985,0.5911885655087417,-0.01946121786071233,0.05632412767167631
ATHL1,0.01845201727538632,0.3402151610887504,0.5911885655087417,-0.01946716724018184,0.05631819491642128
TBKBP1,0.018440359111129137,0.3405204128799396,0.591189732915888,-0.01947882495036552,0.05630656976559153
NLRC5,0.018369995689622977,0.34236649610052483,0.5930743972836808,-0.019549185412379773,0.05623640538025014
TFE3,0.018313745571034185,0.3438468878235762,0.5930743972836808,-0.019605432894942817,0.056180314106681686
DUSP5,0.018309719959645632,0.34395299031469406,0.5930743972836808,-0.019609458308477212,0.05617629985407402
DEFB1,0.01830867906844273,0.34398042834055464,0.5930743972836808,-0.019610499148321477,0.05617526189968049
FILIP1L,0.018306025933494008,0.3440503716339127,0.5930743972836808,-0.019613152151990075,0.05617261625001571
SAMSN1,0.0182753521563038,0.3448596680126772,0.5939419836846552,-0.019643824372632634,0.056142028974074075
TREM1,0.018223147282225446,0.34623982772304496,0.5957903418532183,-0.01969602643345313,0.056089971156348166
TNFAIP6,0.018207256841921354,0.3466606261468166,0.5959860720557759,-0.019711915976398126,0.056074125437087584
CD247,0.018171950319230867,0.34759675030857307,0.5965387200255883,-0.019747220436710695,0.056038918210548995
THBD,0.018106804923176175,0.3493282411321219,0.5985045130572353,-0.01981236177918499,0.05597395578238157
ANKRD35,0.018102737878687644,0.34943651974063583,0.5985045130572353,-0.019816428559930706,0.05596990014999437
FOXO4,0.018094074382469877,0.3496672425589412,0.5985045130572353,-0.019825091490148206,0.05596126095932661
PHRF1,0.018077044944911514,0.35012104537013644,0.5987532590867267,-0.01984211979855043,0.05594427928154702
MFSD12,0.017993025914223974,0.35236545771630445,0.6015315333573852,-0.019926132936244647,0.05586049556509218
RP11-195F19.5,0.01790745828701372,0.3546605685706695,0.6049175427026973,-0.020011694011457307,0.055775167041168305
FXYD2,0.017882980461035786,0.3553188485436969,0.6055082397044036,-0.020036169860977317,0.055750757512305044
MAPK8IP1,0.017805230242097268,0.3574148837429325,0.6085458678465193,-0.020113913500525337,0.05567322392888011
PTPRJ,0.017672682304647996,0.36100608057877404,0.6138780196903675,-0.020246449164262614,0.0555410442569302
CENPB,0.017659891289904358,0.3613538273830206,0.6138780196903675,-0.02025923892407183,0.055528288709967934
RAE1,0.017643062368172015,0.361811671574333,0.6138780196903675,-0.020276066175802538,0.05551150643376573
AKTIP,0.017593766034027628,0.36315490702765973,0.6146158183129412,-0.020325357494441088,0.05546234661349943
ITGA5,0.017581648815980455,0.36348555607185296,0.6146158183129412,-0.0203374734514349,0.05545026292294849
RP11-307C12.13,0.017577926004142264,0.36358718022215564,0.6146158183129412,-0.02034119587359909,0.0554465504096431
OPLAH,0.017528946582222576,0.36492585863017246,0.6153962568211684,-0.020390170070845388,0.0553977063835451
ADM,0.017393471140505243,0.3686445950599534,0.6201556304907199,-0.020525630113540985,0.05526260449815357
SYNE1,0.01738438169926996,0.36889493648628413,0.6201556304907199,-0.020534718471775508,0.05525354007025978
RALGAPA2,0.017379619180582687,0.36902614797361233,0.6201556304907199,-0.02053948042050992,0.05524879065511224
RP11-47A8.5,0.017327745435164854,0.37045719223301365,0.6207868265724635,-0.020591347846530317,0.055197059523542556
GBP5,0.017326561083257273,0.37048990518169334,0.6207868265724635,-0.020592532051773763,0.055195878425339545
NTNG2,0.017319641841161526,0.3706810571857214,0.6207868265724635,-0.020599450434899125,0.05518897818997717
PROK2,0.017287964726328073,0.3715569548751786,0.6211731195203155,-0.02063112357089501,0.055157388044047455
BTG2,0.017276589545477873,0.37187180055775715,0.6211731195203155,-0.020642497304380333,0.055146044075035094
SPEG,0.017259682258831458,0.37234007087185683,0.6214205310079743,-0.020659402421627886,0.05512918316145417
AP3S2,0.017213485000851878,0.37362142778585716,0.6227642748846639,-0.020705593641406776,0.05508311250252758
ST3GAL2,0.01719597706598439,0.37410775090959203,0.6227642748846639,-0.020723099245604268,0.055065652504303335
LINC00861,0.0171811645043565,0.3745195092654331,0.622846735828261,-0.020737909817215686,0.05505088048131365
MYO10,0.017163634169602305,0.3750071776839963,0.622846735828261,-0.02075543777532711,0.05503339810171034
H1F0,0.017015367601535793,0.37914740500946686,0.6283024086250274,-0.02090368331015248,0.05488553619597128
CTA-373H7.7,0.016940481803800245,0.3812491713552494,0.6297911843408842,-0.020978557850760235,0.05481085415192332
SLCO4C1,0.01686785657034703,0.3832943036251839,0.6326311592997296,-0.02105117176062062,0.05473842611676173
MESDC1,0.016817998239406478,0.3847021974046104,0.6333392410198039,-0.021101022086147645,0.0546887029347503
XAB2,0.01676428780708572,0.3862223970227018,0.6353031123907323,-0.021154723683590743,0.05463513788293852
PDZK1IP1,0.01664363224582187,0.3896507241393049,0.6381987945288499,-0.02127535860027393,0.05451480811085155
STARD10,0.016636427421871634,0.38985602670359365,0.6381987945288499,-0.02128256215651895,0.05450762270626738
C19orf35,0.016627867674118904,0.3901000234417159,0.6381987945288499,-0.021291120393047203,0.0544990860247472
TPCN1,0.016623481147782036,0.39022509789470217,0.6381987945288499,-0.021295506142788724,0.05449471131678102
F13A1,0.016611156828074222,0.3905766355602064,0.6381987945288499,-0.02130782827277553,0.05448242019401246
FOXP4,0.016609876289433594,0.3906131725400689,0.6381987945288499,-0.02130910858323604,0.0544811431039883
TMEM110,0.016559422969463434,0.3920543833327106,0.638606491983259,-0.02135955281390871,0.054430825561158816
SERPING1,0.016555074742896105,0.39217874211439707,0.638606491983259,-0.021363900248095116,0.054426489027292045
FGD3,0.01652419102859053,0.39306270053550973,0.6395093895552594,-0.02139477829317274,0.05439568832045403
MYO15B,0.0164857282857352,0.3941652722389093,0.6399677322327104,-0.021433233874392818,0.05435732885477334
TSHZ2,0.016479863944859344,0.3943335434056269,0.6399677322327104,-0.021439097113489996,0.05435148025054995
LIN37,0.016441889050212467,0.3954242444315982,0.6412017196672782,-0.02147706481036997,0.054313607196653235
TINCR,0.016269780812586385,0.40039027011293193,0.6462776525890565,-0.021649139055437455,0.05414195915140303
TNFRSF10C,0.01623183781139889,0.4014900982321753,0.6467155856171387,-0.021687074260389,0.054104117303164494
RP11-110I1.13,0.0161228198512945,0.4046601950983014,0.6493738801107276,-0.02179606921277556,0.05399538937074645
ZNF235,0.016096232259145138,0.4054355898258424,0.6493738801107276,-0.0218226510570208,0.05396887237510718
LY86-AS1,0.016094522795845174,0.40548547457573636,0.6493738801107276,-0.021824360148921904,0.05396716744901957
RP11-305E17.6,0.016094232323766392,0.4054939513588689,0.6493738801107276,-0.021824650557870553,0.05396687774788215
ITIH4,0.016075779847706397,0.406032662756577,0.6493738801107276,-0.021843099010421984,0.053948474233435434
FAM101B,0.016071714300894345,0.40615141187760084,0.6493738801107276,-0.02184716366728187,0.053944419470645294
RUFY4,0.016042595587374746,0.4070025355964333,0.6501991124219564,-0.021876275970044934,0.05391537795914391
IFIT5,0.01600276219943253,0.4081685635342991,0.6515256429441402,-0.021916100484143504,0.053875650077106804
KLHL2,0.01593013843951678,0.4102995623356468,0.6538517655939987,-0.021988707755677767,0.053803218365733686
SENP7,0.01590085663604769,0.41116064366832994,0.6546864719936246,-0.022017982797901427,0.05377401388323938
IFIT1,0.01585768705857753,0.4124320720348422,0.6556352594755355,-0.02206114228880163,0.053730958180363594
BLOC1S3,0.015818948029068147,0.41357499229977157,0.6568154480373866,-0.02209987214661771,0.05369232121846846
RP11-1246C19.1,0.01572982631195585,0.4162114592845212,0.6580829079883121,-0.022188972331543065,0.05360343388415404
POU6F1,0.015718114368696856,0.41655866635538286,0.6580829079883121,-0.02220068140036586,0.05359175269772353
RBM38,0.015698060390028235,0.41715357404156084,0.6581609162503315,-0.02222073043307553,0.053571751358900375
ZSCAN25,0.015622773084531109,0.41939145839467606,0.6602099113901592,-0.022295998898111288,0.053496661404429414
FFAR2,0.015597343122228012,0.42014894446035644,0.6608663705004473,-0.02232142239951118,0.05347129800505234
AC006942.4,0.015564042704304776,0.4211420825016592,0.6618921312839842,-0.022354714282752992,0.053438084677076586
PARP6,0.015519006426561193,0.4224874134374361,0.6629599907022583,-0.02239973888421529,0.053393166048548275
COG3,0.015517343653253586,0.4225371321841358,0.6629599907022583,-0.02240140122348146,0.05339150761600439
CTD-2545M3.8,0.015507009982625029,0.42284619705790616,0.6629599907022583,-0.022411732191963407,0.05338120091732318
RP11-1275H24.2,0.015468999051268336,0.4239841857749618,0.6642076711777246,-0.022449733114180966,0.053343289128988516
IFI27,0.015446047565758268,0.424672183679376,0.6642133025960264,-0.022472678502991335,0.05332039745443323
RP11-206L10.3,0.015434294485734669,0.42502474839473237,0.6642294980951494,-0.022484428445528747,0.05330867498720867
HGF,0.015393995745593136,0.42623491214994114,0.6650498106776815,-0.02252471634837977,0.05326848113239953
RIN2,0.015340385453729235,0.42784792841262065,0.6661948856349782,-0.022578312032265117,0.05321501018155018
RP11-350N15.5,0.015302169665374428,0.4289999226005604,0.6672186296215447,-0.022616517274347003,0.053176893589040736
VIPR1,0.015270237422503484,0.4299638831726663,0.6681824637615255,-0.02264844062005876,0.05314504414732177
ADAP1,0.015201453780171221,0.43204456672276237,0.6699648168189963,-0.02271720483479377,0.05307643860103378
NRBP2,0.015169208705473239,0.4330219732089976,0.6702517145124915,-0.02274944067851067,0.053044276892863465
RNF19B,0.015086750871902426,0.4355272258725297,0.6725205611921878,-0.022831874547788972,0.05296203188867541
UBXN7,0.01502218152097285,0.43749480598661317,0.6744856381413948,-0.02289642477330797,0.0528976288369937
CMTM8,0.014991934540141963,0.4384182579757395,0.6753728878816749,-0.022926662686258464,0.05286745964930818
RP11-1002K11.1,0.014948519149121223,0.43974570157533877,0.6758087147725516,-0.02297006494032361,0.0528241557988294
MPND,0.014918447786283569,0.44066649558757487,0.6762349917430384,-0.023000127120154555,0.05279416161025441
IL2RA,0.014916705837516349,0.440719868395128,0.6762349917430384,-0.023001868534875076,0.05279242412987931
GK,0.014875516430161165,0.44198297846058254,0.6768504933141412,-0.023043045247334294,0.05275134031347544
CTB-55O6.12,0.014859003950435835,0.4424899292448351,0.6768504933141412,-0.02305955260165915,0.0527348701282522
CTD-2007H13.3,0.014835461557704826,0.44321328026907436,0.6768504933141412,-0.023083087651182374,0.052711388000569674
C1orf115,0.014788772601293961,0.4446498160053064,0.6779774492272582,-0.023129761920318036,0.052664818437086064
LPAR2,0.014716974247339054,0.4468640938890184,0.6808188432014008,-0.023201537365608465,0.05259320336430498
INPP5A,0.014678714667968041,0.44804658379208717,0.6815504852197815,-0.023239784577865307,0.052555041291854225
FAM89B,0.014632672072399721,0.44947197582824083,0.6825810665873331,-0.023285812143355254,0.052509115892033754
DBN1,0.01460076714224997,0.4504611977700974,0.6825810665873331,-0.023317706564216546,0.05247729207797257
APOL2,0.014599075677862523,0.4505136765037441,0.6825810665873331,-0.023319397469291438,0.05247560491186949
SLC35D2,0.014592746715704815,0.45071006717840734,0.6825810665873331,-0.02332572433674157,0.052469292030709276
CAMKK2,0.014578823520432828,0.45114228093164066,0.6825810665873331,-0.023339642913138694,0.05245540420165141
GPR160,0.0145774241756099,0.451185733349587,0.6825810665873331,-0.023341041792930634,0.05245400841048455
RP11-1008C21.1,0.01452276680160894,0.45288480308135726,0.6840851383509062,-0.023395680887000392,0.05239948972388144
SREBF1,0.014485622387207239,0.454041525432623,0.6852990675464394,-0.023432812749324464,0.05236243943070895
PLCB2,0.014435994508125171,0.4555895927299187,0.6871013205040964,-0.023482423694568957,0.05231293714231151
PLEKHH3,0.014375039134629234,0.457495059470752,0.6883704732036663,-0.02354335801354245,0.05225213577067684
PIP5K1C,0.014351078064058283,0.45824530562084387,0.6889652503563578,-0.023567310730607388,0.05222823516011844
TP53INP2,0.01424976895980565,0.46142500910465944,0.6932089339567679,-0.023668584034492582,0.05212718120549602
TCL1A,0.014230196171283276,0.46204074021331987,0.6935971204594384,-0.023688149816728947,0.052107657622143415
CFH,0.014184973603247207,0.46346512677792484,0.6951976901668873,-0.02373335608577866,0.0520625486310149
FCHSD1,0.01416302980516219,0.4641571760868235,0.6956981303355402,-0.02375529191906552,0.05204065988928818
ARID3B,0.014095707106559637,0.4662839386654346,0.6978081148416411,-0.023822589954145844,0.05197350587429348
PPP1R3B,0.014079677658374838,0.46679111373712845,0.697810936585198,-0.023838613479323943,0.051957516538967984
MAPK13,0.014072925457797193,0.46700484627726546,0.697810936585198,-0.023845363179078743,0.051950781229607466
SPOCK1,0.013972736945513809,0.4701825545221707,0.7003260157373353,-0.02394551417819599,0.05185084294270446
SMIM1,0.013962562785337291,0.4705059175000751,0.7003260157373353,-0.02395568448633545,0.05184069415052374
FABP4,0.013904525625733289,0.47235284330840477,0.7003260157373353,-0.02401369952241776,0.05178280154971064
CTC-444N24.8,0.013894982432357768,0.47265691943117427,0.7003260157373353,-0.02402323905351793,0.051773282102121045
BATF,0.013858027984244488,0.47383541959061937,0.7010019431595977,-0.02406017925492956,0.05173641954072486
SETD1B,0.01381367557148726,0.4752519740262162,0.7025621337280166,-0.02410451443220499,0.051692177273337955
TPRN,0.013794218278957973,0.4758741449063485,0.7029465108548116,-0.024123964116503006,0.05167276825438631
FAM160B1,0.013706873781596157,0.47867258270336677,0.7063886236938781,-0.024211274106587154,0.05158564010633557
KCTD11,0.013698784339917938,0.47893221472495806,0.7063886236938781,-0.02421936032309457,0.05157757067274997
NLRP1,0.013458762511598594,0.48667061204648154,0.7154201830266055,-0.0244592841997606,0.05133814025393198
FES,0.01345361732405143,0.48683723087702835,0.7154201830266055,-0.02446442723976352,0.051333007696362
RP11-16E12.1,0.013451724407722859,0.4868985377527799,0.7154201830266055,-0.024466319365504755,0.05133111942610303
IL1RN,0.013419842155010244,0.48793175102196273,0.7163960126578137,-0.02449818826159057,0.05129931538610744
RP6-99M1.3,0.013384900896726875,0.4890654541312679,0.7175177977844225,-0.02453311479320581,0.05126445975657065
PRSS23,0.013276764195218121,0.492583020606129,0.7215876550916954,-0.024641205331891097,0.05115658747537818
SLPI,0.013247216617780893,0.4935465225943946,0.7224538464221115,-0.02467074014144775,0.0511271119951397
RP11-350G8.5,0.013228743895897089,0.49414940205311586,0.7227912504785967,-0.02468920484740857,0.051108684313865255
IL23A,0.013111930764808152,0.49797083685969323,0.7272717750634972,-0.024805966690363425,0.050992155401930764
SAMD4A,0.013068350561025554,0.499400537788513,0.7273373370625871,-0.024849527494787905,0.05094868096937836
TMEM38A,0.013042330306281925,0.5002552009163079,0.7273373370625871,-0.024875536098184624,0.050922723798584923
SULT1A2,0.013026531634261472,0.5007745032289799,0.7275473882989896,-0.024891327670832658,0.05090696340416432
KBTBD4,0.012974255100263957,0.5024948662509483,0.7289555570949855,-0.02494358057867667,0.05085481339316061
PITPNM1,0.01295693886990638,0.5030654120359749,0.7291270844709548,-0.02496088893735761,0.05083753902709905
MAPK8IP3,0.012710161864498111,0.5112333989789855,0.7366770804886493,-0.025207551291499413,0.05059135617478151
PLTP,0.0126719691383249,0.5125036831271262,0.7369942149595284,-0.0252457258609759,0.050553254992027945
CELA1,0.012669298305239083,0.5125925760924077,0.7369942149595284,-0.025248395420219404,0.0505505905564861
EML1,0.01259899572375043,0.514935331787134,0.7398145662463561,-0.025318664276731285,0.050480456179431206
SELO,0.01241015580210679,0.5212556197601442,0.7474028494166199,-0.025507411754692556,0.05029206622243824
ZCWPW2,0.012365243262889009,0.5227646505455712,0.7477810190566864,-0.025552301909726623,0.05024726030326391
RP3-399L15.3,0.012342028574394048,0.523545526300655,0.7477810190566864,-0.025575504968189763,0.050224100665458495
TPGS1,0.012341530400293349,0.5235622900041406,0.7477810190566864,-0.025576002892268784,0.050223603672267976
OAS3,0.012328241739956907,0.5240095588293345,0.7478695247703958,-0.025589284876399634,0.05021034650546865
JAK3,0.012281191914315918,0.5255947304913949,0.7490303758324505,-0.025636310956662963,0.05016340807852725
FLYWCH1,0.012204664128675692,0.528178278684807,0.7503924817538383,-0.02571279976135603,0.05008706112835442
CRIP1,0.012156230766671817,0.5298167042807763,0.7517355431352243,-0.02576120822346098,0.0500387419858132
MMP25,0.012103549630791506,0.5316017514173409,0.7537173115420442,-0.02581386207372963,0.04998618488549084
NXPE3,0.01203864427219521,0.5338051845129645,0.755737318117917,-0.025878733526036087,0.04992143205539756
RP11-1055B8.4,0.012024010430861242,0.5343026161709183,0.7558902171922395,-0.025893359678594324,0.049906832559799
VPS9D1,0.01192571923275409,0.5376497659780661,0.758690453645258,-0.025991598812758192,0.049808771632314064
CD300LB,0.011869738187165512,0.5395608032597139,0.7590031170108794,-0.02604754987836344,0.049752921409252845
CMPK2,0.011867675770335704,0.5396312732998525,0.7590031170108794,-0.026049611186153156,0.049750863807575436
ABCA7,0.011841996758223448,0.5405090764124318,0.7596872681509994,-0.02607527636268196,0.049725244721671544
NCR3,0.011761796601166094,0.5432551983568948,0.7613417617406014,-0.026155432986886384,0.04964523140392111
AC016700.5,0.011717324802950664,0.5447809367814677,0.7623790903336906,-0.026199880435552218,0.04960086300041062
TRPV4,0.011639822061031166,0.5474449736362801,0.7653725855216187,-0.02627734038426247,0.04952354009114262
TOR4A,0.0116294295813888,0.5478026880437832,0.7653725855216187,-0.026287727091066814,0.04951317169104908
RP11-805I24.1,0.011620707807698326,0.5481029849948738,0.7653725855216187,-0.02629644401364826,0.04950447011955202
IL2RB,0.011597392814317894,0.5489061358552709,0.7659430695147957,-0.02631974601076322,0.04948120910231939
NHS,0.011548598766535623,0.5505888607533764,0.7671880679987823,-0.026368512726367144,0.049432527883810425
DLG4,0.011475319660173344,0.5531207407249012,0.7699618403555388,-0.026441750446110475,0.04935941788677601
C5orf27,0.01146803101025363,0.5533728837176592,0.7699618403555388,-0.02644903495728559,0.04935214603498717
RP11-360L9.7,0.011409629056002723,0.5553952661656505,0.7712728315082306,-0.026507403603506806,0.04929387853452991
CDC42SE1,0.011406400533588122,0.5555071707617241,0.7712728315082306,-0.026510630277076713,0.04929065743734299
PVRL1,0.011357059193988661,0.5572187705077307,0.7720026771116154,-0.026559943262571155,0.04924142947905696
RNF103,0.011331400987743871,0.5581098401064282,0.7724304398190305,-0.026585586651340396,0.049215830159980996
LINC01116,0.011325044170407864,0.5583307094621843,0.7724304398190305,-0.026591939789935563,0.049209487924240285
TTLL4,0.011260226478838446,0.5605852383170387,0.774168598117807,-0.026656719796144684,0.0491448187404364
ZAP70,0.011243076597867123,0.5611824922986886,0.774168598117807,-0.026673859652804558,0.0491277080994627
TSC2,0.011207598146702934,0.5624190244540207,0.7747004502050437,-0.02670931729562295,0.04909231075462395
STK11IP,0.011074941828998151,0.5670541138303267,0.7747004502050437,-0.026841894964211653,0.04895995685576659
RNASEK,0.011056867627412589,0.5676870501312543,0.7747004502050437,-0.02685995834673713,0.04894192375525474
LILRB5,0.01104330567011988,0.5681621950004825,0.7747004502050437,-0.0268735121696996,0.04892839262188796
PHKA2,0.01103024403200112,0.5686199907419526,0.7747004502050437,-0.02688656596039552,0.048915360657412185
PPP3R1,0.011020289142478629,0.5689690166948904,0.7747004502050437,-0.02689651486034391,0.04890542837490859
VENTX,0.0110198984934539,0.5689827152299736,0.7747004502050437,-0.026896905274173055,0.04890503861287401
CTC-250I14.6,0.011001919406347982,0.5696133418555878,0.7747004502050437,-0.026914873524207177,0.048887100335791196
PCNXL3,0.010944088328660206,0.5716440564232506,0.7747004502050437,-0.026972669577489675,0.04882940036085447
HSPA6,0.010937125737951515,0.5718887767766885,0.7747004502050437,-0.026979627934326986,0.048822453537247984
C2CD2,0.010932001457174946,0.5720689162030528,0.7747004502050437,-0.02698474909674003,0.04881734085829601
RAB40C,0.010931798586123575,0.572076048504643,0.7747004502050437,-0.02698495184429396,0.048817138446521774
RFWD2,0.010924166983574575,0.5723443820680231,0.7747004502050437,-0.026992578798850697,0.04880952411879827
ZFYVE26,0.010906361882882036,0.5729706565465578,0.7750076964159364,-0.027010373038264757,0.04879175930444665
KLF6,0.010850397201738379,0.5749412642766771,0.7763624707749286,-0.027066303423965713,0.04873592109455035
PINK1,0.010844470741134265,0.575150132016062,0.7763624707749286,-0.02707222623890369,0.04873000801293487
KMT2E-AS1,0.010843844744162952,0.5751721962773557,0.7763624707749286,-0.0270728518506371,0.04872938342899705
HDAC7,0.010780701765865328,0.5773998226219978,0.7774809567406168,-0.0271359558182126,0.04866638282814985
AMY2B,0.010777069731768354,0.5775280808369674,0.7774809567406168,-0.02713958559919068,0.0486627589745478
ENC1,0.010774946634764627,0.577603060082416,0.7774809567406168,-0.027141707378675987,0.04866064065897125
TSPAN32,0.010752890082146055,0.5783822795547436,0.777990301189021,-0.027163750223571717,0.04863863375975711
PRKCDBP,0.010731740670097217,0.5791299148046006,0.778456485204799,-0.027184886457038173,0.04861753192442512
C8orf82,0.0106716936651909,0.5812550538773873,0.779693199430552,-0.027244895860794212,0.04855761981409831
RP11-473M20.9,0.010638727222975755,0.5824233257123624,0.7804989786876807,-0.027277841543374495,0.04852472731451441
TMEM86B,0.010626381773262413,0.5828611081515513,0.7804989786876807,-0.027290179197709274,0.04851240953408521
CXCL10,0.010616539518355997,0.5832102345660604,0.7804989786876807,-0.027300015229572115,0.04850258932991263
C2,0.010573759889674687,0.5847288528718533,0.7816519996034899,-0.027342767724314092,0.04845990546024014
GCN1L1,0.010549432871804184,0.5855932474203365,0.7816818966571416,-0.027367079250361186,0.048435632834867307
ZER1,0.010511560884471074,0.586940104261254,0.7824524329471799,-0.027404927030954554,0.04839784543601708
SYNPO2L,0.010449362073635955,0.5891552113248901,0.7836468626025987,-0.027467085850131235,0.04833578531320901
NPHP3,0.010437218268281671,0.589588142037194,0.7836468626025987,-0.027479221813230936,0.04832366855141792
CTC-246B18.10,0.010429741948411559,0.5898547482031926,0.7836468626025987,-0.027486693299467152,0.04831620887534089
WWP2,0.010407812263186749,0.5906370825797356,0.783661860570638,-0.02750860878214627,0.04829432798563011
SMARCD2,0.010352726126679973,0.5926043640418521,0.7854547076432457,-0.027563659081883202,0.04823936426031778
AP4B1-AS1,0.01030115078547675,0.5944489819980066,0.7870569400123675,-0.027615200661827148,0.0481879033207195
ADAMDEC1,0.010191920576336283,0.5983642869801292,0.7904388544873214,-0.02772435870316008,0.04807891473599183
CTD-2035E11.5,0.01018445793203895,0.5986322081897798,0.7904388544873214,-0.027731816383928236,0.04807146856663107
RP3-402G11.26,0.010082180519382995,0.6023096012395127,0.7947538654016956,-0.027834025344842354,0.04796941652276676
EEPD1,0.010065879180443556,0.6028966557301355,0.7948344238577205,-0.027850315700448863,0.04795315103082758
CXCL1,0.010037846867043052,0.6039067749942709,0.7948344238577205,-0.02787832907945806,0.04792518031410969
XRCC4,0.010032973738287066,0.6040824513014216,0.7948344238577205,-0.027883198910588814,0.047920317887239515
PRKD2,0.01001288344936951,0.6048069483110612,0.7948344238577205,-0.0279032755854896,0.047900271699675846
CCL2,0.009995189424442042,0.6054453534326323,0.7948344238577205,-0.027920957594874164,0.047882616490647935
TACSTD2,0.009994325614481348,0.6054765276464016,0.7948344238577205,-0.02792182081763697,0.04788175457504631
