,TAM_corr,TAM_pval,TAM_qval,TAM_ci_low,TAM_ci_high
PRF1,-0.025962873680456296,0.18706801510374726,0.7818285350362522,-0.06445849101695089,0.012609899308799072
SNHG9,-0.02607873597788048,0.18510725746722334,0.7792210796371197,-0.0645739492305015,0.012493976776519809
ARHGAP24,-0.026192632143285637,0.1831946213906246,0.774573420506628,-0.06468744716462638,0.012380020387807748
FOSB,-0.026290207515014218,0.18156772828363443,0.7709824522193728,-0.06478468057769401,0.012282392625598939
RP11-47A8.5,-0.02642449970908609,0.1793462005529629,0.7648247649387645,-0.06491850094156927,0.012148027124377243
STK11,-0.026461277377273735,0.17874134317877277,0.7638881110420397,-0.06495514915140174,0.012111229137087384
CITED2,-0.026541491771948787,0.1774273737413169,0.759910328572422,-0.06503508082908355,0.012030970062742945
NRGN,-0.02654524303930994,0.1773661016922492,0.759910328572422,-0.06503881886294893,0.012027216693749305
GRB10,-0.02683382466651465,0.17269956442778467,0.7477363237124388,-0.06532637921103376,0.011738470131644651
HIST2H2AC,-0.026900261551046044,0.171638350044382,0.7447677202144628,-0.06539258007268836,0.011671994365059571
C1orf56,-0.026947547583400813,0.17088601360007838,0.7447625603713306,-0.06543969791084714,0.011624680450954437
SDPR,-0.027297458262094336,0.1653953531973692,0.7256172243150069,-0.06578835863915043,0.011274558082793049
PRKCD,-0.0273622135394871,0.16439395034385862,0.7228230676981633,-0.06585288156721687,0.011209762592528602
FFAR2,-0.02736847729730754,0.16429732753173676,0.7228230676981633,-0.06585912283288554,0.011203494927747491
CENPF,-0.02746060508683313,0.16288112620105855,0.7193614103712676,-0.06595091945835628,0.011111309324249283
ZNF467,-0.028056130393390312,0.1539477385918119,0.6844806404205448,-0.0665442883627469,0.010515394483123002
MT1G,-0.02807291545639218,0.15370145153529313,0.6844806404205448,-0.06656101225244744,0.010498598043972714
ENC1,-0.028116231560448898,0.15306725775053973,0.6836314687372078,-0.0666041703906923,0.010455252481678183
MT1X,-0.028150744256624217,0.15256338046563397,0.6829191500301404,-0.06663855712236834,0.010420716210491678
CLEC12A,-0.028152700459874044,0.15253485817276602,0.6829191500301404,-0.06664050618312621,0.0104187586682383
CSF3R,-0.02822666988089977,0.15145932488329542,0.6810517942031175,-0.0667142053113664,0.010344738398863549
IER2,-0.028356598598843687,0.14958411796757765,0.6756840681770079,-0.06684365823810794,0.010214719341446299
APOBEC3A,-0.028523870032601564,0.1471960859866382,0.6694721066777604,-0.06701031522604294,0.010047329683425093
ABHD5,-0.028713381056818605,0.14452586790824776,0.6603566729540444,-0.06719912751596649,0.009857682104477168
ITIH4,-0.028920388375641485,0.14165168562277597,0.6502205846989925,-0.06740536844107856,0.009650522452813158
KIF13A,-0.028938178873094442,0.14140673671966972,0.6502205846989925,-0.06742309292011794,0.00963271870916542
SPON2,-0.028995298944887195,0.14062247586631443,0.6484985340532593,-0.06748000086193984,0.009575555942421954
IL32,-0.029187253370087485,0.1380114086908141,0.6424333883424516,-0.06767124058068533,0.009383456191973755
TAS2R14,-0.029220211860765254,0.13756686978149985,0.6420754617998289,-0.06770407607212452,0.009350472462637241
MDM4,-0.029347462564460892,0.1358608787558084,0.6369080911885769,-0.067830851101035,0.009223123526425077
TBC1D10B,-0.02944823211333396,0.1345215274642264,0.632123670525026,-0.06793124308240248,0.009122275299733203
GNLY,-0.029612662216129848,0.13235797970129198,0.6234343794481283,-0.06809505541842735,0.008957715130160134
ELANE,-0.02992452604581277,0.12832861504730506,0.608793405834464,-0.06840574187066524,0.008645598872488565
SLC16A6,-0.030024255656581095,0.1270603885377709,0.6056748809384609,-0.06850509339787637,0.008545786952908554
JMJD8,-0.03017656253766621,0.12514238990068005,0.5994139110460109,-0.06865682139755833,0.008393352886803462
DNASE1L3,-0.030339378439618595,0.12311707083940528,0.5911408026017934,-0.0688190165072927,0.008230399041816452
CEBPA,-0.030413076798747073,0.12220876400110299,0.5882038325587069,-0.06889243319702697,0.008156637569502533
TSC22D1,-0.03045887009728395,0.12164701895606518,0.5882038325587069,-0.068938051267195,0.008110804843456056
CLU,-0.03060360876564773,0.11988477337433598,0.5844039624139747,-0.06908223503398939,0.007965940491184303
FAM134C,-0.030821323892924652,0.11727171696285649,0.5784821262122996,-0.06929911245372512,0.007748033261736348
SIPA1,-0.030963164950993733,0.11559349216357837,0.571625673217895,-0.06944040579000954,0.007606065078760247
AC074289.1,-0.030965980189928778,0.11556037498550349,0.571625673217895,-0.069443210142225,0.007603247300933937
WDR6,-0.031117670338225527,0.11378695746701879,0.5655126232007476,-0.06959431279529019,0.007451419446965466
ACSS2,-0.03123376770491269,0.11244418007831819,0.560243238932927,-0.0697099593246883,0.0073352154847036565
NR1D1,-0.03181029785957361,0.10596005732567403,0.5319463131058522,-0.07028423533847264,0.006758140554091451
JDP2,-0.03184765621101539,0.10555033618804721,0.531234306245933,-0.07032144674492843,0.006720746015669263
TSPAN32,-0.03205888604865886,0.10325728641898742,0.5236808157771152,-0.07053184371881789,0.006509309542065213
UBXN7,-0.03210271428336639,0.10278649404764653,0.5226297889653412,-0.07057549871318758,0.006465438000299383
CSNK1G2,-0.03211238546908807,0.10268283860088583,0.5226297889653412,-0.07058513165166105,0.006455757238399731
