,4.0_3_corr,4.0_3_pval,4.0_3_qval,4.0_3_ci_low,4.0_3_ci_high
ARL4A,0.080100823,3.38E-09,1.19E-07,0.053608697,0.10648027
GPR34,0.079974192,3.58E-09,1.23E-07,0.053481615,0.106354266
CTSS,0.079960808,3.60E-09,1.23E-07,0.053468183,0.106340948
GIMAP8,0.079651434,4.14E-09,1.40E-07,0.05315771,0.106033101
FGL2,0.079407332,4.61E-09,1.52E-07,0.052912746,0.105790202
MAP3K8,0.078665776,6.42E-09,2.08E-07,0.052168588,0.105052277
RP11-701P16.2,0.077223817,1.21E-08,3.83E-07,0.050721655,0.103617297
CLEC10A,0.076797558,1.45E-08,4.55E-07,0.050293947,0.10319308
SERPINA1,0.076627846,1.56E-08,4.78E-07,0.05012366,0.103024178
CRIP1,0.07547701,2.56E-08,7.64E-07,0.048968971,0.101878797
PRELID1,0.075338717,2.71E-08,8.01E-07,0.04883022,0.101741155
ARHGEF40,0.073876247,5.02E-08,1.43E-06,0.047362965,0.100285505
LY96,0.072748461,7.99E-08,2.24E-06,0.046231569,0.099162901
EGR1,0.072236697,9.86E-08,2.73E-06,0.045718189,0.098653466
FAM26F,0.072060683,1.06E-07,2.90E-06,0.045541622,0.098478251
MAP3K7CL,0.071634887,1.26E-07,3.41E-06,0.045114496,0.098054378
TGIF1,0.070565467,1.93E-07,5.08E-06,0.044041778,0.096989746
CD14,0.070276229,2.17E-07,5.59E-06,0.043751659,0.096701794
HMOX1,0.069403552,3.06E-07,7.67E-06,0.042876349,0.095832966
MARCKS,0.06917721,3.34E-07,8.15E-06,0.042649331,0.095607616
BACH1,0.068892323,3.74E-07,9.02E-06,0.042363597,0.095323973
VAMP5,0.068628756,4.14E-07,9.90E-06,0.042099251,0.095061554
MCL1,0.068337945,4.64E-07,1.10E-05,0.041807583,0.094772005
KLF2,0.068232115,4.83E-07,1.13E-05,0.041701443,0.094666633
CHMP1B,0.067805858,5.69E-07,1.30E-05,0.041273942,0.094242216
C5AR1,0.067486294,6.43E-07,1.46E-05,0.040953451,0.093924024
JUND,0.066861875,8.16E-07,1.82E-05,0.040327239,0.093302272
ZEB2,0.066836102,8.24E-07,1.82E-05,0.040301392,0.093276609
LPAR6,0.066806237,8.33E-07,1.83E-05,0.040271441,0.09324687
CCL3,0.06668815,8.71E-07,1.88E-05,0.040153018,0.093129285
SECTM1,0.066424174,9.62E-07,2.06E-05,0.039888292,0.092866428
MARCO,0.066143713,1.07E-06,2.27E-05,0.039607039,0.092587151
CECR1,0.064961402,1.66E-06,3.49E-05,0.038421433,0.091409788
TNFRSF1B,0.064438183,2.01E-06,4.16E-05,0.037896779,0.090888734
SLC43A2,0.06274718,3.71E-06,7.33E-05,0.03620124,0.089204632
RP11-347P5.1,0.062352691,4.26E-06,8.31E-05,0.035805715,0.088811731
CDKN1A,0.062296735,4.35E-06,8.41E-05,0.035749613,0.088756
NR4A1,0.062152746,4.58E-06,8.79E-05,0.035605248,0.088612588
C1QA,0.061902123,5.00E-06,9.53E-05,0.035353973,0.088362967
PLD3,0.061689815,5.39E-06,0.000101939,0.035141116,0.088151505
RNF144B,0.061094637,6.63E-06,0.000124629,0.034544413,0.087558687
CFP,0.060917855,7.05E-06,0.000131589,0.034367181,0.087382602
JMJD1C,0.059572625,1.12E-05,0.000205997,0.033018583,0.086042624
PLIN2,0.059532227,1.14E-05,0.000207395,0.032978086,0.086002382
RP11-561P12.5,0.059490284,1.15E-05,0.000208432,0.032936039,0.085960601
AC074289.1,0.059374598,1.20E-05,0.000214329,0.032820068,0.085845361
TXNIP,0.059234723,1.26E-05,0.000223208,0.03267985,0.085706025
FGD4,0.058396854,1.66E-05,0.000289925,0.031839948,0.084871364
LINC00877,0.058011743,1.89E-05,0.000323156,0.031453915,0.084487715
CD52,0.057842002,2.00E-05,0.000339649,0.03128377,0.084318615
TREM1,0.057528953,2.22E-05,0.000374213,0.030969979,0.084006746
ARRDC4,0.057396889,2.32E-05,0.000388339,0.030837605,0.083875179
SLC11A1,0.057363973,2.34E-05,0.000390076,0.030804612,0.083842386
C9orf72,0.057312328,2.38E-05,0.000394251,0.030752845,0.083790935
DPYD,0.057216875,2.46E-05,0.000401732,0.030657169,0.083695839
CEBPD,0.057148832,2.51E-05,0.000408249,0.030588966,0.083628051
TIMP1,0.056968306,2.67E-05,0.000430403,0.030408019,0.083448199
MPEG1,0.056825282,2.79E-05,0.00044746,0.030264663,0.083305708
TRMT1,0.056811642,2.81E-05,0.00044746,0.030250991,0.083292119
SKIL,0.056408512,3.20E-05,0.00050388,0.02984693,0.082890485
UACA,0.056205864,3.42E-05,0.000531585,0.029643818,0.082688586
AMICA1,0.055829771,3.85E-05,0.000596345,0.029266868,0.082313876
CHST15,0.055732722,3.98E-05,0.000611564,0.029169599,0.082217184
DAB2,0.055568531,4.19E-05,0.000640747,0.029005037,0.082053594
METTL7A,0.055305395,4.56E-05,0.000692698,0.02874131,0.081791418
CD68,0.054897597,5.18E-05,0.00077927,0.028332604,0.081385101
RGS2,0.054897042,5.19E-05,0.00077927,0.028332048,0.081384548
MAN1A1,0.054818316,5.32E-05,0.000794314,0.028253147,0.081306107
ATP2B1,0.054763345,5.41E-05,0.000803618,0.028198054,0.081251334
CFD,0.054275531,6.30E-05,0.000925943,0.027709168,0.080765277
ZFAND5,0.053361711,8.36E-05,0.001208713,0.026793374,0.079854713
GIMAP4,0.053282864,8.57E-05,0.00122489,0.026714359,0.079776146
CD83,0.05279017,9.96E-05,0.001393721,0.026220621,0.079285186
PELI1,0.052695327,0.000102543,0.001419417,0.026125579,0.079190676
CSF3R,0.052540258,0.000107486,0.001470494,0.025970185,0.07903615
PFKFB3,0.052527232,0.000107911,0.001470494,0.025957132,0.079023169
C3AR1,0.052216091,0.000118552,0.001607172,0.025645343,0.078713114
VMP1,0.052161837,0.000120506,0.001625283,0.025590976,0.078659048
SGK1,0.052090641,0.000123116,0.001652015,0.025519633,0.078588099
HERPUD1,0.052018216,0.000125826,0.001679805,0.025447058,0.078515926
MS4A14,0.051693868,0.000138665,0.001832612,0.025122043,0.078192699
FCGR3A,0.051527686,0.000145712,0.001906585,0.024955522,0.07802709
SOCS3,0.051466618,0.000148386,0.001931952,0.02489433,0.077966233
IRS2,0.051254564,0.000158031,0.002037364,0.024681845,0.077754906
IFRD1,0.051085077,0.000166162,0.002121383,0.024512016,0.077586
TNFAIP2,0.050692847,0.00018651,0.002355154,0.024119001,0.077195107
OGFRL1,0.050681024,0.000187159,0.002355154,0.024107154,0.077183324
CYP27A1,0.050440898,0.000200793,0.00251469,0.023866551,0.076944012
RCBTB2,0.050133025,0.00021964,0.002737692,0.023558071,0.076637179
CSF2RB,0.049893239,0.000235456,0.002920986,0.023317816,0.076398199
ALDH1A1,0.049554724,0.00025961,0.003190532,0.022978644,0.076060817
IL10,0.049536244,0.000260993,0.003192614,0.022960128,0.076042398
ARHGAP24,0.049391627,0.000272059,0.003282178,0.022815232,0.075898263
MRVI1,0.048832471,0.000319115,0.003763553,0.022255009,0.075340961
HIST2H2AA3,0.048488943,0.000351694,0.004092717,0.021910834,0.074998564
PDP1,0.048387395,0.000361904,0.004192983,0.021809096,0.074897349
DDIT4,0.048061672,0.000396555,0.004554317,0.021482766,0.07457269
CD9,0.04780065,0.000426533,0.004876277,0.021221262,0.074312516
GIMAP6,0.0477041,0.000438148,0.004966942,0.021124535,0.074216279
GADD45B,0.04758347,0.000453075,0.005092256,0.021003685,0.07409604
DDX60L,0.047461343,0.00046867,0.00524511,0.020881334,0.073974307
SDCBP,0.047157616,0.000509649,0.005679563,0.020577057,0.073671557
FCN1,0.04705511,0.000524217,0.005817256,0.020474367,0.073569381
CTA-384D8.34,0.046956601,0.000538581,0.005951544,0.020375681,0.073471187
RHOQ,0.046914947,0.000544764,0.00596971,0.020333951,0.073429666
RP11-386I14.4,0.046640853,0.000587131,0.006354542,0.020059369,0.073156447
RNF217,0.046589146,0.000595459,0.006418268,0.02000757,0.073104904
TCN2,0.046536451,0.00060406,0.006484395,0.019954781,0.073052377
NLRP3,0.046493963,0.000611078,0.00653307,0.019912219,0.073010024
MSR1,0.046119173,0.000676358,0.007172672,0.019536769,0.072636421
LHFPL2,0.045818402,0.000733372,0.007715074,0.019235474,0.072336596
PLCB1,0.045773918,0.000742174,0.007771806,0.019190913,0.072292251
GPR183,0.045761365,0.000744675,0.007771806,0.019178338,0.072279738
RNF149,0.045265409,0.000849999,0.00883596,0.018681531,0.071785331
NRG1,0.045060311,0.000897463,0.00929263,0.018476085,0.07158087
TBC1D9,0.04481785,0.000956737,0.009867526,0.018233215,0.071339159
P2RY13,0.044692868,0.000988688,0.010117702,0.018108024,0.071214563
ADAMTS2,0.04465692,0.000998059,0.010134731,0.018072015,0.071178725
ANXA1,0.044613887,0.001009385,0.010210321,0.01802891,0.071135824
DMXL2,0.044187146,0.001128319,0.011369647,0.017601463,0.070710392
MOB1B,0.044152461,0.001138534,0.011428791,0.01756672,0.070675812
RTN1,0.043938549,0.001203443,0.011986474,0.017352458,0.070462552
SEC14L1,0.043924695,0.001207763,0.011986474,0.017338581,0.07044874
ADAM17,0.043795345,0.001248789,0.012336058,0.017209021,0.070319783
CH25H,0.043784247,0.001252368,0.012336058,0.017197905,0.070308719
PLXNC1,0.043643402,0.001298622,0.012696565,0.017056831,0.0701683
MIR22HG,0.043601039,0.00131284,0.01278803,0.017014399,0.070126065
PLEKHO1,0.043500662,0.001347102,0.013025288,0.016913861,0.070025991
THBD,0.043481181,0.001353846,0.01304255,0.016894349,0.070006569
RP11-545E17.3,0.043100842,0.001491921,0.014216493,0.016513402,0.069627373
CREB5,0.042681771,0.001658996,0.015694822,0.01609367,0.069209553
EXT1,0.042175137,0.001883898,0.017695189,0.01558625,0.068704419
BTG2,0.042086404,0.001926057,0.017962868,0.01549738,0.068615947
CCDC151,0.042037373,0.001949721,0.018119314,0.015448275,0.068567061
TMEM91,0.042017926,0.001959181,0.018143116,0.015428798,0.068547671
AP003733.1,0.041933091,0.002000943,0.018464838,0.015343833,0.068463084
RP11-290F20.3,0.041870244,0.002032405,0.018624478,0.01528089,0.068400422
PTEN,0.041786005,0.002075289,0.01895142,0.015196523,0.06831643
IER5,0.041703294,0.0021182,0.019122219,0.015113686,0.06823396
CD63,0.041680162,0.002130346,0.019122219,0.01509052,0.068210896
RIN2,0.041340829,0.002316012,0.020619151,0.014750676,0.067872551
NPL,0.041332703,0.002320634,0.020619151,0.014742538,0.067864448
PLAUR,0.040999256,0.002517758,0.022146166,0.014408597,0.067531967
TNFAIP3,0.040876531,0.002594083,0.022653349,0.014285691,0.067409595
RP11-504P24.8,0.040865163,0.002601259,0.022653349,0.014274306,0.067398259
HSPA6,0.040785068,0.002652335,0.023021915,0.014194093,0.067318394
NFKBIZ,0.040665985,0.002729967,0.02361781,0.014074836,0.067199654
HPSE,0.040488449,0.002849565,0.024411587,0.013897042,0.067022626
TPST1,0.040469735,0.002862447,0.024442325,0.013878301,0.067003965
CCNY,0.040120743,0.003112614,0.026407014,0.013528808,0.066655967
AQP9,0.039885719,0.003292145,0.027574338,0.01329345,0.066421609
CDC42EP2,0.039658131,0.003474933,0.028921122,0.01306554,0.066194662
C19orf52,0.039638882,0.003490809,0.028961598,0.013046265,0.066175468
IL8,0.039611912,0.003513163,0.029055404,0.013019257,0.066148574
TRIB1,0.039520093,0.003590249,0.02950736,0.012927309,0.066057012
ARRDC2,0.039490264,0.003615621,0.029623312,0.012897438,0.066027266
CDKN2B,0.03943793,0.003660528,0.029858439,0.012845032,0.06597508
TFRC,0.039430407,0.003667025,0.029858439,0.012837498,0.065967578
KLHL8,0.039297625,0.003783437,0.030629419,0.012704532,0.065835167
APOBEC3A,0.039295863,0.003785004,0.030629419,0.012702767,0.06583341
EVI5,0.039024608,0.004033405,0.032539434,0.012431139,0.065562911
PLCB3,0.038861999,0.004189315,0.033591158,0.012268307,0.065400753
CENPB,0.038821666,0.004228824,0.033804882,0.012227919,0.065360532
BIRC3,0.038677747,0.004372568,0.034848038,0.012083805,0.065217011
IPMK,0.038465142,0.004593024,0.036385792,0.011870914,0.065004991
IER3,0.038462383,0.004595949,0.036385792,0.011868152,0.065002241
EXTL3,0.038451956,0.004607022,0.036385792,0.01185771,0.064991842
MT2A,0.038424144,0.004636676,0.03651035,0.011829861,0.064964106
SSH2,0.038397745,0.004664982,0.036623587,0.011803427,0.06493778
KDM1B,0.038171258,0.004914333,0.038238742,0.011576639,0.064711914
FAR2,0.038075316,0.005023547,0.038858614,0.01148057,0.064616234
PPIF,0.037780785,0.005372662,0.040956817,0.011185652,0.064322505
HSP90AA1,0.037668729,0.005511136,0.041770285,0.01107345,0.064210752
RP11-805I24.1,0.03764786,0.005537278,0.041847822,0.011052554,0.064189939
RP11-206L10.2,0.037622929,0.005568655,0.041964359,0.011027591,0.064165076
PTAFR,0.037462648,0.005774233,0.043279838,0.010867103,0.064005228
ATP1B3,0.037461192,0.005776131,0.043279838,0.010865645,0.064003776
MAP3K2,0.037283504,0.00601208,0.044415084,0.010687729,0.063826567
MYO9B,0.037181355,0.006151618,0.045192056,0.01058545,0.063724692
TRPS1,0.037095698,0.006270868,0.045812175,0.010499684,0.063639265
SIAH2,0.036889002,0.006567236,0.0475808,0.010292728,0.063433121
CLEC12A,0.036606207,0.006993111,0.050527147,0.010009578,0.063151077
FAM65A,0.036450686,0.007237737,0.052008878,0.009853865,0.062995968
USP15,0.036288322,0.007501293,0.053609781,0.009691302,0.062834033
TMEM127,0.036122815,0.007778773,0.055143322,0.009525593,0.062668961
SGMS2,0.036002982,0.00798538,0.056304422,0.009405615,0.062549442
MAP3K3,0.035955502,0.008068591,0.056739025,0.009358077,0.062502086
DPEP2,0.035819467,0.008311312,0.058289998,0.009221879,0.062366407
SERPINB9,0.035776793,0.008388787,0.058583667,0.009179153,0.062323844
NUDT19,0.035754021,0.008430394,0.058655917,0.009156354,0.062301131
ITGAV,0.035713152,0.008505528,0.059022527,0.009115437,0.06226037
RP11-140K17.3,0.035434732,0.009033506,0.06252137,0.008836686,0.061982672
C11orf71,0.035323069,0.009253346,0.063874803,0.008724892,0.061871298
MAPK3,0.035117332,0.009670928,0.066408724,0.008518914,0.061666091
HECA,0.035095627,0.009715946,0.066544106,0.008497185,0.061644443
CLIP4,0.035074901,0.009759109,0.06656638,0.008476434,0.06162377
ZNF217,0.035057667,0.009795129,0.06656638,0.008459181,0.06160658
PNRC1,0.034991477,0.009934575,0.067340033,0.008392914,0.06154056
GAS7,0.034908675,0.010111506,0.067880917,0.008310016,0.06145797
PHC2,0.034871526,0.010191792,0.068204614,0.008272825,0.061420917
RP11-354P11.3,0.03485337,0.010231238,0.068294814,0.008254648,0.061402807
WDR74,0.034736256,0.010488956,0.069837858,0.0081374,0.061285992
AC137934.1,0.034691486,0.010588991,0.069972479,0.008092578,0.061241336
CCR1,0.034596608,0.010803795,0.070857808,0.007997593,0.0611467
GPR155,0.034537019,0.010940677,0.071577065,0.007937937,0.061087263
SLC2A6,0.034356841,0.011363983,0.073795743,0.007757555,0.060907541
JAK2,0.034314402,0.011465777,0.074273384,0.007715069,0.060865211
TNKS2,0.03415501,0.011855363,0.0764206,0.007555499,0.060706221
AMDHD2,0.03408328,0.012034481,0.07738554,0.00748369,0.060634672
UPP1,0.034046901,0.012126239,0.077671741,0.00744727,0.060598384
IL15,0.033999752,0.012246081,0.078172798,0.007400069,0.060551353
MAP3K5,0.033825661,0.012697717,0.08066424,0.007225787,0.0603777
CTSO,0.033796613,0.012774494,0.080956433,0.007196707,0.060348724
IKBKE,0.033739262,0.012927283,0.081727775,0.007139294,0.060291517
PIGQ,0.033669822,0.013114442,0.082712186,0.007069778,0.06022225
ZSWIM6,0.033611245,0.013274178,0.083519349,0.007011138,0.060163819
TMEM255B,0.033540702,0.013468829,0.084541814,0.006940518,0.060093451
C9orf91,0.033374435,0.013937614,0.086862381,0.006774073,0.059927598
FAM110A,0.03331694,0.014103037,0.087685548,0.006716517,0.059870246
CDKN1C,0.033269447,0.014240988,0.088334433,0.006668973,0.05982287
GIMAP5,0.033059904,0.014863943,0.091765658,0.006459209,0.059613845
ACVR2A,0.032936947,0.015240554,0.092999203,0.006336123,0.05949119
RP1-187B23.1,0.032776462,0.015744731,0.095738293,0.006175471,0.059331099
C1QC,0.032770972,0.015762236,0.095738293,0.006169975,0.059325622
PLA2G7,0.032749336,0.015831385,0.095936736,0.006148316,0.059304039
ZNF331,0.032671385,0.016082732,0.097012812,0.006070285,0.059226278
AC016629.8,0.032433532,0.016871476,0.100616737,0.005832187,0.058989005
RNU12,0.032374427,0.017072661,0.101356884,0.005773022,0.058930043
RP11-156E8.1,0.032183833,0.017735823,0.104351708,0.005582236,0.058739911
NBPF10,0.032113893,0.017984773,0.105580254,0.005512226,0.05867014
ARHGEF3,0.032038841,0.018255319,0.106692198,0.005437099,0.05859527
SH3TC1,0.032024941,0.018305816,0.106750105,0.005423185,0.058581403
TLR1,0.031935655,0.018633098,0.108418248,0.00533381,0.058492331
GAB3,0.031892389,0.018793523,0.109110298,0.005290501,0.058449169
RAB13,0.03187649,0.018852777,0.109213224,0.005274586,0.058433308
C15orf39,0.031851148,0.018947563,0.109460998,0.005249219,0.058408027
BCL2A1,0.031800036,0.01914,0.109908734,0.005198057,0.058357038
CYBB,0.031749602,0.019331559,0.110163071,0.005147574,0.058306725
ARIH1,0.031746267,0.019344288,0.110163071,0.005144235,0.058303397
TUBA1B,0.031736684,0.019380896,0.110163071,0.005134642,0.058293837
ST8SIA4,0.031733328,0.019393727,0.110163071,0.005131284,0.05829049
BTBD3,0.031581789,0.019981058,0.112527159,0.004979596,0.058139313
SOD2,0.031566841,0.020039824,0.112616962,0.004964634,0.058124401
UBC,0.031530765,0.020182278,0.113162306,0.004928523,0.058088411
E2F3,0.031494606,0.020325943,0.113264571,0.004892329,0.058052338
TSPYL1,0.031413098,0.020653063,0.113883045,0.004810742,0.057971024
AC093495.4,0.03141266,0.020654834,0.113883045,0.004810303,0.057970586
E4F1,0.031381972,0.02077919,0.114329017,0.004779585,0.057939971
NETO2,0.031210798,0.021484862,0.11771914,0.004608247,0.057769203
WARS,0.031173849,0.021639891,0.118228971,0.004571264,0.057732342
KIAA1551,0.031132681,0.021813771,0.118533507,0.004530057,0.057691271
KCNE1,0.031096268,0.021968582,0.118690394,0.004493609,0.057654944
EVA1B,0.031094052,0.021978031,0.118690394,0.004491391,0.057652733
TIRAP,0.031027833,0.022262117,0.119978214,0.004425109,0.05758667
LFNG,0.0308605,0.022994249,0.12305599,0.004257619,0.05741973
KCNJ2,0.030854618,0.02302036,0.12305599,0.004251731,0.057413862
FKBP5,0.030739848,0.023535026,0.125551964,0.004136854,0.057299361
HHEX,0.030678611,0.023813693,0.126781402,0.004075561,0.057238268
ZNF467,0.030552647,0.024395921,0.129122208,0.003949481,0.057112597
CALR,0.030545376,0.024429901,0.129122208,0.003942203,0.057105344
NFYC-AS1,0.03054524,0.024430538,0.129122208,0.003942067,0.057105208
TCEA2,0.030453741,0.024861685,0.131034532,0.003850484,0.057013922
TNFRSF8,0.030281426,0.025691547,0.134025381,0.003678012,0.056842006
RXRA,0.030274672,0.025724553,0.134025381,0.003671253,0.056835269
RNF169,0.030272555,0.025734911,0.134025381,0.003669133,0.056833156
FAM210B,0.030205246,0.026065996,0.13504837,0.003601763,0.056766003
PPP2CB,0.030177612,0.026202985,0.13539067,0.003574105,0.056738433
GBP1,0.030032299,0.026933625,0.138161008,0.003428662,0.056593455
HS6ST1,0.030029224,0.026949277,0.138161008,0.003425584,0.056590387
ID2,0.030003789,0.027079024,0.138556097,0.003400126,0.05656501
TPK1,0.029937744,0.02741844,0.139884743,0.003334023,0.056499118
HSPBAP1,0.029876267,0.027737677,0.140920963,0.003272491,0.056437781
POLI,0.029865393,0.027794474,0.140920963,0.003261608,0.056426932
RABGAP1L,0.029771879,0.028287079,0.142519193,0.003168011,0.056333632
APOBEC3B,0.029585998,0.029288605,0.146721964,0.002981968,0.056148176
GAB2,0.029486094,0.029839376,0.148350774,0.002881978,0.0560485
CTNS,0.029412665,0.030249853,0.149385281,0.002808485,0.055975237
MOGS,0.02934405,0.030637786,0.150893966,0.002739812,0.055906778
INSIG1,0.029325557,0.030743069,0.151129477,0.002721304,0.055888328
SLC44A2,0.029242295,0.03122095,0.152907076,0.00263797,0.055805254
RP11-403P17.3,0.029190028,0.031524178,0.153819272,0.002585659,0.055753105
IFI44,0.029057679,0.032303318,0.157329122,0.002453199,0.055621054
ASGR1,0.028931886,0.033059093,0.16071241,0.002327301,0.055495544
FOLR2,0.028830732,0.033677762,0.163116969,0.002226063,0.055394617
RFX3,0.028806073,0.03383007,0.163553463,0.002201384,0.055370013
SLC35A1,0.028770922,0.034048204,0.164306012,0.002166203,0.055334941
KLF3,0.028742642,0.034224569,0.164854608,0.0021379,0.055306724
ADAMTSL4,0.028671606,0.03467102,0.166395587,0.002066806,0.055235847
ENTPD3-AS1,0.028653149,0.034787829,0.166652079,0.002048334,0.055217431
PNPLA8,0.028554776,0.035416097,0.16904598,0.00194988,0.055119277
PPM1F,0.028377716,0.0365713,0.173614657,0.001772677,0.05494261
ARRB1,0.028327971,0.036901572,0.1745524,0.001722892,0.054892975
CMTM7,0.02830572,0.037050123,0.174607469,0.001700624,0.054870773
PRMT10,0.028296416,0.037112386,0.174607469,0.001691313,0.05486149
B9D2,0.028248627,0.037433614,0.175490918,0.001643485,0.054813806
KIAA0232,0.028140037,0.038172335,0.178635661,0.001534809,0.054705456
FAM168A,0.028067085,0.038675545,0.1805354,0.001461799,0.054632664
HBB,0.028016022,0.03903111,0.181530288,0.001410696,0.054581713
GPR157,0.028001034,0.039135997,0.181530288,0.001395697,0.054566759
AC115618.1,0.027977325,0.039302414,0.181632776,0.001371969,0.054543101
RASGEF1B,0.027957366,0.039442971,0.181632776,0.001351994,0.054523186
AC005082.12,0.027957121,0.039444699,0.181632776,0.001351749,0.054522941
PHRF1,0.027955345,0.039457221,0.181632776,0.001349973,0.05452117
ZC3H7A,0.027939031,0.039572464,0.181632776,0.001333645,0.054504891
SNX27,0.027895072,0.039884404,0.182611773,0.001289652,0.054461029
RUNDC1,0.027889425,0.039924627,0.182611773,0.001284001,0.054455394
TBC1D14,0.027807358,0.040513074,0.184466411,0.00120187,0.054373507
GPER1,0.027803554,0.040540527,0.184466411,0.001198063,0.054369711
BTBD11,0.027735445,0.041034737,0.185751048,0.001129902,0.054301751
PPP1R9B,0.02764383,0.041707555,0.187213461,0.001038217,0.054210336
CHM,0.027389983,0.043620751,0.194764537,0.000784177,0.053957039
GABARAPL1,0.027357727,0.043869077,0.194764537,0.000751898,0.053924853
LILRB3,0.027351832,0.04391459,0.194764537,0.000745998,0.053918971
RAB20,0.02731525,0.044197924,0.195691143,0.000709388,0.053882467
NDOR1,0.027291244,0.044384685,0.196187769,0.000685364,0.053858513
MANBAL,0.027274309,0.044516835,0.196441737,0.000668417,0.053841615
RP11-490O6.2,0.027257695,0.044646804,0.196685252,0.000651791,0.053825036
ANKRD13C,0.027206884,0.045046275,0.198113218,0.000600943,0.053774335
GABARAP,0.026958319,0.047044164,0.206210252,0.000352195,0.053526304
PRKAG2,0.026884911,0.047648263,0.208510699,0.000278733,0.053453052
TNFSF10,0.02685522,0.047894438,0.208892824,0.000249021,0.053423425
CDYL2,0.026824651,0.04814902,0.209655501,0.000218429,0.053392921
ZP3,0.026795804,0.048390294,0.210357806,0.000189562,0.053364135
C5orf22,0.02669811,0.049214957,0.212887067,9.18E-05,0.053266649
RP6-109B7.3,0.02664849,0.049638305,0.213664061,4.21E-05,0.053217135
UEVLD,0.026588203,0.050156775,0.214840907,-1.82E-05,0.053156975
ENTHD2,0.0265662,0.050347125,0.215305593,-4.02E-05,0.053135019
NBPF9,0.026520223,0.050746826,0.216662586,-8.62E-05,0.05308914
CCR2,0.026447869,0.05138123,0.219015614,-0.00015862,0.053016939
JAG1,0.026428684,0.051550549,0.219381786,-0.000177818,0.052997795
XYLT2,0.026396709,0.051833798,0.220230838,-0.000209816,0.052965887
ITGAX,0.026248461,0.053164072,0.224452062,-0.000358166,0.052817951
RP11-293M10.5,0.026247952,0.053168682,0.224452062,-0.000358675,0.052817444
C1QB,0.026148101,0.054080718,0.226265677,-0.000458595,0.052717802
MOB3C,0.02614408,0.054117716,0.226265677,-0.000462618,0.05271379
SLC30A1,0.026133699,0.054213339,0.226265677,-0.000473007,0.05270343
NHS,0.02612576,0.054286556,0.226265677,-0.000480951,0.052695508
BACE1,0.026087462,0.054640939,0.226904454,-0.000519276,0.05265729
TMEM260,0.026084649,0.054667041,0.226904454,-0.00052209,0.052654483
GS1-124K5.11,0.026081246,0.05469864,0.226904454,-0.000525496,0.052651087
CLMN,0.026033013,0.055148082,0.228157922,-0.000573761,0.052602955
ATG7,0.026030208,0.055174311,0.228157922,-0.000576568,0.052600156
NRGN,0.025992769,0.055525437,0.228532802,-0.000614033,0.052562795
IL1B,0.025957683,0.055856175,0.229003791,-0.000649142,0.052527783
CHST13,0.025952909,0.055901306,0.229003791,-0.000653919,0.052523018
FAM168B,0.02589628,0.056438943,0.230846689,-0.000710586,0.052466508
RIN3,0.025866527,0.05672314,0.231338036,-0.000740359,0.052436817
HEATR3,0.025865289,0.056734994,0.231338036,-0.000741598,0.052435581
HDHD1,0.025853521,0.056847747,0.23143897,-0.000753374,0.052423838
TYSND1,0.025800745,0.057355717,0.233019583,-0.000806186,0.052371171
C7orf43,0.025729693,0.058045535,0.235223048,-0.000877285,0.052300266
EML3,0.025657386,0.058754602,0.237415436,-0.000949639,0.052228109
ANKRD37,0.025656119,0.058767091,0.237415436,-0.000950907,0.052226845
RP11-796E2.4,0.025538009,0.059940981,0.241416202,-0.001069095,0.052108979
ATG4D,0.025525192,0.060069531,0.241564015,-0.00108192,0.052096188
ACSL4,0.025510042,0.060221767,0.241806485,-0.001097079,0.05208107
JADE2,0.025476549,0.060559479,0.242791812,-0.001130595,0.052047646
UBB,0.025427619,0.061055648,0.244408455,-0.001179556,0.051998817
PGGT1B,0.025322356,0.062134487,0.248349089,-0.001284887,0.05189377
NBR1,0.025309738,0.062264857,0.248492526,-0.001297513,0.051881178
PTGS2,0.025267023,0.06270788,0.249479489,-0.001340255,0.051838551
TMEM160,0.025266042,0.06271809,0.249479489,-0.001341237,0.051837571
IGLL5,0.025258486,0.062796738,0.249479489,-0.001348798,0.051830031
CLASP2,0.02515925,0.063837253,0.252849359,-0.001448096,0.051730998
SDC2,0.025082174,0.064655205,0.255704046,-0.001525221,0.05165408
FEM1B,0.025012261,0.065404598,0.258279418,-0.001595178,0.051584309
TMEM150B,0.024829738,0.067394844,0.264187909,-0.001777813,0.051402158
PLCL2,0.02482806,0.067413376,0.264187909,-0.001779493,0.051400482
TAF13,0.024817061,0.067534904,0.264187909,-0.001790498,0.051389506
ENGASE,0.024810818,0.067603978,0.264187909,-0.001796745,0.051383275
ALKBH1,0.02477679,0.067981434,0.265268801,-0.001830794,0.051349316
PAQR7,0.024711347,0.068712237,0.267327194,-0.001896277,0.051284006
PTGES2,0.024699305,0.068847408,0.267457434,-0.001908326,0.051271988
TM6SF1,0.024649922,0.069404034,0.269222136,-0.001957739,0.051222705
RP11-481A20.11,0.024602787,0.069938752,0.270896784,-0.002004902,0.051175665
PWWP2A,0.024561741,0.070407149,0.272310003,-0.002045973,0.051134702
TBCEL,0.024475463,0.071400101,0.274937431,-0.002132303,0.051048597
MDM1,0.024451079,0.071682797,0.274993011,-0.002156701,0.051024262
CXCR4,0.024447169,0.071728215,0.274993011,-0.002160613,0.05102036
SECISBP2,0.024254086,0.074000427,0.281651408,-0.00235381,0.050827663
ARMC5,0.024228473,0.074306215,0.28240657,-0.002379438,0.050802101
