,4.0_3_corr,4.0_3_pval,4.0_3_qval,4.0_3_ci_low,4.0_3_ci_high
PSMD5,-0.034809235,0.04718645,0.119987569,-0.069103617,-0.000432678
KRI1,-0.035004648,0.045958606,0.117350616,-0.069298332,-0.00062833
ZBTB41,-0.035012583,0.045909321,0.117338693,-0.069306238,-0.000636275
FBXO30,-0.035191754,0.044808278,0.114971484,-0.069484766,-0.000815666
RP11-154H23.3,-0.035201923,0.04474646,0.114924989,-0.069494899,-0.000825848
PTDSS2,-0.035342919,0.043896722,0.112852765,-0.069635388,-0.00096702
RALGAPA2,-0.035441792,0.043309005,0.111559925,-0.069733904,-0.001066017
SUN2,-0.035571638,0.042547288,0.109920793,-0.06986328,-0.001196026
KIAA0368,-0.03566697,0.04199527,0.108601337,-0.069958267,-0.001291479
RGL2,-0.035732268,0.041620672,0.10773855,-0.070023328,-0.00135686
ZFAND2A,-0.035757415,0.041477167,0.107472857,-0.070048383,-0.001382039
KBTBD7,-0.035868018,0.040850946,0.105954624,-0.070158584,-0.001492785
ZNF248,-0.036116805,0.039471568,0.102579273,-0.070406463,-0.001741893
INPP5A,-0.036283671,0.038568697,0.100431359,-0.070572718,-0.001908978
TMEM260,-0.036290658,0.038531276,0.100431359,-0.07057968,-0.001915974
TBC1D10B,-0.036455885,0.037655345,0.098540853,-0.070744299,-0.002081419
CMTM4,-0.036579646,0.037010382,0.097046166,-0.070867604,-0.002205345
AC005076.5,-0.036579968,0.037008717,0.097046166,-0.070867925,-0.002205668
WDR81,-0.036621855,0.036792577,0.096667808,-0.070909658,-0.002247611
PRLR,-0.036641259,0.036692815,0.096502104,-0.07092899,-0.002267041
P2RY8,-0.036666676,0.036562492,0.096255609,-0.070954313,-0.002292491
RP11-658F2.8,-0.036928043,0.035245031,0.093253954,-0.071214712,-0.002554211
ZNF169,-0.036970399,0.035035388,0.092886159,-0.07125691,-0.002596625
MFGE8,-0.03703521,0.034716663,0.092134029,-0.07132148,-0.002661524
IPO8,-0.03709272,0.034435918,0.091573775,-0.071378776,-0.002719113
ZBTB6,-0.037369099,0.033113618,0.088504894,-0.071654124,-0.002995873
PTBP2,-0.037524077,0.032391328,0.086662455,-0.071808521,-0.003151068
IFLTD1,-0.03755948,0.032228238,0.086313916,-0.071843791,-0.00318652
NUP85,-0.037569648,0.032181527,0.086276672,-0.07185392,-0.003196702
ZC3H6,-0.037610105,0.031996242,0.085867467,-0.071894226,-0.003237216
LIX1L,-0.037928824,0.030568288,0.082371514,-0.072211742,-0.003556387
WSB2,-0.037947524,0.030486231,0.082319083,-0.072230372,-0.003575114
VPS54,-0.038005504,0.030233019,0.081803334,-0.072288132,-0.003633176
RP11-260M2.1,-0.038086588,0.029881931,0.08093664,-0.07236891,-0.003714377
FUT7,-0.038154379,0.0295911,0.080314337,-0.072436443,-0.003782265
PPP3CB,-0.038246278,0.029200725,0.079583323,-0.072527993,-0.003874297
RNF169,-0.038265448,0.029119855,0.079445247,-0.072547089,-0.003893495
C11orf68,-0.038334014,0.028832173,0.078823924,-0.072615395,-0.003962161
CAPN3,-0.038424849,0.028454831,0.077954382,-0.072705883,-0.004053128
ORAI1,-0.038444019,0.028375741,0.077899998,-0.07272498,-0.004072327
CTAGE5,-0.038484215,0.028210519,0.077608436,-0.072765023,-0.004112581
PEX19,-0.038569219,0.027863842,0.076896018,-0.072849702,-0.00419771
AAED1,-0.038580002,0.02782013,0.07685603,-0.072860444,-0.004208509
TBC1D17,-0.038621242,0.027653491,0.076556507,-0.072901526,-0.00424981
