,4.0_2_corr,4.0_2_pval,4.0_2_qval,4.0_2_ci_low,4.0_2_ci_high
MT-ND4,0.1810684203563761,1.9437551501804591e-41,5.112076044974608e-38,0.15520977806835903,0.20667910531811734
S100A4,0.17972503933258155,7.735828633172511e-41,1.0172614652621854e-37,0.15385436811588335,0.20534946961738773
RPL36,0.17342653179821454,4.3348503318463226e-38,3.8002187909186093e-35,0.14750076044996244,0.19911414599532604
MT-ND1,0.1369894902819989,3.219683825221649e-24,2.1169421150832345e-21,0.11078690876417924,0.16300175942433515
MT-ND2,0.13017773644990932,5.31325249354607e-22,2.7947708116052326e-19,0.10393133165742688,0.15624295689793527
LGALS1,0.1270511548677951,5.062452781911347e-21,2.219041802737807e-18,0.10078547016003923,0.1531398623106747
TYROBP,0.12339650938000551,6.574922870290877e-20,2.4702924498378582e-17,0.09710895411302062,0.14951201836260444
MT-ND3,0.11919063002953834,1.144030484712376e-18,3.7610002184919363e-16,0.09287879314181025,0.14533611264812105
MT-ATP6,0.11432690478469335,2.7457625894156524e-17,8.02372845573685e-15,0.08798817240278752,0.14050588748222761
MMP9,0.11366067693097177,4.199539485021891e-17,1.1044788845607572e-14,0.08731835929767129,0.13984415137851136
MT-ND4L,0.11111092612813622,2.0865149653597278e-16,4.9886675989964403e-14,0.08475510721202834,0.13731137509447097
GAPDH,0.10604630529536986,4.521485599701367e-15,9.909589272678829e-13,0.07966470290957403,0.13227945473921915
VIM,0.09079685733474704,2.0077675605122564e-11,4.061868218574796e-09,0.06434592565953692,0.1171202979787721
MTRNR2L2,0.08174437679502489,1.6019001808199194e-09,3.0092839111117056e-07,0.05525818203404512,0.10811561078693731
CST3,0.08134936264368024,1.919564756386323e-09,3.3656368728640193e-07,0.05486172903743819,0.10772258359205775
PTMS,0.07764630661046952,1.0042212502109868e-08,1.6506886800343096e-06,0.051145590635936766,0.10403775335866583
AREL1,0.06874546621258087,3.958316464762341e-07,5.783540167958309e-05,0.0422163057171035,0.09517775662410584
RIPK3,0.05639626127445081,3.212245073875559e-05,0.0040229545449012956,0.029834651193701857,0.0828782793811452
HIST1H2AC,0.05594294156132098,3.717325872649629e-05,0.0044438941113947835,0.0293802953580786,0.08242663152939264
ANKRD52,0.055603086481105964,4.144487795898526e-05,0.004739131697049184,0.02903967069305642,0.08208802271328702
CKB,0.05505585592636702,4.931549321547494e-05,0.0052831646047026845,0.028491213926181622,0.08154278602837504
TMEM63B,0.05499835463622874,5.022019586219282e-05,0.0052831646047026845,0.028433584718085488,0.0814854933274347
RNF135,0.05473990193585138,5.4484307287474494e-05,0.005511297237156074,0.028174559241852526,0.08122797601729177
GPNMB,0.054420813531138756,6.022244156613677e-05,0.00586611190070147,0.027854768603275612,0.080910037576746
SPP1,0.05420293196568723,6.446429952354511e-05,0.005895137203539558,0.02763641065912158,0.08069293813851765
SDF4,0.054025465937939436,6.812665639833651e-05,0.005972436877587501,0.02745855849115521,0.08051610730139835
ZBTB48,0.05275387398253627,0.0001007338330437415,0.008541471191023654,0.026184248937853732,0.07924901787692563
TOP3B,0.05065504780336651,0.00018859045808471123,0.015030088023114865,0.02408112609552344,0.07715743605787956
MTRNR2L8,0.04994450065546765,0.00023198755937117906,0.0174322080327486,0.02336917762470094,0.07644928859413183
MTRNR2L12,0.04830868242621997,0.0003700080235189028,0.02600623872718625,0.021730235730961712,0.07481889326041843
MGRN1,0.04763778916810195,0.00044629603728459864,0.02934396445146236,0.021058102679498508,0.07415018309185184
ACSL6,0.04746725977345634,0.0004679026262476187,0.030014241634908227,0.020887261980521838,0.07398020480013624
LONP1,0.045375602270129475,0.0008254696030548749,0.04522885533404836,0.01879191239679668,0.07189518160844434
PLTP,0.04453621143851078,0.001030130729353458,0.054389032978078955,0.017951105570880296,0.07105838797891578
CTSD,0.043957244914779994,0.001197636611782552,0.061760476254668864,0.017371184281799398,0.07048119110949316
IFI27,0.043527868727574415,0.0013377348077944363,0.06638193480187486,0.01694111156833974,0.07005311587163063
IFFO2,0.04307644720147813,0.001501205049926804,0.07311424595013878,0.016488968362749688,0.0696030515542853
ARFGAP1,0.042722651399854386,0.001641971306922587,0.0771140095929715,0.016134614554574517,0.06925031189920099
NUPR1,0.042092542919696045,0.001923112018539518,0.08572516286032089,0.01550352880725393,0.06862206798310688
RNASE1,0.041839244958091604,0.002048090293402458,0.0883029093712863,0.015249843962465284,0.06836951363018544
C1QA,0.04135191908243772,0.002309716786442394,0.09193872351519711,0.014761783381371357,0.06788360883648085
RP11-295P9.3,0.04134317778799337,0.0023146772163970494,0.09193872351519711,0.014753029023992805,0.06787489291745358
ITPRIPL2,0.041320812380602166,0.0023274133680668717,0.09193872351519711,0.014730630212439135,0.06785259241696896
SCYL3,0.04066453124624531,0.0027309277340255454,0.10045323201061858,0.014073380760927356,0.06719820408079104
RGL4,0.04063568281877175,0.0027500504580853756,0.10045323201061858,0.014044490295945525,0.06716943833205814
ERCC2,0.03913335919627088,0.0039320922308291656,0.1325820841933424,0.012540038865488136,0.06567135936047412
CTC-425F1.4,0.03786743651609379,0.005267745076597989,0.16299023001709073,0.011272416667788955,0.06440892052424069
