,4.0_3_corr,4.0_3_pval,4.0_3_qval,4.0_3_ci_low,4.0_3_ci_high
CFD,0.2157143686436906,0.0006858736041562605,0.0987179505752739,0.09237767318907625,0.332531733921597
BCL2A1,0.2054252904331671,0.00124498060529198,0.14054226014871846,0.08169275984172922,0.3229216614856046
TNFRSF1B,0.17712817743830736,0.005548952716872828,0.2556553851737408,0.052452963773729,0.2963664156226475
CDKN1C,0.17173825293926237,0.00720565370703555,0.29912360576866814,0.046907613063634,0.2912872857553472
SLFN11,0.17163250408774045,0.007242153065872224,0.29912360576866814,0.04679889169811623,0.2911875671482885
APOBEC3B,0.17075845112623347,0.007550189624386859,0.3024042280901701,0.04590038305623403,0.29036325687491815
CLCN7,0.16692626227152565,0.009042597470281195,0.34199913417451566,0.04196335416375587,0.2867470629270922
KIAA0513,0.16586005171817508,0.009501795151455708,0.35408160167336417,0.040868664122098976,0.28574034002058707
ITGAL,0.1601488284988766,0.012329934430691804,0.406624865830588,0.03500999284451909,0.28034325761049694
TSC22D3,0.1565456397509182,0.01447308288654029,0.4527752103023839,0.03131819933117121,0.276934344973495
AQP9,0.15327284813331732,0.01669514078921669,0.49111430811492407,0.027967886296466737,0.2738353866065282
IL15,0.14826260925226084,0.020671573477891097,0.5443557974878671,0.02284441961078234,0.2690864103476457
MYO1G,0.14715139530825982,0.021656964021999615,0.5443557974878671,0.02170898491484738,0.26803234484467797
SDCBP,0.14710015907163773,0.02170336044706532,0.5443557974878671,0.021656639702482484,0.26798373664758207
DOK3,0.14554417530221167,0.023153814588157996,0.558778725394213,0.02006730517777399,0.2665072701231157
MMGT1,0.14438580188983124,0.024287131674758267,0.5698480709614578,0.01888451498486912,0.2654077256486911
RGS18,0.14413467168932162,0.024539023734273687,0.5704760196573351,0.01862813765921833,0.26516930777063896
ANKRD13D,0.14277608822671414,0.025940997933503747,0.5885992813620854,0.017241453999576477,0.2638792397373863
PTEN,0.14270572903774958,0.02601543785025792,0.5885992813620854,0.01716965268979875,0.26381241706700753
PLEC,0.14143168778868598,0.027395393470068502,0.6036515395926398,0.01586972194039802,0.2626022128083486
TECPR1,0.13681908760455913,0.03292729957280536,0.6675022169399103,0.011166937701092622,0.25821754026719995
CRIP1,0.13468621569569159,0.03578993966541653,0.6884795414892388,0.008994242355077838,0.25618836997621475
C11orf21,0.13398772170058096,0.03677203880346237,0.6949411692540752,0.008282964463427451,0.25552360435850574
SEC24B,0.13381154893310196,0.03702330617573013,0.6949411692540752,0.008103587451767771,0.25535592034567856
NR1D2,0.1333225000382734,0.037728425260273556,0.697838172332359,0.007605686093496109,0.2548903975858002
ATG16L2,0.13018276704808082,0.04253033202028096,0.738392328631591,0.004410603643893502,0.2519003614388584
MAP3K11,0.1301745636333415,0.04254352011847367,0.738392328631591,0.004402258975642334,0.2518925461032761
HGSNAT,0.1284103939418081,0.04546044580621095,0.767978464486257,0.0026081191157691706,0.25021146512374937
ZBTB11,0.12800802832899133,0.046148635413927254,0.7688085763594119,0.0021990314063348353,0.24982794721244228
RASGRP4,0.12761925739359778,0.04682181611576855,0.7704317015412825,0.0018038054880241121,0.24945735086372825
