,4.0_1_corr,4.0_1_pval,4.0_1_qval,4.0_1_ci_low,4.0_1_ci_high
ITPKC,0.5556977073842486,2.813737121145452e-22,7.130009864982575e-19,0.46217377097695145,0.636996066080141
LRRC42,0.40549485508959243,2.6511857039545095e-11,3.3590522869103634e-08,0.29468815376454816,0.5055418473270484
TXNRD2,0.34731850786582125,1.9754224258022288e-08,1.668573475660949e-05,0.23159673919272702,0.45334795305345266
RP11-536K7.3,0.33834760769773375,4.851974590395898e-08,3.0737259030158014e-05,0.22195379215083796,0.44523432591817796
RNASE2,0.32104251988616506,2.5247654166383205e-07,0.00012795511131523008,0.20341640829521812,0.42953319446021915
CD14,0.31265474897400564,5.403281048936499e-07,0.0002281985696334181,0.19446158516253786,0.4218991857140364
SLC40A1,0.3015895686871562,1.4203169692382325e-06,0.0005141547428642401,0.18267840759135828,0.41180461910342786
FAM174A,0.29956762373145474,1.6870583360219436e-06,0.0005343757279349506,0.18052894772146422,0.40995710722783035
ENTPD1,0.2934927812737644,2.8062663949587494e-06,0.0007478952136516823,0.17407782505140462,0.4044008866777629
ADORA3,0.2912917371467002,3.364274926007419e-06,0.0007478952136516823,0.17174297358210786,0.4023857277653673
EPHB6,0.29119599046856653,3.3907985927960087e-06,0.0007478952136516823,0.17164143668165133,0.4022980427587751
GNLY,0.29066434955474973,3.5417295042700034e-06,0.0007478952136516823,0.17107769130903658,0.40181112782218775
AACS,0.2881581753632495,4.3434311765689785e-06,0.0008466349693404456,0.1684212297308876,0.3995149466981313
CD27,0.28388802390227125,6.120418769746255e-06,0.0011077957973240722,0.1638990135063209,0.39559937124586714
HBB,0.2804515768950947,8.031463753935505e-06,0.0013283035124848333,0.16026337349987793,0.3924453209638488
PIP5K1B,0.2798992118746728,8.387078216163114e-06,0.0013283035124848333,0.15967929479809265,0.39193810178833505
RP11-709D24.5,0.2782896392859269,9.510405103520508e-06,0.0014176097960188804,0.15797778949799493,0.39045969411700854
C1QA,0.2774674808451592,1.013781427107115e-05,0.0014271789646052384,0.15710894806009923,0.38970431050333093
C1QC,0.27283539291836517,1.4472012715499167e-05,0.001930109485319731,0.15221732484003653,0.3854456115854413
RP11-156E8.1,0.2579389590629512,4.345293033340743e-05,0.0055054862732427205,0.13652620271579885,0.37171736807348255
ZNF234,0.25679015083207496,4.71648833829235e-05,0.005691229261539436,0.13531863340422962,0.37065657946285585
PDK4,0.2506244142142435,7.273469582445417e-05,0.00837771450996213,0.12884368194570586,0.36495817005080883
MAF,0.24288665752677202,0.0001232788441398362,0.012694341868359908,0.12073253862434466,0.35779474928724614
TRIM59,0.24138527665917037,0.00013629073371296973,0.013283104585717896,0.11916059560367886,0.35640324016436115
ZBTB47,0.2397498850635978,0.00015191807358397422,0.014257792535621877,0.11744904052676766,0.3548869464831988
RP11-159G9.5,0.2268362238555644,0.00034844302375240975,0.02943182073962021,0.10395943621362332,0.34289241321551617
FAM198B,0.22539011393047167,0.00038126081719028844,0.030343985482427862,0.10245163997859653,0.34154686963760883
TCN2,0.22530867485336156,0.00038319160830216717,0.030343985482427862,0.10236674377681894,0.341471079886493
CCL5,0.22115364528287104,0.0004946225951383977,0.03798101988123333,0.09803770671189964,0.3376022737637268
CTB-83J4.2,0.21607169158342227,0.0006714699506145754,0.04786053960960999,0.09274925389054503,0.33286504078807566
PARG,0.2158155939764888,0.0006817645710973884,0.04786053960960999,0.09248293408873363,0.33262615874950385
CST3,0.21538884310492526,0.0006992429060277489,0.04786053960960999,0.09203918855607844,0.3322280619127455
C1QB,0.21475665541028727,0.0007258954202593064,0.04786053960960999,0.09138191504669997,0.33163824571346606
CTNS,0.21450859942727232,0.000736606568577265,0.04786053960960999,0.09112404532514233,0.3314067903729529
FOLR2,0.213572102700508,0.0007783707009440255,0.04930978390480401,0.09015064749136893,0.3305328399352848
DHX57,0.21194490974478847,0.0008561580443695875,0.04994353461090316,0.08845989829765716,0.32901384596781674
CAPS,0.2116488170051173,0.000871059062758078,0.04994353461090316,0.08815231702622359,0.3287373765313569
C2,0.21024640765736827,0.0009449297086531002,0.050945784717594804,0.0866958134181292,0.32742763803191155
SPRY1,0.20965080420306578,0.0009780096659877003,0.051630760283600675,0.08607739587260817,0.3268712556337201
IL11RA,0.20884535171235985,0.0010244372038070424,0.051933586785090115,0.08524124263228046,0.32611871369415524
HLA-DQB1,0.2088402887285488,0.001024735335143846,0.051933586785090115,0.08523598721758074,0.32611398282998183
TYROBP,0.2080803916211488,0.001070395320664855,0.05318395573656357,0.08444728636556291,0.325403866547302
H6PD,0.20624795429740236,0.001188282040400444,0.056813333780655194,0.0825460278695184,0.32369092760556284
MYO15B,0.2050668218570666,0.0012704528837093872,0.05869341747638614,0.08132101249783584,0.3225864119385758
ZP3,0.20501840386403994,0.0012739297400162738,0.05869341747638614,0.08127080359403123,0.32254112785633476
MOSPD1,0.20381921488505095,0.0013628716398025014,0.061349080687932,0.08002745874958679,0.3214193860879109
RP3-477O4.14,0.20298644525519208,0.0014279406307458838,0.062386233763966716,0.0791642519194443,0.3206402049776309
CD8A,0.20089294910517846,0.001604256091521309,0.06601487619665677,0.07699505965950579,0.318680721244114
CD163,0.20015138955027204,0.0016713312053393482,0.06722465514809378,0.07622696820002381,0.3179863901033956
HLA-DPA1,0.199655419378693,0.001717610029507318,0.06800662210580538,0.07571333501495171,0.3175219367108878
PRKCI,0.19861084200201923,0.0018189245569265155,0.07091007426541215,0.07463177214544127,0.316543552731876
RPL36,0.1956977669730333,0.002130903879762252,0.08059269300473951,0.0716170936270415,0.3138137489141899
IL1RN,0.19174117228807397,0.0026326003852408064,0.09795244170858824,0.06752612646573275,0.3101029469253149
C1orf233,0.1914941821303746,0.002667213290407494,0.09795244170858824,0.06727088654573947,0.309871180703224
MPO,0.19002231769061126,0.002882170429043916,0.1036740294116413,0.06575019717045168,0.30848974700807386
FAM184B,0.188732961736859,0.00308323090294852,0.10702612476810343,0.06441854463805935,0.3072791978044741
MT-ND4,0.18776459042360533,0.0032424865413736704,0.10919446564404794,0.06341869750085116,0.3063697619765498
