,4.0_2_corr,4.0_2_pval,4.0_2_qval,4.0_2_ci_low,4.0_2_ci_high
EPT1,-0.027332541066581444,0.11920879967109335,0.2499782975343291,-0.06165168662269895,0.007051158561871099
GSR,-0.027337611551549994,0.11914027307393005,0.2499782975343291,-0.06165674161064581,0.007046084537476299
MTM1,-0.027349233970442668,0.11898331480460841,0.2499782975343291,-0.06166832850107094,0.007034453998932723
MTMR10,-0.027357117384847845,0.11887694321634137,0.2499782975343291,-0.06167618781147257,0.0070265650717239465
PIK3R4,-0.02735927179018129,0.11884788660554703,0.2499782975343291,-0.06167833562884444,0.0070244091590888165
ADAMTSL4,-0.027373434522019516,0.11865701137563432,0.2499782975343291,-0.061692455044516176,0.007010236510521956
RP13-516M14.1,-0.027381413734938197,0.11854957905323948,0.2499782975343291,-0.061700409847272056,0.007002251704483956
SMARCD3,-0.027469344037505814,0.11737072548978852,0.2477407769166483,-0.061788070862999464,0.006914259475787264
GATAD2A,-0.02748179151352101,0.11720459176122394,0.24758881633093893,-0.061800480175798034,0.006901803190441976
RP11-660L16.2,-0.02751517626733868,0.11675992373567856,0.2470463390384832,-0.06183376252156873,0.006868394756872623
CEP120,-0.027589177303827452,0.11577898846509488,0.24516806736167435,-0.06190753628709377,0.006794340957932619
SP2,-0.027649847326694576,0.11497960468957721,0.2436715232341564,-0.06196801970127332,0.006733627396229678
GGA1,-0.02766105089272651,0.11483246305520205,0.24355594986708176,-0.06197918877983756,0.00672241576241633
