"","Sunitinib_5","Pazopanib_199","Axitinib_1021","Cabozantinib_249","Temsirolimus_1016"
"TCGA-B0-5706-01",11.2062015700753,29.1315511825381,10.1722670279849,14.1916703621089,0.0662241351087069
"TCGA-BP-4982-01",9.17414161872547,20.4871065994623,6.45871435981528,12.444284775705,0.113479099144318
"TCGA-B0-4700-01",13.7197764166259,23.2587487060532,6.73112995967945,14.4395809726178,0.0554562177555627
"TCGA-BP-4797-01",15.1499807637834,28.0313047248003,10.0990143710846,17.9342546070966,0.125814393655704
"TCGA-BP-4763-01",14.6081278905848,20.6402006275268,7.91918881724342,20.1316194725946,0.139695824816974
"TCGA-CJ-4642-01",33.9751372793115,30.4872105956025,9.46238945577184,27.3514238374955,0.144989352254251
"TCGA-B0-5697-01",17.8840065402855,36.7220530365936,13.7338156242344,13.7163248851903,0.13709148330696
"TCGA-B0-5121-01",15.7165388874923,20.9805082500619,7.50430810538769,16.8747611006959,0.110742688982461
"TCGA-B0-5399-01",12.701810546089,22.3770242032797,7.11670253139304,15.1278989362635,0.151531708753578
"TCGA-BP-4338-01",18.902455785216,31.8721330799293,12.3032124220609,24.6985856322287,0.10683732445443
"TCGA-B2-5639-01",17.9465357707466,24.8660088063444,9.62306584915713,19.868010940927,0.0821291008101869
"TCGA-A3-3306-01",16.2229114910772,34.822058720519,9.81138658641206,15.6869510359345,0.157198095320787
"TCGA-BP-4170-01",13.1712573861383,22.8526816871932,7.63611686770043,15.3716725438035,0.112091664086218
"TCGA-B0-4706-01",17.4538328003861,19.6501426191091,8.2836730193867,14.4307718609937,0.228002130228741
"TCGA-A3-3378-01",6.93045910470923,25.929217172806,8.50165624957253,11.8009791962999,0.0569119919435708
"TCGA-B0-5084-01",18.7847274040655,36.3861642376591,5.37608193799322,18.1314989688088,0.236228050166014
"TCGA-B2-3923-01",37.1511948036156,74.9577796854183,22.4981632818157,32.7330749352792,0.308210135393013
"TCGA-B0-4703-01",6.99303987360134,18.053172416534,4.07492214737181,7.77095830678737,0.0779629823495252
"TCGA-A3-3319-01",13.0271801637687,50.2434227712305,18.5484152058084,25.082208574104,0.25892008962151
"TCGA-AK-3454-01",17.4181485374427,28.7294302969414,9.42924815648979,21.3040009549817,0.1564037679674
"TCGA-G6-A5PC-01",46.5844227769177,39.7900648966802,21.1955043839221,27.367976960612,0.251150052437811
"TCGA-B0-4844-01",24.4525057728786,35.8600038055013,12.9386532498495,24.4563222949458,0.0995927387666535
"TCGA-B4-5832-01",5.56171311124155,32.8348159693974,11.7111309205121,24.3448866005887,0.0300710424759807
"TCGA-B8-5545-01",9.25994076781274,18.7618574074318,5.34246536861304,10.9481404839441,0.126394007666303
"TCGA-A3-3317-01",16.3958381190201,26.1374026893581,5.24607310728516,13.5337214645142,0.189467170831486
"TCGA-BP-4977-01",15.7758372961112,23.9942878865773,10.5022319577766,16.6413488537758,0.166865302790091
"TCGA-A3-3387-01",11.078185826468,21.9489907448364,7.00547938823047,11.8768639455152,0.10799169122074
"TCGA-A3-3343-01",12.7018678441013,24.9269348533905,9.83176925449972,17.5265368318379,0.141959208339199
"TCGA-BP-4981-01",23.4394773823929,25.112834714469,11.937457623813,20.2058189132435,0.163366078054491
"TCGA-B0-4810-01",12.4295952198203,22.5442878413025,6.88537358158242,13.160520491632,0.0924682165441486
"TCGA-BP-4765-01",13.6728665150743,21.7811217108986,7.21083133163545,16.8549545785098,0.176800186737815
"TCGA-BP-4329-01",15.7846018682999,23.2580687673577,9.01907120076832,18.1655702162404,0.128090700001149
"TCGA-B4-5835-01",34.3221906430742,51.8473083219482,10.6206780929812,30.480168337979,0.209194496075886
"TCGA-B0-5077-01",15.5060426952691,29.5732912092121,8.2869085347833,18.3522420599879,0.185964413188784
"TCGA-BP-4330-01",9.36045207945166,25.6588412301393,7.17641929912977,11.267183122917,0.121754801626332
"TCGA-A3-3307-01",13.5703047655922,20.0091850053192,7.66115330774002,17.6608092983553,0.112191015243415
"TCGA-CW-5581-01",15.6574209968577,28.2146857818825,9.44329604096937,23.8531054696828,0.161616303091657
"TCGA-BP-4335-01",15.6046323458934,27.8413961188368,8.83356718229831,16.2444899015416,0.114797632107296
"TCGA-CJ-6030-01",11.0465759139703,25.8197268626088,7.31031669524767,11.9645716282938,0.107837335833267
"TCGA-CJ-4904-01",11.2801353482101,22.1985645057312,5.78038882481835,17.0382930562999,0.110904363995444
"TCGA-BP-4975-01",13.0080455003754,20.599184876919,8.36317616783405,18.9011566328905,0.18294628771501
"TCGA-BP-4986-01",10.1802387576731,24.4648499516489,6.66362450787503,11.8625345605726,0.128282706081997
"TCGA-BP-4798-01",6.31535922417238,24.0252498304623,6.38505027610969,7.71789286558899,0.0857976008573187
"TCGA-CJ-5681-01",13.5684184094818,25.833621297046,8.34848689704723,27.0565690656898,0.230553540584576
"TCGA-BP-4965-01",12.0480508200842,24.8003947956756,7.82954541115607,15.3644934324391,0.126088115917032
"TCGA-BP-5175-01",25.0450830166542,35.7298915920497,18.527087748047,19.3520600139983,0.115383337986355
"TCGA-B8-4621-01",19.6448143884767,44.1153393277283,17.2440016713293,20.3930382797845,0.200051171008764
"TCGA-G6-A8L7-01",35.9515584609626,34.8074970042452,9.23545924307556,22.4475396245694,0.0963779675388365
"TCGA-B0-5698-01",12.3861599950172,23.3503142912164,9.5669740817328,18.8105531063366,0.141935324658364
"TCGA-B8-5164-01",7.80775269593145,30.0955305522104,7.12281796381727,10.7669555960006,0.0612042957329624
"TCGA-BP-4787-01",15.0023622259499,26.680387015197,8.91505455916833,14.7952284967476,0.11151837544814
"TCGA-BP-4775-01",18.4611212004736,38.193155423868,7.88040607942143,18.9650908587335,0.135813929393065
"TCGA-CJ-4878-01",12.4750951938719,25.8556181725605,8.56408034971011,20.8369297701999,0.249933058413587
"TCGA-AK-3433-01",31.1581537481183,56.0016652072197,20.4156099861993,31.6521454317932,0.259207236569423
"TCGA-B0-4821-01",24.4890067813899,30.8650390106125,12.2752271144553,22.3690970743487,0.234728765688755
"TCGA-B0-5108-01",6.89036116539441,20.9190291747663,4.83171683690689,10.8264872174118,0.111150139168993
"TCGA-B0-4846-01",10.7387547418051,24.4831600701493,7.95599753572753,14.7342630984378,0.0963724014423734
"TCGA-B4-5836-01",12.0877685734996,23.8726322123165,7.8474206316072,16.7328795955371,0.073757029185087
"TCGA-CJ-4920-01",13.3907886779837,20.0940893278021,6.87330249426115,12.5287192994203,0.130322986153361
"TCGA-EU-5906-01",11.9836731084019,25.9771149257463,8.10117293102221,17.2636497630693,0.118159162442003
"TCGA-CZ-5455-01",8.02529344712736,23.4177658640544,7.7980110984878,12.6952035744003,0.0834878683086359
"TCGA-CW-6088-01",11.7747678270573,24.1178303991446,7.23259486950338,16.7498761803881,0.204485431155918
"TCGA-BP-4352-01",30.0149163203141,39.6019307711867,8.92488182931611,15.1193662850397,0.188959446535033
"TCGA-MM-A563-01",13.9462211587375,31.7740712727634,8.87602643571239,13.9401934328771,0.188382237320913
"TCGA-B8-A8YJ-01",7.84887411106915,16.5226342570271,2.59799601420798,7.95625643746997,0.0860792343442427
"TCGA-CZ-5984-01",14.342509612302,38.7835265963948,12.0092332240557,17.4494568563857,0.135566914699491
"TCGA-CJ-4871-01",17.8136047381416,26.9762152840382,9.74120005828848,20.8619072388643,0.0954476742970255
"TCGA-BP-5192-01",21.2343446243709,29.6476838398217,12.7701018798188,19.7655101505241,0.252127099699423
"TCGA-B2-5636-01",11.9489180917154,30.2082630406514,6.95283365033254,10.6663363051142,0.277739869270168
"TCGA-A3-3358-01",14.7423634676233,25.6998412580432,9.12946551210386,16.8187549051002,0.086628683879381
"TCGA-CZ-5460-01",17.2015687949096,30.3330242362665,10.1351408918667,21.6731700495243,0.143290238580092
"TCGA-A3-3326-01",11.0098134594792,26.3439992183441,8.49522592379961,11.8322632096651,0.124566070145902
"TCGA-CJ-4907-01",12.460639524213,23.4891684996327,6.31449008187132,14.0255986386073,0.130314742429968
"TCGA-AK-3461-01",13.6264349117823,23.4200828873183,7.26730354746849,17.008504663919,0.162054777112834
"TCGA-B0-5703-01",20.2870639493158,25.9661956863356,9.06770084046519,18.3975076085871,0.136757581852342
"TCGA-B0-4834-01",18.0240099541212,36.0819625764842,8.35358625634908,20.5797067506465,0.126814267575238
"TCGA-AK-3444-01",21.0459326143558,29.9656066097129,11.7127464670189,21.4758794196103,0.143515352738115
"TCGA-CJ-5677-01",16.6147251944154,22.5397021357777,9.08484563526236,16.8151685429805,0.121010527966565
"TCGA-CJ-4644-01",16.587515011707,27.2661910221947,10.1062067825769,20.2371560420913,0.0889248298149465
"TCGA-CJ-4890-01",5.44397104698459,18.3988588455401,4.36844898677245,10.7349207757611,0.0608116938410221
"TCGA-B0-5115-01",10.6939433828263,20.9679474886773,6.02455057691464,14.8100357838295,0.141862111793053
"TCGA-B2-5641-01",9.23812366095665,28.4778419948449,7.60641422375375,11.1759253069549,0.120351412104324
"TCGA-B0-5083-01",22.6467381116448,39.0951443352052,12.717845020939,19.4934557074785,0.170960910359476
"TCGA-CJ-4894-01",10.1699165224922,25.9519558604015,5.18535565542342,10.2766461730717,0.105238784388856
"TCGA-B0-5099-01",22.4498947786691,26.48413185263,10.3686613982689,22.6441292160282,0.223784010289343
"TCGA-B4-5843-01",14.470406017157,25.8488920262212,8.59198486533001,17.1588498831568,0.1584407734849
"TCGA-B8-A54D-01",12.0694463870765,35.2786038111955,12.6576441109355,13.0306012593911,0.150599634949961
"TCGA-AK-3427-01",78.0737239735291,45.271798375461,13.2802630765682,32.81993992555,0.05519327311848
"TCGA-B0-5699-01",14.84541514074,24.3925938154279,10.4825844285862,18.6656035629167,0.238469165827092
"TCGA-A3-3320-01",14.1122703847361,29.8953743226961,9.66521067553642,16.4401070320816,0.246148536149513
"TCGA-BP-4973-01",11.7351727774434,25.0427828069021,7.74555700930166,14.3030420554677,0.136095004700398
"TCGA-BP-4344-01",11.140753921856,17.8771732222866,5.72220962656904,11.5942534853724,0.142805210740701
"TCGA-B8-A54G-01",9.79726862103943,35.0609453775359,11.0006405979499,9.48686869441355,0.132349067222096
"TCGA-BP-5184-01",13.7416447429001,20.2562821120674,7.53144976700867,16.8264954081114,0.144546241598753
"TCGA-CJ-4868-01",8.44044586447834,18.5407665747469,5.24332864215066,13.7330541469019,0.0652437884507395
"TCGA-BP-5199-01",12.9570512593231,20.605922436931,4.55466587102071,10.9868525982379,0.0888680519714258
"TCGA-BP-4803-01",12.9946904936307,21.4748196156851,7.22909962605642,16.858383444925,0.172271003916515
"TCGA-BP-4326-01",13.8470869340005,21.6537897621513,5.59402225634985,15.7972744780865,0.145637307490642
"TCGA-BP-4345-01",8.23777827975245,13.7564258128392,3.17159183490547,10.3035721531375,0.0506715523595358
"TCGA-BP-5177-01",15.3517608044449,15.8525168219026,6.21824384855114,12.9343535891556,0.117836441893555
"TCGA-B0-4688-01",4.05055322483057,9.43986363406512,1.18193075169516,10.2212242296141,0.0277494410182452
"TCGA-CJ-5671-01",9.0137516155788,18.6901195656962,3.86134807811838,10.788938933536,0.0673991617364141
"TCGA-CJ-4873-01",22.632106349545,28.5960852035137,9.04038400459504,11.9533114681767,0.0777272251040032
"TCGA-A3-3380-01",20.7728054373843,26.9956177521111,7.91956455273889,17.3325041573715,0.168444308862816
"TCGA-B8-5163-01",5.51654928222536,20.1671115794764,5.03663604938958,10.2823531466576,0.0500609946178173
"TCGA-A3-3385-01",15.0034880926848,30.1253561576864,8.36494722195848,20.4254579611376,0.176044824318758
"TCGA-BP-4334-01",63.6630416737185,70.5815540079387,28.5174602053505,38.4449554081752,0.300978474010098
"TCGA-CJ-4901-01",11.8565641906222,24.547407956314,5.10800791618769,12.1659046796477,0.0491316230631089
"TCGA-B2-4101-01",10.0679482223627,23.4408483285028,5.64305884388496,12.1957471809858,0.0864729404527948
"TCGA-MW-A4EC-01",24.1239015248971,32.2048923508528,11.0611793750885,20.2749154941282,0.205796070524435
"TCGA-B0-5107-01",18.1395595704924,23.4831648559056,11.3938812995533,10.8005184083059,0.223035241871069
"TCGA-GK-A6C7-01",14.0185997309418,24.0302719833506,4.8893472806536,14.2621469961086,0.0981689935655529
"TCGA-BP-5174-01",25.5828436784551,26.2935095148659,11.820214432512,17.8698818677585,0.138386637471025
"TCGA-BP-4991-01",8.19186294449193,18.5375731956961,5.45370123632367,11.1753351939859,0.129933331966263
"TCGA-A3-A6NN-01",11.9967498076794,23.4957447492415,6.06292556704079,15.4370358465356,0.212153837325083
"TCGA-A3-A8OX-01",15.8505788523555,28.1536645569373,7.88617850690387,16.6145366174553,0.120459543915628
"TCGA-A3-3308-01",10.3906965817235,18.8261282431647,5.00672391473343,14.092732492794,0.106139931344537
"TCGA-BP-4987-01",11.4780845766489,26.1603069382541,5.92653838339171,12.7979569084333,0.18939093179297
"TCGA-CJ-6031-01",11.3189181618709,21.9741232353097,8.33025360715248,15.2032476480711,0.111354699548747
"TCGA-AK-3456-01",19.1420343738706,33.4836135340129,13.2689390639562,22.4273852809833,0.179910855555102
"TCGA-B8-5546-01",25.675893570344,40.5833077779775,13.4903545792134,27.4408513968992,0.25622721400909
"TCGA-BP-4999-01",11.7947247130056,19.2639596955515,4.9492149051893,14.2561646316751,0.134114068061755
"TCGA-BP-4176-01",13.7353591339937,27.8768235980921,10.8375125821369,20.1800601292828,0.19586840248656
"TCGA-CJ-4640-01",18.9049362588714,33.3667675140847,11.9155406008211,18.745714367911,0.140576972508311
"TCGA-B0-4847-01",17.1948619459062,26.0500582350584,8.80227181766915,10.9137048412311,0.0908457356646748
"TCGA-B0-5710-01",9.43862848378374,18.4690072899529,6.1161506758792,11.7604222561481,0.0804537941826902
"TCGA-B0-4839-01",24.5707179071095,26.952952828028,11.1070336968731,17.4807622653495,0.116087102507463
"TCGA-CZ-5470-01",21.5629511233084,30.4065837591704,11.0956373139816,18.3935170956715,0.0981409820050847
"TCGA-BP-5186-01",13.4333767581177,22.2640657778722,7.27374668168208,14.3270323139974,0.157111202245085
"TCGA-A3-3349-01",11.9439189855106,20.3212129339313,5.29358362302914,10.2502111293772,0.11285076740877
"TCGA-AS-3777-01",71.1680809805645,46.4096866752584,13.524779507762,61.5898154539258,0.257768923533852
"TCGA-A3-3363-01",32.8771192880054,32.9886827753718,16.9572725458551,16.3051721802419,0.285567738766857
"TCGA-CZ-4862-01",7.7148358257102,26.2734501868895,6.17352265764178,9.77436077073381,0.111454103029089
"TCGA-BP-5202-01",12.5990160603788,23.5332286587444,7.72462979264018,18.683926044492,0.175837936472705
"TCGA-BP-4963-01",9.87945505341313,22.6718340458884,7.15180215918735,16.0559634440065,0.174271956824333
"TCGA-B0-4707-01",30.9241085802346,40.6056867425757,10.7741936876845,26.7037960123442,0.181135209462002
"TCGA-B0-4817-01",27.5350539324546,41.0174984325306,18.8091921179024,25.1518694171444,0.137977979027897
"TCGA-CJ-4636-01",12.8621899482413,28.4434522984926,8.25236704045183,13.3341470554133,0.0989274014041273
"TCGA-CJ-4870-01",20.0426574954984,23.590297274996,11.2364270775228,22.9725321674533,0.198924205159525
"TCGA-CJ-4908-01",8.7607507713642,16.5306208889982,4.45732045915799,10.9472497396339,0.121864371336535
"TCGA-BP-4960-01",16.5391341204969,22.1364645812235,7.22223697367494,13.7645412370825,0.0896580719874977
"TCGA-B0-4837-01",19.7427752458482,21.0352138340442,7.14622928202864,16.6426219902415,0.100936319725289
"TCGA-CJ-4881-01",17.0123284045817,29.2248003005485,11.0261053719143,16.7347127665436,0.168029249834657
"TCGA-B0-4811-01",22.0620482243005,24.938504566698,6.23979689072874,16.5248230592353,0.129601603901089
"TCGA-DV-A4W0-05",17.0435572381739,35.1435513697653,12.5485211938197,15.7057100566585,0.504212771344882
"TCGA-CW-5591-01",14.5571923830865,23.2697423049111,8.21777613711744,19.2049441625227,0.249295605878273
"TCGA-BP-5008-01",10.6302919681239,22.4608958580228,7.7065035851069,14.9440412830303,0.190376205217768
"TCGA-A3-3359-01",12.5615908337801,24.2661462158252,9.07506389150764,14.695065000128,0.138089725928725
"TCGA-BP-4164-01",15.4422248544259,30.0317051277234,10.6212647656146,20.7380900878691,0.22627382335331
"TCGA-DV-5567-01",18.7875793089197,32.9972395316798,13.6785756129389,16.1163870241115,0.500454008562897
"TCGA-AS-3778-01",16.1481067786763,23.4458464034709,8.42420378635607,17.1638400286817,0.188890064858985
"TCGA-AK-3434-01",17.0270764040475,28.6867809001885,9.26227233352898,21.3565206380609,0.15402978252596
"TCGA-CJ-4643-01",10.9997514898149,22.5067649402224,6.94541270937562,13.1261545164468,0.156018371577971
"TCGA-BP-5182-01",10.2052599001165,22.9934977742862,7.81940870455411,15.9084209518959,0.191618815057007
"TCGA-A3-3331-01",12.0340966752165,27.6945658947938,8.02009656865446,16.0840241522035,0.112343745679051
"TCGA-BP-4351-01",21.802251395553,36.0518284416029,9.47165613622743,19.9238672145651,0.178855037412997
"TCGA-BP-4167-01",13.3764256594032,20.7842099707748,9.18928106026363,15.7562419242452,0.0778771254281693
"TCGA-BP-4174-01",17.3557282340572,31.4904476193388,9.54350983730168,25.1171241690515,0.146669533424751
"TCGA-B0-5400-01",27.9740300587924,28.1259415028752,13.1060784480691,22.1884567052992,0.064115084173198
"TCGA-B0-5116-01",13.9301454579758,18.4097044074643,9.42557088855019,15.9081524123311,0.211994888092965
"TCGA-BP-4790-01",8.65916579598304,21.8271556275642,5.5422776486823,11.4064149918103,0.0984869209393948
"TCGA-B0-5120-01",12.7139766894673,18.9752038508199,6.21691187177569,13.7034190733869,0.148441207396959
"TCGA-CZ-5988-01",9.5511684600882,23.6032125686177,8.612565419895,16.6580892439167,0.147515868614548
"TCGA-B8-4620-01",12.2417171666578,26.438180633471,6.723968938094,11.2635944388952,0.179926597808491
"TCGA-B0-4690-01",7.93559524822908,23.9737664197113,3.3166012733071,10.5072201307762,0.0750882623001217
"TCGA-T7-A92I-01",23.8753593688777,39.3442995459845,9.67893817498567,19.4839228200277,0.0853521586367733
"TCGA-A3-3376-01",7.46835021933841,17.7123784542759,4.50422340864915,9.27263923200673,0.121268333559931
"TCGA-B0-4833-01",20.4319890812982,28.61971659576,7.9169155790172,15.8577129086822,0.120709531587983
"TCGA-BP-4340-01",20.099832957339,37.6222378037864,9.10535138435639,23.5358734883211,0.155285680071474
"TCGA-6D-AA2E-01",32.3007870554456,32.8279507986158,13.4824412652549,27.9495904608812,0.189274581158625
"TCGA-BP-5178-01",17.6181785910348,26.6973028911238,9.02153989915122,19.2083069781888,0.0907523344941591
"TCGA-A3-A8CQ-01",14.2090998411323,26.7806513595287,7.10696948040677,12.1016645870173,0.20399818243639
"TCGA-CZ-5456-01",13.935062306733,28.6193735964098,7.73084167297414,15.0560956438204,0.069910672691526
"TCGA-AK-3436-01",23.7729110553644,29.0465447823215,10.8976090163508,24.983167185609,0.18658815701694
"TCGA-BP-4961-01",10.2352012739494,19.5669994186219,5.51503973278226,13.6725227186237,0.156729773647054
"TCGA-A3-3325-01",15.0195105873404,24.5700505034953,8.185327607655,15.137209070493,0.196576992290374
"TCGA-CZ-5987-01",17.1001098529133,32.389372753241,12.7804262318231,20.2397684463943,0.136680337895673
"TCGA-BP-4801-01",10.9563714522803,21.2725153242805,7.38503811755919,17.7587923119175,0.129461486771689
"TCGA-B0-5812-01",10.0534030113571,19.602722772816,6.1043587263287,14.2407668857485,0.104409723112453
"TCGA-B8-5159-01",13.053172571719,27.0446820039132,9.21154859418154,17.7615849349668,0.126377094405204
"TCGA-DV-5576-01",20.5071480706789,30.264491923797,10.8858317192197,17.7815555146369,0.416570095188925
"TCGA-CZ-5452-01",16.6743015504249,32.2684261512175,10.3948093126156,14.6476196421774,0.0992702314999301
"TCGA-BP-5170-01",18.0798540274437,17.0773138606284,7.70026363695555,12.6847376500132,0.112181221400158
"TCGA-BP-5194-01",10.5212163334091,19.8386124074702,7.60110714926654,14.5336607900823,0.139137699939808
"TCGA-B8-A54E-01",37.575457975572,46.1555306797365,18.7811692983106,32.3011491332556,0.0658093262133382
"TCGA-BP-4173-01",5.73164127986464,23.8373199847412,5.67250061434966,7.95621968427361,0.0636195501263862
"TCGA-CZ-4865-01",12.985941176525,19.5792121707877,10.0722164535767,16.7817654168982,0.140349247185043
"TCGA-BP-4768-01",21.0243337804295,29.0895388950107,9.53804799177073,14.0781516925114,0.210544474626223
"TCGA-B0-5096-01",15.4518057394446,21.7475710440518,8.68874812952473,11.8334789387818,0.143500309740651
"TCGA-B8-A54K-01",26.443495874868,37.3022742776826,13.91882636082,16.1832297398064,0.493371461796126
"TCGA-BP-4766-01",15.9714102491556,25.2648638597843,9.84959463211528,19.207451038319,0.161412350864029
"TCGA-B0-4945-01",16.5398153875047,24.9979032799634,6.90657932110762,13.7061930730467,0.0966796869890749
"TCGA-B0-4694-01",19.5218747902689,33.848972476968,11.4712560780775,20.6851147453257,0.136811458922842
"TCGA-BP-5185-01",37.1273716473926,35.308824488879,14.848430726207,23.4503682576481,0.189471707483769
"TCGA-CJ-4895-01",11.636429558384,20.9601388697226,7.59178349962723,13.2060094368598,0.107751316768252
"TCGA-B2-5635-01",13.6758765417236,29.1058607073925,8.84747399137837,10.7473664127866,0.154095216601073
"TCGA-B0-5700-01",26.4432934028441,29.8149691522862,11.771266334653,27.0263997352398,0.159551418825085
"TCGA-A3-3324-01",12.4456267652734,21.4769947282636,5.85395767944216,13.0300551665735,0.0821277987293068
"TCGA-A3-A6NI-01",20.2754781549585,26.646609408161,9.94627286798232,15.1083068205876,0.189164471922777
"TCGA-CW-6093-01",8.77080798630834,18.9726309264873,5.69105237604679,12.2708180833515,0.167556488432195
"TCGA-B0-4698-01",3.41791199536871,23.7072295016303,2.50612565229024,6.86928860943124,0.0295036659657719
"TCGA-A3-3373-01",14.3203058837505,26.2973491388374,7.80908995837548,20.8659506424107,0.166527203856639
"TCGA-B0-5705-01",14.7058674562152,30.1558460002626,9.55198425247242,19.6702389922585,0.100019060079989
"TCGA-AK-3455-01",30.4903579949412,28.1250846052387,10.2093108850939,25.4823754557242,0.0608150957378751
"TCGA-BP-5201-01",21.3018869945378,34.6303569132803,10.2853701192832,19.3181633250836,0.130025842983856
"TCGA-CZ-5989-01",3.38112674165087,25.6327101731989,10.2509188636655,14.7285268278635,0.0786624117204872
"TCGA-A3-3311-01",10.2620519292158,19.8046595041484,6.96718122581055,12.5342382079407,0.105852075277876
"TCGA-BP-4759-01",20.5994850536216,21.1138516198667,9.24160148113838,19.1603160459445,0.111350513967285
"TCGA-CJ-4874-01",14.8177053930555,24.7792760296433,10.7431479034767,20.2942390914548,0.0928256389981141
"TCGA-CJ-4876-01",34.4588637354578,36.2125660116246,12.424502970507,23.0573132806829,0.127316232443047
"TCGA-BP-4327-01",20.6517637953576,33.8303674712537,12.4588496574132,18.2995419462874,0.325772739678477
"TCGA-CZ-4854-01",17.7108718995419,34.4100602515953,10.9778171227905,17.6994240419082,0.178824087304548
"TCGA-B8-A54F-01",13.5007588280898,25.051743453053,7.21974574685397,10.7383234708443,0.307891988459886
"TCGA-BP-4337-01",23.0413451101047,28.2040363809045,6.65980735745913,17.8181508143202,0.171248961676956
"TCGA-B8-5553-01",11.9268569189142,28.3157344944074,7.99951612076919,15.6022402754071,0.13713134223078
"TCGA-CZ-4863-01",10.796663778982,28.6859546014855,9.03873724586457,13.1711611386396,0.0899412961722902
"TCGA-CW-5584-01",12.3996783047629,20.9789984444106,7.44775030752362,16.0143468384473,0.144952718017125
"TCGA-3Z-A93Z-01",24.3837661620319,32.5069581309101,9.92585438373199,19.4193138146278,0.127317448346777
"TCGA-BP-4346-01",9.18644835996309,30.4024052628557,7.63484973003017,10.2538089599002,0.0929220244063896
"TCGA-CJ-5678-01",23.3142471217642,34.5120187827797,13.2651896752157,24.2531102495016,0.0840380330997946
"TCGA-B0-4699-01",11.7074735155128,35.6187158227749,6.47925440879196,15.5880428447148,0.0577798434433617
"TCGA-BP-5173-01",18.5180080211065,28.7296375298932,6.54029292654455,17.8961662239952,0.101697548621699
"TCGA-A3-3382-01",14.3680394715772,26.9885202024613,7.89402089330776,20.168986528598,0.286797099555372
"TCGA-CJ-4635-01",13.4925610336735,34.845963030526,8.03782165576933,12.7819295130251,0.158038090391125
"TCGA-CW-5590-01",12.4561661436054,19.9087467961215,5.43764263551652,15.703319223566,0.121377466339155
"TCGA-CZ-4859-01",27.6913537530072,37.4249314880821,14.0193956465978,32.5345592130672,0.279034458554518
"TCGA-BP-5198-01",10.9915237295509,18.4280192068506,5.25612528155352,14.8695090877374,0.0816837444213539
"TCGA-BP-4974-01",10.8592147210413,21.175702550855,4.54206675295545,13.1647109748039,0.134703215811136
"TCGA-B8-A7U6-01",14.2202907238999,19.587613592386,6.74161596503827,13.44172723364,0.117629001009885
"TCGA-AK-3431-01",11.973129731765,15.8600599470994,4.78977299507677,16.3931883917614,0.0807857893669813
"TCGA-CJ-4634-01",11.7790569296332,23.226078649644,7.21579735226228,13.0781687915927,0.178206225530252
"TCGA-DV-5575-01",13.3559903436425,25.1239757672418,9.26335975782992,16.4371032039764,0.199752104666226
"TCGA-A3-A6NL-01",12.6182335213,23.484013499994,6.57608826762727,12.0730434281665,0.119057178780773
"TCGA-CZ-5985-01",11.0328838905336,34.9178744167935,13.0884466135859,14.2013014102804,0.158961009919704
"TCGA-B8-4151-01",23.0464599163352,22.5091826939393,12.797965137122,26.9517216237991,0.169612410917743
"TCGA-CZ-5458-01",14.7185438785292,24.9019074771884,10.2201049208155,19.0958637113808,0.174974817358897
"TCGA-CJ-4637-01",9.06920848025655,32.1913445876315,6.67244825684363,7.97413143797249,0.0855181624724766
"TCGA-CW-5583-01",16.2070782113854,27.4506940445981,9.12904493207423,16.447420588484,0.257308190692482
"TCGA-A3-3329-01",13.4557599904546,22.193436083051,8.52479646552402,19.519167625506,0.13521323225408
"TCGA-B0-5097-01",6.47881390649586,13.737752743976,3.51208792060752,10.333052931302,0.0906837590465985
"TCGA-BP-4804-01",12.1205855551557,21.8013741829497,6.65929695729634,12.461520434962,0.103733696932675
"TCGA-B0-5092-01",15.6185990607563,27.8290104686919,7.24909853579788,10.8077461968309,0.072856700247559
"TCGA-B0-5695-01",17.1893755031798,23.5346586772653,9.67698119560156,18.8645778390642,0.190109363596776
"TCGA-BP-4160-01",10.4474775831709,27.4870347404524,9.61906037375679,17.5008924394235,0.0958860466415149
"TCGA-BP-4992-01",16.7589118688063,29.9662186858463,6.71479080696608,11.850857448477,0.116867254404579
"TCGA-AK-3440-01",44.1410109243457,74.8671497713803,27.3588132552244,46.413427967269,0.326794967111864
"TCGA-CJ-4891-01",20.8509185204772,21.4575621680683,12.0739989897479,16.6981046021203,0.123852603231057
"TCGA-DV-A4VZ-01",28.4665779435856,31.2105387311705,19.2581705420461,17.6413093595508,0.639840102263523
"TCGA-CJ-4897-01",20.8434383838002,31.4700243814731,10.276124166449,21.5698557603067,0.145895741496056
"TCGA-CZ-5464-01",13.4825326410105,27.7054560029967,8.72193381915006,14.4742856959003,0.121181327199796
"TCGA-CZ-5462-01",17.9403972051752,35.2365312465312,14.085743400791,20.4368760593082,0.118881180905877
"TCGA-B0-4828-01",21.5141179865874,33.1865670795492,11.9327337208949,19.4202021287799,0.192928386711765
"TCGA-BP-4769-01",15.7054113084572,26.8448089156612,10.2114389225022,17.174128975156,0.311506403269038
"TCGA-BP-4169-01",9.18175793862855,23.5716131045884,4.6230767730538,12.5554290985301,0.100010215590372
"TCGA-B2-A4SR-01",10.8597062582902,27.6244289426241,6.7990369014094,13.1894563851308,0.183250378626144
"TCGA-CJ-4916-01",12.3501191249429,26.274570374087,8.17487369038344,13.43679212168,0.0830665696461008
"TCGA-CJ-4882-01",18.7682408006044,27.5158493284072,5.54490968019218,15.6504240660062,0.108899201401923
