,4.0_1_corr,4.0_1_pval,4.0_1_qval,4.0_1_ci_low,4.0_1_ci_high
GPR160,-0.0001703730183896235,0.9921615584870033,0.9948093400003121,-0.034147177736538345,0.033806825069474966
IFIT5,-0.00017926068186670656,0.9917526732490033,0.9948093400003121,-0.0341560550343124,0.033797947560782596
FAM188A,-0.00019238342678274382,0.9911489531329446,0.9948093400003121,-0.03416916246433755,0.03378483979972899
RIT1,-0.0002478708553598238,0.9885962792480937,0.9927484591151151,-0.03422458500714886,0.03372941559881435
CCPG1,-0.00026571827450004316,0.9877752403998358,0.9925432322546702,-0.03424241151149582,0.033711588472303725
XIST,-0.00027485252136025896,0.9873550405320717,0.9925432322546702,-0.03425153504587382,0.03370246460277611
KB-431C1.4,-0.0004487740494501282,0.9793549859614757,0.9879608029883845,-0.03442525152143729,0.03352873958478616
SNAPC4,-0.0005491234144207063,0.9747400011877433,0.9844724282349328,-0.034525481641031704,0.03342850266824373
CTA-217C2.1,-0.0005697733313636483,0.9737904282524883,0.9842693413927919,-0.034546106934838616,0.03340787580616362
FN1,-0.0006058108138019782,0.9721333579031823,0.9833502812636037,-0.03458210137655091,0.03337187848889706
IAPP,-0.0006082580400991868,0.9720208341729165,0.9833502812636037,-0.03458454567685084,0.03336943398693199
GMIP,-0.0006403411833472492,0.9705457000852861,0.9828783947725461,-0.034616590422671394,0.03333738652208536
DTX3L,-0.0006440191649158122,0.9703765984304784,0.9828783947725461,-0.034620263997931236,0.03333371262619132
FAM13A-AS1,-0.0006613414525582272,0.9695801938906782,0.9826573834036545,-0.03463756552071941,0.03331640956861247
RP11-326I11.3,-0.0006980437661471368,0.9678928799691938,0.9813254719811024,-0.03467422377062612,0.03327974793221896
FOXO4,-0.0007170161490340158,0.9670207192493095,0.9808193180199322,-0.034693173340001424,0.03326079654058463
ZBTB47,-0.0007465068177580375,0.9656651114260919,0.9798222388312583,-0.03472262849890635,0.0332313384521523
C11orf68,-0.0007795085923657652,0.9641482251416817,0.9786606839531544,-0.03475559046597328,0.033198373066789785
CCSAP,-0.0008225017983503208,0.9621722902325913,0.9770320939427471,-0.034798531701635244,0.033155427156160676
TGIF1,-0.0008551097758290207,0.9606738066669225,0.975887258220937,-0.03483110017883175,0.03312285496593229
SMUG1,-0.0008988208566218232,0.9586653041887758,0.9742232418919939,-0.03487475819618477,0.033079191744818055
CSTB,-0.0009195348323200865,0.9577135980706099,0.9736323010922706,-0.03489544698068954,0.033058500403754965
MSL3,-0.0009731521752103714,0.9552504258461963,0.9730087606411683,-0.03494899898188355,0.03300494151449193
ZDHHC2,-0.0010547105070967883,0.9515044756734152,0.9704586363497142,-0.035030457547190856,0.032923471723307604
F11R,-0.0010827867587243007,0.9502151852452351,0.9697578336030144,-0.03505849934996941,0.03289542584711932
TMEM105,-0.001116175402913003,0.9486821140834797,0.9689452271998259,-0.03509184695749776,0.032862073256142835
ABAT,-0.0012118595262818753,0.944289758167042,0.9655840062127996,-0.03518741306020949,0.032766492033744925
ST20,-0.0012168903375546927,0.944058865686228,0.9655840062127996,-0.03519243764908332,0.032761466615528034
FAM134C,-0.0012371243642599063,0.9431302589997308,0.9653337955063305,-0.0352126466318243,0.03274125426245351
GLTP,-0.0012523178788928137,0.942433028858563,0.9651864742593538,-0.0352278213229465,0.032726077004048545
TLR6,-0.0012616110556081099,0.9420065868229404,0.965125564216725,-0.035237102978460944,0.032716793762799165
SLC22A18AS,-0.0013442923527376084,0.9382132820032265,0.9627393412674544,-0.03531968151353724,0.03263420060329118
