,4.0_2_corr,4.0_2_pval,4.0_2_qval,4.0_2_ci_low,4.0_2_ci_high
RPL36,0.3752431950544297,1.4797026488862977e-114,3.891617966570963e-111,0.34567340375342437,0.4040684703408894
MT-ND4,0.35066413851632416,5.649535145330973e-99,7.42913871611023e-96,0.3205058077903299,0.38011228687733184
MT-ATP6,0.3163344242645136,1.4173635699543625e-79,1.2425553963266577e-76,0.2854251991719718,0.3465862841752489
MT-ND3,0.282507920876085,6.097918543927028e-63,2.6729209617546803e-60,0.2509396308662683,0.3134759391025174
MTRNR2L1,0.27511772602364054,1.2919166431545823e-59,3.775267523885057e-57,0.24341609836718228,0.3062321694232568
S100A4,0.25637805479375775,1.1811584418981181e-51,2.824042456538228e-49,0.2243554028475577,0.28784762864170743
MT-ND2,0.2193245041610643,7.98841328346882e-38,1.7507939112935828e-35,0.1867390793759834,0.25142786878599377
TREM2,0.2139353513564496,5.1383331919541733e-36,1.0395243303722674e-33,0.18127602297863096,0.2461233124427688
MT-ND1,0.210725287619418,5.80958785592518e-35,1.0913725757916587e-32,0.17802289598319385,0.24296272220463594
APOC1,0.19957691464909738,1.93039873789349e-31,2.8205270448110437e-29,0.16673051610994488,0.23198084902952046
TYROBP,0.1977908067253777,6.76544017527295e-31,8.896553830483929e-29,0.16492213695880553,0.23022064837779505
ATP5EP2,0.18806250431150195,5.049480000900288e-28,5.773970609725111e-26,0.15507640918732846,0.22062972683619822
ELANE,0.18728785428115077,8.41907747096654e-28,9.225905728600833e-26,0.15429269032232343,0.21986574542368353
PRTN3,0.18418405968287924,6.3812851204804274e-27,6.4549153334090485e-25,0.1511529759794331,0.21680429596604617
AZU1,0.18351453723767253,9.830615758701688e-27,9.575747942735348e-25,0.15047579262738903,0.21614382368977975
C1QC,0.1818944664376598,2.777536906776901e-26,2.608900737436875e-24,0.14883731268408026,0.21454552838936228
RP11-1143G9.4,0.178542220442646,2.308930260855008e-25,2.024162195349557e-23,0.14544755081552352,0.21123778483558656
LGALS2,0.17513081719661158,1.90817543690457e-24,1.6188714190512967e-22,0.1419987671400247,0.2078709003813295
MTRNR2L8,0.17143294638326356,1.7929500958634518e-23,1.3868996329767289e-21,0.1382612852363012,0.20422041029418236
MPO,0.16983573380700082,4.645111799041003e-23,3.490469723279383e-21,0.1366472556556641,0.20264338071592491
GPNMB,0.16857433526031956,9.785977229537254e-23,7.149200031578605e-21,0.1353727003997489,0.20139780141200928
KIAA0101,0.1657196977252602,5.170590537878002e-22,3.675311652599769e-20,0.1324886939364708,0.19857857197618112
FOLR3,0.16556203538181424,5.663545580921888e-22,3.9197697046906757e-20,0.13232942593460198,0.1984228493836203
A2M,0.16540449310526795,6.202501768266196e-22,4.182712730907717e-20,0.13217028093646094,0.1982672437235922
GAPDH,0.16265238441485452,2.9911266690886583e-21,1.7878779862961754e-19,0.12939045064751764,0.195548698564557
APOE,0.1597501414796368,1.5252206234298158e-20,8.534745190681736e-19,0.12645954009572655,0.19268130233366623
LGALS1,0.15942492121129176,1.8271814436032915e-20,9.807116727911544e-19,0.1261311435963248,0.19235995188061242
C1QB,0.15628244298672103,1.0261068181078656e-19,5.397321863247373e-18,0.12295835053903909,0.18925450227608573
STMN1,0.14790538573475862,8.572119510783929e-18,4.099031693338497e-16,0.11450380868501224,0.1809729300819225
MTRNR2L12,0.14464812369239702,4.475027932676841e-17,2.0291937005069124e-15,0.11121772412563849,0.17775152892703724
MT-ND4L,0.14150671403621892,2.1251361489613896e-16,9.162472248800746e-15,0.1080492094335369,0.1746440324638509
HLA-DRB5,0.14143764742179737,2.1983190180874206e-16,9.325127447693413e-15,0.10797955452705316,0.17457570404340186
MS4A3,0.14005140435945776,4.3217368819088735e-16,1.804153650701641e-14,0.10658157325475803,0.17320420985571755
FABP5,0.1392568348431225,6.347312877284345e-16,2.6083488855090358e-14,0.1057803352646243,0.1724180361533939
LGMN,0.13597161358725307,3.0372053614677727e-15,1.2102803182818548e-13,0.10246800393381467,0.1691670796578619
CST3,0.1340565078621082,7.433079699325548e-15,2.874852883709734e-13,0.1005374372424976,0.1672716150933407
CTSG,0.13336564199265857,1.0233185147922284e-14,3.8447538484336583e-13,0.0998410558442465,0.1665877744142669
TUBA1B,0.13100337346214325,3.014697456363627e-14,1.1012019875328248e-12,0.09746017625293336,0.1642492855379131
MTRNR2L3,0.13091635003081706,3.135936162915882e-14,1.1297961792422975e-12,0.09737247454187317,0.16416313098605892
MTRNR2L10,0.12542990885931093,3.570128458565564e-13,1.1312575718105339e-11,0.09184432238766527,0.1587304445827164
HLA-DQA1,0.12481477681146391,4.658768435961418e-13,1.4586382126879202e-11,0.0912246428049871,0.1581212137014135
AXL,0.1185341668178093,6.542951543805071e-12,1.890984896726081e-10,0.08489909005324159,0.15189940412763678
H2AFZ,0.11435747672544644,3.516313328346639e-11,9.734635845843854e-10,0.08069401288200267,0.14776035267859458
SPP1,0.1133158293229774,5.298622641557724e-11,1.4366368605460635e-09,0.0796454725335258,0.14672790986018713
MNDA,0.11122015923556786,1.1954504988801455e-10,3.112905754509686e-09,0.077536160385165,0.14465053771206257
CLEC10A,0.10805081646561233,3.9768828266612646e-10,1.0056924840499161e-08,0.07434675908513931,0.1415083074917637
CD9,0.10676990370062935,6.401670640219749e-10,1.5305812530707217e-08,0.07305793513797458,0.1402381611283329
VIM,0.10506498393874056,1.195968278949054e-09,2.621163811363343e-08,0.07134266009422476,0.13854740075634786
IFLTD1,0.10497907144544813,1.2339100781579307e-09,2.659986479963408e-08,0.07125623106674756,0.13846219660220152
FCER1A,0.10402076373814455,1.7451916080329792e-09,3.6718831433013885e-08,0.07029219602410548,0.13751175643636
PTTG1,0.098781187413523,1.0993842847651063e-08,2.1104968386366641e-07,0.06502241903178964,0.13231410547244538
C1QA,0.09735149423059276,1.7875638362115632e-08,3.355696550366967e-07,0.0635848120853733,0.13089553190337525
MTRNR2L2,0.09722144197948636,1.867742978484887e-08,3.4592704460670794e-07,0.06345404691090471,0.130766484333522
SDS,0.09640355213751088,2.4580459751482558e-08,4.5207418983495897e-07,0.06263170011618913,0.1299548868102931
DUT,0.09631876880942139,2.5287045533322544e-08,4.61839789948877e-07,0.06254645739872351,0.129870753178742
CTSL,0.09560159786367625,3.2106357968478157e-08,5.783542565554627e-07,0.0618254202504622,0.1291590586010422
DEFA3,0.09425725647579705,4.999704710464378e-08,8.708094959285638e-07,0.06047392661682626,0.12782488955332652
PLTP,0.09332443443422969,6.774384381068483e-08,1.1557190420566896e-06,0.0595362145077675,0.12689905457312123
PET100,0.09330767689955163,6.811271920866422e-08,1.1557190420566896e-06,0.05951936967146771,0.12688242202148944
ZSCAN16-AS1,0.09166040869899227,1.1562898193669126e-07,1.9126051729150817e-06,0.057863613620173796,0.1252473475207087
PGP,0.0861132270052412,6.429121304478601e-07,9.607152858397001e-06,0.052289216030052384,0.11973988613418547
PTMS,0.08400359694667305,1.201888651859745e-06,1.746390693033773e-05,0.05016978868850621,0.117644818621217
TYW5,0.08240803853930606,1.9103850523077113e-06,2.701243380413592e-05,0.04856702275235812,0.11606007525584038
ANKRD49,0.08221961345090556,2.0167267345020816e-06,2.8101474888901126e-05,0.04837775800661368,0.11587291604142164
NUPR1,0.0795977480442783,4.2338323747949005e-06,5.681111809036015e-05,0.04574446122563417,0.11326841680613685
MYB,0.07889402372793655,5.146502814695714e-06,6.700644753786995e-05,0.04503774873789038,0.11256927489531762
FOLR2,0.07839023127051473,5.91249859895062e-06,7.548481220990355e-05,0.044531837877312866,0.112068742477036
NAIP,0.07546388206368686,1.3021213863202478e-05,0.00015854533546399313,0.04159352699699906,0.10916099168462917
C1orf56,0.07314339514458582,2.3872911617634267e-05,0.00028029356051061663,0.03926397131536442,0.10685484259259041
HSPB1,0.07305359925213721,2.443089591388447e-05,0.00028557002779340513,0.0391738318898433,0.10676559424086969
HLA-DRA,0.07184895909241185,3.322365980613557e-05,0.00037826071554171664,0.03796463644001581,0.10556824698229238
TSPO,0.07163489198953729,3.507178165372548e-05,0.00039587461694977685,0.0377497702355188,0.1053554656119743
MSR1,0.07130391203307748,3.8122484307753025e-05,0.0004230469777611412,0.03741756091495385,0.10502646751363966
RP11-497H16.9,0.07123862571990182,3.875324520266071e-05,0.0004282396423655365,0.037352032992205665,0.10496157125343565
RP11-620J15.3,0.070798555042622,4.3270414654730586e-05,0.00046831765655119936,0.0369103413174399,0.104524122284629
DAB2,0.07059746425514812,4.549675717881006e-05,0.0004903953745093052,0.03670851422077423,0.10432422514557686
AC079210.1,0.06879305237278224,7.09502947143833e-05,0.0007345245777423655,0.03489761904095074,0.10253040207490846
IFI44L,0.06731992184172426,0.00010118350157525612,0.00100042334264257,0.03341936053096279,0.10106575358608419
ZFP36L1,0.06711751705341139,0.00010618244502978349,0.0010459169678963692,0.033216262759372076,0.10086450278068054
CX3CR1,0.06690891084777864,0.00011157769866558019,0.0010868494351499107,0.03300694526816628,0.10065708302449003
CTC-425F1.4,0.06676455478114267,0.00011546141832345846,0.0011205296316999843,0.03286209873101921,0.10051354626666092
HNRNPH1,0.06447395086829528,0.00019693686436125503,0.0018564299400362033,0.030563902730788208,0.09823575490916578
SLC44A1,0.06386756831730542,0.00022619832760450946,0.002117087550177437,0.029955570371263715,0.09763270495107311
RGS1,0.06331274877127206,0.00025650012767807184,0.00237533568941313,0.029398988823971933,0.09708091289203202
RP11-229P13.20,0.061825281249174156,0.00035756446541962953,0.003155686389441697,0.027906901150503222,0.09560145960433274
SDC3,0.06141659458255573,0.00039125016428736165,0.0033959997758275947,0.027496971548784437,0.0951949487418627
MTRNR2L11,0.06020168943085276,0.0005097088162552673,0.004352383723218678,0.026278438878512965,0.09398644508829258
MTRNR2L6,0.06017235471037992,0.0005129445956445947,0.004365839115033282,0.02624901781550163,0.0939572637053052
ACSL6,0.05938727526830555,0.0006069897901976358,0.005035908984920448,0.025461649436998225,0.09317626643751818
ZNF320,0.05932867951675142,0.0006146162214846617,0.005083146737436039,0.025402884534724838,0.09311797369846371
CD74,0.05920679814767339,0.0006307657767828946,0.005151906810369605,0.025280652076836708,0.09299672186476426
RHOU,0.059028619031846266,0.0006550859837431269,0.005317518942112419,0.0251019615275974,0.09281946126697778
SEPP1,0.059005771857649755,0.0006582667444762389,0.00532689703991541,0.02507904893121547,0.09279673171562941
NSUN6,0.05854317794260451,0.0007258377265528149,0.005749859098897298,0.024615138059670475,0.0923365117717532
CLEC12A,0.05763878945649201,0.0008769106336810288,0.006863913591015195,0.023708217081554163,0.09143672278052967
APOL2,0.0575914750677684,0.0008855648377139715,0.006911084638539303,0.02366077173910777,0.0913896475018136
ATOX1,0.057571121696207685,0.0008893119268714313,0.006919793987194865,0.023640362081810862,0.0913693969424492
TOP2A,0.05732894201002033,0.0009350391169436415,0.007232802581064051,0.023397514836168067,0.09112843844774166
MMP9,0.05660935383361193,0.0010840676636894742,0.008169335116055351,0.022675966766198475,0.09041245544473009
CAB39,0.05653312166212601,0.0011010798777971473,0.008273828796018564,0.022599529037190744,0.09033660315327664
CTD-2292M16.8,0.055437765033844844,0.0013743789616777401,0.01005945221314508,0.02150126261911967,0.08924666160026325
HLA-DPB1,0.05542841795702257,0.0013769592383012276,0.01005945221314508,0.021491891064435723,0.08923736038380194
TLR7,0.0553047354627829,0.001411525062277843,0.010255002524283777,0.02136788523551904,0.08911428416829054
