,4.0_3_corr,4.0_3_pval,4.0_3_qval,4.0_3_ci_low,4.0_3_ci_high
IPMK,0.03341898654778224,0.21426507406644424,0.4926409576960765,-0.019326614094007776,0.08597908417135763
GAS2L1,0.03340265007404931,0.2144893408635945,0.49272551380203355,-0.019342962710289527,0.08596285031905006
AC005306.3,0.03336182602057654,0.21505051141520803,0.4931392860200065,-0.01938381698408937,0.08592228258951265
ACSL4,0.03335323756589181,0.21516870336165295,0.4931392860200065,-0.019392411774019746,0.08591374803737867
FZD2,0.033270286033274955,0.21631266588931897,0.4931392860200065,-0.019475424094306783,0.08583131672514
NPEPL1,0.03326698397103163,0.2163582940567228,0.4931392860200065,-0.01947872856128223,0.08582803535648288
DCUN1D3,0.03324608092617967,0.21664729456151466,0.49318943087622735,-0.01949964680207387,0.08580726328178473
TGFBR2,0.033238250405123196,0.21675562886683508,0.49318943087622735,-0.019507483003814666,0.08579948181188934
NBR1,0.0332055327252712,0.21720869506073737,0.49379277735261057,-0.01954022434874179,0.08576696900946128
GPR183,0.03299783373557923,0.220100727953216,0.49935146799237445,-0.01974807093090018,0.08556056801538904
ZSWIM8,0.03289600006369566,0.22152871092972048,0.5008838979280421,-0.01984997530097627,0.08545936909534489
CD9,0.03283800804437677,0.22234487186575314,0.5008838979280421,-0.019908007091598998,0.0854017380684525
CTB-61M7.2,0.03281884305849131,0.22261506574579648,0.5008838979280421,-0.01992718514282248,0.08538269230466917
NRG1,0.03273817590587923,0.2237549090181773,0.5015768263720526,-0.020007906863100628,0.0853025265475006
BBS10,0.03273755378480768,0.22376371588038646,0.5015768263720526,-0.020008529402336703,0.08530190829064553
RP11-561P12.5,0.03271148085415619,0.22413303175547838,0.5015768263720526,-0.02003461982137735,0.08527599727189333
CFD,0.032649715133531244,0.2250096620067059,0.5021716774869006,-0.020096426684623154,0.08521461483030646
TJP2,0.032643482008453954,0.22509826334839,0.5021716774869006,-0.020102663939237965,0.08520842036190047
PLA2G7,0.03255531121635412,0.22635424167499196,0.5045453325885317,-0.020190892705992284,0.08512079595321168
CYP27A1,0.03250797453563438,0.2270306009793196,0.5048148768899016,-0.020238260172925935,0.08507375227655654
EXTL3,0.032506517656595915,0.227051440062353,0.5048148768899016,-0.02023971799571447,0.08507230441157439
CALCRL,0.0324691014719205,0.227587104937091,0.5055781164621092,-0.020277158341329878,0.08503511965364849
CCL5,0.032311892417984364,0.22984759869202243,0.5088790980308634,-0.02043446729405198,0.08487888136973534
KDM7A,0.03220748710662926,0.23135761701186286,0.5109309390816602,-0.020538937506831938,0.08477511933546661
ZNF34,0.03201338423254593,0.23418360744020283,0.5154392967779339,-0.02073315797975386,0.08458220936580595
SLC22A18,0.031833843183059415,0.2368192528122488,0.519884255435633,-0.020912804261462713,0.08440376821915245
TMOD2,0.031802140183308326,0.23728681626222647,0.519884255435633,-0.020944525489096342,0.08437225908778255
CPD,0.031782074584657476,0.23758308488543634,0.519884255435633,-0.020964602569738346,0.08435231613881027
SECISBP2,0.03170580585235756,0.23871157328188275,0.5210415403528139,-0.021040914556580807,0.08427651320994314
FBXL5,0.03165239270460937,0.23950413103315416,0.5214721262262876,-0.02109435763077138,0.08422342591521378
BRI3,0.031574295677498865,0.24066628661808387,0.5230671342430487,-0.021172497871682263,0.08414580479077215
AGO1,0.0315617871835216,0.24085279242622337,0.5230671342430487,-0.021185013227171437,0.08413337246097806
WWC3,0.031549571667271334,0.2410350279220035,0.5230671342430487,-0.021197235428266174,0.0841212313091739
IL8,0.03153638402920457,0.24123187469656582,0.5230671342430487,-0.021210430265465516,0.0841081239360209
TCL1A,0.031451840139501946,0.24249651356724766,0.5249430293696268,-0.02129501987118757,0.08402409417998762
STAB1,0.03132944976727329,0.24433551102939788,0.5273001895490788,-0.02141747508648922,0.08390244677115376
IRAK3,0.03132596681674722,0.24438798739375112,0.5273001895490788,-0.021420959859141296,0.08389898494073826
DLEU7,0.031244140009362986,0.2456231163587702,0.5283045544292208,-0.021502829105940556,0.08381765395420689
CLCN5,0.031241859805408556,0.24565759722698166,0.5283045544292208,-0.021505110482390125,0.08381538755687494
RIT1,0.031079686442767443,0.24811865415146606,0.5316445417552806,-0.021667365826741367,0.08365419475804024
AQP9,0.03107110523558788,0.24824935618030275,0.5316445417552806,-0.021675951294480862,0.0836456653595629
KLF3,0.031027629279983232,0.24891228603148363,0.5316445417552806,-0.02171944871629629,0.08360245176995246
TMEM129,0.03102442649057016,0.24896117162455955,0.5316445417552806,-0.02172265307918622,0.08359926830071368
TLE3,0.031019828376116627,0.24903136640058998,0.5316445417552806,-0.0217272534507217,0.0835946979215721
DNAH1,0.031001854749839082,0.24930588418377286,0.5317985906127882,-0.021745235878304302,0.08357683268897613
DNM2,0.030959525706309464,0.24995322539694298,0.53216852442289,-0.021787585514637216,0.08353475878600411
RNF135,0.03094027946871619,0.25024794695389485,0.53216852442289,-0.021806841052798856,0.0835156284941395
LINC01001,0.03093757985848912,0.25028930600711263,0.53216852442289,-0.02180954196445837,0.08351294514416217
MDM2,0.03088196978417123,0.2511423339914396,0.5335505689001643,-0.021865178676086325,0.08345766984994979
MAP4K3,0.03085092242893177,0.2516194635902812,0.5340473159988152,-0.021896240760937463,0.08342680926321583
PLEKHG3,0.030827621599638227,0.2519779605746544,0.5340473159988152,-0.021919552577812498,0.08340364853617498
RP11-490O6.2,0.030827112588300877,0.2519857959811761,0.5340473159988152,-0.02192006182853562,0.08340314258476576
IL6ST,0.030802261612192277,0.2523685429102941,0.534427502633564,-0.021944924458658085,0.08337844096764971
PNPLA8,0.030506520491469003,0.2569545287642738,0.5423907643313346,-0.022240799260849604,0.08308447234642609
AC093495.4,0.030466840261835163,0.25757420760519545,0.5430409413370177,-0.02228049672380124,0.08304502924066011
CDA,0.030460340001455675,0.25767581957658336,0.5430409413370177,-0.022286999791420046,0.0830385678092839
RWDD2A,0.030422627716648703,0.2582658852549221,0.5434129275019498,-0.022324728274800112,0.08300108070983347
PARP12,0.030369116612746844,0.25910475162463353,0.5439564304219381,-0.022378262105515447,0.08294788887289462
ZNF783,0.030366542716750648,0.2591451487398274,0.5439564304219381,-0.022380837087051707,0.08294533032615853
