TF,fdr,nes,es,tag %,gene %,lead_genes
MAFG human tf ARCHS4 coexpression,1,1.043653282,0.362190416,36/83,37.69%,CXCL3;ATF3;IER3;CTSL;MMP19;PPIF;BCL3;PLAUR;PIM3;SPHK1;INSIG1;RNF19B;SBNO2;CCDC9;ICAM1;DUSP5;EHD1;PLEKHO2;TFE3;PPP1R12C;GSK3A;SRC;XAB2;RELB;CDK11B;FURIN;CIC;PPP6R1;REXO1;ABCD1;ZNF865;NOP9;MEF2D;DNAJC5;PPP1R9B;SRF
HIF3A human tf ARCHS4 coexpression,1,1.04233073,0.442130615,27-Apr,2.71%,PLAU;DUSP4;ATP5EP2;IER2
RARA human tf ARCHS4 coexpression,1,1.03967446,0.362987721,30/107,27.17%,SPI1;APOBEC3A;TYMP;FCGR3A;CSF3R;ITGAX;C5AR1;CDC42SE1;TLE3;NCF1;BCL3;ZNF467;LFNG;LILRA6;R3HDM4;SIGLEC14;SBNO2;FFAR2;YPEL3;CSF2RB;BCL6;AQP9;CD300LB;PLEKHO2;TFE3;PPP1R12C;CHST15;HDAC10;RNF44;DOK3
SPIC human tf ARCHS4 coexpression,1,1.034051771,0.451611232,17-Jul,20.38%,C1QB;RRAD;FABP7;KLHL18;MERTK;EXOC3L1;MTRNR2L10
TOX4 human tf ARCHS4 coexpression,1,1.031816698,0.457634953,15-Jul,24.26%,CBWD5;RNF122;PAQR7;GPR85;RP11-111M22.2;EMX2;CCDC149
BCL6B human tf ARCHS4 coexpression,1,1.028343597,0.377905803,19/58,26.05%,PMP22;PLVAP;THBD;CTNNB1;RAMP2;GRASP;RGS5;ECE1;FBLIM1;HSPG2;CD9;LPL;EXOC3L1;CRIP2;NOTCH1;NRP2;SERPINH1;FAM198B;FSCN1
CDX2 human tf ARCHS4 coexpression,1,1.025844651,0.429869828,20-Jun,20.02%,ADAMDEC1;LGALS2;SEPP1;GPR160;BCL2L15;ELF3
ADAR human tf ARCHS4 coexpression,1,1.024589652,0.351046997,Sep-85,9.24%,MX1;IFIT3;APOBEC3A;MX2;OAS2;STAT1;CDC42SE1;OAS1;NCF1
TEAD3 human tf ARCHS4 coexpression,1,1.022761947,0.369887867,Nov-53,22.88%,FN1;COL1A1;COL6A1;ADAMTS2;FBLIM1;LMNA;COL6A2;CALD1;BGN;TNFRSF12A;SERPINH1
HNF4G human tf ARCHS4 coexpression,1,1.02265373,0.429293867,21-Jun,19.77%,ADAMDEC1;LGALS2;SEPP1;GPR160;BCL2L15;ACOX1
DHX34 human tf ARCHS4 coexpression,1,1.021901921,0.359859198,36/116,28.86%,SPI1;APOBEC3A;TYMP;FCGR3A;CSF3R;ITGAX;C5AR1;CDC42SE1;TLE3;NCF1;BCL3;LTB4R;ZNF467;LFNG;LILRA6;R3HDM4;SIGLEC14;SBNO2;FFAR2;YPEL3;CSF2RB;BCL6;FBRSL1;AQP9;RAB24;CD300LB;PLEKHO2;TFE3;PPP1R12C;CHST15;HDAC10;RNF44;DOK3;XAB2;NBEAL2;NADK
AHDC1 human tf ARCHS4 coexpression,1,1.021342928,0.393327518,19/38,40.45%,IRF2BPL;PACS2;GPM6A;KCNJ3;LRRC69;RNF122;GPR85;FBRSL1;EMX2;NEUROD2;TNRC18;GIGYF1;BRSK1;SPEG;CIC;ZNF865;MEF2D;MAFF;MTA1
SMAD3 human tf ARCHS4 coexpression,1,1.012585667,0.351009232,Dec-50,26.30%,FN1;COL6A1;ERRFI1;ECE1;LMNA;KDM2A;TNFRSF12A;SERPINH1;ITGA3;BHLHE40;TFE3;TPM2
HAND1 human tf ARCHS4 coexpression,1,1.011814054,0.440720873,20-Sep,29.01%,COL3A1;ID3;KRT18;RGS5;LUM;SERPINH1;CKB;FSCN1;SPARC
CASZ1 human tf ARCHS4 coexpression,1,1.011732549,0.368288262,20/41,33.35%,NR4A1;RRAD;SLC25A29;ELF3;FBRSL1;KDM2A;MYH11;TMC4;CLMN;DUOX1;SREBF1;TNRC18;DNAH1;SMTN;ZBTB7B;SETD1B;SPEG;CIC;SH3GLB2;CAPS
MEIS1 human tf ARCHS4 coexpression,1,1.010026461,0.451503926,16-Apr,19.41%,RIN2;FBXO48;PAQR7;SLC48A1
SOX18 human tf ARCHS4 coexpression,1,1.009595324,0.384863038,16/44,31.61%,PLVAP;RAMP2;JUN;ECE1;FBLIM1;HSPG2;FAM65A;EXOC3L1;PNPLA2;CRIP2;BGN;FAM198B;MXD4;CAV2;SMTN;CHST7
SIM2 human tf ARCHS4 coexpression,1,1.009444046,0.451705749,17-Oct,40.04%,PLA1A;NDRG1;KCNJ3;ZNF713;NEDD4;CARS2;SFXN2;ZNF432;RALGAPA2;CDK19
HNF4A human tf ARCHS4 coexpression,1,1.008456509,0.446039698,16-Jun,15.58%,A2M;ADAMDEC1;ASGR2;SEPP1;C2;C3
FOXD4L1 human tf ARCHS4 coexpression,1,1.006288219,0.449071204,19-Jun,18.59%,GADD45B;PPIF;IER5;OTUD1;PIM3;GLA
ZNF350 human tf ARCHS4 coexpression,1,1.004503115,0.461223004,18-Jul,30.29%,RGS1;OTUD1;PAQR7;JAK3;CCDC149;CARS2;ATF7IP2
ZNF788 human tf ARCHS4 coexpression,1,1.003805522,0.453793703,15-Jun,31.15%,NMNAT1;CNKSR3;ZNF726;ZNF713;RP11-111M22.2;C5AR2
PRDM2 human tf ARCHS4 coexpression,1,1.003537279,0.39926401,31-Oct,24.36%,CD83;BTG2;SNX29P2;TNFAIP3;MAP3K1;NFKBIZ;KDM2A;NR2C2;ANKRD13A;PELI1
PHF21A human tf ARCHS4 coexpression,1,1.002309277,0.364314444,31/98,28.86%,SPI1;APOBEC3A;FCGR3A;MX2;CSF3R;ITGAX;C5AR1;CDC42SE1;NCF1;ZNF467;TMEM154;LFNG;LILRA6;R3HDM4;SIGLEC14;CLEC12A;FFAR2;YPEL3;CSF2RB;ITGAL;BCL6;AQP9;CD300LB;TFE3;CHST15;GSK3A;RNF44;DOK3;IQSEC1;NBEAL2;NADK
TLX2 human tf ARCHS4 coexpression,1,0.998628533,0.422353026,24-Aug,26.05%,CTNNB1;PIK3R3;RGS5;KREMEN1;PKIB;MARCKSL1;EIF4A3;FSCN1
ZNF547 human tf ARCHS4 coexpression,1,0.998549996,0.449119172,17-Jul,24.67%,PET100;FABP7;FBXO48;SMIM4;ZNF726;RPP21;HSPE1
ZNF467 human tf ARCHS4 coexpression,1,0.998247546,0.352393601,21/107,16.96%,SPI1;APOBEC3A;TYMP;FCGR3A;MX2;CSF3R;ITGAX;C5AR1;CDC42SE1;NCF1;BCL3;LTB4R;LFNG;LILRA6;R3HDM4;HCAR2;SIGLEC14;CLEC12A;SBNO2;FFAR2;YPEL3
RXRA human tf ARCHS4 coexpression,1,0.991570159,0.342713923,36/105,34.01%,SPI1;TYMP;FCGR3A;CCR1;ITGAX;C5AR1;NCF1;BCL3;ZNF467;LFNG;LILRA6;R3HDM4;SBNO2;YPEL3;CSF2RB;PNPLA2;BCL6;FOXO4;AQP9;CD300LB;PLEKHO2;TFE3;PPP1R12C;CHST15;DOK3;IQSEC1;NBEAL2;NADK;FURIN;MMP25;GIMAP8;ATG2A;CIC;PPP6R1;PTPRJ;ITGAM
ID3 human tf ARCHS4 coexpression,1,0.990087075,0.426000668,21-Oct,29.01%,PLTP;CRYAB;RAMP2;HES1;TNFRSF12A;SERPINH1;RAB13;HSPE1;NAB2;SPARC
KLF10 human tf ARCHS4 coexpression,1,0.989564818,0.36530507,22/50,24.46%,CD83;ATF3;NR4A1;NR4A3;GADD45B;BTG2;HIST2H2BE;IER5;GRASP;NR4A2;OTUD1;AVIL;PIM3;NFKBIZ;DUSP5;NLRP3;SERTAD1;BCL6;HBEGF;NFKBIA;ARRDC4;BHLHE40
ZNF362 human tf ARCHS4 coexpression,1,0.98845679,0.350220408,19/57,32.99%,HSPA1A;RAMP2;JUN;JUND;PACS2;HES1;FAM65A;SLC25A29;MARCKSL1;FBRSL1;NOTCH1;GSK3A;RNF44;MXD4;PHF21A;TNRC18;GIGYF1;H1FX;CIC
HEY1 human tf ARCHS4 coexpression,1,0.987067336,0.391373822,Aug-35,10.73%,HSPA1A;CRYAB;DNAJB1;ID3;JUN;COL1A2;FABP7;FXYD6
ZBTB1 human tf ARCHS4 coexpression,1,0.986215493,0.407996889,30-Dec,29.88%,CDC42SE1;TNFAIP3;DMXL2;MAP3K1;NFKBIZ;ITGAL;MBOAT1;KDM2A;ANKRD13A;PELI1;ZNF217;DNAH1
TSC22D2 human tf ARCHS4 coexpression,1,0.985933832,0.44445821,18-May,14.15%,RIN2;ARF6;MGP;HNRNPH1;MDM4
CREB3L3 human tf ARCHS4 coexpression,1,0.985723315,0.423590767,18-May,14.45%,ADAMDEC1;ASGR2;SEPP1;LRG1;C2
POLE4 human tf ARCHS4 coexpression,1,0.979601672,0.403295149,21-Oct,25.94%,MT2A;PLTP;PET100;PHLDA2;TMUB1;SMIM4;SELM;IGFBP6;BOLA2B;TRAPPC5
ZNF304 human tf ARCHS4 coexpression,1,0.974273521,0.432571838,15-Jan,1.69%,LPAR6
IRX6 human tf ARCHS4 coexpression,1,0.972277636,0.434022442,18-Apr,7.61%,G0S2;CRYAB;TCHH;APOD
KRTAP5-1 human tf ARCHS4 coexpression,1,0.971370719,0.378670109,Nov-31,33.20%,TCHH;COL27A1;HSF4;TINCR;LYPD3;HSPB1;SREBF1;TNRC18;DGAT2;ZBTB7B;SH3GLB2
PHOX2A human tf ARCHS4 coexpression,1,0.971222056,0.418729651,18-Aug,33.86%,DUSP4;RGS5;KREMEN1;MARCKSL1;FSCN1;H1FX;H1F0;MAPK8IP1
ZNF654 human tf ARCHS4 coexpression,1,0.971048645,0.42565139,18-Aug,24.36%,HERC5;RND3;ARF6;MAP3K1;ABCA1;SYNC;CCDC149;PELI1
HLA-DQB2 human tf ARCHS4 coexpression,1,0.969323648,0.400099183,19-Oct,23.80%,GPR183;NMNAT1;HLA-DPB1;KLC3;ZNF726;ZNF713;TINCR;NFKBIA;LYPD3;RP11-111M22.2
RNF166 human tf ARCHS4 coexpression,1,0.968358085,0.350095809,18/96,18.64%,SPI1;TYMP;FCGR3A;CSF3R;ITGAX;C5AR1;CDC42SE1;NCF1;LFNG;LILRA6;R3HDM4;SIGLEC14;CLEC12A;SBNO2;FFAR2;YPEL3;CSF2RB;ITGAL
ZNF80 human tf ARCHS4 coexpression,1,0.967499238,0.400280147,23-May,14.56%,CCL4L2;CCL4;CCL3;ZBP1;CCL5
ZNF101 human tf ARCHS4 coexpression,1,0.966764692,0.390250283,23-Oct,32.28%,SNX29P2;MDM4;FBXO48;CNKSR3;ZNF726;ZNF713;RP11-111M22.2;JAK3;C5AR2;SFXN2
BARHL1 human tf ARCHS4 coexpression,1,0.966214928,0.41513884,20-Sep,33.86%,DNAJB1;JUN;GPM6A;MARCKSL1;CAMKK2;FSCN1;CDKN1C;BRSK1;MAPK8IP1
DOT1L human tf ARCHS4 coexpression,1,0.96465544,0.331129408,34/88,37.95%,CXCL3;IER3;MMP19;SOCS3;IL1RN;PPIF;BCL3;TNF;PLAUR;PIM3;SPHK1;INSIG1;SBNO2;ICAM1;FBRSL1;SLC2A6;EHD1;PPP1R12C;HDAC10;SRC;XAB2;RELB;TNRC18;GIGYF1;CIC;PPP6R1;REXO1;ABCD1;ZNF865;SEMA6B;NOP9;PPP1R9B;SRF;TAF1C
POU2F2 human tf ARCHS4 coexpression,1,0.964629361,0.372726429,13/43,28.75%,SPI1;FCGR2B;CDKN2D;NCF1;SIGLEC14;ITGAL;SLC2A6;EHD1;JAK3;FGD2;RNF44;DOK3;RELB
SSH2 human tf ARCHS4 coexpression,1,0.96313853,0.347134119,21/93,18.64%,SPI1;APOBEC3A;FCGR3A;MX2;CSF3R;ITGAX;C5AR1;CDC42SE1;IRF1;NCF1;TMEM154;LILRA6;RASSF3;R3HDM4;MAP3K1;SIGLEC14;CLEC12A;FFAR2;YPEL3;CSF2RB;ITGAL
TFE3 human tf ARCHS4 coexpression,1,0.96289191,0.331252388,29/85,35.50%,SPI1;TYMP;ITGAX;C5AR1;BCL3;R3HDM4;SBNO2;CSF2RB;FAM65A;PNPLA2;BCL6;FOXO4;EHD1;PLEKHO2;PPP1R12C;CHST15;GSK3A;MXD4;XAB2;NBEAL2;NADK;FURIN;MMP25;ZBTB7B;CIC;PPP6R1;REXO1;ABCD1;ZNF865
SP2 human tf ARCHS4 coexpression,1,0.96103884,0.341331286,32/77,38.51%,SPI1;CDC42SE1;TLE3;NCF1;BCL3;R3HDM4;SBNO2;CCDC9;YPEL3;CSF2RB;ITGAL;FAM65A;EHD1;JAK3;TFE3;HDAC10;RNF44;DOK3;NBEAL2;NADK;MMP25;ZBTB7B;SETD1B;ATG2A;CIC;PPP6R1;REXO1;ZNF865;MEF2D;PPP1R9B;ARHGAP27;WWP2
ZHX3 human tf ARCHS4 coexpression,1,0.960958675,0.378694066,May-35,10.57%,CRYAB;COL6A1;SAMD4A;KCNMA1;PACS2
TP63 human tf ARCHS4 coexpression,1,0.958687591,0.391147624,26-Nov,31.51%,GPNMB;LAMB3;THBD;LTB4R;NDRG1;CD9;LYPD3;DUOX1;JAG1;CAV2;CES1
SLC22A4 human tf ARCHS4 coexpression,1,0.956778447,0.362950647,15/51,21.35%,SPI1;C5AR1;CCDC151;RRAD;NCF1;DNAAF1;LILRA6;R3HDM4;HCAR2;SIGLEC14;FFAR2;CSF2RB;ELF3;BCL6;AQP9
SOX2 human tf ARCHS4 coexpression,1,0.955657968,0.433621729,16-Jul,24.67%,FABP7;GPM6A;HES1;MARCKSL1;HIST1H4C;RAB13;HSPE1
ZC3H4 human tf ARCHS4 coexpression,1,0.951806773,0.393004864,29-Nov,23.85%,RIN2;ARF6;TLE3;HNRNPH1;RASSF3;MDM4;CCDC9;SLC48A1;KDM2A;EIF4E;SYNC
ZNF808 human tf ARCHS4 coexpression,1,0.950928835,0.433853028,15-Jun,30.39%,MAP3K1;MDM4;ZNF713;ZNF780A;AAK1;ERV3-1
STAT6 human tf ARCHS4 coexpression,1,0.948961238,0.331544015,34/97,34.63%,SPI1;TYMP;FCGR3A;ITGAX;CDC42SE1;NCF1;BCL3;LFNG;LILRA6;RASSF3;R3HDM4;SBNO2;YPEL3;CSF2RB;ITGAL;BCL6;AQP9;KDM2A;CD300LB;PLEKHO2;JAK3;PPP1R12C;CHST15;HDAC10;DOK3;NBEAL2;NADK;MMP25;GIMAP8;ZBTB7B;PPP6R1;PTPRJ;ITGAM;PBXIP1
MXD1 human tf ARCHS4 coexpression,1,0.946524278,0.342220242,21/98,16.96%,SPI1;APOBEC3A;FCGR3A;MX2;CSF3R;CCR1;ITGAX;C5AR1;CDC42SE1;IRF1;NCF1;TMEM154;LILRA6;RASSF3;R3HDM4;HCAR2;SIGLEC14;CLEC12A;SBNO2;FFAR2;YPEL3
FOXA2 human tf ARCHS4 coexpression,1,0.946270904,0.436835688,15-Jul,20.84%,HAMP;DNAJB1;NR4A2;HES1;ZNF726;MARCKSL1;HIST1H4C
ESR1 human tf ARCHS4 coexpression,1,0.946097924,0.363256705,17/35,36.57%,LIF;PIK3R3;KRT18;SLC16A6;SULF2;FAM198B;HSPB1;ZNF217;KRT8;SREBF1;SMTN;AVL9;CBX4;SH3GLB2;OSGIN2;STARD10;HRAS
ZNF319 human tf ARCHS4 coexpression,1,0.939824543,0.337102952,17/93,16.96%,SPI1;TYMP;FCGR3A;CSF3R;ITGAX;C5AR1;CDC42SE1;NCF1;BCL3;ZNF467;LFNG;LILRA6;R3HDM4;SIGLEC14;SBNO2;FFAR2;YPEL3
RBM6 human tf ARCHS4 coexpression,1,0.938826232,0.437732764,15-Jul,30.39%,SNX29P2;HNRNPH1;MDM4;ZNF713;NBPF12;PLIN5;ERV3-1
NEUROD1 human tf ARCHS4 coexpression,1,0.938550496,0.378739791,27-Sep,17.62%,RASGEF1B;RIN2;IRF2BPL;GPM6A;KCNJ3;GCH1;LRRC69;FBXO48;PAQR7
NFIC human tf ARCHS4 coexpression,1,0.936951416,0.347440499,22/60,36.87%,COL6A1;SAMD4A;PACS2;MT-ND6;LMNA;FAM65A;PNPLA2;BGN;PPP1R12C;TPM2;MXD4;TNK2;SREBF1;TNRC18;SMTN;SPEG;CIC;SH3GLB2;REXO1;ZNF865;FAM160B2;MEF2D
USF1 human tf ARCHS4 coexpression,1,0.935539274,0.3353173,34/97,34.63%,SPI1;TYMP;FCGR3A;ITGAX;C5AR1;IRF1;NCF1;BCL3;LFNG;LILRA6;R3HDM4;SIGLEC14;SBNO2;FFAR2;YPEL3;CSF2RB;BCL6;AQP9;CD300LB;PLEKHO2;FGD2;PPP1R12C;CHST15;HDAC10;DOK3;NBEAL2;NADK;MMP25;GIMAP8;ZBTB7B;PPP6R1;PARP12;ITGAM;PBXIP1
MBNL2 human tf ARCHS4 coexpression,1,0.933699906,0.39088883,23-May,18.95%,PMP22;SAMD4A;KCNMA1;TMEM144;CPEB2
FOXO1 human tf ARCHS4 coexpression,1,0.933380261,0.379201629,27-Oct,31.05%,ZNF331;RIN2;BTG2;RASSF3;MAP3K1;CRISPLD2;PELI2;PPP1R3B;ITPKB;GIMAP8
SSH3 human tf ARCHS4 coexpression,1,0.932647907,0.3225394,30/72,39.79%,LY6E;KRT18;SBNO2;SULF2;FBRSL1;TFE3;PPP1R12C;HSPB1;HDAC10;KRT8;MXD4;NBEAL2;SREBF1;TNRC18;ZBTB7B;ATG2A;CIC;SH3GLB2;PPP6R1;ZNF865;STARD10;NOP9;DNAJC5;TAF1C;ARHGAP27;SLC16A5;ELMO3;FAM129B;ITPR3;TRIM25
NR1H4 human tf ARCHS4 coexpression,1,0.931717376,0.390699422,20-Jul,19.77%,ADAMDEC1;ASGR2;SEPP1;C2;C3;C1S;ACOX1
BARX2 human tf ARCHS4 coexpression,1,0.930229791,0.3978884,21-Aug,25.84%,TM4SF1;TCHH;MAF;TINCR;ELF3;LYPD3;MAPK13;TMC4
PLXNC1 human tf ARCHS4 coexpression,1,0.929600707,0.335803618,18/90,13.99%,SPI1;APOBEC3A;FCGR3A;MX2;CSF3R;CCR1;ITGAX;C5AR1;CDC42SE1;NCF1;TMEM154;LILRA6;RASSF3;R3HDM4;MAP3K1;HCAR2;SIGLEC14;CLEC12A
MEIS2 human tf ARCHS4 coexpression,1,0.927632714,0.42950281,17-Oct,42.90%,RIN2;CNKSR3;NEDD4;CCDC149;EML1;PTPRN2;CHGB;RAB3B;KIAA1324;EGR3
PRB4 human tf ARCHS4 coexpression,1,0.927315216,0.353874848,28-Dec,30.08%,NR4A1;NR4A3;BTG2;MERTK;KREMEN1;MECP2;SLC25A29;BCL6;MXD4;PLIN5;DNAH1;FURIN
ZBTB34 human tf ARCHS4 coexpression,1,0.922499509,0.343098013,14/75,13.99%,SPI1;FCGR3A;CSF3R;ITGAX;C5AR1;CDC42SE1;NCF1;TMEM154;LILRA6;RASSF3;R3HDM4;MAP3K1;SIGLEC14;CLEC12A
TFAP2C human tf ARCHS4 coexpression,1,0.921581551,0.377136316,14/25,36.01%,MGP;KRT18;B4GALT1;CD9;TINCR;SULF2;CPEB2;LYPD3;HSPB1;ZNF217;KRT8;CA13;RAB3D;STARD10
ZNF524 human tf ARCHS4 coexpression,1,0.921478411,0.340127105,19/71,28.86%,SPI1;TYMP;FCGR3A;NCF1;BCL3;LFNG;R3HDM4;SBNO2;YPEL3;EHD1;PLEKHO2;TFE3;PPP1R12C;HDAC10;DOK3;XAB2;NBEAL2;RELB;NADK
ZGPAT human tf ARCHS4 coexpression,1,0.920936578,0.332141276,22/63,35.50%,SPI1;TYMP;IER2;CDC42SE1;BCL3;SBNO2;GIMAP7;EHD1;FGD2;PPP1R12C;HDAC10;CARS2;XAB2;NADK;ITPKB;ZBTB7B;ATG2A;CBX4;PPP6R1;REXO1;ABCD1;ZNF865
ZBED2 human tf ARCHS4 coexpression,1,0.920915978,0.367848608,27-Jul,12.51%,DUSP4;LIF;STAT1;LAMB3;GBP5;EGR2;PIM3
EN2 human tf ARCHS4 coexpression,1,0.919177563,0.411377011,15-Aug,20.84%,HSPA1A;DNAJB1;JUN;NR4A2;FABP7;HES1;MARCKSL1;HIST1H4C
MYF6 human tf ARCHS4 coexpression,1,0.918663138,0.397982115,15/24,34.98%,SAMD4A;FABP3;RRAD;PADI2;SYNPO2L;PDLIM5;FILIP1L;NEXN;TPM2;FBXO32;PPP1R3B;ADSSL1;PDLIM3;SPEG;CAPN3
ZBTB37 human tf ARCHS4 coexpression,1,0.91490469,0.368325729,29-Sep,23.70%,TMEM154;DMXL2;MAP3K1;MDM4;CNKSR3;ZNF780A;NEDD4;NR2C2;AAK1
TSC22D4 human tf ARCHS4 coexpression,1,0.914865989,0.313053635,33/95,35.50%,SPI1;TYMP;FCGR3A;ITGAX;NCF1;LFNG;R3HDM4;SBNO2;YPEL3;CSF2RB;BCL6;FOXO4;PLEKHO2;TFE3;PPP1R12C;HDAC10;RNF44;DOK3;MXD4;IQSEC1;XAB2;NBEAL2;NADK;MMP25;ITPKB;ZBTB7B;CIC;SH3GLB2;AATK;PPP6R1;PBXIP1;REXO1;ZNF865
DMTF1 human tf ARCHS4 coexpression,1,0.913770401,0.441201033,15-Jul,34.93%,MAP3K1;MDM4;SS18;ZNF780A;NR2C2;CREB5;DNHD1
ZBTB7B human tf ARCHS4 coexpression,1,0.913565055,0.312235774,29/104,31.05%,SPI1;TYMP;FCGR3A;ITGAX;C5AR1;CDC42SE1;NCF1;BCL3;ZNF467;LFNG;RASSF3;R3HDM4;SBNO2;YPEL3;CSF2RB;BCL6;AQP9;CD300LB;PLEKHO2;TFE3;PPP1R12C;CHST15;HDAC10;DOK3;NBEAL2;NADK;FURIN;MMP25;GIMAP8
H1F0 human tf ARCHS4 coexpression,1,0.913510497,0.339912842,Apr-39,14.66%,A2M;ERRFI1;NDRG1;CALR
ESR2 human tf ARCHS4 coexpression,1,0.91288268,0.347599516,20/38,40.30%,SLC35F6;PIK3R3;SULF2;MBOAT1;PKIB;RAB24;BATF;ZNF217;KRT8;MXD4;NBEAL2;NAB2;SREBF1;AVL9;SIAH2;STARD10;NOP9;ITPR3;TRIM25;KIAA1324
ELF2 human tf ARCHS4 coexpression,1,0.911756082,0.383783945,21-May,14.15%,RASGEF1B;TMEM154;DMXL2;MAP3K1;MDM4
XBP1 human tf ARCHS4 coexpression,1,0.908895512,0.343703388,22/42,41.11%,BTG2;CDKN1A;GPR160;KRT18;PIM3;SULF2;MBOAT1;ELF3;TMC4;HSPB1;ZNF217;KRT8;SREBF1;ZBTB7B;CBX4;SH3GLB2;SIAH2;STARD10;ELMO3;TRIM25;KIAA1324;SLC30A1
ZNF518B human tf ARCHS4 coexpression,1,0.908872452,0.412768362,18-Jul,25.54%,RIN2;ARF6;HNRNPH1;ABCA1;EIF4E;SYNC;KIAA0232
PLXNA2 human tf ARCHS4 coexpression,1,0.905157222,0.365968181,13/24,44.64%,COL1A2;PACS2;ECE1;HSPG2;MARCKSL1;CRIP2;JAG1;BRSK1;MAPK8IP1;HECW2;VWF;COL4A2;FAM219A
RBM20 human tf ARCHS4 coexpression,1,0.904849193,0.426213143,16-Dec,32.69%,SAMD4A;FABP3;RRAD;DNAAF1;SYNPO2L;PDLIM5;NEXN;FBXO32;PLIN5;ADSSL1;PDLIM3;SPEG
DRAP1 human tf ARCHS4 coexpression,1,0.902622011,0.356850446,30-Aug,24.72%,LY6E;PHLDA2;CALR;LMNA;TMUB1;TNFRSF12A;ITGA3;TFE3
BNC1 human tf ARCHS4 coexpression,1,0.902253372,0.364014306,Apr-34,8.84%,FN1;LAMB3;HIST2H2BE;KCNMA1
TFCP2L1 human tf ARCHS4 coexpression,1,0.902236265,0.39478977,21-Sep,26.71%,CTNNB1;CA2;CD9;ELF3;ATP1B1;MAPK13;TMC4;CLMN;DUOX1
NFIL3 human tf ARCHS4 coexpression,1,0.900356711,0.339876127,23/77,21.35%,SPI1;APOBEC3A;CCR1;ITGAX;C5AR1;PTGS2;NCF1;BCL3;LTB4R;LILRA6;HCAR2;SIGLEC14;RNF19B;CLEC12A;BCL2A1;SBNO2;NFKBIZ;OSM;FFAR2;CSF2RB;NLRP3;BCL6;AQP9
ELK3 human tf ARCHS4 coexpression,1,0.899973734,0.33154019,Nov-51,17.11%,PLAU;FN1;COL6A1;SLC20A1;MAP3K7CL;PHLDA2;ECE1;DAB2;LMNA;HSPG2;CD9
PRB3 human tf ARCHS4 coexpression,1,0.898718271,0.340476134,30-Dec,30.08%,NR4A3;GADD45B;BTG2;MERTK;KREMEN1;MECP2;SLC25A29;ALDH1L1;MXD4;PLIN5;DNAH1;FURIN
MYOG human tf ARCHS4 coexpression,1,0.89629349,0.394851859,20-Apr,6.95%,SNAI1;CDC42EP2;SAMD4A;FABP3
ZBTB48 human tf ARCHS4 coexpression,1,0.894347042,0.3172998,35/92,38.20%,SPI1;TYMP;ITGAX;C5AR1;TLE3;NCF1;BCL3;ZNF467;LILRA6;R3HDM4;SIGLEC14;SBNO2;YPEL3;CSF2RB;CHKB;RAB24;CD300LB;PLEKHO2;PPP1R12C;HDAC10;DOK3;XAB2;NBEAL2;NADK;MMP25;ZBTB7B;ATG2A;FCHSD1;PPP6R1;REXO1;ZNF865;RASGRP4;PPP1R9B;TAF1C;ARHGAP27
NFATC1 human tf ARCHS4 coexpression,1,0.89376784,0.317862351,Aug-75,12.51%,SPI1;TYMP;FCGR2B;JUNB;CDC42SE1;BCL3;JUND;PIM3
TIGD2 human tf ARCHS4 coexpression,1,0.892348013,0.403928013,15-Nov,53.68%,PPP1R15A;ZNF217;TRIQK;TRMT6;SLC30A1;NADK2;CNOT1;WDR74;PIAS3;NUP153;TECPR2
SPDEF human tf ARCHS4 coexpression,1,0.888284514,0.345306986,14/34,33.20%,GPR160;KRT18;NDRG1;CD9;SULF2;SLC25A29;ELF3;TMC4;HSPB1;ZNF217;KRT8;SREBF1;ZBTB7B;SH3GLB2
PPP1R13L human tf ARCHS4 coexpression,1,0.886501619,0.347862766,16/33,39.17%,LAMB3;SLC7A5;FBLIM1;KLC3;TINCR;ITGA3;LYPD3;HSPB1;SREBF1;TNRC18;CAV2;SMTN;SH3GLB2;ELMO3;FAM129B;ITPR3
ETV6 human tf ARCHS4 coexpression,1,0.883269871,0.341170461,Sep-38,16.34%,SPI1;MX2;ITGAX;IRF1;BCL3;HLA-DPB1;LILRA6;NFKBIZ;ARRB1
EGR1 human tf ARCHS4 coexpression,1,0.882552242,0.356898546,28-Sep,15.07%,ZNF331;NR4A1;RIN2;BTG2;JUN;NR4A2;EGR2;GCH1;FBXO48
ZNF641 human tf ARCHS4 coexpression,1,0.88160539,0.334510664,15/63,21.35%,SPI1;FCGR3A;ITGAX;C5AR1;CDC42SE1;NMNAT1;TMEM154;LILRA6;HPSE;R3HDM4;SIGLEC14;FFAR2;CSF2RB;BCL6;AQP9
ATOH1 human tf ARCHS4 coexpression,1,0.88138344,0.404261439,15-May,20.02%,ADAMDEC1;SEPP1;GPR160;BCL2L15;ELF3
AKNA human tf ARCHS4 coexpression,1,0.881203553,0.319619937,16/88,18.64%,SPI1;FCGR3A;ITGAX;CDC42SE1;IRF1;NCF1;LFNG;LILRA6;RASSF3;R3HDM4;SIGLEC14;SBNO2;FFAR2;YPEL3;CSF2RB;ITGAL
TFAP2A human tf ARCHS4 coexpression,1,0.878049096,0.331652935,Dec-36,29.11%,LAMB3;SLC7A5;MT-ND6;CD9;TINCR;IER5L;CPEB2;TNFRSF12A;LYPD3;HSPB1;ZNF217;SREBF1
GSX2 human tf ARCHS4 coexpression,1,0.87519389,0.393547911,20-May,10.16%,SNAI1;RND3;PIK3R3;PPP1R15A;FABP7
