TF,fdr,nes,es,tag %,gene %,lead_genes
PHF21A human tf ARCHS4 coexpression,0.869137541,1.05569322,0.351704647,29/98,22.57%,FCGR3A;C5AR1;TREM1;CSF3R;AQP9;ARAP1;ITGAX;CREB5;DPEP2;SPI1;DOK3;FPR2;APOBEC3A;SIRPB1;PRKCD;TFE3;NFAM1;HK3;CR1;SPATA13;NADK;ATG16L2;SIGLEC14;CLEC12A;CLEC4D;DENND4B;MAP3K3;YPEL3;LILRA6
RARA human tf ARCHS4 coexpression,0.875082408,1.05196982,0.361163083,33/107,23.63%,FCGR3A;C5AR1;CEBPB;TREM1;CSF3R;AQP9;KLF2;PLEKHO2;ARAP1;ITGAX;DPEP2;SPI1;DOK3;FPR2;UBALD2;APOBEC3A;TYMP;SIRPB1;PRKCD;TFE3;NFAM1;HK3;BCL3;NADK;AMPD2;ATG16L2;SIGLEC14;DENND4B;MAP3K3;YPEL3;LILRA6;UNC13D;ZNF865
EPAS1 human tf ARCHS4 coexpression,0.876394784,1.049944767,0.392642628,Jul-48,7.30%,A2M;CD81;RHOB;VEGFA;SERPING1;THBD;HTRA1
ZNF296 human tf ARCHS4 coexpression,0.87254947,1.049321949,0.458231856,23-Aug,15.97%,SERTAD1;EBI3;HLA-DRB1;PIM3;EIF4A3;DOK3;H2AFX;UBALD2
SP110 human tf ARCHS4 coexpression,0.8762943,1.046318047,0.345492249,27/69,25.09%,FCGR3A;RGS2;ALOX5AP;FCGR2B;AQP9;IFI44;HLA-DRB1;ITGAX;IRF1;DPEP2;DOK3;FPR2;APOBEC3A;TNFSF10;RASSF3;SIRPB1;NFAM1;RASAL3;NADK;ATG16L2;SIGLEC14;LILRA6;FGD2;OAS2;IFIT3;GIMAP8;GBP5
ZXDB human tf ARCHS4 coexpression,0.87676889,1.044484368,0.430259563,31-Mar,3.93%,RHOB;SGK1;KCNMA1
TIGD3 human tf ARCHS4 coexpression,0.876276389,1.043051356,0.34109946,27/100,22.57%,FCGR3A;C5AR1;RGS2;TREM1;CSF3R;AQP9;KLF2;ARAP1;ITGAX;DPEP2;SPI1;DOK3;FPR2;UBALD2;APOBEC3A;SIRPB1;PRKCD;NFAM1;NADK;AMPD2;ATG16L2;SIGLEC14;CLEC12A;DENND4B;MAP3K3;YPEL3;LILRA6
RELA human tf ARCHS4 coexpression,0.91571795,1.029475561,0.35725666,28/75,31.13%,CEBPB;NFKB1;ICAM1;METRNL;PIM3;ARAP1;TOM1;EHD1;UBALD2;PNPLA6;TYMP;PRKCD;TFE3;BCL3;DENND4B;DCAF15;ZNF865;DOT1L;INPPL1;FURIN;MINK1;GAK;TMEM127;AP5Z1;PHRF1;MEF2D;PARP12;ZDHHC8
KAT5 human tf ARCHS4 coexpression,0.921642681,1.025801064,0.373441833,16/54,23.63%,CTSD;OSM;PLEKHO2;PIM3;ARAP1;TOM1;EHD1;DOK3;PNPLA6;PRKCD;IKBKE;TFE3;BCL3;DCAF15;UNC13D;ZNF865
USF2 human tf ARCHS4 coexpression,0.935165186,1.020090492,0.339397166,35/94,32.49%,CEBPB;CTSD;SLC15A3;IFI30;PLEKHO2;ARAP1;TOM1;SPI1;TPCN1;UBALD2;PNPLA6;TYMP;PRKCD;TFE3;BCL3;NADK;DENND4B;DNAJC5;STK11;DCAF15;ZNF865;INPPL1;PPP6R2;FURIN;FOXO4;TNK2;ENGASE;MINK1;GAK;AP5Z1;MEF2D;ZDHHC8;SIPA1;PIP5K1C;GSK3A
FEV human tf ARCHS4 coexpression,0.939143304,1.017000849,0.446784145,22-May,13.35%,SLC16A10;NR4A2;KCNE1;RIN2;GCH1
PROX1 human tf ARCHS4 coexpression,0.936351143,1.016171682,0.445644446,18-Apr,7.20%,A2M;C3;C2;APOC2
ZNF641 human tf ARCHS4 coexpression,0.932548993,1.015574057,0.3506328,14/63,21.16%,FCGR3A;C5AR1;TREM1;AQP9;ITGAX;DPEP2;SPI1;FPR2;HPSE;SIRPB1;NFAM1;ATG16L2;SIGLEC14;MAP3K3
ZNF524 human tf ARCHS4 coexpression,0.92790829,1.015308673,0.351201758,25/71,23.63%,FCGR3A;CEBPB;PLEKHO2;METRNL;ARAP1;TOM1;EHD1;DPEP2;SPI1;DOK3;UBALD2;PNPLA6;TYMP;PRKCD;TFE3;NFAM1;HK3;BCL3;NADK;STK11;YPEL3;DCAF15;LYL1;UNC13D;ZNF865
ZNF318 human tf ARCHS4 coexpression,0.94096058,1.009894448,0.406386801,Jul-39,10.83%,TNFAIP3;FCGR2B;DUSP2;EBI3;EIF2AK3;HLA-DRB1;ENTPD1
ZNF80 human tf ARCHS4 coexpression,0.939589243,1.008431046,0.427752717,23-May,8.46%,CCL3;CCL4L2;CCL4;ALOX5AP;IL2RA
STAT3 human tf ARCHS4 coexpression,0.940158379,1.00672422,0.352792873,28/70,30.68%,SOCS3;NFKB1;AQP9;BHLHE40;PIM3;ARAP1;STAT1;TOM1;IRF1;TNFSF10;PNPLA6;TYMP;PRKCD;TFE3;BCL3;NADK;ZSWIM8;MAP3K3;OAS2;GIMAP8;TLR8;OAS1;FURIN;MINK1;PIK3CD;GAK;TMEM127;PARP12
ZNF746 human tf ARCHS4 coexpression,0.954040851,1.000593184,0.339854946,23/89,22.57%,C5AR1;CEBPB;TREM1;CSF3R;AQP9;ITGAM;PLEKHO2;ARAP1;ITGAX;DPEP2;SPI1;DOK3;FPR2;SIRPB1;CHCHD10;PRKCD;NFAM1;NADK;ATG16L2;SIGLEC14;MAP3K3;YPEL3;LILRA6
SP5 human tf ARCHS4 coexpression,0.95526703,0.99852935,0.447148214,20-Mar,3.73%,A2M;C3;C2
HIST1H1T human tf ARCHS4 coexpression,0.957777579,0.99633875,0.415985703,23-Mar,5.39%,GPR34;F13A1;RGS1
MAFK human tf ARCHS4 coexpression,0.977632517,0.98858436,0.334006364,28/89,31.13%,IER3;CEBPB;SLC7A5;USP36;METRNL;PIM3;TOM1;TPCN1;SREBF1;PNPLA6;TFE3;BCL3;ZSWIM8;DNAJC5;NPLOC4;ZNF865;DOT1L;INPPL1;FURIN;TNK2;OPLAH;TOR4A;MINK1;GAK;AP5Z1;POLRMT;MEF2D;ZDHHC8
ZBTB7B human tf ARCHS4 coexpression,0.980466019,0.986051698,0.322956533,38/104,29.77%,FCGR3A;C5AR1;CEBPB;AQP9;PLEKHO2;ARAP1;ITGAX;DPEP2;SPI1;DOK3;FPR2;PNPLA6;TYMP;RASSF3;SIRPB1;PRKCD;TFE3;NFAM1;HK3;BCL3;NADK;ATG16L2;DENND4B;MAP3K3;YPEL3;UNC13D;ZNF865;GIMAP8;INPPL1;TLR8;FURIN;MYO15B;NLRC4;ENGASE;MINK1;PIK3CD;GAK;TMEM127
MEOX1 human tf ARCHS4 coexpression,0.984653824,0.982962895,0.406728752,29-Jun,13.05%,G0S2;RBP7;CEBPA;ARHGEF40;CD36;PPARG
KCMF1 human tf ARCHS4 coexpression,0.983608475,0.981449043,0.437152846,23-Dec,32.49%,AGFG1;UBALD2;PPP1R3B;ADSSL1;TP53INP1;TAF10;DYNLL2;FOXO4;PPP3R1;CNOT1;CDC34;GSK3A
DBX2 human tf ARCHS4 coexpression,1,0.973364151,0.419022681,24-Apr,9.92%,SLC1A3;JUN;SAP30;DNAJB1
ZKSCAN4 human tf ARCHS4 coexpression,1,0.972882738,0.478299424,15-Mar,11.59%,ADM;CXCL12;EIF4A3
MEIS2 human tf ARCHS4 coexpression,1,0.969067679,0.435590832,17-Feb,10.78%,EGR1;RIN2
ZNF800 human tf ARCHS4 coexpression,1,0.962498709,0.431901623,27-May,9.37%,SAMSN1;TNFAIP3;NFKBIZ;PELI1;OTUD1
CHD2 human tf ARCHS4 coexpression,1,0.948769708,0.390798904,28-Apr,9.57%,TNFAIP3;NFKBIZ;PELI1;DMXL2
ZNF672 human tf ARCHS4 coexpression,1,0.940227624,0.343163989,21/66,23.63%,CEBPB;PLEKHO2;HLA-DRB1;PIM3;ARAP1;TOM1;EHD1;SPI1;DOK3;UBALD2;PNPLA6;TYMP;PRKCD;BCL3;VPS18;DENND4B;PGS1;STK11;DCAF15;UNC13D;ZNF865
IRF9 human tf ARCHS4 coexpression,1,0.931709978,0.31092407,31/91,23.43%,FCGR3A;C5AR1;AQP9;PLEKHO2;HLA-DRB1;ARAP1;ITGAX;IRF1;DPEP2;SPI1;GIMAP6;DOK3;HCAR2;FPR2;APOBEC3A;TYMP;LY6E;SIRPB1;PRKCD;NFAM1;HK3;RASAL3;BCL3;NADK;ATG16L2;SIGLEC14;YPEL3;LILRA6;FGD2;OAS2;UNC13D
ZFHX3 human tf ARCHS4 coexpression,1,0.927228037,0.394951396,25-Jul,19.80%,RHOB;MTRNR2L1;ABL2;AAK1;FAM198B;ASCL2;ADAP1
RUNX3 human tf ARCHS4 coexpression,1,0.925956567,0.341096604,18/67,18.74%,GADD45B;TNFAIP3;NFKB1;DUSP2;KLF2;PLEKHO2;HLA-DRB1;ARAP1;EHD1;IRF1;SPI1;GIMAP6;DOK3;UBALD2;TYMP;PRKCD;RASAL3;BCL3
ELF1 human tf ARCHS4 coexpression,1,0.921484201,0.377484763,27-Mar,5.19%,TNFAIP3;NFKBIZ;NFKB1
TFE3 human tf ARCHS4 coexpression,1,0.91729419,0.318412299,20/85,21.56%,C5AR1;CD81;CEBPB;PLEKHO2;METRNL;ARAP1;TOM1;ITGAX;EHD1;SPI1;PNPLA6;TYMP;PRKCD;NFAM1;HK3;BCL3;NADK;DENND4B;MAP3K3;DNAJC5
FOXO1 human tf ARCHS4 coexpression,1,0.91721772,0.388802495,28-Jul,17.33%,ZNF331;SLC7A8;TIMP1;KLF2;RIN2;PPP1R3B;RASSF3
IRF4 human tf ARCHS4 coexpression,1,0.916990421,0.355662329,17/51,16.17%,GADD45B;TNFAIP3;EGR2;NFKB1;FCGR2B;DUSP2;EBI3;EIF2AK3;BHLHE40;HLA-DRB1;ENTPD1;STAT1;IFI44L;EHD1;HERPUD1;UBALD2;IER5
ZBTB22 human tf ARCHS4 coexpression,1,0.91547457,0.310320338,31/81,32.49%,CEBPB;PLEKHO2;ARAP1;EHD1;SPI1;PNPLA6;PRKCD;TFE3;BCL3;NADK;ZSWIM8;DENND4B;MAP3K3;DNAJC5;STK11;DCAF15;ZNF865;CUL9;INPPL1;FURIN;CHD3;TNK2;MINK1;GAK;TMEM127;AP5Z1;CCAR2;ZDHHC8;SIPA1;PIP5K1C;GSK3A
ZNF75D human tf ARCHS4 coexpression,1,0.915323763,0.392819779,23-May,18.79%,PDK4;SNAPC1;ARHGAP24;GIMAP6;SPATA13
MYOG human tf ARCHS4 coexpression,1,0.914273041,0.38248525,20-Jun,21.46%,GADD45G;FABP3;CDC42EP2;SNAI1;SAMD4A;ADSSL1
NKX2-2 human tf ARCHS4 coexpression,1,0.914234399,0.421457507,19-May,5.44%,MAFB;TMEM176B;KCNMA1;EGR1;SLC7A8
SCRT1 human tf ARCHS4 coexpression,1,0.903189598,0.446445686,15-Dec,44.48%,TP53INP2;DLG4;CDKN1C;IGSF21;CA11;GPR162;DYNLL2;MAPK8IP1;FAM219A;BRSK1;GABBR1;RPH3A
FOXS1 human tf ARCHS4 coexpression,1,0.899531049,0.369445066,Oct-36,17.48%,RHOB;FN1;CCL2;HSPA1A;JUN;HES1;DNAJB1;RGS16;IER5;NDUFA4L2
MEF2D human tf ARCHS4 coexpression,1,0.899089307,0.301449737,29/83,29.77%,JUND;FOSB;BHLHE40;KLF2;USP36;ARAP1;TPCN1;GRASP;UBALD2;PNPLA6;PRKCD;TFE3;ZSWIM8;DENND4B;PER1;MAP3K3;ZNF865;INPPL1;FURIN;CHD3;MYO15B;FOXO4;TNK2;ENGASE;MINK1;PPP3R1;PIK3CD;GAK;TMEM127
CREB3L3 human tf ARCHS4 coexpression,1,0.89734478,0.386582214,18-Mar,5.04%,SEPP1;C2;FCGBP
PKHD1L1 human tf ARCHS4 coexpression,1,0.895612774,0.388243204,22-Mar,5.04%,DAB2;F13A1;FCGBP
IKZF2 human tf ARCHS4 coexpression,1,0.895303384,0.336741943,Nov-43,12.80%,GADD45B;TNFAIP3;NFKB1;DUSP2;EBI3;EIF2AK3;HLA-DRB1;ENTPD1;STAT1;IFI44L;CREB5
ZBED2 human tf ARCHS4 coexpression,1,0.892198185,0.365413372,27-Aug,11.44%,SAMSN1;EGR2;NFKB1;CREM;IL2RA;BHLHE40;PIM3;STAT1
ZFP57 human tf ARCHS4 coexpression,1,0.889188512,0.398848903,18-Jan,1.86%,SLC40A1
RGS9 human tf ARCHS4 coexpression,1,0.889071038,0.400521407,15-Jun,32.75%,RIN2;EIF4E;POU5F2;VENTX;ZNF674;RP11-111M22.2
NR1H2 human tf ARCHS4 coexpression,1,0.88628573,0.315733147,21/64,23.63%,CEBPB;JUNB;PLEKHO2;HLA-DRB1;PIM3;ARAP1;TOM1;EHD1;SPI1;PQLC1;DOK3;PNPLA6;TYMP;LY6E;PRKCD;TFE3;BCL3;YPEL3;LYL1;UNC13D;ZNF865
IFI16 human tf ARCHS4 coexpression,1,0.885043442,0.317200354,18/62,18.94%,FCGR3A;NFKB1;FCGR2B;IFI44;HLA-DRB1;ARAP1;STAT1;IFI44L;IRF1;DOK3;FPR2;APOBEC3A;TNFSF10;LY6E;RASSF3;PRKCD;RASAL3;NADK
ARNT human tf ARCHS4 coexpression,1,0.882266536,0.363023535,Feb-32,1.86%,DAB2;SLC40A1
SOX17 human tf ARCHS4 coexpression,1,0.880785139,0.345054796,Jul-34,12.44%,RHOB;SGK1;SERPINB9;HSPA1A;JUN;PRDM1;LYVE1
U2AF1 human tf ARCHS4 coexpression,1,0.880658819,0.383342655,20-Mar,8.92%,MS4A7;HES1;STX4
NFYC human tf ARCHS4 coexpression,1,0.879714178,0.302306796,23/73,24.13%,C5AR1;CSF3R;PLEKHO2;ARAP1;ITGAX;CEBPA;DPEP2;SPI1;DOK3;FPR2;SIRPB1;PRKCD;NFAM1;NADK;AMPD2;ATG16L2;SIGLEC14;DENND4B;YPEL3;LILRA6;LYL1;ZNF865;DOT1L
FLI1 human tf ARCHS4 coexpression,1,0.868514533,0.292506939,23/76,23.43%,FCGR3A;ITGAM;KLF2;ARAP1;IRF1;DPEP2;SPI1;GIMAP6;DOK3;FPR2;RASSF3;SIRPB1;PRKCD;NFAM1;RASAL3;NADK;ATG16L2;SIGLEC14;LMO2;CLEC12A;MAP3K3;YPEL3;UNC13D
ZBTB10 human tf ARCHS4 coexpression,1,0.868285799,0.378223192,27-May,11.94%,ZNF331;JUND;JUN;NAF1;TRIB1
MBNL3 human tf ARCHS4 coexpression,1,0.867043322,0.345323416,Mar-34,3.73%,A2M;C3;C2
TRAFD1 human tf ARCHS4 coexpression,1,0.864937596,0.289469515,41/94,25.39%,FCGR3A;NFKB1;SIGLEC1;AQP9;IFI44;PLEKHO2;HLA-DRB1;PIM3;ARAP1;STAT1;EHD1;GBP1;IRF1;DPEP2;SPI1;CXCL10;DOK3;HCAR2;FPR2;APOBEC3A;TNFSF10;IFIT2;TYMP;LY6E;SIRPB1;PRKCD;IKBKE;NFAM1;HK3;BCL3;NADK;SIGLEC14;IFIT1;CXCL11;LILRA6;FGD2;UNC13D;IFIT3;GIMAP8;GBP5;HERC5
ZNF613 human tf ARCHS4 coexpression,1,0.863639788,0.407022255,16-Jan,1.51%,NFKBIA
ZNF805 human tf ARCHS4 coexpression,1,0.858038151,0.373054587,23-Jul,18.69%,ADM;MT1X;CXCL12;ANGPTL4;EAF1;TNFAIP6;SOS2
GATA2 human tf ARCHS4 coexpression,1,0.856786965,0.355309747,31-Aug,23.43%,SLC40A1;OSM;RUNX1;RNASE2;TMEM91;LMO2;LYL1;UNC13D
IRF8 human tf ARCHS4 coexpression,1,0.848845064,0.337476748,Sep-42,11.23%,GPR183;NFKB1;SLC15A3;CD83;FCGR2B;DUSP2;TNF;HLA-DRB1;PIM3
MSX1 human tf ARCHS4 coexpression,1,0.846762753,0.373905057,18-Aug,21.96%,HSPA1A;HES1;DNAJB1;PET100;MAFF;ANKRD37;LRRC69;SLITRK4
TIGD2 human tf ARCHS4 coexpression,1,0.844577305,0.382937498,15-Oct,38.24%,PPP1R15A;SLC30A1;WDR74;DHX32;CNOT1;ZNF217;PIAS3;RLIM;TECPR2;TRIQK
JUND human tf ARCHS4 coexpression,1,0.841735578,0.270994912,25/109,23.63%,TNFAIP3;RHOB;NFKBIZ;JUNB;NR4A2;JUN;KLF2;USP36;FOS;PIM3;PLK3;ARL8A;GRASP;UBALD2;KLF6;RASAL3;BCL3;NR4A1;ZSWIM8;DENND4B;PER1;STK11;DNAH1;DCAF15;ZNF865
ZBTB48 human tf ARCHS4 coexpression,1,0.837757021,0.276569616,27/92,23.63%,C5AR1;PLEKHO2;ARAP1;TOM1;ITGAX;DPEP2;SPI1;DOK3;PNPLA6;TYMP;PRKCD;NFAM1;HK3;RASAL3;BCL3;NADK;AMPD2;ATG16L2;SIGLEC14;DENND4B;YPEL3;LILRA6;DCAF15;IFFO1;LYL1;UNC13D;ZNF865
ZNF394 human tf ARCHS4 coexpression,1,0.836537777,0.357279834,26-May,7.41%,TNFAIP3;NFKBIZ;JUNB;DUSP2;SERTAD1
YOD1 human tf ARCHS4 coexpression,1,0.834013315,0.344623503,28-Sep,28.77%,RGS2;ARHGAP24;SIAH2;CR1;NSUN3;MXI1;TLR8;FOXO4;PPP3R1
MEIS1 human tf ARCHS4 coexpression,1,0.824704332,0.397289602,16-Apr,19.35%,RIN2;SLC48A1;TSC22D1;TMEM91
RNF166 human tf ARCHS4 coexpression,1,0.823175353,0.279258707,26/96,22.57%,FCGR3A;C5AR1;CSF3R;ITGAM;KLF2;ARAP1;ITGAX;DPEP2;SPI1;DOK3;FPR2;TYMP;SIRPB1;PRKCD;NFAM1;HK3;RASAL3;NADK;AMPD2;ATG16L2;SIGLEC14;CLEC12A;DENND4B;MAP3K3;YPEL3;LILRA6
ARX human tf ARCHS4 coexpression,1,0.82091744,0.360183565,18-Apr,13.35%,TMEM176B;EGR1;RIN2;GCH1
RCOR3 human tf ARCHS4 coexpression,1,0.819453,0.343039732,16-Jan,4.03%,EGR1
KLF3 human tf ARCHS4 coexpression,1,0.817124241,0.297044319,20/63,28.82%,NFKBIZ;TREM1;AQP9;KLF2;ARAP1;KCNE3;FPR2;RASSF3;CR1;SOS2;NADK;CLEC12A;MAP3K3;DNAH1;GIMAP8;TLR8;MYO15B;FOXO4;NLRC4;PIK3CD
ZBP1 human tf ARCHS4 coexpression,1,0.816629639,0.258829903,32/103,25.09%,FCGR3A;TREM1;CSF3R;AQP9;KLF2;IFI44;ARAP1;ITGAX;IRF1;DPEP2;SPI1;KCNE3;DOK3;FPR2;APOBEC3A;TNFSF10;TYMP;SIRPB1;NFAM1;HK3;RASAL3;NADK;ATG16L2;SIGLEC14;CLEC4D;YPEL3;LILRA6;FGD2;OAS2;IFIT3;GIMAP8;GBP5
STAT6 human tf ARCHS4 coexpression,1,0.81150593,0.271494193,27/97,23.43%,FCGR3A;AQP9;ITGAM;KLF2;PLEKHO2;ARAP1;ITGAX;DPEP2;SPI1;DOK3;FPR2;PNPLA6;TYMP;RASSF3;SIRPB1;PRKCD;NFAM1;HK3;RASAL3;BCL3;NADK;ATG16L2;DENND4B;MAP3K3;YPEL3;LILRA6;UNC13D
FOXA2 human tf ARCHS4 coexpression,1,0.810060997,0.392017251,15-Apr,9.92%,HAMP;NR4A2;HES1;DNAJB1
THAP9 human tf ARCHS4 coexpression,1,0.804980995,0.367532521,15-Aug,31.84%,THAP2;NAF1;EIF4E;RFX2;KCNN1;PTBP2;FGFBP2;MAK
MIER1 human tf ARCHS4 coexpression,1,0.804243456,0.386397722,15-Apr,20.60%,RIN2;EAF1;EIF4E;ARF6
ID4 human tf ARCHS4 coexpression,1,0.799721303,0.365655044,25-Aug,15.37%,SLC1A3;FABP5;HSPA1A;JUN;HES1;DNAJB1;ARHGEF40;BAG3
LHX1 human tf ARCHS4 coexpression,1,0.798679385,0.352548698,17-Aug,30.23%,SNAI1;NRP2;LMO2;CDKN1C;IGSF21;DYNLL2;ZNF358;CYTH3
SP3 human tf ARCHS4 coexpression,1,0.793759746,0.325755116,Sep-37,21.16%,TREM1;PELI1;DMXL2;DENND5A;AGFG1;RASSF3;SOS2;CTNNB1;MAP3K3
ZNF787 human tf ARCHS4 coexpression,1,0.792457091,0.272382916,25/81,32.49%,CEBPB;PIM3;ARAP1;SPI1;H2AFX;UBALD2;PNPLA6;TFE3;BCL3;NADK;DNAJC5;STK11;UBE2S;DCAF15;ZNF865;INPPL1;FURIN;TOR4A;GAK;AP5Z1;POLRMT;CDC34;ZDHHC8;H1FX;GSK3A
ZBTB1 human tf ARCHS4 coexpression,1,0.791171368,0.3327352,30-Apr,9.57%,TNFAIP3;NFKBIZ;PELI1;DMXL2
ZNF395 human tf ARCHS4 coexpression,1,0.781722495,0.302676402,19/59,28.66%,PLIN2;JUND;BHLHE40;USP36;TPCN1;UBALD2;TRIOBP;NDUFA4L2;HK2;ZSWIM8;PER1;STK11;ZNF865;CUL9;INPPL1;NDRG1;CHD3;MYO15B;MINK1
STAT5B human tf ARCHS4 coexpression,1,0.781627774,0.25466974,26/101,23.43%,FCGR3A;TREM1;CSF3R;AQP9;KLF2;ARAP1;ITGAX;DPEP2;SPI1;DOK3;FPR2;RASSF3;SIRPB1;PRKCD;NFAM1;HK3;RASAL3;NADK;AMPD2;ATG16L2;SIGLEC14;DENND4B;MAP3K3;YPEL3;LILRA6;UNC13D
TSC22D3 human tf ARCHS4 coexpression,1,0.779238666,0.275459437,13/70,14.46%,NFKBIA;TNFAIP3;GPR183;JUNB;RGS1;PPP1R15A;IER2;KLF2;FOS;IRF1;DPEP2;GIMAP6;DOK3
ARNTL human tf ARCHS4 coexpression,1,0.7780426,0.264394109,17/75,18.29%,FCGR3A;TNFAIP3;TREM1;AQP9;ITGAM;KLF2;ARAP1;ITGAX;IRF1;DPEP2;GIMAP6;FPR2;RASSF3;SIRPB1;KLF6;CX3CR1;NFAM1
PRB3 human tf ARCHS4 coexpression,1,0.76441396,0.316874895,Feb-30,2.72%,GADD45B;MERTK
HES1 human tf ARCHS4 coexpression,1,0.761913952,0.344756027,24-Jul,15.37%,RHOB;ATF3;HSPA1A;DNAJB1;PET100;RGS16;BAG3
ZNF81 human tf ARCHS4 coexpression,1,0.757059497,0.320351586,23-Feb,9.57%,MTRNR2L1;DMXL2
NFATC1 human tf ARCHS4 coexpression,1,0.754177051,0.27148744,18/75,18.74%,JUNB;NFKB1;FCGR2B;JUND;KLF2;PLEKHO2;HLA-DRB1;PIM3;ARAP1;TOM1;EHD1;SPI1;DOK3;UBALD2;TYMP;PRKCD;RASAL3;BCL3
ZGPAT human tf ARCHS4 coexpression,1,0.74897754,0.265073881,16/63,23.68%,CEBPB;IER2;KLF2;ARAP1;TOM1;EHD1;SPI1;TYMP;CHCHD10;RASAL3;BCL3;NADK;GIMAP7;FGD2;ZNF865;ALKBH6
KLF9 human tf ARCHS4 coexpression,1,0.74817186,0.279232008,13/39,30.33%,RHOB;LYVE1;TPCN1;TP53INP2;PER1;SAMD4A;ADSSL1;SYNE1;ZBTB47;FOXO4;MINK1;PPP3R1;MEF2D
ZNF407 human tf ARCHS4 coexpression,1,0.746029532,0.30290324,29-Jul,25.54%,MTRNR2L1;AAK1;DMXL2;CR1;SOS2;SYNE1;WDFY3
TSC22D4 human tf ARCHS4 coexpression,1,0.740133936,0.239326732,26/95,23.63%,FCGR3A;KLF2;PLEKHO2;ARAP1;ITGAX;DPEP2;SPI1;DOK3;UBALD2;PNPLA6;TYMP;PRKCD;TFE3;NFAM1;RASAL3;NADK;AMPD2;ATG16L2;AATK;DENND4B;MAP3K3;STK11;YPEL3;DCAF15;UNC13D;ZNF865
MKRN1 human tf ARCHS4 coexpression,1,0.739974415,0.278413827,17/49,28.82%,DMXL2;ARAP1;KCNE3;SIAH2;FPR2;CR1;CLEC12A;SYNE1;GIMAP8;GBP5;MXI1;HERC5;TLR8;FOXO4;NLRC4;PPP3R1;PIK3CD
ZC3HAV1 human tf ARCHS4 coexpression,1,0.736987777,0.294877054,Apr-33,12.85%,TNFAIP3;NFKBIZ;SLC48A1;IRF1
ZBTB16 human tf ARCHS4 coexpression,1,0.73312194,0.29279008,29-Aug,22.62%,DUSP1;MTRNR2L1;FOS;KLF6;NR4A1;PER1;ADSSL1;SYNE1
PAX8 human tf ARCHS4 coexpression,1,0.733018378,0.333031021,24-Jun,13.85%,VEGFA;FCGBP;TRIB1;SDC2;IER5L;TPCN1
ZNF23 human tf ARCHS4 coexpression,1,0.732252809,0.301427492,23-Feb,8.31%,SEPP1;LILRB5
RNF125 human tf ARCHS4 coexpression,1,0.730121219,0.325879432,20-Jan,1.76%,LPAR6
ASH1L human tf ARCHS4 coexpression,1,0.727992629,0.311684695,22-Mar,9.57%,MTRNR2L1;AAK1;DMXL2
ZNF304 human tf ARCHS4 coexpression,1,0.722420537,0.337642261,15-Jan,1.76%,LPAR6
LGR4 human tf ARCHS4 coexpression,1,0.72161628,0.332191883,18-Jan,1.71%,SEPP1
RBM26 human tf ARCHS4 coexpression,1,0.719054679,0.342725666,18-Jan,1.76%,LPAR6
GON4L human tf ARCHS4 coexpression,1,0.718413289,0.328781015,15-Mar,21.96%,ABL2;MAFF;SLITRK4
MAFA human tf ARCHS4 coexpression,1,0.717636695,0.326565576,15-Jan,5.44%,SLC7A8
KLF14 human tf ARCHS4 coexpression,1,0.716659072,0.296407642,27-Oct,31.13%,HSPA6;DNAJB1;PPARG;CDA;NPLOC4;UBE2S;POU5F2;ABCA6;PTRF;ZDHHC8
ZNF2 human tf ARCHS4 coexpression,1,0.715091278,0.328865968,15-Jul,40.00%,EIF4E;POU5F2;VENTX;ZNF674;RP11-111M22.2;C5AR2;BLOC1S3
KIAA1683 human tf ARCHS4 coexpression,1,0.715015406,0.300811929,26-Mar,7.00%,ZNF331;JUND;FOSB
BCL11B human tf ARCHS4 coexpression,1,0.71371575,0.269127703,Jun-50,9.87%,TNFAIP3;NFKBIZ;JUNB;MAF;AAK1;KLF2
NPAS3 human tf ARCHS4 coexpression,1,0.713152335,0.339110527,16-Feb,8.26%,SLC1A3;HES1
RAPGEF3 human tf ARCHS4 coexpression,1,0.712669204,0.242505997,Feb-50,3.17%,CD81;RHOB
HOXB4 human tf ARCHS4 coexpression,1,0.712559773,0.299728282,28-Feb,8.31%,SEPP1;LILRB5
ZXDA human tf ARCHS4 coexpression,1,0.709692964,0.279135806,14/41,30.98%,NFKB1;TIMP1;KLF2;USP36;DENND5A;SOS2;PER1;MAP3K3;DNAH1;CUL9;CHD3;CNOT1;MEF2D;ZNF217
FOXJ1 human tf ARCHS4 coexpression,1,0.706257859,0.310992939,18-Jun,24.58%,DNAAF1;CLMN;DNAH1;TRPV4;GPR162;CCDC151
ZNF510 human tf ARCHS4 coexpression,1,0.703765095,0.326114559,18-Sep,34.86%,MTRNR2L1;AGFG1;SYNE1;WDFY3;CHD3;PPP3R1;CNOT1;TNIK;RLIM
EMX1 human tf ARCHS4 coexpression,1,0.702155534,0.309280138,19-Sep,33.40%,TWISTNB;NRG1;LRP3;DLG4;IGSF21;CA11;NRGN;SMARCD3;RECQL5
ZNF236 human tf ARCHS4 coexpression,1,0.701714152,0.288263372,25-Feb,9.57%,MTRNR2L1;DMXL2
ZBTB47 human tf ARCHS4 coexpression,1,0.697439097,0.315126939,18-May,24.38%,FABP3;TP53INP2;SAMD4A;ADSSL1;ZNF513
