Term,tag %,gene %,fdr,es,nes,lead_genes
ETV3 human tf ARCHS4 coexpression,89/131,11.44%,0.0,0.8395935227989394,2.712535930989754,IER3;OLR1;CXCL2;C5AR1;CXCL3;PLAUR;ZFP36;CD83;MS4A7;BCL2A1;IL1B;IL10;ATF3;NR4A2;TNFAIP3;NFKBIA;SGK1;MAFB;RGS1;GADD45B;GPR183;CYBB;FOSB;KLF4;DUSP2;CDKN1A;MAP3K8;SLC43A2;CTSS;SOD2;THBD;SAMSN1;SOCS3;NR4A3;PFKFB3;LHFPL2;CEBPB;C3AR1;NFKBIZ;MCL1;TNFRSF1B;TNFAIP2;CXCL16;HBEGF;NLRP3;ICAM1;PDE4B;TREM1;KDM6B;ACSL1;PTGS2;PLA2G7;SIGLEC1;SAT1;INSIG1;METRNL;IL1RN;CD300E;HLA-DPA1;ATP13A3;PPIF;RAB20;TLR2;FOLR2;RNF144B;CCL3L3;ITGAX;MPEG1;ZC3H12A;SLC15A3;TIPARP;OSM;MAP3K2;NFKB1;TLR4;EHD1;ARL5B;GPCPD1;RGCC;PELI1;MYO9B;GRASP;MMP19;BCL3;BACH1;CSGALNACT2;TNF;OTUD1;HECA
NR4A3 human tf ARCHS4 coexpression,86/118,11.22%,0.0,0.8484344025101201,2.698961913099516,IER3;OLR1;CXCL2;VSIG4;CXCL3;PLAUR;ZFP36;CD83;MS4A7;BCL2A1;IL1B;ZNF331;IL10;CCL3;ATF3;NR4A2;TNFAIP3;NFKBIA;SGK1;RGS1;JUNB;GADD45B;GPR183;MSR1;FOSB;KLF4;DUSP2;CDKN1A;MAP3K8;SOD2;THBD;SAMSN1;SOCS3;CREM;PFKFB3;KLF6;CEBPB;C3AR1;NFKBIZ;GPR34;MCL1;NR4A1;TNFAIP2;CXCL16;HBEGF;BTG2;NLRP3;ICAM1;PDE4B;KDM6B;PTGS2;PLA2G7;SIGLEC1;INSIG1;METRNL;IL1RN;HLA-DPA1;ATP13A3;PPIF;RAB20;FOLR2;RNF144B;CCL3L3;HLA-DQB1;ITGAX;MPEG1;ZC3H12A;SLC15A3;TIPARP;OSM;CECR1;NFKB1;FOSL2;EHD1;ARL5B;RGCC;PDE4A;ETV3;MYO9B;GRASP;MMP19;BCL3;CSGALNACT2;MX2;TNF;OTUD1
ZNF267 human tf ARCHS4 coexpression,100/141,17.57%,0.0,0.7918185153842353,2.5748191861978094,IER3;OLR1;C5AR1;CXCL3;PLAUR;NAMPT;CD83;MS4A7;IL1B;TNFAIP3;SLC11A1;RGS2;GADD45B;CYBB;AQP9;DUSP2;MAP3K8;SLC43A2;CTSS;SOD2;SAMSN1;SOCS3;NR4A3;PFKFB3;LHFPL2;CEBPB;C3AR1;NPL;NFKBIZ;CLEC7A;MCL1;TNFRSF1B;JMJD1C;TNFAIP2;ATP2B1;GK;FGL2;NLRP3;ICAM1;MXD1;PDE4B;TREM1;KDM6B;ACSL1;PTGS2;PLA2G7;INSIG1;METRNL;IL1RN;CD300E;ATP13A3;DMXL2;PPIF;PLXNC1;RAB20;TLR2;RNF149;BIRC3;CCL3L3;ITGAX;MPEG1;ZC3H12A;SLC15A3;OSM;MAP3K2;NFKB1;FOSL2;TLR4;EHD1;GPCPD1;PELI1;ETV3;MYO9B;IFNGR2;OGFRL1;BCL3;BACH1;CSGALNACT2;MX2;TNF;SSH2;RAB8B;DENND5A;KIAA1551;LY96;TLR7;LILRB3;TLR6;RASSF3;HCAR3;CHST11;ZCCHC2;KDM7A;PLEKHO2;NOD2;USP15;SLC16A6;CCR1;TNFAIP6;GBP1
SNAI1 human tf ARCHS4 coexpression,60/81,11.67%,0.0,0.8277940833499916,2.5522458760322047,IER3;OLR1;CXCL2;VSIG4;CXCL3;PLAUR;CD83;BCL2A1;IL1B;IL10;ATF3;NR4A2;SGK1;RGS1;GADD45B;FOSB;KLF4;DUSP2;CDKN1A;MAP3K8;SOD2;THBD;SAMSN1;SOCS3;CREM;NR4A3;UPP1;PFKFB3;CEBPB;GPR34;TNFAIP2;HBEGF;NLRP3;ICAM1;KDM6B;PTGS2;ADM;SIGLEC1;INSIG1;METRNL;IL1RN;CD300E;ATP13A3;PPIF;RAB20;FOLR2;CCL3L3;ZC3H12A;OSM;NFKB1;FOSL2;EHD1;PDE4A;ETV3;GRASP;MMP19;BCL3;TNF;OTUD1;CDC42EP2
ATF3 human tf ARCHS4 coexpression,87/128,11.22%,0.0,0.7943529454005166,2.547429554777988,IER3;OLR1;CXCL2;VSIG4;C5AR1;CXCL3;PLAUR;ZFP36;CD83;CD163;MS4A7;BCL2A1;IL1B;IL10;CCL3;TNFAIP3;TREM2;NFKBIA;SGK1;MAFB;LGMN;PPP1R15A;GADD45B;CTSL;MSR1;FOSB;KLF4;DUSP2;CDKN1A;MAP3K8;SLC43A2;CCL2;SOD2;THBD;STAB1;HMOX1;SOCS3;NR4A3;PFKFB3;LHFPL2;KLF6;CEBPB;C3AR1;NPL;NFKBIZ;MCL1;TNFRSF1B;NR4A1;TNFAIP2;CEBPD;CXCL16;HBEGF;BTG2;ICAM1;KDM6B;PTGS2;C1QA;PLA2G7;SIGLEC1;INSIG1;METRNL;CTSB;IL1RN;ATP13A3;C1QC;PPIF;RAB20;RNASE1;FOLR2;CCL3L3;ZC3H12A;LAMP1;SLC15A3;NFKB1;FOSL2;EHD1;ARL5B;RGCC;JUN;ETV3;LILRB5;MYO9B;CYP27A1;BCL3;JUND;TNF;OTUD1
NFKB1 human tf ARCHS4 coexpression,79/109,17.72%,0.0,0.7959050593600114,2.5323394321735493,IER3;CXCL2;C5AR1;CXCL3;PLAUR;CD83;CD163;MS4A7;BCL2A1;IL1B;IL10;TNFAIP3;NFKBIA;LGMN;CYBB;DUSP2;MAP3K8;SLC43A2;CTSS;SOD2;STAB1;SAMSN1;SOCS3;NR4A3;PFKFB3;LHFPL2;CEBPB;C3AR1;NPL;NFKBIZ;TNFRSF1B;TNFAIP2;CXCL16;NLRP3;ICAM1;KDM6B;PTGS2;C1QA;SIGLEC1;INSIG1;METRNL;IL1RN;ATP13A3;C1QC;PPIF;TLR2;FOLR2;BIRC3;CCL3L3;MPEG1;ZC3H12A;LAMP1;SLC15A3;FOSL2;TLR4;EHD1;ETV3;MYO9B;MMP19;IFNGR2;BCL3;MX2;TNF;DENND5A;TLR7;TRPM2;STK40;IFIT3;IFIT2;SLC2A6;TOM1;CHST11;PLEKHO2;NOD2;SERPINB2;CCR1;TNFAIP6;GBP1;MX1
NR4A2 human tf ARCHS4 coexpression,78/107,14.87%,0.0,0.8129151127546332,2.4948783804352836,OLR1;ZFP36;CD83;ZFP36L1;DUSP1;ZNF331;ATF3;TNFAIP3;NFKBIA;SGK1;RGS1;PPP1R15A;JUNB;RGS2;GADD45B;GPR183;KLF4;DUSP2;MAP3K8;RASGEF1B;FOS;CHMP1B;SAMSN1;SOCS3;CREM;NR4A3;PFKFB3;KLF6;NFKBIZ;GPR34;MCL1;NR4A1;JMJD1C;ID2;CCL4L2;HBEGF;BTG2;NLRP3;MAF;EGR1;PDE4B;KDM6B;PNRC1;PTGS2;IER2;HLA-DPA1;RHOB;CXCR4;IRS2;CCL3L3;HLA-DQB1;ZC3H12A;TIPARP;OSM;ZFAND5;NFKB1;FOSL2;GPCPD1;SELK;RGCC;PELI1;JUN;ETV3;GRASP;KLF2;TSC22D3;JUND;OTUD1;HECA;PAG1;SMAD7;GZF1;EGR2;TLE3;ITPRIP;SH3TC1;ERN1;B3GNT5
FOSL2 human tf ARCHS4 coexpression,84/143,16.69%,0.0,0.7565937562615339,2.48780901507408,IER3;OLR1;C5AR1;CXCL3;PLAUR;ZFP36;ATF3;SLC11A1;JUNB;GADD45B;CYBB;FOSB;KLF4;CDKN1A;MAP3K8;SLC43A2;CTSS;SOD2;THBD;SOCS3;NR4A3;PFKFB3;CEBPB;C3AR1;NFKBIZ;MCL1;TNFRSF1B;TNFAIP2;CEBPD;CXCL16;HBEGF;NLRP3;ICAM1;TREM1;KDM6B;ACSL1;PTGS2;G0S2;METRNL;IL1RN;CD300E;ATP13A3;PPIF;RAB20;TLR2;ITGAX;MPEG1;ZC3H12A;LAMP1;SLC15A3;OSM;CD93;NFKB1;TLR4;EHD1;RGCC;ETV3;MYO9B;GRASP;MMP19;BCL3;BACH1;CSGALNACT2;SLC6A6;OTUD1;BCL6;PPARD;DENND5A;PICALM;SMAD7;FURIN;ZDHHC7;LILRB3;PNPLA6;ARAP1;ITGAM;ITPRIP;STXBP2;ADAM8;TOM1;CHST11;MAP3K3;PLEKHO2;NOD2
MTF1 human tf ARCHS4 coexpression,80/144,11.29%,0.0,0.7579586539354103,2.4599329297286827,IER3;OLR1;CXCL2;C5AR1;CXCL3;PLAUR;NAMPT;CD83;CD163;MS4A7;BCL2A1;IL1B;IL10;TNFAIP3;CD14;NFKBIA;MAFB;SLC11A1;CTSL;CYBB;AQP9;SLC43A2;CCL2;CTSS;SOD2;SAMSN1;SOCS3;PFKFB3;CLEC5A;CXCL1;CEBPB;C3AR1;NPL;NFKBIZ;CLEC7A;MCL1;TNFRSF1B;TNFAIP2;CXCL16;FCGR1A;NLRP3;ICAM1;MXD1;TREM1;KDM6B;PNRC1;ACSL1;PTGS2;PLA2G7;SIGLEC1;METRNL;PTAFR;IL1RN;CD300E;ATP13A3;DMXL2;PPIF;TLR2;ITGAX;MPEG1;ZC3H12A;SLC15A3;LILRA6;NFKB1;FOSL2;SIGLEC14;TLR4;EHD1;PDE4A;PELI1;MYO9B;APOBEC3A;MMP19;IFNGR2;BCL3;CSGALNACT2;SLC6A6;MX2;TNF;BCL6
BACH1 human tf ARCHS4 coexpression,85/143,17.30%,0.0,0.7471875881455762,2.438697720764458,OLR1;C5AR1;PLAUR;NAMPT;MS4A7;BCL2A1;SLC11A1;RGS2;CYBB;AQP9;MAP3K8;SLC43A2;CTSS;SOD2;CEBPB;NPL;CLEC7A;MCL1;FPR1;TNFRSF1B;JMJD1C;TNFAIP2;ATP2B1;GK;FGL2;NLRP3;MXD1;TREM1;FCN1;KDM6B;ACSL1;PTAFR;CD300E;ATP13A3;DMXL2;PLXNC1;TLR2;RNF149;ITGAX;MPEG1;SLC15A3;LILRA6;CD93;MAP3K2;NFKB1;FOSL2;SIGLEC14;TLR4;SORL1;GPCPD1;PELI1;ETV3;MYO9B;MNDA;APOBEC3A;IFNGR2;OGFRL1;CSGALNACT2;SLC6A6;MX2;SSH2;BCL6;WDR26;DPYD;FCGR1B;DENND5A;TXNIP;PICALM;KIAA1551;LILRB3;TLR6;ARAP1;CFP;ITGAM;RASSF3;CHST15;ZCCHC2;KDM7A;MAP3K3;PLEKHO2;NOD2;P2RY13;USP15;IPMK;CCR1
SMAD7 human tf ARCHS4 coexpression,80/129,11.90%,0.0,0.7612521552068935,2.3965591744691284,IER3;OLR1;VSIG4;C5AR1;CXCL3;PLAUR;CD83;CD163;MS4A7;ATF3;NR4A2;TNFAIP3;TREM2;CD14;SGK1;MAFB;LGMN;JUNB;GADD45B;CTSL;FOSB;KLF4;DUSP2;CDKN1A;MAP3K8;SLC43A2;THBD;STAB1;HMOX1;SOCS3;NR4A3;PFKFB3;LHFPL2;CLEC5A;CEBPB;C3AR1;NPL;MCL1;TNFRSF1B;TNFAIP2;CXCL16;HBEGF;ICAM1;PTGS2;C1QA;PLA2G7;ADM;SIGLEC1;INSIG1;METRNL;CTSB;IL1RN;ATP13A3;C1QC;PPIF;RAB20;RNASE1;CYP1B1;FOLR2;CCL3L3;LAMP1;SLC15A3;NFKB1;FOSL2;EHD1;RGCC;PDE4A;ETV3;LILRB5;MYO9B;SEMA6B;GRASP;MMP19;IFNGR2;BCL3;JUND;TNF;OTUD1;SLC36A1;PPARD
EGR2 human tf ARCHS4 coexpression,69/103,11.22%,0.0,0.7890659436841262,2.392774685734219,OLR1;VSIG4;C5AR1;CXCL3;PLAUR;CD83;CD163;MS4A7;ZFP36L1;BCL2A1;IL1B;CCL3;ATF3;NR4A2;TREM2;SGK1;MAFB;GADD45B;CTSL;MSR1;CYBB;DUSP2;SLC43A2;CCL2;THBD;SAMSN1;CREM;NR4A3;MARCO;SDC2;LHFPL2;CLEC5A;CEBPB;C3AR1;NPL;CCL4;CLEC7A;TNFRSF1B;NR4A1;CXCL16;HBEGF;LIPA;BTG2;ICAM1;EGR1;KDM6B;PLA2G7;INSIG1;METRNL;CTSB;IL1RN;ATP13A3;PPIF;RAB20;CYP1B1;CCL3L3;ITGAX;ZC3H12A;SLC15A3;NFKB1;RGCC;PDE4A;MYO9B;CYP27A1;MMP19;CSGALNACT2;SLC6A6;TNF;OTUD1
ETV3L human tf ARCHS4 coexpression,67/109,11.10%,0.0,0.7829112686138971,2.392512153777849,IER3;OLR1;CXCL2;VSIG4;CXCL3;PLAUR;CD83;CD163;MS4A7;BCL2A1;IL1B;IL10;CCL3;ATF3;NFKBIA;MAFB;LGMN;GADD45B;CTSL;DUSP2;CDKN1A;MAP3K8;SLC43A2;CCL2;SOD2;STAB1;SAMSN1;SOCS3;CCL3L1;PFKFB3;LHFPL2;CXCL1;CEBPB;C3AR1;NPL;TNFRSF1B;TNFAIP2;CXCL16;ICAM1;PTGS2;C1QA;PLA2G7;SIGLEC1;INSIG1;METRNL;IL1RN;ATP13A3;C1QC;RNASE1;TLR2;FOLR2;CCL3L3;ZC3H12A;SLC15A3;VMO1;NFKB1;EHD1;PDE4A;ETV3;LILRB5;MYO9B;SEMA6B;MMP19;IFNGR2;BCL3;MX2;TNF
MSC human tf ARCHS4 coexpression,71/110,10.57%,0.0,0.7589238566860897,2.390516188712679,IER3;OLR1;CXCL2;VSIG4;C5AR1;CXCL3;PLAUR;CD83;CD163;BCL2A1;IL1B;IL10;CCL3;ATF3;TREM2;CD14;MAFB;LGMN;GADD45B;CTSL;DUSP2;CDKN1A;SLC43A2;CCL2;SOD2;THBD;STAB1;HMOX1;SAMSN1;SOCS3;PFKFB3;LHFPL2;CLEC5A;CEBPB;C3AR1;NPL;TNFRSF1B;TNFAIP2;CXCL16;ICAM1;PTGS2;C1QA;PLA2G7;SIGLEC1;INSIG1;METRNL;CTSB;IL1RN;ATP13A3;C1QC;PPIF;RAB20;RNASE1;TLR2;CYP1B1;FOLR2;CCL3L3;ZC3H12A;LAMP1;SLC15A3;VMO1;NFKB1;EHD1;PDE4A;LILRB5;MYO9B;CYP27A1;SEMA6B;MMP19;IFNGR2;BCL3
AHR human tf ARCHS4 coexpression,66/122,13.31%,0.0,0.7474320736810215,2.385439886055937,IER3;OLR1;CXCL2;PLAUR;ZFP36;CD83;MS4A7;TNFAIP3;NFKBIA;SGK1;MAFB;PPP1R15A;CYBB;FOSB;KLF4;MAP3K8;CTSS;THBD;SAMSN1;PFKFB3;LHFPL2;KLF6;CEBPB;NFKBIZ;CLEC7A;MCL1;ATP2B1;CXCL16;HBEGF;NLRP3;ICAM1;TREM1;PTGS2;CD55;METRNL;CD300E;HLA-DPA1;ATP13A3;DMXL2;PPIF;TLR2;MPEG1;ZC3H12A;LAMP1;TIPARP;OSM;CD93;MAP3K2;NFKB1;TLR4;GPCPD1;RGCC;ETV3;MYO9B;IL1R1;GRASP;BACH1;HLA-DRA;CSGALNACT2;OTUD1;RAB8B;DPYD;DENND5A;PICALM;FURIN;ZDHHC7
KLF4 human tf ARCHS4 coexpression,53/95,14.87%,0.0,0.7558027369030089,2.3719350260510943,ZFP36;CD83;MS4A7;ATF3;NR4A2;SGK1;RGS1;JUNB;GADD45B;MAP3K8;THBD;FOS;SOCS3;NR4A3;PFKFB3;KLF6;CEBPB;NFKBIZ;MCL1;NR4A1;CEBPD;HBEGF;NLRP3;TREM1;KDM6B;CD55;METRNL;HLA-DPA1;RHOB;IRS2;HLA-DQB1;MPEG1;ZC3H12A;CD93;FOSL2;RGCC;JUN;ETV3;GRASP;KLF2;BCL3;JUND;OTUD1;HECA;FGD2;CH25H;SMAD7;ZDHHC7;CFP;ITGAM;ITPRIP;STXBP2;B3GNT5
NFE2L2 human tf ARCHS4 coexpression,64/104,11.10%,0.0,0.7523517518788507,2.333008386438415,IER3;OLR1;CXCL2;VSIG4;CXCL3;PLAUR;CD83;CD163;BCL2A1;IL1B;ATF3;MAFB;LGMN;DAB2;CTSL;CDKN1A;SLC43A2;CCL2;SOD2;THBD;STAB1;SOCS3;PFKFB3;LHFPL2;CEBPB;C3AR1;NPL;TNFAIP2;CXCL16;HBEGF;GK;ACSL1;PTGS2;C1QA;PLA2G7;SIGLEC1;INSIG1;METRNL;CTSB;IL1RN;ATP13A3;C1QC;PPIF;RAB20;RNASE1;TLR2;CYP1B1;FOLR2;RNF144B;ZC3H12A;LAMP1;SLC15A3;VMO1;NFKB1;FOSL2;EHD1;ETV3;MYO9B;IL1R1;CYP27A1;MMP19;IFNGR2;BCL3;TNF
GZF1 human tf ARCHS4 coexpression,50/108,14.83%,0.0,0.7273212270086209,2.3321543160722453,ZFP36;CD83;DUSP1;NR4A2;TNFAIP3;NFKBIA;SGK1;RGS1;PPP1R15A;JUNB;GPR183;FOSB;KLF4;MAP3K8;THBD;FOS;NR4A3;PFKFB3;KLF6;MCL1;ATP2B1;HBEGF;BTG2;NLRP3;TREM1;ATP13A3;PPIF;RHOB;CXCR4;ZC3H12A;OSM;ZFAND5;FOSL2;ARL5B;GPCPD1;ETV3;MYO9B;GRASP;CSGALNACT2;OTUD1;WDR26;DENND5A;IFRD1;PICALM;SMAD7;TLE3;CAB39;ITPRIP;SH3TC1;SESN2
TIPARP human tf ARCHS4 coexpression,42/83,13.38%,0.0,0.7567614046315978,2.3308104681335635,IER3;PLAUR;ZFP36;ATF3;TNFAIP3;NFKBIA;SGK1;GADD45B;ELL2;FOSB;KLF4;DUSP2;CDKN1A;MAP3K8;THBD;CHMP1B;SOCS3;NR4A3;PFKFB3;KLF6;NFKBIZ;MCL1;HBEGF;BTG2;ICAM1;PTGS2;ADM;ATP13A3;EREG;ZC3H12A;NFKB1;FOSL2;ADAM17;EHD1;PNPLA8;RGCC;ETV3;BACH1;WDR26;B4GALT1;SMAD7;COLGALT1
TFEC human tf ARCHS4 coexpression,75/125,14.22%,0.0,0.7237781665923733,2.3247934524870244,VSIG4;C5AR1;PLAUR;CD83;CD163;MS4A7;BCL2A1;IL1B;TREM2;CD14;MAFB;LGMN;CTSL;MSR1;CYBB;AQP9;MAP3K8;SLC43A2;CTSS;SOD2;STAB1;SOCS3;PFKFB3;LHFPL2;CLEC5A;CEBPB;C3AR1;NPL;CLEC7A;TNFRSF1B;TNFAIP2;CXCL16;LIPA;FCGR1A;GK;FGL2;ICAM1;C1QA;PLA2G7;SIGLEC1;METRNL;PTAFR;CTSB;IL1RN;HLA-DPA1;C1QC;DMXL2;PLXNC1;RAB20;TLR2;ITGAX;MPEG1;ZC3H12A;LAMP1;SLC15A3;LILRA6;CECR1;NFKB1;TLR4;MYO9B;CYP27A1;MMP19;IFNGR2;BCL3;CSGALNACT2;MX2;TNF;DPYD;FCGR1B;FGD2;LY96;LILRB3;TRPM2;ARAP1;ITGAM
MAFB human tf ARCHS4 coexpression,75/117,10.87%,0.0,0.73286259223024,2.3091506660824765,IER3;OLR1;VSIG4;C5AR1;CXCL3;PLAUR;CD163;MS4A7;IL1B;TREM2;CD14;LGMN;SLC11A1;CTSL;MSR1;CYBB;SLC43A2;CCL2;CTSS;ADORA3;THBD;STAB1;HMOX1;PFKFB3;SDC2;LHFPL2;CLEC5A;CEBPB;C3AR1;NPL;TNFRSF1B;TMEM176B;TNFAIP2;CXCL16;NLRP3;ICAM1;C1QA;PLA2G7;SIGLEC1;INSIG1;METRNL;PTAFR;CTSB;CD300E;ATP13A3;C1QC;DMXL2;PPIF;RAB20;RNASE1;TLR2;CYP1B1;FOLR2;ITGAX;MPEG1;ZC3H12A;LAMP1;SLC15A3;LILRA6;VMO1;CECR1;NFKB1;FOSL2;TLR4;EHD1;RGCC;PDE4A;LILRB5;MYO9B;CYP27A1;SEMA6B;MMP19;IFNGR2;BCL3;CSGALNACT2
HIVEP3 human tf ARCHS4 coexpression,49/85,11.10%,0.0,0.7879752182122473,2.2956937892539515,IER3;VSIG4;PLAUR;CD163;MS4A7;IL10;TREM2;MAFB;LGMN;CTSL;MSR1;DUSP2;SLC43A2;SOD2;THBD;STAB1;HMOX1;SOCS3;PFKFB3;LHFPL2;CEBPB;C3AR1;NPL;TNFRSF1B;ICAM1;KDM6B;C1QA;PLA2G7;SIGLEC1;INSIG1;METRNL;CTSB;IL1RN;C1QC;RNASE1;FOLR2;CCL3L3;ZC3H12A;SLC15A3;NFKB1;EHD1;RGCC;PDE4A;LILRB5;MYO9B;SEMA6B;MMP19;BCL3;TNF
ZNF438 human tf ARCHS4 coexpression,62/110,14.68%,0.0,0.7312911356051987,2.2900952986941197,FCGR3A;VSIG4;C5AR1;PLAUR;CD163;MS4A7;TREM2;CD14;SLC11A1;CYBB;AQP9;SLC43A2;CTSS;STAB1;LHFPL2;CEBPB;C3AR1;NPL;CLEC7A;GPR34;FPR1;TNFRSF1B;TNFAIP2;CXCL16;FCGR1A;MXD1;TREM1;ACSL1;C1QA;PLA2G7;SIGLEC1;PTAFR;CTSB;PLXNC1;TLR2;RNF149;FOLR2;ITGAX;SLC15A3;LILRA6;SIGLEC14;TLR4;IL1R2;LILRB5;MNDA;NAIP;TM6SF1;IFNGR2;MAP3K7CL;SLC6A6;MX2;OTUD1;BCL6;DPYD;FCGR1B;LY96;LILRB3;STK40;TLR6;ARAP1;ITGAM;STXBP2
CEBPB human tf ARCHS4 coexpression,98/143,19.43%,0.0,0.7059805189328999,2.280470383435769,IER3;FCGR3A;VSIG4;C5AR1;CXCL3;PLAUR;CD163;CD14;MAFB;LGMN;SLC11A1;CTSL;CYBB;AQP9;SLC43A2;CCL2;CTSS;SOD2;THBD;STAB1;HMOX1;SOCS3;PFKFB3;LHFPL2;CLEC5A;C3AR1;NPL;MCL1;TNFRSF1B;TNFAIP2;CEBPD;CXCL16;ICAM1;TREM1;KDM6B;ACSL1;C1QA;PLA2G7;SIGLEC1;INSIG1;PTAFR;CTSB;IL1RN;C1QC;PPIF;RAB20;RNASE1;TLR2;ITGAX;ZC3H12A;LAMP1;SLC15A3;OSM;LILRA6;NFKB1;FOSL2;TLR4;EHD1;RXRA;LILRB5;MYO9B;CYP27A1;SEMA6B;MMP19;IFNGR2;BCL3;SLC6A6;BCL6;PPARD;BRI3;FURIN;LILRB3;PNPLA6;TRPM2;STK40;PHC2;ARAP1;ITPRIP;UBALD2;STXBP2;CHST15;DHX34;ADAM8;SLC2A6;TOM1;CHST11;PLEKHO2;NOD2;SERPINB2;CCR1;NFAM1;EMILIN2;TMEM127;LILRA3;CSF2RB;AP5Z1;ABTB1;CLEC4E
HLX human tf ARCHS4 coexpression,87/125,19.43%,0.0,0.7231839912875438,2.27291780634608,IER3;CXCL2;VSIG4;C5AR1;CXCL3;PLAUR;CD163;IL10;CD14;SLC11A1;CTSL;AQP9;SLC43A2;CTSS;SOD2;STAB1;SOCS3;PFKFB3;CEBPB;C3AR1;NPL;FPR1;TNFRSF1B;TNFAIP2;CEBPD;CXCL16;ICAM1;TREM1;KDM6B;PNRC1;ACSL1;PTGS2;C1QA;PLA2G7;SIGLEC1;METRNL;PTAFR;IL1RN;C1QC;RNASE1;TLR2;FOLR2;CCL3L3;ITGAX;ZC3H12A;SLC15A3;LILRA6;NFKB1;FOSL2;SIGLEC14;TLR4;EHD1;LILRB5;MYO9B;MMP19;IFNGR2;BCL3;MX2;TNF;BCL6;LILRB3;TRPM2;STK40;ARAP1;CFP;ITGAM;DPEP2;STXBP2;CHST15;ADAM8;SLC2A6;LILRA5;TOM1;CHST11;PLEKHO2;NOD2;SERPINB2;CCR1;NFAM1;EMILIN2;TMEM127;LILRA3;CSF2RB;MYO1G;AP5Z1;ABTB1;CLEC4E
PLEK human tf ARCHS4 coexpression,72/116,19.43%,0.0,0.7158587202201846,2.2600101578855587,C5AR1;PLAUR;CD83;MS4A7;BCL2A1;IL1B;CYBB;AQP9;DUSP2;MAP3K8;SLC43A2;CTSS;SAMSN1;CEBPB;C3AR1;NPL;NFKBIZ;CLEC7A;MCL1;TNFRSF1B;TNFAIP2;CXCL16;NLRP3;ICAM1;TREM1;KDM6B;PTGS2;PLA2G7;PTAFR;CD300E;HLA-DPA1;TLR2;HLA-DQB1;ITGAX;MPEG1;ZC3H12A;SLC15A3;OSM;LILRA6;CECR1;NFKB1;FOSL2;SIGLEC14;TLR4;EHD1;RGCC;PELI1;MYO9B;BCL3;CSGALNACT2;MX2;TNF;TLR7;LILRB3;STK40;ARAP1;CFP;ITGAM;STXBP2;HCAR3;ADAM8;CHST11;PLEKHO2;NOD2;P2RY13;CCR1;EMILIN2;TLR1;CSF2RB;MYO1G;MOB3A;CLEC4E
FOSB human tf ARCHS4 coexpression,59/124,11.44%,0.0,0.7120037633351605,2.2480304998617453,ZFP36;CD83;ZFP36L1;DUSP1;ZNF331;ATF3;NR4A2;TNFAIP3;NFKBIA;SGK1;RGS1;PPP1R15A;JUNB;GADD45B;GPR183;KLF4;DUSP2;MAP3K8;THBD;FOS;CHMP1B;SOCS3;NR4A3;KLF6;NFKBIZ;MCL1;NR4A1;JMJD1C;CEBPD;HBEGF;BTG2;NLRP3;EGR1;PDE4B;TREM1;KDM6B;PNRC1;IER2;HLA-DPA1;RHOB;CXCR4;IRS2;HLA-DQB1;ZC3H12A;TIPARP;OSM;ZFAND5;FOSL2;GPCPD1;RGCC;JUN;ETV3;MYO9B;GRASP;KLF2;TSC22D3;BCL3;OTUD1;HECA
ATF5 human tf ARCHS4 coexpression,46/75,10.57%,0.0,0.755422237110793,2.242246315107633,IER3;VSIG4;PLAUR;CD163;TREM2;CD14;MAFB;LGMN;SDS;GADD45B;CTSL;DUSP2;SLC43A2;STAB1;HMOX1;PFKFB3;LHFPL2;CLEC5A;CEBPB;C3AR1;NPL;CXCL16;ICAM1;C1QA;PLA2G7;SIGLEC1;INSIG1;METRNL;CTSB;IL1RN;C1QC;PPIF;RAB20;RNASE1;FOLR2;ZC3H12A;LAMP1;SLC15A3;NFKB1;EHD1;LILRB5;MYO9B;CYP27A1;SEMA6B;MMP19;BCL3
ZFP36 human tf ARCHS4 coexpression,60/124,14.68%,0.0,0.7022270860683283,2.2413839789052123,C5AR1;ZFP36L1;DUSP1;ATF3;NR4A2;TNFAIP3;NFKBIA;RGS1;PPP1R15A;GADD45B;FOSB;KLF4;DUSP2;MAP3K8;FOS;SOCS3;NR4A3;PFKFB3;KLF6;CEBPB;NFKBIZ;MCL1;TNFRSF1B;NR4A1;CEBPD;BTG2;NLRP3;PDE4B;TREM1;KDM6B;PNRC1;IER2;HLA-DPA1;RHOB;CXCR4;HLA-DQB1;ITGAX;MPEG1;ZC3H12A;FOSL2;RGCC;JUN;MYO9B;GRASP;KLF2;TSC22D3;BCL3;JUND;OTUD1;BCL6;FGD2;CD300LF;LILRB3;TLE3;ARAP1;CFP;ITPRIP;DPEP2;ERN1;STXBP2
ETS2 human tf ARCHS4 coexpression,50/110,10.57%,0.0,0.7068603193932944,2.2315657809535443,IER3;OLR1;CXCL2;CXCL3;PLAUR;MS4A7;IL1B;ATF3;SGK1;KLF4;MAP3K8;THBD;SOCS3;PFKFB3;CEBPB;NFKBIZ;MCL1;TNFRSF1B;CEBPD;CXCL16;HBEGF;GK;NLRP3;ICAM1;A2M;TREM1;KDM6B;PNRC1;PTGS2;C1QA;GLUL;METRNL;IL1RN;ATP13A3;C1QC;PPIF;C1QB;RAB20;TLR2;ZC3H12A;LAMP1;SLC15A3;OSM;CD93;NFKB1;EHD1;RGCC;MYO9B;MMP19;BCL3
